row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty
question,384d501d-11a9-437b-9910-7e4bd26c3c4f,2022,41,“Climate Action tracker” which monitors the emission reduction pledges of different countries is a:,non_ascii_suspect;no_primary_tag,flagged,,,,
question,58cb78ab-94cc-4107-a6a4-317dc76139f4,2022,42,Consider the following statements: “The Climate Group” is an international non-profit organization that drives climate action by building la,non_ascii_suspect;no_primary_tag,flagged,,,,
question,85255164-4dd2-4ea7-aa0a-a4bcf24ad9ea,2022,43,"“If rainforests and tropical forests are the lungs of the Earth, then surely wetlands function as its kidneys.” Which one of the following f",non_ascii_suspect;no_primary_tag,flagged,,,,
question,82c104ec-0ffb-4744-96bc-8b67543bc78d,2022,44,"In the Guidelines, statements: context of WHO consider the Air Quality following The 24-hour mean of PM2.5 should not exceed 15 ug/m³ and an",non_ascii_suspect;no_primary_tag,flagged,,,,
question,0aca2efa-ed18-4e00-83c4-22a1d66354d9,2022,45,"With reference to “Gucchi” sometimes mentioned in the news, consider the following statements: It is a fungus. It grows in some Himalayan fo",non_ascii_suspect;no_primary_tag,flagged,,,,
question,a92265f2-db7f-4cd3-a1d0-ed65cfe8204d,2022,46,"With reference to polyethylene terephthalate, the use of which is so widespread in our daily lives, consider the following statements: Its f",no_primary_tag,flagged,,,,
question,43d97480-adf9-4c52-bb85-31222b82dbd6,2022,47,Which of the following is not a bird?,no_primary_tag,flagged,,,,
question,cf27cca9-8505-4b24-8e9e-65a1f0f21a98,2022,48,Which of the following are nitrogen-fixing plants? Alfalfa Amaranth Chickpea Clover Purslane (Kulfa) Spinach Select the correct answer using,no_primary_tag,flagged,,,,
question,a776e236-4168-4ec6-a00d-a0dd13a28edd,2022,49,“Biorock technology” is talked about in which one of the following situations?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,a45e7252-9d11-4c3e-8c30-b3afca0f1a19,2022,50,The “Miyawaki method” is well known for the:,non_ascii_suspect;mcq_no_correct_option;no_primary_tag,flagged,,,,
question,ce7adced-ba46-41a0-acff-07b0fc127ec3,2022,51,"In the Government of India Act 1919, the functions of Provincial Government were divided into “Reserved” and “Transferred” subjects. Which o",non_ascii_suspect;no_primary_tag,flagged,,,,
question,3be6d680-5cd7-48e5-a12b-e5d345eac8f8,2022,52,"In Medieval India, the term “Fanam” referred to:",non_ascii_suspect;no_primary_tag,flagged,,,,
question,0fd1f32f-f09f-4905-b795-905744ea32fc,2022,53,Consider the following freedom fighters: Barindra Kumar Ghosh Jogesh Chandra Chatterjee Rash Behari Bose Who of the above was/were actively ,no_primary_tag,flagged,,,,
question,0292febd-e2e0-4455-aac8-55f5d671256f,2022,54,"With reference to the proposals of Cripps Mission, consider the following statements: The Constituent Assembly would have members nominated ",no_primary_tag,flagged,,,,
question,9b2875a6-2fae-4bf7-b260-f6401284ceec,2022,55,"With reference to Indian History, consider the following texts: Nettipakarana Parishishtaparavan Avadanashataka Trishashtilakshana Mahapuran",no_primary_tag,flagged,,,,
question,c4ad7bf3-de75-4d7f-aaca-128e0807a9b7,2022,56,"With reference to Indian history, consider the following pairs: Historical person – Known as Aryadeva – Jaina scholar Dignaga – Buddhist sch",non_ascii_suspect;no_primary_tag,flagged,,,,
question,20924150-b755-4757-9e7b-a50313b358c3,2022,57,"With reference to Indian history, consider the following statements: The first Mongol invasion of India happened during the reign of Jalal-u",no_primary_tag,flagged,,,,
question,950f66e0-f586-4f7a-bb6d-67f943d54e7c,2022,58,"With reference to Indian history, who of the following were known as “Kulah-Daran”?",non_ascii_suspect;no_primary_tag,flagged,,,,
question,690c0633-e341-4a9a-8c66-990f97cfe6ae,2022,59,"With reference to Indian history, consider the following statements: The Dutch established their factories/warehouses on the east coast on l",no_primary_tag,flagged,,,,
question,5755484f-3834-4059-b2ec-39465464c4d8,2022,60,"According to Kautilya’s Arthashastra, which of the following are correct? A person could be a slave as a result of the judicial punishment. ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,0dba293a-dfde-4bb2-831a-b088430da53f,2022,61,Consider the following statements: Tight monetary policy of US Federal Reserve could lead to capital flight. Capital flight may increase the,mcq_no_correct_option;no_primary_tag,flagged,,,,
question,4a87ffcb-4694-409b-9226-06f598aebad5,2022,62,Consider the following States: Andhra Pradesh Kerala Himachal Pradesh Tripura How many of the above are generally known as tea-producing Sta,no_primary_tag,flagged,,,,
question,e888a5d7-65bb-4e14-84cd-bc6043107841,2022,63,"Consider the following statements: In India, credit rating agencies are regulated by Reserve Bank of India. The rating agency popularly know",no_primary_tag,flagged,,,,
question,ecc8d731-862b-48e7-b603-b9f72792f21a,2022,64,"With reference to the ‘Banks Board Bureau (BBB)’, which of the following statements are correct? The Governor of RBI is the Chairman of BBB ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,768fe17f-67a2-4201-8e63-0192032a588f,2022,65,"Convertible Bonds, consider the following statements: As there is an option to exchange the bond for equity, Convertible Bonds pay a lower r",no_primary_tag,flagged,,,,
question,19c0ca66-1b93-469a-a159-cd8b76466966,2022,66,Consider the following: Asian Infrastructure Investment Bank Missile Technology Control Regime Shanghai Cooperation Organisation India is a ,no_primary_tag,flagged,,,,
question,6be57bb2-eb58-4056-ba3f-780b175e6370,2022,67,Consider the following statements: Vietnam has been one of the fastest growing economies in the world in the recent years. Vietnam is led by,non_ascii_suspect;no_primary_tag,flagged,,,,
question,b4ae3371-0432-4ffa-83ab-313380f49c84,2022,68,"In India, which one of the following is responsible for maintaining price stability by controlling inflation?",no_primary_tag,flagged,,,,
question,64f00407-6f52-49e2-abf1-0175e500877e,2022,69,"With reference to Non-Fungible Tokens (NFTs), consider the following statements: They enable the digital representation of physical assets. ",no_primary_tag,flagged,,,,
question,1a02b6fc-0fc1-40ad-bd87-2eb6327e1383,2022,70,Consider the following pairs: Reservoirs: States Ghataprabha: Telangana. Gandhi Sagar: Madhya Pradesh Indira Sagar: Andhra Pradesh Maithon: ,no_primary_tag,flagged,,,,
question,14c623b9-2848-4cfc-940d-6e0afdae7a00,2022,71,"In India, which one of the following compiles information on industrial disputes, closeres, retrenchments and lay-offs in factories employin",no_primary_tag,flagged,,,,
question,49fcc539-1105-43cb-818d-e9bd76becccf,2022,72,"In India, what is the role of the Coal Controller’s Organisation (CCO)? CCO is the major source of Coal Statistics in Government Of India. I",non_ascii_suspect;no_primary_tag,flagged,,,,
question,33a90521-073d-40cf-92cb-b4e4fab9b21a,2022,73,"If a particular area is brought under the Fifth Schedule of the Constitution of India, which one of the following statements best reflects t",no_primary_tag,flagged,,,,
question,726b67ee-5b84-449e-a4c3-f94c223bf0df,2022,74,Consider the following statements: The India Sanitation Coalition is a platform to promote sustainable sanitation and is funded by the Gover,no_primary_tag,flagged,,,,
question,a08ea356-3e67-4849-99b5-dbdc92950adb,2022,75,"Which one of the following has been constituted under the Environment (Protection) Act, 1986 ?",no_primary_tag,flagged,,,,
question,6f66f375-0655-46bb-9daf-8dc46e89624d,2022,76,"With reference to the “United Nations Credentials Committee”, consider the following statements: It is a committee set up by the UN Security",non_ascii_suspect;no_primary_tag,flagged,,,,
question,a345c1a8-bf82-471f-a1f7-9cea3ccce271,2022,77,Which of the following statements best describes the ‘Polar Code’?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,d9ee466a-f37b-4539-bf85-f1a3860050d0,2022,78,"With reference to the United Nations General Assembly, consider the following statements: The UN General Assembly can grant observer status ",no_primary_tag,flagged,,,,
question,2b8052d5-bc25-4cd4-8969-c2c5459df7a1,2022,79,"With reference to the “Tea Board” in India, consider the following statements: The Tea Board is a statutory body. It is a regulatory body at",non_ascii_suspect;no_primary_tag,flagged,,,,
question,9968ffe7-d35c-4108-85cf-17440065c139,2022,80,Which one of the following best describes the term “greenwashing”?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,50d0338d-109d-4d4f-bb78-da7b0d06b4b7,2022,81,Consider the following statements: High clouds primarily reflects solar radiation and cool the surface of the Earth. Low clouds have a high ,non_ascii_suspect;no_primary_tag,flagged,,,,
question,a9dfefad-1221-42e8-8248-e74dc5ff7091,2022,82,Consider the following statements: Bidibidi is a large refugee settlement in north-western Kenya. Some people who fled from South Sudan civi,no_primary_tag,flagged,,,,
question,7d3bcef4-ed0a-439f-9d2a-25a5f796bbdc,2022,83,Consider the following countries: Armenia Azerbaijan Croatia Romania Uzbekistan Which of the above are members of the Organisation of Turkic,no_primary_tag,flagged,,,,
question,936cdc8f-0e1a-4041-a4b0-ea9fdc51579c,2022,84,Consider the following statements : Gujarat has the largest solar park in India Kerala has a fully solar powered International Airport Goa h,no_primary_tag,flagged,,,,
question,3cb930cb-239d-4bfc-bd36-65a7c09493b0,2022,85,"With reference to the United Nations Convention on the Law of Sea, consider the following statements: A coastal state has the right to estab",no_primary_tag,flagged,,,,
question,c547bc18-a491-4e41-944e-16f828ba1482,2022,86,"Which one of the following statements best reflects the issue with Senkaku Islands, sometimes mentioned in the news?",no_primary_tag,flagged,,,,
question,6ceb30a0-3438-4e5d-ac45-01c32ccab22e,2022,87,Consider the following pairs: Country: Important reason for being in the news recently Chad: Setting up a permanent military base by China G,no_primary_tag,flagged,,,,
question,e9511f5f-cddc-42ac-9d70-28883c681076,2022,88,Consider the following Pairs: Region often mentioned in the news: Country Anatolia: Turkey Amhara: Ethiopia. Cabo Delgado: Spain. Catalonia:,no_primary_tag,flagged,,,,
question,d5a9e10f-63a7-4833-b284-e75d1236bf84,2022,89,"With reference to Indian laws about wildlife protection, consider the following statements : Wild animals are the sole property of the gover",no_primary_tag,flagged,,,,
question,b3f93f35-2a7a-497d-892c-719b9bb6ea36,2022,90,Certain species of which one of the following organisms are well known as cultivators of fungi?,no_primary_tag,flagged,,,,
question,a7a38c33-0fbb-40a8-9982-22fd3ef67851,2022,91,Consider the following pairs: Site of Ashoka’s major rock edicts – Location in the State of Dhauli – Odisha Erragudi – Andhra Pradesh Jaugad,non_ascii_suspect;no_primary_tag,flagged,,,,
question,49bd06dc-faab-4891-8a42-35cf04cbd7b6,2022,92,Consider the following pairs: King: Dynasty Nannuka: Chandela. Jayashakti: Paramara. Nagabhata II: Gurjara-Pratihara. Bhoja: Rashtrakuta. Ho,no_primary_tag,flagged,,,,
question,9897e3fa-0f5c-49d2-a246-ec69cc6d56d9,2022,93,Which one of the following statements about Sangam literature in ancient South India is correct?,no_primary_tag,flagged,,,,
question,2cab776d-016c-45e2-a142-fb5da875d1c5,2022,94,“Yogavasistha” was translated into persian by Nizamuddin panipati during the reign of:,non_ascii_suspect;no_primary_tag,flagged,,,,
question,25120957-35c2-41c1-82ae-7c29cbc8e513,2022,95,The world’s second tallest statue in sitting pose of Ramanuja was inaugurated by the Prime Minister of India at Hyderabad recently. Which on,non_ascii_suspect;no_primary_tag,flagged,,,,
question,2180ad22-fff1-4792-9f08-f3ffa0fd4fa5,2022,96,The Prime Minister recently inaugurated the new Circuit House near Somnath temple at Veraval. Which of the following statements are correct ,no_primary_tag,flagged,,,,
question,483f01ff-982e-44f1-9325-fa24c7517f83,2022,97,Which one of the following statements best describes the role of B cells and T cells in the human body?,no_primary_tag,flagged,,,,
question,fe9917d1-977c-4646-b12d-39dcb4207ac9,2022,98,"Consider the following statements: Other than those made by humans, nanoparticles do not exist in nature. Nanoparticles of some metallic oxi",no_primary_tag,flagged,,,,
question,2b562e35-23c4-4d0d-a6f2-56dbccc60ba1,2022,99,Consider the following statements: DNA Barcoding can be a tool to: assess the age of a plant or animal. distinguish among species that look ,no_primary_tag,flagged,,,,
question,7f02750b-bef0-429c-b592-e6698cd527f3,2022,100,Consider the following: Carbon monoxide Nitrogen oxide Ozone Sulphur dioxide Excess of which of the above in the environment is/are cause(s),no_primary_tag,flagged,,,,
