row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty
question,2506c911-0791-4890-8628-a38ed7e6933e,2023,17,Consider the following statements regarding the Indian squirrels : They build nests by making burrows in the ground. They store their food m,no_primary_tag,flagged,,,,
question,996a03d3-9a9b-4d16-b895-211a5d752efb,2023,18,Consider the following statements : Some microorganisms can grow in environments with temperature above the boiling point of water. Some mic,no_primary_tag,flagged,,,,
question,7fd68e75-848a-4f9b-8f75-3a694a7b1b0d,2023,19,Which one of the following makes a tool with a stick to scrape insects from a hole in a tree or a log of wood?,no_primary_tag,flagged,,,,
question,cf4c9a99-36f6-47a6-82e6-cb78c5d2a2aa,2023,20,Consider the following : Aerosols Foam agents Fire retardants Lubricants In the making of how many of the above are hydrofluorocarbons used?,no_primary_tag,flagged,,,,
question,47306734-32d5-416d-b540-f0d3b0350a16,2023,21,Consider the following statements : Statement-I : Interest income from the deposits in Infrastructure Investment Trusts (InviTs) distributed,non_ascii_suspect;no_primary_tag,flagged,,,,
question,23a7cbb8-4eae-4bdb-8318-f0d8d37810ea,2023,22,"Consider the following statements : Statement-I : In the post-pandemic recent past, many Central Banks worldwide had carried out interest ra",no_primary_tag,flagged,,,,
question,51f51c48-abda-4c43-84fd-0e34fe57dbc4,2023,23,Consider the following statements : Statement-I : Carbon markets are likely to be one of the most widespread tools in the fight against clim,non_ascii_suspect;no_primary_tag,flagged,,,,
question,1d56aeef-c08a-44cd-a8dc-89fc11f7ebb2,2023,24,Which one of the following activities of the Reserve Bank of India is considered to be part of ‘sterilization’?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,41d3923b-50f2-40f4-8138-d2858719ecd3,2023,25,Consider the following markets : Government Bond Market Call Money Market Treasury Bill Market Stock Market How many of the above are includ,no_primary_tag,flagged,,,,
question,d448ab58-0a94-4671-a018-6d28089ba18d,2023,26,Which one of the following best describes the concept of ‘Small Farmer Large Field’?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,6c1d3b27-53e3-4f8e-a339-da5bbc89d8ab,2023,27,Consider the following statements : The Government of India provides Minimum Support Price for niger (Guizotia aoyssinica) seeds. Niger is c,no_primary_tag,flagged,,,,
question,d0a46ca0-205e-444c-9de2-053cc7402833,2023,28,Consider the investments in the following assets : Brand recognition Inventory Intellectual property Mailing list of clients How many of the,no_primary_tag,flagged,,,,
question,48f5b0ae-0f9b-4bd7-844c-4d4c27caa8b7,2023,29,Consider the following : Demographic performance Forest and ecology Governance reforms Stable government Tax and fiscal efforts For the hori,no_primary_tag,flagged,,,,
question,fa5a0a97-87a9-4117-9bb4-f6e5960234d7,2023,30,Consider the following infrastructure sectors : Affordable housing Mass rapid transport Health care Renewable energy On how many of the abov,no_primary_tag,flagged,,,,
question,a06f4473-049d-4145-90f4-7d0078ea2166,2023,31,"In essence, what does ‘Due Process of Law’ mean?",non_ascii_suspect;no_primary_tag,flagged,,,,
question,88f9611f-3c1a-4516-9515-47742540a31e,2023,32,"Consider the following statements : Statement-I : In India, prisons are managed by State Govemments with their own rules and regulations for",no_primary_tag,flagged,,,,
question,f77e4e70-7497-400d-b2b6-614c381c8f54,2023,33,Which one of the following statements best reflects the Chief purpose of the ‘Constitution’ of a country?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,49681c80-c36e-4da5-82de-1efae2d4c18c,2023,34,"In India, which one of the following Constitutional Amendments was widely believed to be enacted to overcome the judicial interpretations of",mcq_no_correct_option;no_primary_tag,flagged,,,,
question,1ce0d996-5572-4247-a3ab-aa8af46a8d01,2023,35,Consider the following organizations/bodies in India : The National Commission for Backward Classes The National Human Rights Commission The,no_primary_tag,flagged,,,,
question,a586181a-cb16-4041-93a5-8782d69390a5,2023,36,"Consider the following statements : If the election of the President of India is declared void by the Supreme Court of India, all acts done ",no_primary_tag,flagged,,,,
question,91674b2f-18ec-47e1-9248-d9dea9251ae6,2023,37,"With reference to Finance Bill and Money Bill in the Indian Parliament, consider the following statements : When the Lok Sabha transmits Fin",no_primary_tag,flagged,,,,
question,1890f66a-e656-4335-9caf-b69f0f572aed,2023,38,Consider the following statements : Once the Central Government notifies an area as a ‘Community Reserve’ the Chief Wildlife Warden of the S,non_ascii_suspect;no_primary_tag,flagged,,,,
question,1091665a-fdcc-40dd-83a7-f473bef33818,2023,39,"With reference to ‘Scheduled Areas’ in India, consider the following statements : Within a State, the notification of an area as Scheduled A",non_ascii_suspect;no_primary_tag,flagged,,,,
question,0a3560bc-ace2-4e90-b071-63313e6a5920,2023,40,Consider the following statements : Statement-I : The Supreme Court of India has held in some judgements .that the reservation policies made,non_ascii_suspect;no_primary_tag,flagged,,,,
question,4c8e4efb-f93d-4133-8873-646f59e7977c,2023,41,"In which one of the following regions was Dhanyakataka, which flourished as a prominent Buddhist centre under the Mahasanghikas, located?",no_primary_tag,flagged,,,,
question,da22e86c-af51-4e12-ab6f-a44c34b56066,2023,42,"With reference to ancient India, consider the folloWing statements : The concept of Stupa is Buddhist in origin. Stupa was generally a repos",no_primary_tag,flagged,,,,
question,90df9c0a-9286-4637-b161-9bfc3f7944cb,2023,43,"With reference to ancient South India, Korkai, Poompuhar and Muchiri were well known as",no_primary_tag,flagged,,,,
question,e8ee06e2-3c47-480d-a223-cb55a44868ba,2023,44,Which one of the following explains the practice of ‘Vattakirutal’ as mentioned in Sangam poems?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,e5498acf-5593-4166-8093-e4affa80f885,2023,45,Consider the following dynasties : Hoysala Gahadavala Kakatiya Yadava How many of the above dynasties established their kingdoms in early ei,no_primary_tag,flagged,,,,
question,395b3623-ab9a-4a88-aa07-4ef3a9bdc80b,2023,46,"With reference to ancient Indian History, consider the following pairs : Literary work : Author Deuichandragupta : Bilhana Hammira-Mahakauya",no_primary_tag,flagged,,,,
question,141ae015-dae7-4c5e-996e-11097bbd57ef,2023,47,"“Souls are not only the property ‘of animal and plant life, but also of rocks, running water and· many other natural objects not looked ‘on ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,5d203d10-41df-4e55-9e91-2e3f808e8199,2023,48,Who among the following rulers of Vijayanagara Empire constructed a large dam across Tungabhadra River and a canal-cum-aqueduct several kilo,no_primary_tag,flagged,,,,
question,ef3018ba-6c23-4850-a2b9-60e2f023bf80,2023,49,Who among the following rulers of medieval Gujarat surrendered Diu to Portuguese?,no_primary_tag,flagged,,,,
question,490a8a76-de3a-487e-b709-94e92643a475,2023,50,"By which one of the following Acts was the Governor General of Bengal, designated as the Governor General of India?",no_primary_tag,flagged,,,,
question,3b7df7a9-343c-4bd9-a794-840be43534a9,2023,51,Consider the following statements in relation to Janani Suraksha Yojana : It is a safe motherhood intervention of the State Health Departmen,no_primary_tag,flagged,,,,
question,83cb4802-e822-4e6f-925a-ba4547659086,2023,52,Consider the following statements in the context of interventions being undertaken under Anaemia Mukt Bharat Strategy : It provides prophyla,no_primary_tag,flagged,,,,
question,4a5e600a-0bc5-448b-898e-476aa566458b,2023,53,Consider the following statements Carbon fibres are used in the manufacture of components used in automobiles and aircrafts. Carbon fibres o,no_primary_tag,flagged,,,,
question,284d172e-dbc9-49d8-a4dc-f3f66f14c714,2023,54,Consider the following actions : Detection of car crash/ collision which results in the deployment of airbags almost instantaneously Detecti,no_primary_tag,flagged,,,,
question,4b2d3629-34b5-4963-b01b-e7dc7213ba6c,2023,55,"With reference to the role of biofilters in Recirculating Aquaculture System, consider the following statements: Biofilters provide waste tr",no_primary_tag,flagged,,,,
question,4f74e374-b7bf-4e0d-a286-7ddc1ca96e92,2023,56,Consider the following pairs : Objects in space : Description Cepheids Giant clouds of dust and gas in space Nebulae Stars which brighten an,no_primary_tag,flagged,,,,
question,b7531075-39b1-4b08-9467-74357bca9bb0,2023,57,Which one of the following countries has its own Satellite Navigation System?,no_primary_tag,flagged,,,,
question,2c8fa0d1-7971-4497-a3bd-9320a47ee7dc,2023,58,"Consider the following statements : Ballistic missiles are jet-propelled at subsonic speeds throughout their flights, while cruise missiles ",no_primary_tag,flagged,,,,
question,258184b1-2bbd-483c-b1a7-39522d50e058,2023,59,Consider the following statements regarding mercury pollution : Gold mining activity is a source of mercury pollution in the world. Coal-bas,no_primary_tag,flagged,,,,
question,01a6e025-2013-4ac4-832a-c84baa686151,2023,60,"With reference to green hydrogen, consider the following statements : It can be used directly as a fuel for internal combustion. It can be b",no_primary_tag,flagged,,,,
question,d23f18c6-41ea-4b03-a654-edf25838c691,2023,61,Consider the following countries : Bulgaria Czech Republic Hungary Latvia Lithuania Romania How many of the above-mentioned countnes share a,no_primary_tag,flagged,,,,
question,cefbd77b-7a3f-4e19-b7f3-694fc9419073,2023,62,"With reference to the Earth’s atmosphere, which one of the following statements is correct?",non_ascii_suspect;no_primary_tag,flagged,,,,
question,1292af48-5cc9-411b-9b4e-72a17c87dd89,2023,63,Consider the following statements Statement-I : The soil in tropical rain forests is rich in nutrients. Statement-II : The high temperature ,no_primary_tag,flagged,,,,
question,dac8511c-1bdb-4c47-9124-195ba4a4695c,2023,64,Consider the following statements : Statement-I : The temperature contrast between continents and oceans is greater during summer than in wi,no_primary_tag,flagged,,,,
question,f7b934d1-8bee-4434-bf75-f5e83937cb10,2023,65,"Consider the following statements : In a seismograph, P waves are recorded earlier than S waves. In P waves, the individual particles vibrat",no_primary_tag,flagged,,,,
question,333a2bf7-bff2-4bd6-a5d7-9d1efb857791,2023,66,"With reference to coal-based thermal power plants in India, consider the following statements : None of them uses seawater. None of them is ",no_primary_tag,flagged,,,,
question,ed61bf01-049d-436d-9850-b5942500bea4,2023,67,‘Wolbachia method’ is sometimes talked about with reference to which one of the following?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,b4bb7891-ff3c-45f9-91a3-04f5bc74b0be,2023,68,Consider the following activities : Spreading finely ground basalt rock on farmlands extensively Increasing the alkalinity of oceans by addi,no_primary_tag,flagged,,,,
question,d72e2f2e-adcb-4f27-8523-bb673cbab616,2023,69,Aerial metagenomics’ best refers to which one of the following situations?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,3f8d5d22-e2f7-4218-898c-8f8aca494427,2023,70,‘Microsatellite DNA’ is used in the case of which one of the following?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,7fc0eef2-b185-4113-b3c7-ea3574853c5b,2023,71,"Consider the following statements with reference to India : According to the ‘Micro, Small and Medium Enterprises Development (MSMED) Act, 2",non_ascii_suspect;no_primary_tag,flagged,,,,
question,a2813f1c-2888-4a92-b101-5a62aee113c3,2023,72,"With reference to Central Bank digital currencies, consider the following statements : It is possible to make payments in a digital currency",no_primary_tag,flagged,,,,
question,7e1f182d-bfcc-4f5b-baf4-fd04812d6977,2023,73,"In the context of finance, the term ‘beta’ refers to",non_ascii_suspect;no_primary_tag,flagged,,,,
question,dca0579c-f6c8-4116-a55c-b9dfb1e884e4,2023,74,Consider the following statements : The Self-Help Group (SHG) programme was originally initiated by the State Bank of India by providing mic,no_primary_tag,flagged,,,,
question,95159c24-4c73-4fbb-85d3-05ac3f4b534a,2023,75,Consider the following statements : Statement-I: India’s public sector health care system largely focuses on curative care with limited prev,non_ascii_suspect;no_primary_tag,flagged,,,,
question,a6cafa6f-1da8-4502-99bf-1faea2677006,2023,76,"Consider the following statements : Statement-I : According to the United Nations ‘World Water Development Report, 2022’, India extracts mor",non_ascii_suspect;no_primary_tag,flagged,,,,
question,82f374c2-b0a1-4e23-a177-30dc95c9689a,2023,77,"Consider the following statements : According to the Constitution of India, the Central Government has a duty to protect States from interna",no_primary_tag,flagged,,,,
question,298b6c95-6d78-406d-8561-236c114cfc64,2023,78,Which one of the following countries has been suffering from decades of civil strife and food shortages and was in news in the recent past f,no_primary_tag,flagged,,,,
question,18cfaba7-3872-4e17-b945-99c075361773,2023,79,"Consider the following statements : In India, the Biodiversity Management Committees are key to the realization of the objectives of the Nag",no_primary_tag,flagged,,,,
question,1557cdf5-36c3-4efe-9e76-85dab01953db,2023,80,Consider the following statements in respect of election to the President of India : The members nominated to either House of the Parliament,no_primary_tag,flagged,,,,
question,bb393ccc-12ec-4d95-a8a5-2732a3b8f514,2023,81,"With reference to the Indian History, Alexander Rea, A. H. Longhurst, Robert Sewell, James Burgess and Walter Elliot were associated with",no_primary_tag,flagged,,,,
question,32e1d3d4-8b35-4001-acdc-349807c52e31,2023,82,Consider the following pairs : Site – Well known for Besnagar: Shaivite cave shrine Bhaja: Buddhist cave shrine Sittanavasal: Jain cave shri,non_ascii_suspect;no_primary_tag,flagged,,,,
question,d6c6635c-d8ce-4965-8264-688fabf9b744,2023,83,Consider the following statelllents : Statement-I : 7th August is declared as the National Handloom Day. Statement-II : It was in 1905 that ,no_primary_tag,flagged,,,,
question,0e73738b-aa96-455b-9011-d5ee2ce20713,2023,84,"Consider the following statements in respect of the National Flag of India, according to the Flag Code of India, 2002: Statement-I : One of ",no_primary_tag,flagged,,,,
question,f535d488-5223-4dc6-971b-9966682419ef,2023,85,Consider the following statements in respect of the Constitution Day : Statement-I : The Constitution Day is celebrated on 26th November eve,non_ascii_suspect;no_primary_tag,flagged,,,,
question,e062b164-c187-41f9-b1f1-95015deea187,2023,86,Consider the following statements : Statement-I : Switzerland is one of the leading exporters of gold in terms of value. Statement-II : Swit,no_primary_tag,flagged,,,,
question,3db7cf87-752f-4917-82ad-ea0ea7afbfb6,2023,87,"Consider the following statements : Statement-I : Recently, the United States of America (USA) and the European Union (EU) have launched the",non_ascii_suspect;no_primary_tag,flagged,,,,
question,6f1c9529-365c-4f05-a8ae-e13c748b064b,2023,88,Consider the following statements : Statement-I : India accounts for 3·2% of global export of goods. Statement-II : Many local companies and,non_ascii_suspect;no_primary_tag,flagged,,,,
question,bbf681a2-7ba7-4073-9db8-04dcde8d2e38,2023,89,Consider the following statements : The ‘Stability and Growth Pact’ of the European Union is a treaty that limits the levels of the budgetar,non_ascii_suspect;no_primary_tag,flagged,,,,
question,0d584bcf-f58e-4c42-97fa-b9fc5b4a6383,2023,90,"Consider the following statements : Recently, all the countries of the United Nations have adopted the first-ever compact for international ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,bfb7dfac-0ee4-4a21-b9da-fcd662f5867f,2023,91,"With reference to Home Guards, consider the following statements : Home Guards are raised under the Home Guards Act and Rules of the Central",no_primary_tag,flagged,,,,
question,d545a468-0cc9-4312-b403-7218067190b2,2023,92,"With reference to India, consider the following pairs : Action: The Act under which it is covered Unauthorized wearing of police or military",no_primary_tag,flagged,,,,
question,0b00a6ba-1804-4e59-b2eb-d7c233a9704f,2023,93,Consider the following pairs : Regions often mentioned in news — Reason for being in news North Kivu and Ituri : War between Armenia and Aze,non_ascii_suspect;no_primary_tag,flagged,,,,
question,7841291f-6c2c-4f63-a970-adeb7a969ea3,2023,94,Consider the fqllowing statements : Statement-I : Israel has established diplomatic relations with some Arab States. Statement-II : The ‘Ara,non_ascii_suspect;no_primary_tag,flagged,,,,
question,261b26be-6024-450d-bb9d-295094423309,2023,95,Consider the following pairs with regard to sports awards : Major Dhyan Chand Khel Ratna Award: For the most spectacular and outstanding per,no_primary_tag,flagged,,,,
question,2fa2a6bd-ebde-4397-b4d6-fcee813a224f,2023,96,"Consider the following statements in respect of the 44th Chess Olympiad, 2022: It was the first time that Chess Olympiad was held in India. ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,861ae35c-7d8e-49d8-9800-65d36ca15381,2023,97,Consider the following pairs : Area of conflict mentioned in news – Country where it is located Donbas – Syria Kachin – Ethiopia Tigray – No,non_ascii_suspect;no_primary_tag,flagged,,,,
question,29ac47a2-0e68-4dd9-8b5b-980966d633eb,2023,98,"In the recent years Chad, Guinea, Mali and Sudan caught the international attention for which one of the following reasons common to all of ",no_primary_tag,flagged,,,,
question,c8f0d638-c8dc-403a-8487-fdbc78fa690b,2023,99,Consider the following heavy industries : Fertilizer plants Oil refmeries Steel plants Green hydrogen is expected to play a significant role,no_primary_tag,flagged,,,,
question,29ef8426-0fa6-41f1-a20a-7c77beaf762b,2023,100,Consider the following statements about G-20: The G-20 group was originally established as a platform for the Finance Ministers and Central ,non_ascii_suspect;no_primary_tag,flagged,,,,
