row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty
question,a5bdbc46-f8bd-4df1-8a34-d89121d28b58,2019,19,"In India, the use of carbofuran, methyl parathion, phorate and triazophos is viewed with apprehension. These chemicals are used as",no_primary_tag,flagged,,,,
question,a9cd1b8c-17b2-4324-80a0-d9e8fe5fda7f,2019,20,"Consider the following statements: Under Ramsar Convention, it is mandatory on the part of the Government of India to protect and conserve a",no_primary_tag,flagged,,,,
question,2e8b0829-be8e-4545-84d9-523f4a244ef5,2019,21,Building ‘Kalyaana Mandapas’ was a notable feature in the temple construction in the kingdom of,non_ascii_suspect;no_primary_tag,flagged,,,,
question,557fd94e-7bd4-4696-8c32-362bfba4d7a5,2019,22,"Consider the following statements: In the revenue administration of Delhi Sultanate, the in-charge of revenue collection was known as ‘Amil’",non_ascii_suspect;no_primary_tag,flagged,,,,
question,e18da360-a610-4c66-b294-3b46f1202bd8,2019,23,Consider the following statements: Saint Nimbarka was a contem-porary of Akbar. Saint Kabir was greatly influenced by Shaikh Ahmad Sirhindi.,no_primary_tag,flagged,,,,
question,0028c6e5-41a4-41f1-888b-57915b2233bf,2019,24,"With reference to the British colonial rule in India, consider the following statements: Mahatma Gandhi was instrumental in the abolition of",non_ascii_suspect;no_primary_tag,flagged,,,,
question,bc0f1e79-5d9f-45d7-b4c2-1a80b0fa51c3,2019,25,"With reference to Indian National Movement, consider the following pairs: Person : Position held 1. Sir Tej Bahadur Sapru : President, All I",no_primary_tag,flagged,,,,
question,6552b9a6-396f-4d6a-a8b8-0eecd0230406,2019,26,"With reference to Mian Tansen, which one of the following statements is not correct?",no_primary_tag,flagged,,,,
question,5b799c63-722e-47c4-b8f7-6990a4a4e3f4,2019,27,Who among the following Mughal Emperors shifted emphasis from illustrated manuscripts to album and individual portrait?,no_primary_tag,flagged,,,,
question,2acabf6a-c753-468b-b205-452182a041d2,2019,28,Which one of the following National Parks lies completely in the temperate alpine zone?,no_primary_tag,flagged,,,,
question,ec21f23b-6217-49c2-8bbc-2a093f00a96b,2019,29,Atal Innovation Mission is set up under the,no_primary_tag,flagged,,,,
question,f6cf8015-f117-44c0-bcca-0f8e4fd43539,2019,30,"On 21st June, the Sun",no_primary_tag,flagged,,,,
question,68b4da76-aec5-44d1-86fe-debafe92d203,2019,31,"With reference to Mughal India, what is/are the difference/differences between Jagirdar and Zamindar? J agirdars were holders of land assign",no_primary_tag,flagged,,,,
question,8eb6bdf3-710e-4729-b9dc-51e0d983ce55,2019,32,"With reference to land reforms in independent India, which one of the following statements is correct?",no_primary_tag,flagged,,,,
question,b19eeae9-b38d-4d51-b884-ca10a764215d,2019,33,The Global Competitiveness Report is published by the,no_primary_tag,flagged,,,,
question,444b746e-ed02-4cfe-819a-7279c3297635,2019,34,Consider the following statements about ‘the Charter Act of 1813’: It ended the trade monopoly of the East India Company in India except for,non_ascii_suspect;no_primary_tag,flagged,,,,
question,2ca81d63-5a92-43d1-abdb-7abc861e9de7,2019,35,"With reference to Swadeshi Movement, consider the following statements: It contributed to the revival of the indigenous artisan crafts and i",no_primary_tag,flagged,,,,
question,abf55610-5c73-4b1b-8fd4-321e32859ab3,2019,36,Consider the following pairs: Movement/Organization : Leader 1. All India Anti-Untouchability League : Mahatma Gandhi 2. All India Kisan Sab,no_primary_tag,flagged,,,,
question,7dba2555-e7bd-4323-8add-9aa8229c4f6f,2019,37,Which one of the following is not a Harappan site?,no_primary_tag,flagged,,,,
question,768cf359-4c87-4afb-bc4d-305219574f3e,2019,38,In which of the following relief sculpture inscriptions is ‘Ranyo Ashoka’ (King Ashoka) mentioned along with the stone portrait of Ashoka?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,a350c3e6-25cd-49d4-87ce-912fd735c78c,2019,39,Consider the following: Deification of the Buddha Treading the path of Bodhisattvas Image worship and rituals Which of the above is/are the ,no_primary_tag,flagged,,,,
question,93b8bbc4-0f85-46a6-970c-1e3ca6449189,2019,40,"With reference to forced labour (Vishti) in India during the Gupta period, which one of the following statements is correct?",no_primary_tag,flagged,,,,
question,a3a26dfe-6e5a-4e63-89d1-0f7fd3a5d028,2019,41,Which one of the following groups of plants was domesticated in the ‘New World’ and introduced into the ‘Old World’?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,3b743c48-5e98-4fbb-84cf-ff33c3d34ea4,2019,42,Consider the following statements: Asiatic lion is naturally found III India only. Double-humped camel is naturally found in India only. One,no_primary_tag,flagged,,,,
question,302d7f4d-8b09-4088-88bc-0b2562a0112c,2019,43,Consider the following pairs Famous place : River Pandharpur : Chandrabhaga Tiruchirappalli : Cauvery Hampi : Malaprabha Which of the pairs ,no_primary_tag,flagged,,,,
question,06b21ec9-4f2e-43c3-a685-5a9deb2a6741,2019,44,"In a given year in India, official poverty lines are higher in some States than in others because",no_primary_tag,flagged,,,,
question,3256b83c-d784-452f-a401-7add78d79235,2019,45,In the context of which of the following do some scientists suggest the use of cirrus cloud thinning technique and the injection of sulphate,no_primary_tag,flagged,,,,
question,d6544ddc-0b55-4a98-816f-9f5f0b2c15d6,2019,46,In the context of which one of the following are the terms ‘pyrolysis and plasma gasification’ mentioned?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,d3886aa8-d29a-4e9a-a6c4-0718b1b34792,2019,47,Which of the following are in Agasthyamala Biosphere Reserve?,no_primary_tag,flagged,,,,
question,2a1fa54a-53ef-4f7d-b21f-fb97f5ada8c3,2019,48,Consider the following statements: Some species of turtles are herbivores. Some species of fish are herbivores. Some species of marine mamma,no_primary_tag,flagged,,,,
question,33b34600-4448-4884-ac9d-a8b40cc6d28b,2019,49,Consider the following pairs: Wildlife : Naturally found in 1. Blue-finned Mahseer : Cauvery River 2. Irrawaddy Dolphin : Chambal River 3. R,no_primary_tag,flagged,,,,
question,3caa4bb9-48e2-4aa6-bad2-1b6d504aed46,2019,50,Why is there a great concern about the ‘microbeads’ that are released into environment?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,b21fbaec-08d1-448c-939b-7374d0d4c261,2019,51,"In the context of digital technologies for entertainment, consider the following statements: In Augmented Reality (AR) , a simulated environ",no_primary_tag,flagged,,,,
question,706a60bf-922e-4e36-a3ce-71f60d50cd5d,2019,52,The word ‘Denisovan’ is sometimes mentioned in media in reference to,non_ascii_suspect;no_primary_tag,flagged,,,,
question,890093b0-ac6a-4f9f-8549-24a471d3ad66,2019,53,"With reference to the recent developments in science, which one of the following statements is not correct?",no_primary_tag,flagged,,,,
question,a9c2f12d-c3f4-41a2-b04c-2b2064a7887d,2019,54,Consider the following statements: A digital signature is an electronic record that identifies the certifying authority issuing it used to s,no_primary_tag,flagged,,,,
question,d127bca7-4031-40f9-a700-298abe911533,2019,55,"In the context of wearable technology, which of the following tasks is/are accomplished by wearable devices? Location identification of a pe",no_primary_tag,flagged,,,,
question,91037657-af72-4501-8c60-b6f242d04466,2019,56,‘RNA interference (RNAi)’ technology has gained popularity in the last few years. Why? It is used in developing gene silencing therapies. It,non_ascii_suspect;no_primary_tag,flagged,,,,
question,7334da20-a33c-4d15-9a1c-cfab19260a29,2019,57,"Recently, scientists observed the merger of giant ‘blackholes’ billions of light-years away from the Earth. What is the significance of this",non_ascii_suspect;no_primary_tag,flagged,,,,
question,da5c5ae0-de11-4e92-a5a2-bafecf06104c,2019,58,Which of the following are the reasons for the occurrence of multi-drug resistance in microbial pathogens in India? Genetic predisposition o,no_primary_tag,flagged,,,,
question,23440a68-0391-4cb7-a4cd-3b0f7689c2ed,2019,59,What is Cas9 protein that is often mentioned in news?,no_primary_tag,flagged,,,,
question,b367f46b-6e8c-4022-8c4c-6b820f2d1b98,2019,60,Which one of the following statements is not correct?,no_primary_tag,flagged,,,,
question,a32caf71-d121-422f-a64d-e18e8653db20,2019,61,"With reference to the Constitution of India, consider the following statements: No High Court shall have the jurisdiction to declare any cen",no_primary_tag,flagged,,,,
question,a172bc08-73a0-4cc1-b3e7-6be0da2f9adc,2019,62,Consider the following statements Purchasing Power Parity (PPP) exchange rates are calculated by comparing the prices of the same basket of ,no_primary_tag,flagged,,,,
question,5cc5920e-df4f-454e-b127-a2f30811cd11,2019,63,"With reference to the cultivation of Kharif crops in India in the last five years, consider the following statements: Area under rice cultiv",no_primary_tag,flagged,,,,
question,a7d7092a-efd2-4b6a-95ab-ee77960234f8,2019,64,"Among the agricultural commodities imported by India, which one of the following accounts for the highest imports in terms of value in the l",no_primary_tag,flagged,,,,
question,a06edfbc-3e7b-4a28-a207-1edc97572799,2019,65,"In the context of polity, which one of the following would you accept as the most appropriate definition of liberty?",no_primary_tag,flagged,,,,
question,d01c5f99-f139-4969-97fa-136bc1904421,2019,66,Which one of the following is not the most likely measure the Government/RBI takes to stop the slide of Indian rupee?,no_primary_tag,flagged,,,,
question,06050e1a-2d02-4f55-bb1f-e17acdf2510f,2019,67,"Consider the following statements: The Reserve Bank of India’s recent directives relating to ‘Storage of Payment System Data’, popularly kno",non_ascii_suspect;no_primary_tag,flagged,,,,
question,0aa5fe94-8362-434d-a4fc-a7766a247f46,2019,68,Which of the following adopted a law on data protection and privacy for its citizens known as ‘General Data Protection Regulation’ in April ,non_ascii_suspect;no_primary_tag,flagged,,,,
question,b7fdc9b7-8826-446f-8b19-812924ca9c08,2019,69,"Recently, India signed a deal known as ‘Action Plan for Prioritization and Implementation of Cooperation Areas in the Nuclear Field’ with wh",non_ascii_suspect;no_primary_tag,flagged,,,,
question,670c47d4-9df5-4381-84bf-31915ea3b03d,2019,70,The money multiplier in an economy increases with which one of the following?,no_primary_tag,flagged,,,,
question,f11e3b75-0082-431e-bbfa-8305db0fc2fe,2019,71,The Service Area Approach was implemented under the purview of,no_primary_tag,flagged,,,,
question,c77b04f9-c072-4577-9f04-79ccf33a705b,2019,72,"With reference to the management of minor minerals in India, consider the following statements: Sand is a ‘minor mineral’ according to the p",non_ascii_suspect;no_primary_tag,flagged,,,,
question,aca4bd5b-385b-40ea-84a5-8ad470e6a8cd,2019,73,Consider the following statements: Most of India’s external debt is owed by governmental entities. All of India’s external debt is denominat,non_ascii_suspect;no_primary_tag,flagged,,,,
question,36ca0a10-0e8f-49ee-ae89-e97f889dfb92,2019,74,Which of the following is not included in the assets of a commercial bank in India?,no_primary_tag,flagged,,,,
question,8c7d3c27-4b43-4cc8-8750-cca4e533af01,2019,75,"In the context of India, which of the following factors is/are contributor/ contributors to reducing the risk of a currency crisis? The fore",non_ascii_suspect;no_primary_tag,flagged,,,,
question,1368cc3f-1ed4-428a-95b0-34f1e520f34e,2019,76,Which one of the following suggested that the Governor should be an eminent person from outside the State and should be a detached figure wi,no_primary_tag,flagged,,,,
question,a9255a2b-8c49-4920-9c0b-270d20217bb3,2019,77,Which of the following is issued by registered foreign portfolio investors to overseas investors who want to be part of the Indian stock mar,no_primary_tag,flagged,,,,
question,ae0b2864-c91c-402e-b2d4-2af7bdca29f9,2019,78,"Consider the following statements As per law, the Compensatory Afforestation Fund Management and Planning Authority exists at both National ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,ef14a4eb-1953-4a71-8701-220020517801,2019,79,"In India, which of the following review the independent regulators in sectors like telecommunications, insurance, electricity, etc.? Ad Hoc ",no_primary_tag,flagged,,,,
question,f1b813e8-5bfb-43e0-ae06-4d3d89ffb5e6,2019,80,"With reference to India’s Five-Year Plans, which of the following statements is/are correct? From the Second Five-Year Plan, there was a det",non_ascii_suspect;no_primary_tag,flagged,,,,
question,d06e4dcb-d084-48ab-842e-9d969bdfbb23,2019,81,Consider the following statements about Particularly Vulnerable Tribal Groups (PVTGs) in India: PVTGs reside in 18 States and one Union Terr,no_primary_tag,flagged,,,,
question,7df108a8-a937-4fd0-895c-5affb6a8e952,2019,82,"With reference to the Constitution of India, prohibitions or limitations or provisions contained in ordinary laws cannot act as prohibitions",no_primary_tag,flagged,,,,
question,53fce8c8-e701-4b80-84ec-bf4c5f05d4e4,2019,83,"With reference to the Legislative Assembly of a State in India, consider the following statements: The Governor makes a customary address to",non_ascii_suspect;no_primary_tag,flagged,,,,
question,a97444fe-76a4-4f00-8cee-12f887386996,2019,84,Consider the following statements: The United Nations Convention against Corruption (UNCAC) has a ‘Protocol against the Smuggling of Migrant,non_ascii_suspect;no_primary_tag,flagged,,,,
question,6eebf8b1-f166-4982-87d0-c445efcc4b98,2019,85,"Consider the following statements: As per recent amendment to the Indian Forest Act, 1927, forest dwellers have the right to fell the bamboo",no_primary_tag,flagged,,,,
question,ae35c91c-46de-4d85-b4a5-a5313b124a3c,2019,86,Which Article of the Constitution of India safeguards one’s right to marry the person of one’s choice?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,f9bccc32-91bd-4a1c-b919-769f1b3e9d5c,2019,87,"Consider the following statements: According to the Indian Patents Act, a biological process to create a seed can be patented in India. In I",no_primary_tag,flagged,,,,
question,abb331f7-4e80-491e-8d78-84113a0f0055,2019,88,"Consider the following statements: The Environment Protection Act, 1986 empowers the Government of India to state the requirement of public ",no_primary_tag,flagged,,,,
question,a6b4c7f5-fbf4-4a74-b36f-5a07c8cd7a76,2019,89,"As per the Solid Waste Management Rules, 2016 in India, which one of the following statements is correct?",no_primary_tag,flagged,,,,
question,3d2019de-9260-4e21-983f-5c606d0a59ed,2019,90,"Consider the following statements: As per the Industrial Employment (Standing Orders) Central (Amendment) Rules, 2018 if rules for fixed-ter",no_primary_tag,flagged,,,,
question,9533b571-4edf-4a8f-b6a6-2fd86214333d,2019,91,"With reference to Asian Infrastructure Investment Bank (AIIB), consider the following statements AIIB has more than 80 member nations. India",no_primary_tag,flagged,,,,
question,09b7b2e9-551c-4c6d-a5a0-27c986f83c88,2019,92,What was the purpose of Inter-Creditor Agreement signed by Indian banks and financial institutions recently?,no_primary_tag,flagged,,,,
question,27206c9a-5b0c-4078-9130-6a1887f38a32,2019,93,The Chairmen of public sector banks are selected by the,no_primary_tag,flagged,,,,
question,81937d8f-84a3-4df2-8066-07d763f82042,2019,94,Consider the following statements: Petroleum and Natural Gas Regulatory Board (PNGRB) is the first regulatory body set up by the Government ,no_primary_tag,flagged,,,,
question,27977d36-4be6-416e-a02e-96830b002f24,2019,95,"With reference to communication technologies, what is/are the difference / differences between LTE (Long-Term Evolution) and VoLTE (Voice ov",non_ascii_suspect;no_primary_tag,flagged,,,,
question,7c5ef310-2945-48a2-bf44-d1e3afa74920,2019,96,"Which of the following statements is / are correct regarding the Maternity Benefit ‘ (Amendment) Act, 2017? Pregnant women are entitled for ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,719d35a7-c884-4929-bae4-a11d9218ffd7,2019,97,Which one of the following is not a sub-index of the World Bank’s ‘Ease of Doing Business Index’?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,99329876-6645-4f37-85d7-4b34d119e7bb,2019,98,"In India, ‘extended producer responsibility’ was introduced as an important feature in which of the following?",non_ascii_suspect;no_primary_tag,flagged,,,,
question,4eb0b719-6d2f-4217-8f5c-47a874c21b87,2019,99,The economic cost of food grains to the Food Corporation of India is Minimum Support Price and bonus (if any) paid to the farmers plus,no_primary_tag,flagged,,,,
question,5eb7e288-5dc7-484a-9aa9-848b2ce04ef9,2019,100,"In the context of any country, which one of the following would be considered as part of its social capital?",no_primary_tag,flagged,,,,
