row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty
question,fe507fd0-5c28-40d1-a9af-e63793ae6de0,2025,17,"With reference to ancient India (600–322 BC), consider the following pairs : Territorial region | River flowing in the region I. Asmaka : Go",non_ascii_suspect,flagged,verified,,,
question,e001c7ef-af06-4de3-8aec-a3cd3e430ba4,2025,18,"The first Gandharva Mahavidyalaya, a music training school, was set up in 1901 by Vishnu Digambar Paluskar in",,,verified,,,
question,f07bd275-6151-4566-b369-3529c849c21a,2025,19,"Ashokan inscriptions suggest that the 'Pradeshika', 'Rajuka' and 'Yukta' were important officers at the",,,verified,,,
question,4114ef43-c17e-41b6-a47b-27d2d2f9d01e,2025,20,Consider the following statements in respect of the Non-Cooperation Movement : I. The Congress declared the attainment of 'Swaraj' by all le,,,verified,,,
question,36d1d7dd-7703-4a67-998c-28b78c733c94,2025,21,Consider the following countries : I. Austria II. Bulgaria III. Croatia IV. Serbia V. Sweden VI. North Macedonia How many of the above are m,,,verified,,,
question,3280c10a-4ed4-46fc-8f44-3523d938c905,2025,22,Consider the following countries : I. Bolivia II. Brazil III. Colombia IV. Ecuador V. Paraguay VI. Venezuela Andes mountains pass through ho,,,verified,,,
question,75ea8245-cc2f-4ec7-9fb2-4c0562826f87,2025,23,Consider the following water bodies : I. Lake Tanganyika II. Lake Tonlé Sap III. Patos Lagoon Through how many of them does the equator pass,non_ascii_suspect,flagged,verified,,,
question,6eb9f3c7-2266-4703-9705-ffcfbdd2a623,2025,24,Consider the following statements about turmeric during the year 2022–23 : I. India is the largest producer and exporter of turmeric in the ,non_ascii_suspect,flagged,verified,,,
question,0872603c-f73b-4645-8eae-d621039c9b8a,2025,25,Which of the following are the evidences of the phenomenon of continental drift? I. The belt of ancient rocks from Brazil coast matches with,,,verified,,,
question,2e4a971f-ea37-42ff-bd3d-111f1e38d952,2025,26,Consider the following statements : Statement I : The amount of dust particles in the atmosphere is more in subtropical and temperate areas ,,spot_check,verified,,,
question,57f95bf9-a817-4854-976b-a3c8dca8f217,2025,27,"Consider the following statements : Statement I : In January, in the Northern Hemisphere, the isotherms bend equatorward while crossing the ",,,verified,,,
question,717fd8d5-c4eb-4e22-a82c-810e25839aa7,2025,28,"Consider the following statements : Statement I : In the context of effect of water on rocks, chalk is known as a very permeable rock wherea",,,verified,,,
question,07fbd5f4-a484-4f35-8a1a-87315bfab812,2025,29,"Consider the following statements : I. Without the atmosphere, temperature would be well below freezing point everywhere on the Earth's surf",,,verified,,,
question,9d7b5338-48b2-4ef8-ba88-47c425180167,2025,30,Consider the following statements about the Rashtriya Gokul Mission : I. It is important for the upliftment of rural poor as majority of low,,,verified,,,
question,e463699b-1c9f-49cd-9971-f4c2f8f757e2,2025,31,Consider the following statements : Statement I : Studies indicate that carbon dioxide emissions from cement industry account for more than ,,,verified,,,
question,e45cc95c-80ef-4f79-ac5e-f7fad121dff1,2025,32,"Consider the following statements : Statement I : At the 28th United Nations Climate Change Conference (COP28), India refrained from signing",,,verified,,,
question,392063cd-3678-4f83-ad59-d543762fa3ef,2025,33,Consider the following statements : Statement I : Scientific studies suggest that a shift is taking place in the Earth's rotation and axis. ,,,verified,,,
question,064afe97-7e06-44d0-a7e2-8cdc37300455,2025,34,Consider the following statements : Statement I : Article 6 of the Paris Agreement on climate change is frequently discussed in global discu,,,verified,,,
question,fd2b2823-3266-486d-a78d-b923bf7686c2,2025,35,Which one of the following launched the 'Nature Solutions Finance Hub for Asia and the Pacific'?,,,verified,,,
question,80bc096b-0def-40bb-8b21-d5c936914318,2025,36,"With reference to 'Direct Air Capture', an emerging technology, which of the following statements is/are correct? I. It can be used as a way",,,verified,,,
question,bfa5a21e-8387-4ca4-bc84-0c2123f6d933,2025,37,"Regarding Peacock tarantula (Gooty tarantula), consider the following statements : I. It is an omnivorous crustacean. II. Its natural habita",,,verified,,,
question,c8d9941b-19be-4928-940c-1836d008747e,2025,38,Consider the following statements : I. Carbon dioxide (CO2) emissions in India are less than 0·5 t CO2/capita. II. In terms of CO2 emissions,non_ascii_suspect,flagged,verified,,,
question,fae08a48-ef07-43ab-bd92-4b22eb8fa6f1,2025,39,Consider the following pairs : Plant | Description I. Cassava : Woody shrub II. Ginger : Herb with pseudostem III. Malabar spinach : Herbace,,spot_check,verified,,,
question,0e4a2735-c9e0-43c5-b94f-9a25a0f14e5b,2025,40,"With reference to the planet Earth, consider the following statements : I. Rain forests produce more oxygen than that produced by oceans. II",,,verified,,,
question,9a22c2a8-c8e4-4888-9804-2cc9664050c5,2025,41,Consider the following types of vehicles : I. Full battery electric vehicles II. Hydrogen fuel cell vehicles III. Fuel cell-electric hybrid ,,,verified,,,
question,88e8ba6b-4554-4d1b-b1c7-a79dbb7d1f56,2025,42,"With reference to Unmanned Aerial Vehicles (UAVs), consider the following statements : I. All types of UAVs can do vertical landing. II. All",,,verified,,,
question,81bc033f-f673-42e9-a123-8c6780ad19ec,2025,43,"In the context of electric vehicle batteries, consider the following elements : I. Cobalt II. Graphite III. Lithium IV. Nickel How many of t",,,verified,,,
question,fc06bc19-34cf-4b4d-98c2-0e1e63f83e1c,2025,44,Consider the following : I. Cigarette butts II. Eyeglass lenses III. Car tyres How many of them contain plastic?,,,verified,,,
question,62151476-da8a-4f6f-97d8-d06e9b1b3b78,2025,45,Consider the following substances : I. Ethanol II. Nitroglycerine III. Urea Coal gasification technology can be used in the production of ho,,,verified,,,
question,04628943-a918-400e-a6b3-d2d79982ccea,2025,46,"What is the common characteristic of the chemical substances generally known as CL-20, HMX and LLM-105, which are sometimes talked about in ",,,verified,,,
question,2ebebcbc-817f-4149-96a5-57d46aa13ce9,2025,47,Consider the following statements : I. It is expected that Majorana 1 chip will enable quantum computing. II. Majorana 1 chip has been intro,,,verified,,,
question,1878c041-b925-466a-943c-ebf1d5413949,2025,48,"With reference to monoclonal antibodies, often mentioned in news, consider the following statements : I. They are man-made proteins. II. The",,,verified,,,
question,d94b6abe-41d7-4b0c-b78a-ce5b885b6f94,2025,49,Consider the following statements : I. No virus can survive in ocean waters. II. No virus can infect bacteria. III. No virus can change the ,,,verified,,,
question,edd558a4-1329-4d39-b6e8-c9fa11dd28f1,2025,50,Consider the following statements : Statement I : Activated carbon is a good and an attractive tool to remove pollutants from effluent strea,,spot_check,verified,,,
question,08b31bda-d505-4fc8-b8a1-e15b05e3b5b2,2025,51,"With reference to the Indian polity, consider the following statements : I. An Ordinance can amend any Central Act. II. An Ordinance can abr",,,verified,,,
question,98cac3dc-d958-4ebd-b5cc-1c44c2965d57,2025,52,"Consider the following pairs : State | Description I. Arunachal Pradesh : The capital is named after a fort, and the State has two National ",,,verified,,,
question,674101d2-f66c-42a1-bac2-2d114e2cea54,2025,53,"With reference to India, consider the following : I. The Inter-State Council II. The National Security Council III. Zonal Councils How many ",,,verified,,,
question,853438a9-069b-4181-839c-3165285745a7,2025,54,Consider the following statements : I. The Constitution of India explicitly mentions that in certain spheres the Governor of a State acts in,,,verified,,,
question,b732f5ca-35ec-4c72-a602-d3f7eeaf79a5,2025,55,Consider the following pairs : Provision in the Constitution of India | Stated under I. Separation of Judiciary from the Executive in the pu,,,verified,,,
question,92a51f9e-ebd6-4411-937e-04a8b8233ea5,2025,56,"Consider the following statements : With reference to the Constitution of India, if an area in a State is declared as Scheduled Area under t",,,verified,,,
question,5a77d6a0-d694-4389-9cb8-113dc411964f,2025,57,"With reference to India, consider the following pairs : Organization | Union Ministry I. The National Automotive Board : Ministry of Commerc",,,verified,,,
question,5e04ce1e-26ef-455d-8e03-f5e62d024b94,2025,58,"Consider the following subjects under the Constitution of India : I. List I—Union List, in the Seventh Schedule II. Extent of the executive ",non_ascii_suspect,flagged,verified,,,
question,40c10605-40d6-4098-938e-09bcc01d8100,2025,59,"With reference to the Indian polity, consider the following statements : I. The Governor of a State is not answerable to any court for the e",,,verified,,,
question,7b64af03-61c9-494c-b68d-54114d268dcf,2025,60,"Consider the following activities : I. Production of crude oil II. Refining, storage and distribution of petroleum III. Marketing and sale o",,,verified,,,
question,bf632595-8bde-4778-a287-cfbb62b140d6,2025,61,"Suppose the revenue expenditure is ₹80,000 crores and the revenue receipts of the Government are ₹60,000 crores. The Government budget also ",non_ascii_suspect,flagged,verified,,,
question,5d82da50-0cf3-4e93-bd70-cadc9cf5ee0e,2025,62,"India is one of the founding members of the International North-South Transport Corridor (INSTC), a multimodal transportation corridor, whic",,,verified,,,
question,1f353bdd-cbff-4923-b2da-31e82889d516,2025,63,"Consider the following statements : Statement I : Of the two major ethanol producers in the world, i.e., Brazil and the United States of Ame",,spot_check,verified,,,
question,f2a4983e-b06b-4a8b-b5df-7481ee1f5e99,2025,64,The World Bank warned that India could become one of the first places where wet-bulb temperatures routinely exceed 35 °C. Which of the follo,non_ascii_suspect,flagged,verified,,,
question,9ed60c21-545e-4a98-8b31-b658ef083e4a,2025,65,"A country's fiscal deficit stands at ₹50,000 crores. It is receiving ₹10,000 crores through non-debt creating capital receipts. The country'",non_ascii_suspect,flagged,verified,,,
question,277124df-e3cc-4bbf-8872-9323fed57c17,2025,66,Which of the following statements with regard to recommendations of the 15th Finance Commission of India are correct? I. It has recommended ,non_ascii_suspect,flagged,verified,,,
question,cdf5add3-2753-47ca-87c8-af601a77386d,2025,67,Consider the following statements in respect of the International Bank for Reconstruction and Development (IBRD) : I. It provides loans and ,,,verified,,,
question,315dca1b-17dd-4c2a-9219-1cbc01b71cbc,2025,68,"Consider the following statements in respect of RTGS and NEFT : I. In RTGS, the settlement time is instantaneous while in case of NEFT, it t",,,verified,,,
question,d2f60efd-7793-454c-9397-eb860ff5e427,2025,69,Consider the following countries : I. United Arab Emirates II. France III. Germany IV. Singapore V. Bangladesh How many countries amongst th,,,verified,,,
question,a37caacf-e655-41c6-8046-52c36144a0b1,2025,70,Consider the following statements about 'PM Surya Ghar Muft Bijli Yojana' : I. It targets installation of one crore solar rooftop panels in ,,,verified,,,
question,25f5926c-ab44-4f76-b9e1-c40433c094b9,2025,71,"""Sedition has become my religion"" was the famous statement given by Gandhiji at the time of",,,verified,,,
question,3abf0b8e-fec8-4a34-a790-2a13bd226cf0,2025,72,"The famous female figurine known as 'Dancing Girl', found at Mohenjo-daro, is made of",,,verified,,,
question,638e5ef2-1de8-417f-9735-f7b56ebee213,2025,73,Who provided legal defence to the people arrested in the aftermath of Chauri Chaura incident?,,,verified,,,
question,a235f5c7-8ad0-4971-9ffc-a8c717ffa983,2025,74,"Subsequent to which one of the following events, Gandhiji, who consistently opposed untouchability and appealed for its eradication from all",,,verified,,,
question,515a2028-eba5-4d6d-b3e5-7b2cd3f92cb8,2025,75,Consider the following fruits : I. Papaya II. Pineapple III. Guava How many of the above were introduced in India by the Portuguese in the s,,,verified,,,
question,41f22212-36a0-44e5-996e-830c9f5ff23b,2025,76,Consider the following countries : I. United Kingdom II. Denmark III. New Zealand IV. Australia V. Brazil How many of the above countries ha,,,verified,,,
question,b5ea12da-7eac-4bef-a62d-fdb2f0938223,2025,77,"Consider the following statements : I. Anadyr in Siberia and Nome in Alaska are a few kilometers from each other, but when people are waking",,,verified,,,
question,012251ae-1b03-41e9-b64f-f93365d767f2,2025,78,Who among the following was the founder of the 'Self-Respect Movement'?,,spot_check,verified,,,
question,febf4f51-eb7d-4576-b937-58449947ec9f,2025,79,Consider the following pairs : Country | Resource-rich in I. Botswana : Diamond II. Chile : Lithium III. Indonesia : Nickel In how many of t,,,verified,,,
question,56c28184-6434-4ca2-9070-775a9b5e60cf,2025,80,Consider the following pairs : Region | Country I. Mallorca : Italy II. Normandy : Spain III. Sardinia : France In how many of the above row,,,verified,,,
question,0d94006a-a018-4543-afa5-f972d8b002f1,2025,81,Consider the following statements : Statement I : Some rare earth elements are used in the manufacture of flat television screens and comput,,,verified,,,
question,d054734b-9973-4e45-8584-ce5cb40e7158,2025,82,Consider the following statements : I. Indian Railways have prepared a National Rail Plan (NRP) to create a 'future ready' railway system by,,,verified,,,
question,40f2d1e6-d21a-4bd3-8949-45a97034c051,2025,83,Consider the following space missions : I. Axiom-4 II. SpaDeX III. Gaganyaan How many of the space missions given above encourage and suppor,,,verified,,,
question,c6195c74-7dfd-420b-8eeb-571d04fa29af,2025,84,"With reference to India's defence, consider the following pairs : Aircraft type | Description I. Dornier-228 : Maritime patrol aircraft II. ",,,verified,,,
question,d04a0468-e15a-4b6b-97cc-3a62c37c0f24,2025,85,Artificial way of causing rainfall to reduce air pollution makes use of,,,verified,,,
question,1c997b46-ef00-4915-977b-0195eed3b8ef,2025,86,Consider the following statements with regard to pardoning power of the President of India : I. The exercise of this power by the President ,,,verified,,,
question,9341032d-cc18-445a-ab63-780e77913de6,2025,87,"Consider the following statements : I. On the dissolution of the House of the People, the Speaker shall not vacate his/her office until imme",,,verified,,,
question,34c03f48-ef68-473b-bbd0-f2e0137adf5e,2025,88,Consider the following statements : I. If any question arises as to whether a Member of the House of the People has become subject to disqua,,,verified,,,
question,63221b1d-84b1-479f-9492-b117d4ce7f15,2025,89,"Consider the following statements : Statement I : In India, State Governments have no power for making rules for grant of concessions in res",,spot_check,verified,,,
question,53dd27f2-9993-4e40-bbba-84c6358c201f,2025,90,Which organization has enacted the Nature Restoration Law (NRL) to tackle climate change and biodiversity loss?,,,verified,,,
question,ab338916-726b-4ce7-91db-005ad5ce7d3f,2025,91,Consider the following statements : I. Panchayats at the intermediate level exist in all States. II. To be eligible to be a Member of a Panc,,,verified,,,
question,bc05bc53-bc67-4772-aa75-1f7358ab4c2b,2025,92,Consider the following statements in respect of BIMSTEC : I. It is a regional organization consisting of seven member States till January 20,,,verified,,,
question,b6a624dd-a862-4f97-b5c0-1cc2019e65f8,2025,93,Who amongst the following are members of the Jury to select the recipient of 'Gandhi Peace Prize'? I. The President of India II. The Prime M,,,verified,,,
question,39f611d1-fd4e-4a95-84dd-17befbc4a3b5,2025,94,GPS-Aided Geo Augmented Navigation (GAGAN) uses a system of ground stations to provide necessary augmentation. Which of the following statem,,,verified,,,
question,a28762da-f5f6-4cfa-bc29-7f7c00a390d3,2025,95,"Consider the following statements regarding AI Action Summit held in Grand Palais, Paris in February 2025 : I. Co-chaired with India, the ev",,,verified,,,
question,585abf83-9c81-4aea-bdb5-447789e989d1,2025,96,Consider the following pairs : I. International Year of the Woman Farmer : 2026 II. International Year of Sustainable and Resilient Tourism ,,,verified,,,
question,ece5518e-0405-45af-a765-12fd9e0904ca,2025,97,Consider the following statements with regard to BRICS : I. 16th BRICS Summit was held under the Chairship of Russia in Kazan. II. Indonesia,,,verified,,,
question,7e6fae81-bb76-40ba-b4e9-a6cedd4b34ff,2025,98,"Consider the following statements about Lokpal : I. The power of Lokpal applies to public servants of India, but not to the Indian public se",,,verified,,,
question,5c643af6-b279-44c3-af82-a64e50243ff1,2025,99,"Consider the following statements in respect of the first Kho Kho World Cup : I. The event was held in Delhi, India. II. Indian men beat Nep",non_ascii_suspect,flagged,verified,,,
question,cd83478d-ff68-4d2f-a450-62160a5ba527,2025,100,"Consider the following statements : I. In the finals of the 45th Chess Olympiad held in 2024, Gukesh Dommaraju became the world's youngest w",,,verified,,,
tag,86bd8557-f22e-4e6e-851f-9e005ef5f66e,2025,05a42bff-7b96-4847-896a-b18711d64ae0,Directive Principles and Fundamental Duties,,spot_check,verified,,,
tag,b85c6995-162b-4cb0-a131-20982e387b84,2025,0e80d2a1-69d8-42b6-b305-8f6cbec1a798,Taxation — direct and indirect,,,verified,,,
tag,8bc211d0-f9f1-4fae-a8d3-2a5e8fce779a,2025,15936c3d-59e5-45de-8658-162a6d11c3aa,Space missions,,,verified,,,
tag,617ef2a0-f3d9-4ce2-ac20-0cba80f9c12c,2025,1abf068e-3a8e-45d9-a239-54987dee3085,Batteries and energy storage,,,verified,,,
tag,b1bf9f92-3416-4791-b6f1-c141b7b35267,2025,1af4be87-f327-4d7e-831d-98b4571d5858,Regional groupings and economic blocs,,,verified,,,
tag,f8d64b86-e6ed-4cf9-ab25-5e0938768e5d,2025,1af4be87-f327-4d7e-831d-98b4571d5858,Regional groupings and economic blocs,,,,,,
tag,f57b2399-36a2-48d0-a0f2-e159e5edc67d,2025,1af4be87-f327-4d7e-831d-98b4571d5858,Regional groupings and economic blocs,,,verified,,,
tag,28f516e5-0432-40ec-b7e3-a04fd8490065,2025,1cd9949b-3424-4350-a5eb-073f4d251c31,Mauryan empire,,,verified,,,
tag,d63c3bb8-3e26-42b1-9140-520df6ea7d20,2025,1d225731-6fe5-4a1d-9a82-b95b85e6e1c1,Motions of the earth,,,verified,,,
tag,271653f8-9696-4482-9082-9abd44a3d775,2025,1d225731-6fe5-4a1d-9a82-b95b85e6e1c1,Motions of the earth,,,verified,,,
tag,f960f166-210e-484a-b326-1f13495b79ae,2025,29af2935-31ad-4498-8d5f-9bb5040484a3,Gandhian mass movements,,,verified,,,
tag,45d85a4a-2dfd-41d6-bf55-f324f8e0ca93,2025,29af2935-31ad-4498-8d5f-9bb5040484a3,Gandhian mass movements,,,,,,
tag,292d1054-5461-4ef9-91a5-9a96f0a695d1,2025,29af2935-31ad-4498-8d5f-9bb5040484a3,Gandhian mass movements,,spot_check,verified,,,
tag,2a2d0100-677b-4825-a0fe-751fa594ef1e,2025,29af2935-31ad-4498-8d5f-9bb5040484a3,Gandhian mass movements,,,verified,,,
tag,11612b3c-9a83-473e-9cae-cb8f93491016,2025,29af2935-31ad-4498-8d5f-9bb5040484a3,Gandhian mass movements,,,verified,,,
tag,fbd4d52a-e4d4-4aff-997a-75d724c8da2a,2025,2acb3c6d-cd9f-4426-bb07-28a61b9b0c4e,Indian flora and forest produce,,,verified,,,
tag,a213c401-2fe0-4faa-a269-bb9570e0c030,2025,2f1b7047-23c4-4d42-8c18-7bcd43c81785,Space science,,,verified,,,
tag,e7efc02d-e835-4b51-b44e-bb5385df28b1,2025,2f44b4db-8b0d-4504-8161-5a04ea33a707,Plate tectonics,,,verified,,,
tag,94e76584-8287-4a89-b502-291ba70ff0f5,2025,31cf0e35-2872-42be-81da-39e73517a6cb,Colonial education and social reform,,,,,,
tag,382f867c-04d0-4919-94aa-e3ccd0e318bd,2025,31cf0e35-2872-42be-81da-39e73517a6cb,Colonial education and social reform,,,verified,,,
tag,4b821908-db2b-4f87-ae90-08fc1525697c,2025,33a6cc51-e142-4304-bf79-757e88586701,"Presiding officers, privileges and office of profit",,,verified,,,
tag,53621e69-6423-494d-8bf1-745f4674dc90,2025,3fcb6de8-01c5-4837-a3d4-f5aff2b2f300,Constitutional bodies,,,,,,
tag,8d4d24d0-8867-4af2-8e09-031d0721459e,2025,47eba1b6-51b8-46c4-a5e5-727343167cce,Missile systems and strategic weapons,,,,,,
tag,2c966dc3-fd6f-4369-869d-5070a2e6abbc,2025,4bb3306d-a193-4967-8bdb-782a4e92e468,Plastic waste and microplastics,,,verified,,,
tag,cd7663ab-7c8e-4ad7-a410-4a8d085f9801,2025,512e8c00-e3c4-4351-b04b-05f26ba8140e,Harappan civilisation,,,verified,,,
tag,00bc781b-5daa-4ac5-b0d5-942feb4cb823,2025,520ffe2a-eabf-4d28-bb1f-af3d3fdc0716,Special provisions for states and areas,,spot_check,verified,,,
tag,b8cad34d-7f26-49c8-8c0b-83d47eeff2d3,2025,520ffe2a-eabf-4d28-bb1f-af3d3fdc0716,Special provisions for states and areas,,,,,,
tag,41175538-d9fb-4447-8469-8ba0ea674178,2025,523f626e-1464-4bcf-bf5b-2d1b0e019531,Minerals and rocks,,,,,,
tag,05056034-d59b-4d70-aa43-130814662f69,2025,564b065b-0338-4ad3-ac93-839a6f7b882d,Water pollution and its control,,,verified,,,
tag,2e7aef29-b85f-43ce-90f6-2a5b6f6ed481,2025,58c3f676-0979-42f8-bd47-14f7ed00fb8b,World agricultural and mineral producers,,,verified,,,
tag,4a84f008-dfb4-4086-a090-46336e03a687,2025,598d7ce8-2a57-4f7f-a16a-e65c4b40d0bb,Equity markets and market participants,,,verified,,,
tag,32ba8678-72cb-4fa6-90d7-a3efb9a5c24b,2025,59a26ffc-714a-49b3-8857-63d46e05d3ea,Microbes and biological classification,,,verified,,,
tag,20ac86e7-5b70-4e11-bc42-03dd87345eea,2025,61120bdd-8061-4267-820f-e7a862164e8c,Finance Commission and tax devolution,,,verified,,,
tag,93737c70-44f9-4a82-830d-cc60c5d59af2,2025,61e36414-bbb9-44f8-895a-eba8665b29c4,Energy and mineral sector economics,,,verified,,,
tag,3e3ec850-6b9d-473b-be0e-fff75994ad5d,2025,64bfd004-4a03-4e2c-832f-e2277f58cede,Capital market instruments and bonds,,,verified,,,
tag,42223439-f67f-4fdc-8677-feb1af5ee012,2025,66a6ed8a-da45-4316-91bd-76b02672e6bc,Statutory and regulatory bodies,,,verified,,,
tag,4eb46b4f-d496-446f-a2d4-413ecbb4bda9,2025,66a6ed8a-da45-4316-91bd-76b02672e6bc,Statutory and regulatory bodies,,,verified,,,
tag,40c272ab-843d-4a52-8384-34f4a5a1f3e9,2025,66a6ed8a-da45-4316-91bd-76b02672e6bc,Statutory and regulatory bodies,,,verified,,,
tag,025958d9-1a73-47c2-9efc-4833c863990f,2025,69cb3017-786c-4b2f-81a0-5606fc936547,Sporting events and championships,,spot_check,verified,,,
tag,749a93db-7725-4ddf-984a-0dfe796fa24d,2025,69cb3017-786c-4b2f-81a0-5606fc936547,Sporting events and championships,,,verified,,,
tag,8adc9316-42b1-4c9f-87ce-9fe41eb705bf,2025,69f5f696-e1f0-4a23-95e0-447297437ac3,"Climate treaties, institutions and initiatives",,,verified,,,
tag,2dcf7a35-ee7d-4d4d-ba55-310f098eda43,2025,6b2ca3a8-9659-48cb-9006-9d984b6da076,World physical features and landmarks,,,,,,
tag,4426a569-380d-43df-8a35-f23a01e0cea4,2025,6b2ca3a8-9659-48cb-9006-9d984b6da076,World physical features and landmarks,,,verified,,,
tag,2563578a-3193-4408-8f6d-3af54d2cf7db,2025,6c1b6671-b0aa-4be3-8427-e5dbfca61817,Connectivity and development partnerships,,,verified,,,
tag,66ba7b08-b6e7-4b59-899a-497e10c4649f,2025,6cfd3c3c-80c4-4cce-8ab5-0a037a8b9dbe,"Solar radiation, heat balance and temperature",,,verified,,,
tag,a252b696-5519-41ef-a760-28cc502ec8b9,2025,741b1b26-bb16-4931-96bb-2459aa06a661,Carbon markets and climate metrics,,,verified,,,
tag,8a1609b0-078b-4a80-89b1-307e8dde23fd,2025,7556e6ac-71df-4dd1-b2e9-94c7e525bab5,Composition and structure of atmosphere,,,verified,,,
tag,e5c1c0e9-3fc8-4b59-8893-f7cc1f238bd3,2025,758fb132-d14b-4c86-b117-eed7728d7d04,The President and the Union Executive,,,verified,,,
tag,0d1fef65-bd3c-48f5-9df4-2b61582d150a,2025,758fb132-d14b-4c86-b117-eed7728d7d04,The President and the Union Executive,,,,,,
tag,49517636-4b3d-436e-8839-54941cfede76,2025,75ca9347-8351-48c9-ad9a-237adcdd675e,Renewable energy,,,verified,,,
tag,3ec2ef92-0808-4c26-ae8a-ea1e1977e8c3,2025,7f08042b-edc7-4906-a2ff-59baa3b96176,Political parties and anti-defection,,spot_check,verified,,,
tag,23afae69-95de-4708-89b4-ec8fee75952c,2025,89b9d2cb-b90b-4cb3-9df9-16b8b47c3317,Air pollution and its control,,,verified,,,
tag,3aed4f65-6f1e-46c0-a3e9-3d1c743d5470,2025,89b9d2cb-b90b-4cb3-9df9-16b8b47c3317,Air pollution and its control,,,,,,
tag,160c9810-28c0-429b-ad8f-3f7d230433ed,2025,89f9867d-8ca9-4782-9182-cb76d16c1eb3,Governor and the state executive,,,verified,,,
tag,62c49401-68c3-41a2-948e-dacd8ef2e803,2025,89f9867d-8ca9-4782-9182-cb76d16c1eb3,Governor and the state executive,,,verified,,,
tag,59dafc1c-610e-42b6-8457-2449fa644635,2025,8f03c3e9-d885-45fa-b2e4-aeebe1422591,Financial regulation and investor protection,,,verified,,,
tag,478aea71-7cef-4ade-b748-7e8885ef098d,2025,90933549-63ac-42c3-907b-4642292ebe14,Indian fauna and endemic species,,,verified,,,
tag,aad0a01e-8a61-4cb8-a824-a93f527a1219,2025,913b826e-eebe-412a-a39e-4b6766e14a0b,Land resources and agriculture,,,,,,
tag,0482fc2f-031f-4adb-8b20-1f65da85e89f,2025,913b826e-eebe-412a-a39e-4b6766e14a0b,Land resources and agriculture,,,verified,,,
tag,479a238b-adb5-4413-b7c5-3e86f14f6fd9,2025,9287d12d-472f-48c4-8b53-30ae06729a8a,"Global summits, declarations and compacts",,,verified,,,
tag,c8fe4241-6296-41fc-9984-79c9b6d4ee0e,2025,9287d12d-472f-48c4-8b53-30ae06729a8a,"Global summits, declarations and compacts",,,,,,
tag,86e75a15-8423-4d8c-bddb-b46b5f91b7da,2025,93929d93-b7fa-405b-b294-fd328cdffbf5,Early medieval dynasties,,,verified,,,
tag,3dc7d823-7059-49ef-828f-34b6e66c6201,2025,93929d93-b7fa-405b-b294-fd328cdffbf5,Early medieval dynasties,,spot_check,verified,,,
