row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty
question,99c6e664-bfdb-42fc-a6f0-99130b7855d9,2021,13,"With reference to India, consider the following statements: When a prisoner makes out a sufficient case, parole cannot be denied to such pri",no_primary_tag,flagged,,,,
question,dd2f416c-bebf-4476-b6a4-f419841cc6e6,2021,14,"At the national level, which ministry is the nodal agency to ensure effective implementation of the Scheduled Tribes and other Traditional F",no_primary_tag,flagged,,,,
question,9d8c4741-543a-4498-8467-bcb2949959ca,2021,15,A legislation which confers on the executive or administrative authority an unguided and uncontrolled discretionary power in the matter of a,no_primary_tag,flagged,,,,
question,fde83f62-2144-41e8-82d7-77e29c8e5a45,2021,16,Which one of the following in Indian polity is an essential feature that indicates that it is federal in character?,no_primary_tag,flagged,,,,
question,798c7bfd-53eb-4cc2-8b08-0b5035ed08e5,2021,17,Which one of the following best defines the term ‘State’?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,17e6832e-7578-4134-8708-4957693ef6cf,2021,18,"With reference to the Indian Judiciary, consider the following statements: Any retired judge of the Supreme Court of India can be called bac",no_primary_tag,flagged,,,,
question,98299226-e733-4408-a912-198caf97a32d,2021,19,"With reference to India, consider the following statements: There is only one citizenship and one domicile. A citizen by birth only can beco",no_primary_tag,flagged,,,,
question,04058e57-203b-4a86-a60f-37e577e4770d,2021,20,Which one of the following factors constitutes the best safeguard of liberty in a liberal democracy?,no_primary_tag,flagged,,,,
question,16d99c98-98d7-4644-88a3-754cd1e5f6d0,2021,21,Water can dissolve more substances than any other liquid because,no_primary_tag,flagged,,,,
question,6f66291b-a492-4ff3-891e-c679e0461335,2021,22,"With reference to street-lighting, how to sodium lamps differ from LED lamps? 1. Sodium lamps produce light in 360 degrees but it is not so ",no_primary_tag,flagged,,,,
question,7571e296-3687-4faf-b517-ffbca7435e45,2021,23,The term ‘ACE2’ is talked about in the context of,non_ascii_suspect;no_primary_tag,flagged,,,,
question,a7a6cd99-fbf1-4d1c-9aed-e0b5ff5c8719,2021,24,"Bisphenol A (BPA) , a cause of concern, is a structural/key component in the manufacture of which of the following kinds of plastics?",no_primary_tag,flagged,,,,
question,60782e7a-aa25-4c94-9101-be2a0de892d6,2021,25,"Triclosan considered harmful when exposed to high levels for a long time, is most likely present in which of the following?",no_primary_tag,flagged,,,,
question,9d51e471-a09a-494e-a82d-8300949df061,2021,26,Which one of the following is a reason why astronomical distances are measured in light-years?,no_primary_tag,flagged,,,,
question,d38b7751-fced-4555-bb9b-0cef6c3ffd87,2021,27,"We adopted parliamentary democracy based on the British model, but how does our model differ from that model? As regards legislation, the Br",no_primary_tag,flagged,,,,
question,c4c4397f-5c02-48d8-89ff-e095760532fb,2021,28,"With reference to the Union Government, consider the following statements: N. Gopalaswamy Iyengar Committee suggested that a minister and a ",non_ascii_suspect;no_primary_tag,flagged,,,,
question,27095470-2113-4ca4-9663-faa807eae648,2021,29,‘Right to Privacy’ is protected under which Article of the Constitution of India?,non_ascii_suspect;no_primary_tag,flagged,,,,
question,557f3882-b268-4413-ba53-f771267d6223,2021,30,"Consider the following statements: In India, there is no law restricting the candidates from contesting in one Lok Sabha election from three",mcq_no_correct_option;no_primary_tag,flagged,,,,
question,3b71e3ac-c264-4d80-bca3-97c20dca09fd,2021,31,"The vegetation of savannah consists of grassland with scattered small trees, but extensive areas have no trees. The forest development in su",no_primary_tag,flagged,,,,
question,a111c782-ecbc-4381-8bd0-dc4be3c7a6b6,2021,32,"With reference to the water on the planet Earth, consider the following statements: The amount of water in the rivers and lakes is more than",no_primary_tag,flagged,,,,
question,215b1059-3c99-4132-9aa8-900121fc5c8a,2021,33,Consider the following statements: Moringa (drumstick tree) is a leguminous evergreen tree. Tamarind tree is endemic to South Asia. In India,no_primary_tag,flagged,,,,
question,91b83b78-791e-47cb-8a5b-e583376d9f90,2021,34,The black cotton soil of India has been formed due to the weathering of,no_primary_tag,flagged,,,,
question,48ab8006-5708-4b2b-ba91-8ced2206ad4a,2021,35,"With reference to recent developments regarding ‘Recombinant Vector Vaccines’, consider the following statements: Genetic engineering is app",non_ascii_suspect;no_primary_tag,flagged,,,,
question,acd2f4a0-8f32-4b07-bd08-a2900d5472d3,2021,36,"In the context of hereditary diseases, consider the following statements: Passing on mitochondrial diseases from parent to child can be prev",no_primary_tag,flagged,,,,
question,1550a7a8-49a5-4704-b7f9-7692d65d512d,2021,37,Bollgard I and Bollgard II technologies are mentioned in the context of,no_primary_tag,flagged,,,,
question,e99b09ac-5da0-4848-883b-b6f4e1efc489,2021,38,"In a pressure cooker, the temperature at which the food is cooked depends mainly upon which of the following? Area of the hole in the lid. T",no_primary_tag,flagged,,,,
question,f6c3b667-c801-4004-98ac-9964ecd1c421,2021,39,Consider the following: Bacteria Fungi Virus Which of the above can be cultured in an artificial/synthetic medium?,no_primary_tag,flagged,,,,
question,de86aa6b-07d7-4f30-8f27-f6def0d6dea2,2021,40,Consider the following statements: Adenoviruses have single-stranded DNA genomes whereas retroviruses have double-stranded DNA genomes. Comm,no_primary_tag,flagged,,,,
question,542c7c94-881d-480f-b901-762c255b425c,2021,41,How is permaculture farming different from conventional chemical farming? Permaculture Farming discourages monocultural practices but in con,no_primary_tag,flagged,,,,
question,98e402ce-05d8-4255-bb0c-e35ac597ee17,2021,42,"With reference to ’palm oil’, consider the following statements: The palm oil tree is native to Southeast Asia. The palm oil is a raw materi",non_ascii_suspect;no_primary_tag,flagged,,,,
question,ad5ecdbc-a889-4e95-be01-9b61cf3cdeec,2021,43,"with reference to the Indus river system, of the following four rivers, three of them pour into one of them which joins the Indus direct. Am",no_primary_tag,flagged,,,,
question,511a8c38-982a-4e79-b914-e5cf3fc5eb02,2021,44,"With reference to India, Didwana, Kuchaman, Sargol, and Khatu are the names of",no_primary_tag,flagged,,,,
question,4554dd26-1b9a-4cb8-94d4-d365a9a0492c,2021,45,Consider the following rivers: Brahamani Nagalwali Subarnarekha Vamsadhara Which of the above rise from the Eastern Ghats?,no_primary_tag,flagged,,,,
question,fe3c2c72-f538-4370-9cc7-183646aa4607,2021,46,Consider the following statements: The Global Ocean Commission grants licences for seabed exploration and mining in international waters. In,non_ascii_suspect;no_primary_tag,flagged,,,,
question,4da3149a-f07a-4cdb-b50c-68eb8c2a1eaa,2021,47,"Among the following, which one is the least water-efficient crop?",no_primary_tag,flagged,,,,
question,cd9b8cc7-146e-4ed4-a8f5-fe100c802ac7,2021,48,"Consider the following statements: In the tropical zone, the western sections of the oceans are warmer than the eastern sections owing to th",no_primary_tag,flagged,,,,
question,00cd03f2-2d44-483a-9e05-7ecabfc273db,2021,49,"In the context of India’s preparation for Climate-smart Agriculture, consider the following statements: The ‘Climate-Smart Village’ approach",non_ascii_suspect;no_primary_tag,flagged,,,,
question,6baec086-e5d4-4653-a882-10c5eff94228,2021,50,"“Leaf litter decomposes faster than in any other biome and as a result the soil surface is often almost bare. Apart from trees, the vegetati",non_ascii_suspect;no_primary_tag,flagged,,,,
question,8a253894-3285-4d1b-959e-9aa9bc458d31,2021,51,"With reference to the history of ancient India, Bhavabhuti, Hastimalla and Kshemeshvara were famous",no_primary_tag,flagged,,,,
question,7b79598c-f86b-40e4-8a42-36dbbbfc5a91,2021,52,Consider the following statements: The Montagu-Chelmsford Reforms of 1919 recommended granting voting rights to all the women above the age ,no_primary_tag,flagged,,,,
question,e1cace73-0eb2-4638-afc2-bc7297ebd4cc,2021,53,"With reference to 8th August, 1942 in Indian history, which one of the following statements is correct?",no_primary_tag,flagged,,,,
question,e03e5a67-3647-444f-985f-3426d8855f30,2021,54,"Who among the following is associated with ‘Songs from Prison’, a translation of ancient Indian religious lyrics in English?",non_ascii_suspect;no_primary_tag,flagged,,,,
question,afa6b275-db04-4ac5-ad29-85815824f4d8,2021,55,"With reference to medieval India, which one of the following is the correct sequence in ascending order in terms of size?",no_primary_tag,flagged,,,,
question,28a41ecf-124b-4d64-81da-bd12759d04e1,2021,56,Who among the following was associated as Secretary with Hindu Female School which later came to be known as Bethune Female School?,no_primary_tag,flagged,,,,
question,a575fb4d-becf-4ab2-a996-20d167b998be,2021,57,"In the context of Colonial India, Shah Nawaz Khan, Prem Kumar Sehgal and Gurbaksh Singh Dhillon are remembered as",no_primary_tag,flagged,,,,
question,278681d1-c8ed-4567-821c-55fe91b7ccaa,2021,58,"With reference to Indian history, which of the following statements is/are correct? The Nizamat of Arcot emerged out of Hyderabad State. The",no_primary_tag,flagged,,,,
question,b40b3d2e-ac54-4d57-8280-f4bb62a0efb6,2021,59,Which one of the following statements is correct?,no_primary_tag,flagged,,,,
question,235c6d6c-4f6a-40b6-aa18-daa7c158f850,2021,60,Consider the following statements: 21st February is declared to be the International Mother Language Day by UNICEF. The demand that Bangla h,no_primary_tag,flagged,,,,
question,a0498f65-fd79-42de-8ca9-bb908698471c,2021,61,"With reference to Chausath Yogini Temple situated near Morena, consider the following statements: It is a circular temple built during the r",no_primary_tag,flagged,,,,
question,3a558dd2-f455-4591-bb2d-cba21c03faf3,2021,62,Which one of the following ancient towns is well-known for its elaborate system of water harvesting and management by building a series of d,no_primary_tag,flagged,,,,
question,bfc43bf5-aa33-4bd8-81af-4a973a933005,2021,63,"In the first quarter of seventeenth century, in which of the following was/were the factory/factories of the English East India Company loca",no_primary_tag,flagged,,,,
question,0e085ff0-4b57-4b5b-8f65-ea414b2dfccf,2021,64,"From the declines of Guptas until the rise of Harshavardhana in the early seventh century, which of the following kingdoms were holding powe",no_primary_tag,flagged,,,,
question,ee9f53fc-584a-4d68-95e7-7417db7c7939,2021,65,"According to Portuguese writer Nuniz, the women in Vijayanagara Empire were expert in which of the following areas? Wrestling Astrology Acco",no_primary_tag,flagged,,,,
question,601f4595-11dc-452c-b603-f65b603c5352,2021,66,"With reference to Madanapalle of Andhra Pradesh, which one of the following statements is correct?",no_primary_tag,flagged,,,,
question,636116d8-e536-493a-b3c2-1e4d8def1e02,2021,67,Consider the following pairs: (Historical Place) (Well-konwn for) Burzahom : Rock-cut shrines Chandra-Ketugarh : Terracotta art Ganeshwar : ,no_primary_tag,flagged,,,,
question,2a4e18e9-1213-4e10-899b-140cdff80ae3,2021,68,Consider the following statements: It was during the reign of Iltutmish that Chengiz Khan reached the Indus in pursuit of the fugitive Khawa,no_primary_tag,flagged,,,,
question,1fcf6245-d436-4f40-b023-f3ff83849a3b,2021,69,Consider the following statements: St. Francis Xavier was one of the founding members of the Jesuit Order. St. Francis Xavier died in Goa an,no_primary_tag,flagged,,,,
question,b955cf8a-72c0-4431-9b7d-a6e0507be94d,2021,70,"In reference to the history of ancient India, which of the following Statements is/are correct? Mitakshara was the civil law for upper caste",no_primary_tag,flagged,,,,
question,d4646368-d6ee-4f62-961d-fec4b72e84c0,2021,71,Which one of the following is used in preparing a natural mosquito repellent?,no_primary_tag,flagged,,,,
question,f1b84ff6-a2f7-4adf-9866-3f4fd88c5b5c,2021,72,Consider the following kinds of organisms: Copepods Cyanobacteria Diatoms Foraminifera Which of the above are primary producers in the food ,no_primary_tag,flagged,,,,
question,aec5e766-172a-4e4f-a07f-3e860d9c4c92,2021,73,"Consider the following animals: Hedgehog Marmot Pangolin To reduce the chance of being captured by predators, which of the above organisms r",no_primary_tag,flagged,,,,
question,2302d9c4-e3ab-4a89-bd92-a388a790afd8,2021,74,With reference to the ‘New York Declaration on Forests’. Which of the following statements are correct? It was first endorsed at the United ,non_ascii_suspect;no_primary_tag,flagged,,,,
question,4af4fc6e-a910-4d4c-9961-c3a7d5af5a8e,2021,75,"Magnetite particles, suspected to cause neurodegenerative problems, are generated as environmental pollutants from which of the following? B",no_primary_tag,flagged,,,,
question,e5f280eb-fa22-4e8a-bc33-7e470e5f632d,2021,76,Which one of the following is a filter feeder?,no_primary_tag,flagged,,,,
question,e785ebd8-40b7-45bc-b78f-2f3366ff14fe,2021,77,"In case of which one of the following biogeochemical cycles, the weathering of rocks is the main source of release of nutrient to enter the ",no_primary_tag,flagged,,,,
question,7d2696fb-c2ed-42da-b9d0-e2c7699a9b7d,2021,78,Which of the following are detritivores? Earthworms Jellyfish Millipedes Seahorses Woodlice Select the correct answer using the code given b,no_primary_tag,flagged,,,,
question,8cbaffb5-26bd-4668-b0e0-0cfab8b89aa7,2021,79,"The ‘Common Carbon Metric’, supported by UNEP, has been developed for",non_ascii_suspect;no_primary_tag,flagged,,,,
question,f98e80cd-2652-413c-861f-1d5c99fba2e2,2021,80,Which of the following have species that can establish symbiotic relationship with other organisms? Cnidarians Fungi Protozoa Select the cor,no_primary_tag,flagged,,,,
question,8d1e1630-8340-4e26-be7e-63cc11051fe3,2021,81,The money multiplier in an economy increases with which one of the following?,no_primary_tag,flagged,,,,
question,331403d5-3ce8-4b05-aa97-7af1aa34b82b,2021,82,"With reference to Indian economy, demand pull-inflation can be caused/increased by which of the following? Expansionary policies Fiscal stim",non_ascii_suspect;no_primary_tag,flagged,,,,
question,faa0cb22-73c4-450a-8b70-25e3c62936e9,2021,83,"With reference to India, consider the following statements: Retail investors through demat account can invest in ‘Treasury Bills’ and ‘Gover",non_ascii_suspect;no_primary_tag,flagged,,,,
question,bce3d2a8-13ed-4094-a768-c29b94a49c13,2021,84,"With reference to WaterCredit’, consider the following statements: It puts microfinance tools to work in the water and sanitation sector. It",non_ascii_suspect;no_primary_tag,flagged,,,,
question,37ecf3e5-c94b-4c01-9415-2e9d3bd64d30,2021,85,"In India, the central bank’s function as the ‘lender of last resort’ usually refers to which of the following? Lending to trade and industry",non_ascii_suspect;no_primary_tag,flagged,,,,
question,24d469ca-7a5a-4cdb-9add-f4c10279756e,2021,86,‘R2 Code of Parctices’ constitutes a tool available for promoting the adoption of,non_ascii_suspect;no_primary_tag,flagged,,,,
question,e1bd3a61-a10b-4752-8f3f-40f5e0d7a424,2021,87,Why is there a concern about copper smelting plants? They may release lethal quantities of carbon monoxide into environment. The copper slag,no_primary_tag,flagged,,,,
question,f50eca45-e7c3-4741-98f8-85fb66a6ba3d,2021,88,"With reference to furnace oil, consider the following statements: It is a product of oil refineries. Some industries use it to generate powe",no_primary_tag,flagged,,,,
question,ed5fc4d7-c0f1-4056-ac0c-b8cd76a498a3,2021,89,What is blue carbon?,no_primary_tag,flagged,,,,
question,43385856-c847-4186-b219-e210241f4c91,2021,90,"In the nature, which of the following is/are most likely to be found surviving on a surface without soil? Fern Litchen Moss Mushroom Select ",no_primary_tag,flagged,,,,
question,a9b515f7-fbe8-4d04-a0cc-2e8f87aa1ad3,2021,91,Consider the following statements: The Governor of the Reserve Bank of India (RBI) is appointed by the Central Government. Certain provision,no_primary_tag,flagged,,,,
question,a7007755-a4c4-4b93-ac8b-b9ac727e7298,2021,92,"With reference to the casual workers employed in India, consider the following statements: All casual workers are entitled for Employees Pro",no_primary_tag,flagged,,,,
question,5061992a-9109-4be7-a57a-123c12cae280,2021,93,Which among the following steps is most likely to be taken at the time of an economic recession?,no_primary_tag,flagged,,,,
question,6f3bef1c-51a6-4ecc-bf55-a3ace59bff4f,2021,94,"Consider the following statements: Other things remaining unchanged, market demand for a good might increase if Price of its substitute incr",no_primary_tag,flagged,,,,
question,9fb51d2b-0a13-4780-97d6-5b1e38e7a738,2021,95,"With reference to ‘Urban Cooperative Banks’ in India, consider the following statements: They are supervised and regulated by local boards s",non_ascii_suspect;no_primary_tag,flagged,,,,
question,c0fd875d-492f-4aa4-9792-2d57a341f8b9,2021,96,India Government Bond Yields are influenced by which of the following? Actions of the United States Federal Reserve Actions of the Reserve B,no_primary_tag,flagged,,,,
question,0bc3b8f0-e006-4c59-a281-63f881726f45,2021,97,Consider the following Foreign Currency convertible bonds Foriegn Institutional investment with certain conditions Global depository receipt,no_primary_tag,flagged,,,,
question,77486dfe-cacf-492a-8973-e8d9ab294c72,2021,98,Consider the following statements: The effect of devaluation of a currency is that it necessarily improves the competitiveness of the domest,no_primary_tag,flagged,,,,
question,4036b80c-dc4b-45a9-91b5-56f5b524abae,2021,99,Which one of the following effects of creation of black money in India has been the main cause of worry to the Government of India?,no_primary_tag,flagged,,,,
question,ebe28d47-6498-40fa-a1dc-634da7ebcd2a,2021,100,Which one of the following is likely to be the most inflationary in its effects?,no_primary_tag,flagged,,,,
