"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes","assign_topic_id","difficulty","stimulus_preview"
"question","ebec8ea8-7be5-4594-b2a7-95fa5d65f70e","2020","23","Q.23) Which of the following represent(s) the opinion(s) of the critics of the orthodox stabilization and structural adjustment programs? (1","","","","","","",""
"question","d877df4c-bdc8-499f-8df2-01ec71a531d3","2020","24","Q.24) International Monetary fund was established in which of following year?","","","","","","",""
"question","5b78615b-218d-45a4-b772-95d8674a759b","2020","24","Q.24) According to the passage the term 'cross conditionality' means:","","","","","","",""
"question","db98a507-42e8-4da6-9a9a-396f5fd38a37","2020","25","Q.25) Which of the following statements regarding World Trade organisation are NOT true?","","spot_check","","","","",""
"question","38cbd841-30a0-44a3-98f1-a384fa5c8026","2020","25","Q.25) The main constituents of a stabilization and structural adjustment program are:","","spot_check","","","","",""
"question","3afe7121-8642-4049-9c3a-ec483818fee5","2020","26","Q.26) What is the concept in which the stable high fertility and mortality population is converted to low-fertility, low mortality populatio","","","","","","",""
"question","59df17c7-4f20-4d7e-8c70-de1a34db66f4","2020","26","Q.26) This oven helps in ____ the essential vitamins in the food and ____ cooking faster.","suspicious_repeat_char","flagged","","","","",""
"question","13195641-27a5-41ad-a92b-4fe0b3eb2cee","2020","27","Q.27) RTE Act was enacted in year 2009 which came into effect from which of the following years?","","","","","","",""
"question","fa4354ca-50f7-4321-9aff-1bc11db094d2","2020","27","Q.27) The molecular targeting of CCSs may improve the _____ of current chemotherapeutic ______ required for the management of this illness.","suspicious_repeat_char","flagged","","","","",""
"question","a40ebc75-4bdc-4c67-8743-8a23af38394c","2020","28","Q.28) Which of the following is NOT the feature of KCC? 1) A loan of 3 lakh can be sanctioned 2) No collateral will be required that will be","","","","","","",""
"question","b60c01d6-d870-4352-b957-412c58b18376","2020","28","Q.28) Although, the cancerous stem cells are ____ to chemotherapy, they are the _____ objectives for therapy.","suspicious_repeat_char","flagged","","","","",""
"question","4345d458-c450-4232-bfe0-852a7551c404","2020","29","Q.29) The committee was set up in the backdrop of national outrage over the Planning Commission’s suggested poverty line of ₹22 a day for ru","non_ascii_suspect","flagged","","","","",""
"question","54cbd359-777a-4385-bf78-14d1b411389d","2020","29","Q.29) There can be no______ that blind beliefs will have to be_____.","suspicious_repeat_char","flagged","","","","",""
"question","87687b7e-13dc-41d7-976b-805da490d6e9","2020","30","Q.30)Which of the following statements are INCORRECT about Production Function Curve? 1) The graph shows short raw functional relationship b","","","","","","",""
"question","010bf075-8333-426a-9292-22656d9e3dae","2020","30","Q.30) Fill in the blank:","","","","","","",""
"question","339a93eb-9be6-40a4-aa4e-f0847fd8c7a4","2020","31","Q.31) Fill in the blank:","","","","","","",""
"question","1ab839c2-6c36-479d-a05d-4196e1d0a6d0","2020","31","Q.31) Which of the following is not true regarding PMSVANIDHI scheme?","","spot_check","","","","",""
"question","b3172013-d867-4bf7-a82b-fdd02709a955","2020","32","Q.32) Fill in the blank:","","","","","","",""
"question","ac2bd1dd-28cf-4183-8f89-1decb38957f9","2020","32","Q.32) Under which of the above framework the schemes above are mentioned through the 8 given sub- schemes?","no_primary_tag","flagged","","","","",""
"question","67361544-1588-4663-88ca-6c40186e0e1b","2020","33","Q.33) Fill in the blank:","","","","","","",""
"question","6bf43f7a-1faa-4ab2-b6d0-3db88d5e9b0a","2020","33","Q.33) Eklavya Model Residential Schools (EMRS) have been opened for which of the following communities in India?","","","","","","",""
"question","b9515720-1929-4fbb-b61f-6ada96c1309e","2020","34","Q.34) Fill in the blank:","","spot_check","","","","",""
"question","e255415b-0025-4e94-a7cd-d483cd90dd78","2020","34","Q.34) According to RBI data, what is central governments external debt by march 2020?","","","","","","",""
"question","92c0b03c-d5cb-4971-9baf-bb58846b179d","2020","35","Q.35) Fill in the blank:","","","","","","",""
"question","56faadeb-2be4-4228-b207-34ed343b4cc9","2020","35","Q.35) Which of the following has been the eligible age group under PMSYM?","","","","","","",""
"question","7a3835db-cf42-421c-859c-648cb2b676ab","2020","36","Q.36) Fill in the blank:","","","","","","",""
"question","50e6abd0-36d9-4227-a939-5554af21a2e4","2020","36","Q.36) Which of the following amount has been given to Pregnant and Lactating mothers under the PMMVY?","","","","","","",""
"question","6a8d9dc5-f0ba-4685-b494-5858da75d57e","2020","37","Q.37) In following question, five different ways of presenting an idea are given. Choose the one that conforms most closely to the standard ","non_ascii_suspect;duplicate_option_text","flagged","","","","",""
"question","12da286d-399f-49e0-9552-a328a2a2bae5","2020","37","Q.37) MGNREGA monitoring at village level is done by which of the following bodies?","","spot_check","","","","",""
"question","7d29f7a6-878e-486d-aacd-866c75374786","2020","38","Q.38) From the reason adduced by the Gupta report for the rejection of the Johl report it can be inferred that -","","","","","","",""
"question","ac81fe82-8923-4f5e-a8d1-481059a32c5b","2020","38","Q.38) The Mission aims at creating efficient and effective institutional platforms of the rural poor enabling them to increase household inc","","","","","","",""
"question","1552eb5a-d3fb-475e-baf6-9bd2fe061d0d","2020","39","Q.39) With regards to the interest that is charged on credit extended by the money lenders, the author seems to favour _______?","suspicious_repeat_char","flagged","","","","",""
"question","7f1e85ba-de0d-4def-9ef7-f90c0582594a","2020","39","Q.39) Which of the following committees has been setup by the government for Doubling farmers income?","","","","","","",""
"question","fb52e0f7-a85e-430d-b631-add3e66ea7a1","2020","40","Q.40) Which of the following situations is analogous to the situation of “moneylenders making use of the mechanism of interlocked markets”?","non_ascii_suspect","flagged","","","","",""
"question","f0a90acd-32d8-410c-ba8a-dee9f0da28bf","2020","40","Q.40) Which scheme related to sanitation was launched on 2 nd October, 2014 as a tribute to Mahatma Gandhi with aim to make India clean?","","","","","","",""
"question","7da1ea5a-b0c8-407e-b987-fddaca38a01e","2020","41","Q.41) The main grouse of the author against Gupta report is that _______?","suspicious_repeat_char","flagged","","","","",""
"question","1283e442-02b5-4dc3-b302-cc013f4f8424","2020","41","Q.41) Identify the scheme that has been launched by the Government to provide insurance to farmers in case of crop failure?","","","","","","",""
"question","4e8e3ebc-7b22-4c2e-9118-962c90daa4d4","2020","42","Q.42) With reference to the relationship of banks with money lenders, as envisaged by the Gupta report, the author's apprehension is that -","","","","","","",""
"question","59b6090a-abb4-4f9f-be59-72eb8d377009","2020","42","Q.42) Which mission has been launched by the Government to create well planned Rurban clusters and to stimulate local economic development?","","spot_check","","","","",""
"question","81f408b5-b49b-45f9-a3e9-3f8f164095b4","2020","43","Q.43) Plunging international crude oil prices (1)/ and the subsequently lowered of fuel prices (2)/ come as a morale booster (3)/ for the au","","spot_check","","","","",""
"question","3736c733-cd1f-4217-a10c-41c0e216b16e","2020","43","Q.43) Which of the following is not a sub-mission of National Livestock Mission.","","","","","","",""
"question","0804904c-ae33-4ff9-81b8-f2859c0b764f","2020","44","Q.44) Handwriting is an art form (1)/ just like painting, drawing and (2)/ sketching, this art (3)/ can develop by individuals with some eff","","","","","","",""
"question","4d80b35a-8e6e-41bd-87f3-816e8a668137","2020","44","Q.44) Under the Lead Bank Scheme, the District Coordination Committee must meet after ____X____ period of intervals.","suspicious_repeat_char","flagged","","","","",""
"question","82bef697-dfe7-41ef-8e24-02843b2b70f3","2020","45","Q.45) The decision (1)/ to buy out the plant (2)/ was base at (3)/ the cost benefit analysis. (4) No error (5).","","","","","","",""
"question","0cf77089-bd89-4580-ab30-7d2717d38030","2020","45","Q. 45) Which of the following schemes are a part of the publication mentioned above in the passage? 1) International Solar Alliance 2) Pradh","","","","","","",""
"question","8968bb73-ee9c-445c-884a-4d56ad460607","2020","46","Q.46) The states will also be told to effective utilise the new (1)/ created price index to ensure (2)/ that prices of onions and potatoes (","","","","","","",""
"question","e7922cdd-6d7b-4ad3-b267-ae2a3b9da341","2020","46","Q.46)India has a target of ___________GW of renewable energy by 2022.","suspicious_repeat_char","flagged","","","","",""
"question","8a055b9d-b386-4c36-9395-aa18c25c9419","2020","47","Q.47) The draft made a case by removed different (1)/ types of fees and charges on (2)/ e- transactions by various entities and providing (3","","spot_check","","","","",""
"question","a6e0fd22-6c97-4387-8014-4b0cad6295ae","2020","47","Q.47) Which of the schemes are related to LED Distribution scheme.","","","","","","",""
"question","9749bf8e-4ff4-4ad3-b834-abdcc43abaf5","2020","48","Q.48) Which of the following should be the LAST (SIXTH) sentence after rearrangement?","","","","","","",""
"question","66a0a7cb-08f5-46ac-995f-3c25ff41181f","2020","48","Q.48) Reimbursement % of training layout provided by government under PMKVY is__________.","suspicious_repeat_char","flagged","","","","",""
"question","df4a0b21-5545-4f9c-b02f-b0f020b41e34","2020","49","Q.49) Which of the following should be the FIFTH sentence after rearrangement?","","","","","","",""
"question","9377fe5e-088f-4a6c-ba56-76fb887c4882","2020","49","Q.49) Three statements are given. Select the correct statement. 1) To increase the number of candidates 2) Get maximum stipend up to Rs 9000","","spot_check","","","","",""
"question","b4bccc52-81ea-44aa-adf6-b9a9d99aa20b","2020","50","Q.50) In the question given below, a sentence split into four parts labelled 1, 2, 3, 4 is given. Rearrange the parts to form the original s","","","","","","",""
"question","d3dba56b-4caf-4da5-90c1-51e89aef3408","2020","50","Q.50) Maximum financial support can be provided per month per trainee is________.","suspicious_repeat_char","flagged","","","","",""
"question","54923258-b6bf-48bc-8b62-2cc83540eb7c","2020","51","Q.51) Read the statements given below and rearrange them to form a meaningful paragraph. (1) When individuals can rise through the social ra","","spot_check","","","","",""
"question","1e470fad-6863-4d03-a31b-dc015c3890d2","2020","51","Q.51) PMKVY was launched under which of the following scheme?","","","","","","",""
"question","d208a82a-f934-46aa-986d-7c1a5d2e8d1d","2020","52","Q.52) Read the statements given below and rearrange them to form a meaningful paragraph. (1) Effective urban mobility systems, such as well-","","","","","","",""
"question","9599b74b-d1a2-4d5e-872c-6364016ab78f","2020","52","Q.52) Identify the index which is mentioned above in the passage.","","","","","","",""
"question","2eda746b-950e-4c0a-9df9-dc494cf2ca5b","2020","53","Q.53) Read the statements given below and rearrange them to form a meaningful paragraph. (1) The concentration of wealth in the hands of a p","","","","","","",""
"question","05b7db6b-a294-46dd-bc16-56d6a56359fd","2020","53","Q.53) Which of the following reforms related to PSBs were introduced in 2020 406 | P a g e 1) Dial-a-loan 2) Tech-enabled agriculture lendin","","","","","","",""
"question","66aa5d78-6b7a-4d3d-a7ef-13bf60d48851","2020","54","Q.54)Read the statements given below and rearrange them to form a meaningful paragraph. (1) Small businesses and industries reliant on face-","","","","","","",""
"question","84300146-cc67-438e-a481-1cf12f926f0a","2020","54","Q.54) PSBs measures the performance on the basis of how many numbers of performance metrices.","","","","","","",""
"question","1a8b9ff1-f3ee-40d5-9db9-3b98cd153515","2020","55","Q.55) Read the statements given below and rearrange them to form a meaningful paragraph. (1) To address these issues, promoting innovative a","","","","","","",""
"question","a75482d0-f300-457d-9e2b-f689286cb9f5","2020","55","Q.55) Identify the portal?","","spot_check","","","","",""
"question","1ff5ec23-1725-4a3f-be79-bd68b4ec6033","2020","56","Q.56)Which of the following idiom/phrase can be used in both of the below-mentioned sentences? 1) Despite the initial resistance from the te","suspicious_repeat_char","flagged","","","","",""
"question","d95e9552-a183-4d9f-a142-705d2274e94c","2020","57","Q.57)Which of the following idiom/phrase can be used in both of the below-mentioned sentences? 1) In the intense tennis match, Serena Willia","suspicious_repeat_char","flagged","","","","",""
"question","728d97a0-6b13-4fe1-8ffb-9b4deba63d19","2020","57","Q.57) This revolution in India, from an agricultural perspective, is a concept that advocates for sustainable and continuous growth in agric","","","","","","",""
"question","0b96eb2e-1ff3-4041-9ade-a620893bd342","2020","58","Q.58)Which of the following idiom/phrase can be used in both of the below-mentioned sentences? 1) The company's profits began to decline rap","suspicious_repeat_char","flagged","","","","",""
"question","81dfb102-590a-4363-8bde-91013e035f30","2020","58","Q.58) Number of projects covered under Online dashboard.","","","","","","",""
"question","8d5e305d-555d-4f55-ad59-2716a6423ef0","2020","59","Q.59)Which of the following options is carrying forward the idea of the paragraph? Corporate governance refers to the system of rules, pract","suspicious_repeat_char","flagged","","","","",""
"question","8cd6b778-175b-4f6a-b751-bc4ac8977b20","2020","59","Q.59) Identify the name of online dashboard?","","","","","","",""
"question","c815efcc-30c2-4bac-b33b-6f6d37550675","2020","60","Q.60) Which of the following options is carrying forward the idea of the paragraph? Patriotism is a deep love, devotion, and loyalty to one'","suspicious_repeat_char","flagged","","","","",""
"question","aafee9b6-f864-489d-9fc6-7b4599bd94b0","2020","60","Q.60) Q. What are the features of online dashboard? 1. Search a pan-India database for investment opportunities across sectors 2. Track the ","","","","","","",""
"question","2b7c6ffc-5901-4b27-b34d-03bab70ff422","2020","61","Q.61)____ is larger than LANs but smaller than MANs and WANs.","suspicious_repeat_char","flagged","","","","",""
"question","ce5b2d6d-b963-4fe9-b76c-834b9ffb52a2","2020","61","Q.61) Government has launched ""Fraud Prevention and Management Function"" to enable, among others, effective investigation of fraud cases. It","","spot_check","","","","",""
"question","fdc7b749-5f44-40e8-865b-1cd15ffe0499","2020","62","Q.62)A ___________ can be either a hardware device or a software that provides protection from online intrusions.","suspicious_repeat_char","flagged","","","","",""
"question","8acca317-4e37-4c92-8d52-91e70964a687","2020","62","Q.62) “Fraud Prevention and Management function” is based on registry. This registry is based on which of the following?","non_ascii_suspect","flagged","","","","",""
"question","474c288c-f392-42ac-916e-081f8e9ed8e1","2020","63","Q.63)What is the main folder on a storage device called?","","spot_check","","","","",""
"question","457abf3d-65fc-4f08-b326-623fc0376e0c","2020","63","Q.63) Which of the following was first index indicating the prices of houses established in the year of 2007?","","","","","","",""
"question","733f5596-0b90-4677-b242-90be7577ed0f","2020","64","Q.64)A _______________ is an input device used to enter motion data into computers or other electronic devices.","suspicious_repeat_char","flagged","","","","",""
"question","88089352-fbad-4e66-aada-c8247e207100","2020","64","Q.64) What is the contribution of livestock to agriculture GDP?","","","","","","",""
"question","cb78747e-cdac-4f19-afa2-8a01f792ade9","2020","65","Q.65)FTP allows us to transfer files from one computer to another on the internet. FTP stands for","","","","","","",""
"question","cecf6b94-2802-429b-a02f-9d4c82967d05","2020","65","Q.65) Child sex ratio is measured for an age group of?","","","","","","",""
"question","cf6c6f8f-5579-4415-9b2d-247695c8c9ab","2020","66","Q.66)Hardware is a __________ component.","suspicious_repeat_char","flagged","","","","",""
"question","6a9e4932-bf97-486a-a878-7a63b332e79b","2020","66","Q.66) Which State is first to introduce Contract farming in India? 407 | P a g e","","","","","","",""
"question","9c4727c0-786c-4e5a-b8f8-aef05dc23ce4","2020","67","Q.67)A ____________, in the context of networking is a high-speed device that receives incoming data and redirects it to its destination on ","suspicious_repeat_char","flagged","","","","",""
"question","5700b0cb-f140-493b-bc22-b107e402e71c","2020","68","Q.68)What for ‘I’ stands for in PPI?","non_ascii_suspect","flagged","","","","",""
"question","97953948-f0f5-4e80-b403-8afacbefaa2d","2020","69","Q.69)The word wrap feature-","","","","","","",""
"question","90f2de70-49d4-44c5-80da-5a1a38e6ae8e","2020","70","Q.70)VIRUS is actually an acronym for","","","","","","",""
"question","40eee6b3-bbc5-4d20-8ba2-811cb236cc2d","2020","71","Q.71)Which of the following BIOS function tests the computer hardware and makes sure that no error exists before loading the operating syste","","spot_check","","","","",""
"question","45c15436-44ef-4a28-8d81-b65e63b29038","2020","72","Q.72)A _____ is a piece of computer hardware that produces the image you see on a monitor.","suspicious_repeat_char","flagged","","","","",""
"question","78cc24a0-0df3-423b-80de-8698b3f3818f","2020","73","Q.73)To increase the line spacing, use the ______ shortcut keys.","suspicious_repeat_char","flagged","","","","",""
"question","0c245a58-dca6-4c8d-b145-b61e4dc025d8","2020","74","Q.74)The letter and number of the intersecting column and row is the","","","","","","",""
"question","b5d33766-8d48-43d0-9707-abf44bc40f49","2020","75","Q.75)What type of topology is found in a WIRELESS LAN?","","","","","","",""
"question","2a4bf166-93e4-44af-a39a-5224cbe29fd4","2020","76","Q.76)Symantec is the maker of which among the following popular antivirus software?","","spot_check","","","","",""
"question","dbf73801-a320-4a93-ac7a-cb71f4e2e9cb","2020","77","Q.77)Which of the following is an example of an input device?","","","","","","",""
"question","d5628fa6-80ca-41dd-a71d-ca5299e595eb","2020","78","Q.78)The bottom portion of internet Browsers and other program Windows that displays the current status of the web page or Window currently ","suspicious_repeat_char","flagged","","","","",""
"question","f11ee1ab-a1d6-4c23-a229-0d22f06b1eef","2020","79","Q.79)Name the fourth layer of OSI model.","","","","","","",""
"question","2b6f3d92-5bfa-47dd-a7e7-0c14518bc6c7","2020","80","Q.80)Which of the following acts as an interface between user and hardware?","","","","","","",""
"question","9cd0d22a-f774-4a65-80ad-daddaaaf8f51","2020","81","Q.81) The ratio of the volume of two cylinders C1 & C2 is 4:1. Their height is same and radius of C1 is 7cm more than that of C2. What will ","","spot_check","","","","",""
"question","ad35fd9c-9d72-4452-9255-36e06331c61e","2020","82","Q.82)Two pipes A & B can fill a tank in 16 hours and 20 hours respectively. The tank is already 1/4th full. A is opened for first 6 hours an","","","","","","",""
"question","5770e862-0c96-4c14-a3f6-9fe8120781c9","2020","83","Q.83)A started a business. B replaced A after 4 months and A & B invested in the ratio 7:3. If the total annual profit earned by them was Rs","","","","","","",""
"question","464bfe1b-4aca-4c8c-87d2-1e8141dcd5fa","2020","84","Q.84)If an article is sold at 13% discount still a person gets a gain of 30.5%. If it is sold at 30% discount then find gain/loss%.","","","","","","",""
"question","1bb2aa73-f379-4e6d-a093-342faeba21d1","2020","85","Q.85)In a 240 L Mixture of Milk & water, Milk is 200L. Now 40L of water is added in to it and then 35L of mixture is drawn out of it then th","","","","","","",""
"question","c82001b2-a1e8-4948-9a41-a74a67761135","2020","86","Q.86)The income of Sargun is 30% more than that of Wasim. They save an equal amount of money. The savings of Wasim is Rs. 12000. If income o","","spot_check","","","","",""
"question","724d6c0d-7042-4651-bcb0-243168398c11","2020","87","Q.87)If Simple interest earned on a sum of money is 37.5% of Amount earned on same money for 4 years at R% per annum Simple Interest, what i","","","","","","",""
"question","b3c7bcbc-af01-49be-ac8e-c10880b8c348","2020","88","Q.88)The present ages of A & B are in the ratio of 4:5. 8 years hence A‘s age is equal to sum of age of B, 8 years ago and age of C, 8 years","non_ascii_suspect","flagged","","","","",""
"question","7a7fa215-fde7-4b0d-8628-b7d3d17dc549","2020","89","Q.89)If number of people (male + female) registered on Friday is 20% more than the total number of people (male + female) registered on Mond","","","","","","",""
"question","6d5970ed-02a6-498b-a369-ba5237711657","2020","90","Q.90)Find difference between the total number of people registered on Tuesday & Wednesday and total number of people attended on Monday & Th","","","","","","",""
"question","2f2a19b1-38f2-4aa8-8e3f-4f3178253145","2020","91","Q.91)If on Wednesday, the ratio of number of male and female who attended seminar is 4:1 then find the number of female who registered for s","","","","","","",""
"question","4ecef4cd-28ef-4812-b6d9-7668e437e327","2020","92","Q.92)The number of female registered for seminar on Thursday is what percentage more than the number of male registered for seminar on Monda","","spot_check","","","","",""
"question","573547fd-46a6-4b36-a019-6fff961282bd","2020","93","Q.93)The ratio of number of people who attended the seminar on Tuesday and number of people who attended the seminar on Wednesday is","","","","","","",""
"question","c2e9f69b-e00d-4d7f-9958-7b8825f916c8","2020","94","Q.94)If on Thursday, 40% of females who registered for the seminar attended it, then find out the number of males who attended the seminar.","","","","","","",""
"question","13876959-8027-44e7-9d2c-4d42552d5522","2020","95","Q.95)8, ? , 45, 110, 236, 453","","","","","","",""
"question","e112cad4-7e93-45a4-86e4-72e1c3558d58","2020","96","Q.96)1, 3, 9, 31, ? , 651","","spot_check","","","","",""
"question","957a457f-e9f4-4d64-a3e4-6ba3644bd91a","2020","97","Q.97)28, 29, 27, 33, 9, ?","","","","","","",""
"question","1c79cfcb-f6bc-4c90-98e9-2e5c7e3aeb34","2020","98","Q.98) I. x2 + 7x + 12 = 0 II. y2 + 5y + 6 = 0","","","","","","",""
"question","b933bf34-4d8b-4809-b13a-3e1943daf248","2020","99","Q.99) I. 3x2 + 8x + 4 = 0 II. 6y2 + 7y + 2 = 0","","","","","","",""
"question","456179ad-cfa9-4d1b-a80d-1b22167cd1b8","2020","100","Q.100) I. x2 - 5x - 84 = 0 II. y2 - 9y - 52 = 0","","","","","","",""
"question","afa131b2-051a-474d-986a-d8d0e2c98588","2020","121","Q.121)The Agricultural Export Policy was introduced in December 2018 which aims at doublingagricultural exports from 30 billion USD to 60 bi","suspicious_repeat_char","flagged","","","","",""
"question","2051c769-6b27-458e-8084-1411297d3fd4","2020","122","Q.122)Which of the following components is not under the National Mission for Sustainable Agriculture?","","spot_check","","","","",""
"question","556ae734-dcf8-48db-ad06-be6a3cd55c09","2020","123","Q.123)Sansad Adarsh Gram Yojana which is a demand driven scheme, inspired by society, is based on which of the following principles","","","","","","",""
"question","11880977-b0f5-4618-a7c9-a842f5e7a191","2020","124","Q.124)Which of the following is not true regarding PMKSY?","","","","","","",""
