id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
MGT-091,management,Financial vs non-financial incentives,L3,not_flagged,N,"In the commonly used classification of incentives, consider which are FINANCIAL incentives: 1. Job security 2. Career advancement opportunity 3. Perquisites su…",A. 3 and 4 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-092,management,Financial vs non-financial incentives,L3,not_flagged,N,A job has a standard time of 10 hours. A worker completes it in 8 hours; the time rate is ₹150 per hour. What are the worker's earnings under the Halsey plan (…,"B. Halsey ₹1,350; Rowan ₹1,440",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-093,management,Role of incentives in building morale,L2,not_flagged,N,A plant replaces individual piece-rate bonuses (which caused workers to hoard jobs and refuse to help each other) with a plan under which savings in labour cos…,C. Scanlon plan — building group cooperation and morale through shared gains,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-094,management,Role of incentives in building morale,L3,not_flagged,N,"**Assertion (A):** A well-designed incentive system can raise employee morale. **Reason (R):** Incentives only raise morale when they are purely financial, sin…","A. A is true, but R is false",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-095,management,Concept of morale,L1,not_flagged,N,Employee morale is best described as:,"D. The collective attitude, confidence and team spirit of employees towards the organisation",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-096,management,Concept of morale,L3,not_flagged,N,"Consider the following statements on morale: 1. Rising absenteeism, labour turnover and grievances are common indicators of low morale 2. Low morale can co-exi…","B. 1, 2 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-097,management,Factors determining morale,L2,not_flagged,N,"A survey at an insurer shows employees find the work interesting and pay competitive, yet morale is low. Comments repeatedly mention 'managers take credit for…",B. Quality of supervision and management attitude,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-098,management,Factors determining morale,L2,not_flagged,N,Which of the following are generally recognised as factors determining employee morale? 1. Peer relationships and group cohesiveness 2. Organisational policies…,"D. 1, 2 and 3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-099,management,Morale vs motivation,L1,not_flagged,N,Which of the following correctly contrasts morale and motivation?,D. Motivation is an individual's inner drive to act; morale is a group's collective attitude,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-100,management,Morale vs motivation,L2,not_flagged,N,**Assertion (A):** It is possible for a highly motivated individual to work in a group whose morale is low. **Reason (R):** Motivation is primarily an individu…,"A. Both A and R are true, and R is the correct explanation of A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-101,management,Perception and selective perception,L2,not_flagged,N,"In a classic study, executives from sales, production and accounting read the same business case; each group identified problems in its own functional area as…",C. Selective perception,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-102,management,Perception and selective perception,L3,not_flagged,N,Match the perceptual error with the example: | List I | List II | |---|---| | A. Halo effect | 1. A manager who dislikes change assumes his team also resists a…,"C. A-4, B-2, C-1, D-3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-103,management,Perception and selective perception,L3,not_flagged,N,"With reference to attribution theory (Kelley), consider: 1. High distinctiveness, high consensus and low consistency lead to an external attribution 2. Self-se…",C. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-104,management,Pygmalion effect,L1,not_flagged,N,The Pygmalion effect in management refers to:,A. A manager's high expectations leading to higher performance by subordinates,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-105,management,Pygmalion effect,L2,not_flagged,N,**Assertion (A):** The Pygmalion effect refers to an employee's own high expectations of herself raising her performance. **Reason (R):** Expectations are comm…,"D. A is false, but R is true",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-106,management,"Vroom expectancy theory — valence, instrumentality, expectancy",L4,not_flagged,N,"[case MGT-CASE-ARCADIA] Using Vroom's model, which scheme generates the higher motivational force, and what is it?",B. Scheme Q; 0.384,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-107,management,Herzberg two-factor theory — motivators vs hygiene,L4,not_flagged,N,"[case MGT-CASE-ARCADIA] Based on Herzberg's theory, the associates' comments on pay and on the work suggest that HR should mainly:","C. Enrich the job — responsibility, visible outcomes, recognition — as hygiene is already adequate",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-108,management,McClelland's needs theory,L4,not_flagged,N,"[case MGT-CASE-ARCADIA] Sunita's behaviour most closely matches which McClelland profile, and what is the likely risk as she is promoted?",C. High nAch — she may struggle to delegate and develop others in a larger role,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-109,management,Pygmalion effect,L4,not_flagged,N,[case MGT-CASE-ARCADIA] The outcome in Kiran's team is best explained by:,A. Pygmalion effect — the manager's high expectations became a self-fulfilling prophecy,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-110,management,Reward and punishment approach,L4,not_flagged,N,[case MGT-CASE-ARCADIA] HR also considers these measures. Which are correctly labelled? 1. Publishing the names of bottom-10 associates on the notice board — positive reinforcement 2.…,A. 2 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-111,management,Concept of morale,L4,not_flagged,N,[case MGT-CASE-SAHYADRI] The labour turnover rate by the separation method for the half-year is:,C. 12%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-112,management,Factors determining morale,L4,not_flagged,N,[case MGT-CASE-SAHYADRI] The absenteeism rate for the sample month is:,B. 7%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-113,management,Factors determining morale,L4,not_flagged,N,[case MGT-CASE-SAHYADRI] The exit-interview comments point mainly to which determinants of morale?,"A. Fairness of policies and quality of supervision, not compensation",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-114,management,Morale vs motivation,L4,not_flagged,N,[case MGT-CASE-SAHYADRI] One officer in the region continues to exceed targets because she is preparing for a promotion exam. This shows that:,A. Individual motivation can stay high even when group morale is low,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-115,management,Role of incentives in building morale,L4,not_flagged,N,"[case MGT-CASE-SAHYADRI] The regional manager proposes the following. Which would most directly address the causes identified? 1. A transparent, rule-based posting and transfer policy…",C. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-116,management,"Trait approach — personality, intelligence, emotion",L1,not_flagged,N,"Daniel Goleman's model of emotional intelligence, widely used in trait-based discussions of leadership, comprises self-awareness, self-regulation, motivation,…",C. Social skill,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-117,management,"Trait approach — personality, intelligence, emotion",L3,not_flagged,N,Consider the following statements on the trait approach to leadership: 1. A key limitation of the trait approach is that it ignores followers and the situation…,"C. 1, 2 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-118,management,Qualities and traits of an effective leader,L1,not_flagged,N,Which of the following is generally NOT listed among the qualities of a good leader?,A. Rigidity in the face of changing situations,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-119,management,Qualities and traits of an effective leader,L2,not_flagged,N,**Assertion (A):** Possessing all the recognised leadership qualities does not guarantee that a person will be an effective leader. **Reason (R):** Leadership…,"D. Both A and R are true, and R is the correct explanation of A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-120,management,Leader vs manager,L1,not_flagged,N,"According to John Kotter, the essential difference between management and leadership is that:",D. Management copes with complexity; leadership copes with change,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-121,management,Leader vs manager,L3,not_flagged,N,"In Kotter's framework, consider the following pairings of a management activity with its leadership counterpart: 1. Controlling and problem solving — Setting a…",C. 2 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-122,management,Successful leader vs effective leader,L2,not_flagged,N,"Fred Luthans' 'Real Managers' study compared successful managers (fastest promoted) with effective managers (high unit performance and satisfied, committed sub…",B. Successful managers spent the most time on networking; effective managers spent the most on communication,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-123,management,Successful leader vs effective leader,L3,not_flagged,N,Consider the distinction between a successful and an effective leader (as drawn by Hersey and Blanchard): 1. A leader is 'successful' when the group behaves as…,C. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-124,management,"Kurt Lewin styles — autocratic, democratic, laissez-faire",L1,not_flagged,N,"In the leadership experiments by Lewin, Lippitt and White (1939), which style was associated with the lowest productivity and a disorganised group?",C. Laissez-faire,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-125,management,"Kurt Lewin styles — autocratic, democratic, laissez-faire",L2,not_flagged,N,"The head of a quantitative research desk gives her team of seasoned PhD analysts full freedom to choose projects and methods, providing resources and advice on…",A. Laissez-faire (free-rein),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-126,management,"Kurt Lewin styles — autocratic, democratic, laissez-faire",L3,not_flagged,N,"With reference to Lewin's leadership styles, consider: 1. Laissez-faire leadership involves the leader taking decisions after consulting the group 2. Autocrati…","A. 2, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-127,management,Goleman's leadership styles,L1,not_flagged,N,"In Goleman's research ('Leadership That Gets Results', 2000), which leadership style had the most strongly positive effect on organisational climate?",C. Authoritative (visionary),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-128,management,Goleman's leadership styles,L2,not_flagged,N,"A newly appointed CEO of a distressed NBFC facing a liquidity crisis issues firm instructions, halts all non-essential spending immediately and demands strict…","A. Coercive — suited to crises and turnarounds, harmful as a regular style",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-129,management,Goleman's leadership styles,L3,not_flagged,N,"Match Goleman's style with its characteristic phrase: | List I | List II | |---|---| | A. Coercive | 1. ""Do what I tell you."" | | B. Authoritative | 2. ""Do as…","C. A-1, B-4, C-3, D-2",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-130,management,Affiliative and coaching styles,L2,not_flagged,N,"After a bitter merger of two brokerages, teams from both sides distrust each other. The new head focuses on praise, harmony and emotional bonds to heal the rif…",B. Affiliative style,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-131,management,Affiliative and coaching styles,L3,not_flagged,N,"With reference to Goleman's affiliative and coaching styles, consider: 1. The coaching style is the one most frequently used by leaders in Goleman's study beca…","C. 2, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-132,management,Fiedler's contingency theory,L2,not_flagged,N,"In Fiedler's contingency model, a leader who describes his Least Preferred Co-worker in very harsh, negative terms (low LPC score) is considered to be:",B. Task-motivated,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-133,management,Fiedler's contingency theory,L3,not_flagged,N,"In Fiedler's contingency model, consider: 1. Relationship-motivated leaders perform best in highly favourable situations 2. Fiedler recommends changing the lea…",D. 3 and 4 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-134,management,Hersey–Blanchard situational leadership,L2,not_flagged,N,A team of experienced relationship managers is fully able to handle HNI clients but has become reluctant and insecure after a restructuring. Under the Hersey–B…,"B. Participating (S3) — high relationship, low task behaviour",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-135,management,Hersey–Blanchard situational leadership,L3,not_flagged,N,Match follower readiness with the Hersey–Blanchard style: | List I | List II | |---|---| | A. R1 — unable and unwilling/insecure | 1. Telling | | B. R2 — unabl…,"B. A-1, B-2, C-3, D-4",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-136,management,Path–Goal theory,L2,not_flagged,N,"Under House's path–goal theory, which leader behaviour is most appropriate for inexperienced subordinates working on an ambiguous, unstructured task?",D. Directive leadership,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-137,management,Path–Goal theory,L3,not_flagged,N,"With reference to path–goal theory, consider: 1. Supportive leadership results in high satisfaction when subordinates perform structured, routine tasks 2. Path…","A. 1, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-138,management,Transactional vs transformational leadership (Burns),L2,not_flagged,N,"A leader spends time understanding each officer's career aspirations, mentors them individually, and assigns projects that stretch their particular strengths.…",D. Individualised consideration — a component of transformational leadership,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-139,management,Transactional vs transformational leadership (Burns),L3,not_flagged,N,"Consider the following statements: 1. James MacGregor Burns introduced the transactional–transformational distinction in his 1978 book *Leadership*, based on s…",B. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-140,management,Charismatic and inspirational leadership,L2,not_flagged,N,Which of the following is NOT one of the behavioural dimensions of charismatic leadership identified by Conger and Kanungo?,D. Strict adherence to established procedures,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-141,management,Charismatic and inspirational leadership,L3,not_flagged,N,**Assertion (A):** Charismatic leadership can be dangerous for an organisation in some circumstances. **Reason (R):** Charismatic leaders always derive their i…,"C. A is true, but R is false",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-142,management,Tuckman's stages of group development,L1,not_flagged,N,The correct sequence of Tuckman's stages of group development (including the stage added with Jensen in 1977) is:,C. Forming → storming → norming → performing → adjourning,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-143,management,Tuckman's stages of group development,L2,not_flagged,N,"Three weeks into a new cross-functional task force, members openly challenge the leader's plan, argue over who owns which deliverable and form sub-cliques. The…",A. Storming stage,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-144,management,Hersey–Blanchard situational leadership,L4,not_flagged,N,"[case MGT-CASE-DEEPA] Under the Hersey–Blanchard model, the appropriate styles for Team 1 and Team 2 respectively are:",B. Selling (S2) for Team 1; participating (S3) for Team 2,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-145,management,Fiedler's contingency theory,L4,not_flagged,N,"[case MGT-CASE-DEEPA] Using Fiedler's model, Deepa's situation with Team 3 and the predicted fit of her style are:","C. Octant II (good relations, structured task, weak power) — favourable; a low-LPC leader fits",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-146,management,Path–Goal theory,L4,not_flagged,N,"[case MGT-CASE-DEEPA] Under path–goal theory, which leader behaviour is most likely to raise Team 3's satisfaction?",C. Supportive leadership,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-147,management,Transactional vs transformational leadership (Burns),L4,not_flagged,N,[case MGT-CASE-DEEPA] The contrast between Deepa and her predecessor is best described as:,D. Predecessor transactional; Deepa transformational,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-148,management,Goleman's leadership styles,L4,not_flagged,N,"[case MGT-CASE-DEEPA] Deepa's talk of making the office 'the IFSC hub of choice', while leaving teams free to choose how to get there, corresponds most closely to which Goleman styl…",B. Authoritative (visionary),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-149,management,Tuckman's stages of group development,L4,not_flagged,N,[case MGT-CASE-SETU] The team's behaviour in weeks 1–2 indicates which Tuckman stage?,C. Forming,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-150,management,Tuckman's stages of group development,L4,not_flagged,N,[case MGT-CASE-SETU] Weeks 8–10 and month 7 correspond respectively to:,B. Norming; adjourning,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-151,management,Tuckman's stages of group development,L4,not_flagged,N,"[case MGT-CASE-SETU] During weeks 4–6, which action by the project lead is most appropriate?","A. Surface the disagreement, clarify roles and decision rights, and facilitate agreed standards",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-152,management,Hersey–Blanchard situational leadership,L4,not_flagged,N,"[case MGT-CASE-SETU] Linking group stages to leadership, consider: 1. In weeks 1–2, a high-task, directive approach (telling/selling) is appropriate because members lack clarity 2.…",B. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-153,management,Steps in the communication process,L1,not_flagged,N,Which is the correct sequence of elements in the communication process?,D. Sender → encoding → message → channel → decoding → receiver → feedback,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-154,management,Communication channels and channel richness,L1,not_flagged,N,"According to Daft and Lengel's media richness theory, which channel has the HIGHEST richness?",C. Face-to-face conversation,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-155,management,Communication channels and channel richness,L3,not_flagged,N,A bank's head office must communicate several messages. Which of the following channel choices are consistent with media richness theory? 1. Announcing a branc…,"B. 1, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-156,management,Oral vs written communication,L2,not_flagged,N,**Assertion (A):** Written communication is preferred for conveying policies and contractual terms. **Reason (R):** Written communication provides a permanent…,"C. Both A and R are true, and R is the correct explanation of A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-157,management,Verbal vs non-verbal communication,L1,not_flagged,N,The study of how people use physical space and distance in communication is called:,B. Proxemics,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-158,management,Verbal vs non-verbal communication,L3,not_flagged,N,Match the non-verbal cue with its category: | List I | List II | |---|---| | A. A manager keeps visitors waiting 40 minutes as a signal of status | 1. Chronemi…,"D. A-1, B-4, C-3, D-2",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-159,management,"Upward, downward and lateral communication",L1,not_flagged,N,"Suggestion schemes, grievance submissions and performance reports sent to superiors are examples of:",A. Upward communication,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-160,management,"Upward, downward and lateral communication",L3,not_flagged,N,"Consider the following statements on communication flows: 1. Diagonal communication cuts across both functions and levels, e.g., a regional sales manager direc…","B. 1, 2 and 3 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-161,management,Semantic barriers — jargon and terminology,L2,not_flagged,N,"A fund house's circular to retail investors reads: ""Your scheme's TER has been rationalised; exit load now applies on redemption before the lock-in-adjusted NA…",B. Semantic barrier — technical jargon that receivers cannot decode,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-162,management,Semantic barriers — jargon and terminology,L3,not_flagged,N,Match each communication problem with the category of barrier it belongs to: | List I | List II | |---|---| | A. A policy translated into Marathi uses a word t…,"A. A-2, B-1, C-4, D-3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-163,management,Psychological barriers,L2,not_flagged,N,"A message about a new process passes from the zonal office through the regional office and the branch manager to the clerks; by the time it reaches them, key d…",C. Loss by transmission and poor retention,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-164,management,Cultural and background barriers,L2,not_flagged,N,"A Japanese partner firm conveys refusal indirectly through silence and polite ambiguity, while an Indian team based in GIFT City, trained in U.S.-style direct…",C. High-context and low-context cultures,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-165,management,Role of information technology in communication,L2,not_flagged,N,"With reference to the role of information technology in organisational communication, consider: 1. Video conferencing eliminates all non-verbal cues and is the…",C. 2 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-166,management,Concept and goals of HRD,L1,not_flagged,N,"Udai Pareek's OCTAPACE framework describes the culture HRD seeks to build. OCTAPACE stands for openness, confrontation, trust, authenticity, proactivity, auton…",A. Experimentation,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-167,management,Concept and goals of HRD,L2,not_flagged,N,"Consider the following statements about HRD: 1. HRD aims at developing the competencies of employees, the organisation's culture, and the dyadic and team relat…",B. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-168,management,Developmental role of HRD,L2,not_flagged,N,Which statement best captures the difference between traditional personnel management and HRD?,A. Personnel management is administrative and reactive; HRD is developmental and proactive,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-169,management,Drucker on HRD interventions,L2,not_flagged,N,Peter Drucker argued that the most valuable asset of a 21st-century institution — whether business or non-business — will be:,D. Its knowledge workers and their productivity,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-170,management,Nadler's HRD functions,L1,not_flagged,N,Leonard Nadler classified HRD activities into three areas. Learning focused on the employee's PRESENT job is called:,B. Training,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-171,management,Nadler's HRD functions,L3,not_flagged,N,Match the activity with Nadler's HRD area: | List I | List II | |---|---| | A. A dealer attends a workshop on the exchange's new order-entry screens he uses da…,"D. A-3, B-1, C-2, D-4",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-172,management,HRD subsystems,L1,not_flagged,N,Which of the following is NOT generally listed among the HRD subsystems (Pareek and Rao)?,C. Collective bargaining with trade unions,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-173,management,Manager's role in HRD and employee support,L1,not_flagged,N,"A senior officer, outside the employee's reporting line, guides her over several years on career choices, organisational politics and professional growth. This…",C. Mentoring,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-174,management,Competency mapping — technical and behavioural,L2,not_flagged,N,"In Spencer and Spencer's iceberg model of competencies, which components lie BELOW the surface (hidden and hardest to develop)?","B. Self-concept, traits and motives",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-175,management,Competency mapping — technical and behavioural,L3,not_flagged,N,An insurer is mapping competencies for its underwriters. Consider: 1. Knowledge of reinsurance treaties and actuarial pricing is a technical (functional) compe…,"D. 1, 2 and 3 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-176,management,Training outcomes and organisational benefit,L2,not_flagged,N,"Three months after a customer-service programme, supervisors observe that tellers now greet customers by name and resolve complaints without escalation. In Kir…",D. Level 3 — Behaviour,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-177,management,Training outcomes and organisational benefit,L3,not_flagged,N,"Consider the following about training outcomes and organisational benefits: 1. Transfer of training depends on the work environment, including supervisor suppo…","C. 1, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-178,management,Succession planning and potential appraisal,L2,not_flagged,N,Which statement best distinguishes potential appraisal from performance appraisal?,C. Potential appraisal looks ahead at capacity for higher roles; performance appraisal reviews past performance in the current job,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-179,management,Concept and principles of corporate governance,L1,confirmed,Y,"The Cadbury Committee (UK, 1992) defined corporate governance as:",A. The system by which companies are directed and controlled,"Cadbury Report on the Financial Aspects of Corporate Governance, 1992",,,,,
MGT-180,management,Concept and principles of corporate governance,L2,not_flagged,N,"The promoters of a listed company appoint professional managers who award themselves large bonuses linked to short-term revenue while taking excessive risks, h…",B. Agency theory — conflict of interest between principals (shareholders) and agents (managers),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-181,management,Concept and principles of corporate governance,L3,not_flagged,N,"Match the governance theory with its core premise: | List I | List II | |---|---| | A. Agency theory | 1. The firm must create value for, and be accountable to…","D. A-4, B-3, C-1, D-2",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-182,management,Internal vs external factors affecting governance,L2,not_flagged,N,Which of the following is an EXTERNAL governance mechanism?,D. The market for corporate control (takeover threat),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-183,management,Internal vs external factors affecting governance,L3,not_flagged,N,Consider the following statements on factors affecting corporate governance: 1. Stewardship codes for institutional investors are an external factor influencin…,B. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-184,management,"Mechanisms — board, audit committee, disclosure",L2,confirmed,Y,Which of the following is a core role of the audit committee of a listed company?,A. Overseeing financial reporting and recommending appointment and remuneration of auditors,"SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Reg. 18 read with Part C of Schedule II; Companies Act 2013 s.177",,,,,
MGT-185,management,"Mechanisms — board, audit committee, disclosure",L3,confirmed,Y,Consider the following about governance mechanisms for listed companies in India: 1. The audit committee may be chaired by an executive director if he is finan…,"D. 2, 3 and 4 only","SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Regs. 18, 22, 23, 34 & Sch. V; Companies Act 2013 s.177",,,,,
MGT-186,management,SEBI LODR governance requirements,L3,confirmed,Y,"A listed company has a board of 11 directors. Its chairperson is a non-executive director who is a relative of the promoter. Under the SEBI LODR Regulations, t…",B. 6,"SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Reg. 17(1)(b)",,,,,
MGT-187,management,SEBI LODR governance requirements,L3,confirmed,Y,"The audit committee of a listed company has 7 members. Under the SEBI LODR Regulations, the minimum quorum for its meeting is:","D. 3 members, with at least two independent directors present","SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Reg. 18(2)(b)",,,,,
