id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
FINA-005,finance,Bond yield and pricing,L3,not_flagged,N,"A 4-year bond of face ₹1,000 pays an 8% coupon annually; market yield is 10%. | Year | Cash flow (₹) | PV factor @10% | PV (₹) | |---|---:|---:|---:| | 1 | 80…",D. 3.56 years,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-006,finance,Bond yield and pricing,L3,not_flagged,N,"A bond has modified duration of 6.2 and convexity of 52. If its yield rises by 75 basis points, the estimated percentage change in price (duration + convexity)…",B. -4.504%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-007,finance,Bond yield and pricing,L2,not_flagged,N,"A zero-coupon STRIP of face ₹100 matures in 6 years. Using the market convention of semi-annual compounding, at a yield of 7.20% p.a. its price is:",B. ₹65.42,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-008,finance,Bond yield and pricing,L1,not_flagged,N,Consider the following statements about yield to maturity (YTM): 1. YTM is the internal rate of return of the bond's promised cash flows at the current market…,D. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-009,finance,Bond yield and pricing,L3,not_flagged,N,"An investor buys a 3-year, 8% annual-coupon bond at par (₹1,000) and holds it to maturity. Each coupon can be reinvested only at 6% p.a. The investor's realise…",B. 7.86%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-010,finance,Callable and puttable securities,L1,not_flagged,N,Which of the following correctly describes a callable bond relative to an otherwise identical option-free bond?,"A. Its price is the option-free price minus the issuer's call value, and it shows negative convexity at low yields",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-011,finance,Callable and puttable securities,L2,not_flagged,N,"An option-free bond is valued at ₹1,042.60. An otherwise identical bond carries both an issuer call option (valued at ₹18.35) and an investor put option (value…","D. ₹1,035.45",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-012,finance,Callable and puttable securities,L3,not_flagged,N,"A 10-year, 9% annual-coupon bond (face ₹100) trades at ₹108.00. It is callable at ₹103 at the end of year 4. Its yield to call (exact IRR basis) is closest to:",A. 7.30%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-013,finance,Callable and puttable securities,L2,not_flagged,N,"**Assertion (A):** When market yields fall sharply, the price of a puttable bond rises roughly in line with an otherwise identical option-free bond. **Reason (…","A. Both A and R are true, and R correctly explains A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-014,finance,Day-count conventions,L2,confirmed,Y,Match the instrument (List I) with the day-count convention generally applied in the Indian market (List II): | List I — Instrument | List II — Convention | |-…,"C. P-2, Q-1, R-3, S-4",FIMMDA/RBI market conventions for G-secs & T-bills; SEBI circular on day count convention for debt securities (2013),,,,,
FINA-015,finance,Day-count conventions,L2,confirmed,Y,"A GoI dated security with a 7.18% coupon pays interest half-yearly on 14 January and 14 July. A trade settles on 3 October. Using the 30/360 convention, the ac…",A. ₹1.5756,30/360 convention for GoI dated securities (FIMMDA / RBI),,,,,
FINA-016,finance,Day-count conventions,L2,confirmed,Y,A 91-day Treasury bill is allotted at a price of ₹98.2750 per ₹100. Its annualised yield is:,B. 7.0211%,RBI T-bill yield convention (364-day year),,,,,
FINA-017,finance,Day-count conventions,L3,confirmed,Y,"A bank buys ₹5 crore face value of a 6.95% GoI security (coupon dates 15 February and 15 August) at a clean price of ₹99.25, for settlement on 28 November. Und…","D. ₹5,06,19,236",30/360 convention for GoI dated securities,,,,,
FINA-018,finance,Fixed vs floating rate securities,L1,not_flagged,N,"Immediately after a coupon reset date, a plain floating-rate note whose quoted spread equals the market-required spread will typically:","D. Trade close to par, with an interest-rate duration roughly equal to the time to the next reset",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-019,finance,Fixed vs floating rate securities,L2,not_flagged,N,"A floating rate bond's coupon for each half-year is set as: base rate = simple average of the cut-off yields of the last three auctions of 182-day T-bills, plu…","D. ₹40,70,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-020,finance,Fixed vs floating rate securities,L3,not_flagged,N,"An issuer carves a ₹100 crore, 8% fixed-rate bond pool into two tranches: ₹60 crore of floaters paying MIBOR + 0.50% and ₹40 crore of inverse floaters that abs…",C. 9.95%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-021,finance,Forward pricing and cost of carry,L1,not_flagged,N,Consider the following statements on the cost-of-carry model for financial futures: 1. The fair futures price equals spot price plus carrying cost minus carry…,A. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-022,finance,Forward pricing and cost of carry,L2,not_flagged,N,"A stock trades at ₹2,450. A dividend of ₹30 is expected in 2 months. The continuously compounded risk-free rate is 7%. The fair price of a 3-month forward on t…","A. ₹2,463.08",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-023,finance,Forward pricing and cost of carry,L2,not_flagged,N,"An equity index stands at 24,500. The risk-free rate is 6.8% and the index dividend yield is 1.4% p.a., both continuously compounded. The theoretical price of…","D. 24,832.99",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-024,finance,Forward pricing and cost of carry,L3,not_flagged,N,"A non-dividend-paying share trades at ₹1,860; its 2-month futures trades at ₹1,895. The continuously compounded risk-free rate is 7.20%. Ignoring transaction c…","C. Buy spot, sell futures; profit ₹12.55",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-025,finance,Forward pricing and cost of carry,L3,not_flagged,N,"USD/INR spot is ₹83.40. Six-month interest rates (simple, p.a.) are 7% in India and 4.5% in the USA. The 6-month forward rate implied by covered interest parit…",B. ₹84.4196,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-026,finance,Forward pricing and cost of carry,L3,not_flagged,N,"Three months ago a trader entered a long forward to buy a stock at ₹1,520 with 6 months remaining now. Today's forward price for the same maturity is ₹1,575. W…",B. ₹53.11,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-027,finance,Contango and backwardation,L1,not_flagged,N,A commodity futures market in which futures prices for more distant delivery months are progressively LOWER than the spot price is said to be in:,B. Backwardation,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-028,finance,Contango and backwardation,L2,not_flagged,N,"Metal M trades spot at ₹840/kg; its 6-month futures is ₹856/kg. The risk-free rate is 6.8% and storage cost is 1.5% of value p.a., both continuous. The implied…",A. 4.53%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-029,finance,Contango and backwardation,L3,not_flagged,N,"Consider the following statements: 1. In a backwardated market, a long futures position rolled forward each month tends to earn a positive roll yield, other th…","D. 1, 2 and 3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-030,finance,Forwards vs futures,L1,not_flagged,N,Match the feature (List I) with the contract to which it applies (List II): | List I — Feature | List II | |---|---| | P. Daily mark-to-market through a cleari…,"A. P-2, Q-1, R-2, S-3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-031,finance,Forwards vs futures,L3,not_flagged,N,"A trader buys 2 lots of a stock future (lot size 250) at ₹1500.00. Initial margin is ₹60,000 and maintenance margin ₹45,000 for the position. Daily settlement…","B. Day 2; ₹17,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-032,finance,Forwards vs futures,L2,not_flagged,N,"**Assertion (A):** If the risk-free interest rate is constant and known, the theoretical forward and futures prices for the same underlying and maturity are eq…","A. Both A and R are true, but R does not explain A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-033,finance,Hedging vs arbitrage vs speculation,L1,not_flagged,N,Classify the following market participants correctly: (i) An oil refiner buys crude oil futures to lock in input cost for next quarter. (ii) A trader with no e…,"A. (i) Hedger, (ii) Speculator, (iii) Arbitrageur",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-034,finance,Hedging vs arbitrage vs speculation,L2,not_flagged,N,"A fund manager wants to fully hedge an equity portfolio worth ₹12 crore with a beta of 1.3 using index futures priced at 24,800 (lot size 75). The number of co…",D. 84 contracts,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-035,finance,Hedging vs arbitrage vs speculation,L3,not_flagged,N,"A cotton-yarn exporter will buy 5,00,000 kg of cotton in 3 months and hedges with cotton futures (contract size 5,000 kg). Monthly changes have σ(spot) = 2.4%,…",B. Buying 70 contracts,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-036,finance,Hedging vs arbitrage vs speculation,L3,not_flagged,N,"A portfolio worth ₹8 crore has a beta of 1.25. The manager wants to reduce beta to 0.8 for one month using index futures at 24,000 (lot 75). The required actio…",A. Sell 20 contracts,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-037,finance,Credit default swaps,L1,not_flagged,N,"In a single-name credit default swap, upon a credit event of the reference entity under physical settlement, the protection buyer:",C. Delivers the reference entity's deliverable obligations and receives their par value from the seller,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-038,finance,Credit default swaps,L2,not_flagged,N,"A bank buys protection on notional ₹50 crore through a 5-year CDS at a spread of 180 bp p.a., payable quarterly. Ignoring the day-count adjustment, each quarte…","D. ₹22,50,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-039,finance,Credit default swaps,L2,not_flagged,N,A fund bought CDS protection on ₹25 crore notional at 240 bp p.a. (paid quarterly in arrears). A credit event occurs 2 months after the last premium date; the…,"C. ₹16,15,00,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-040,finance,Credit default swaps,L3,not_flagged,N,"The 5-year CDS spread on a corporate is 300 bp and the expected recovery rate is 40%. Using the credit-triangle approximation (constant hazard rate), the impli…",D. 4.88%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-041,finance,Currency risk and settlement risk,L1,not_flagged,N,The risk that a bank pays out one currency in a foreign-exchange trade but fails to receive the counter-currency because the counterparty fails in between (oft…,"C. Settlement (Herstatt) risk, mitigated by payment-versus-payment settlement",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-042,finance,Currency risk and settlement risk,L2,not_flagged,N,Match the exposure (List I) with its example (List II): | List I — Exposure | List II — Example | |---|---| | P. Transaction exposure | 1. A rupee appreciation…,"D. P-2, Q-3, R-1, S-4",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-043,finance,Active vs passive investment strategies,L1,not_flagged,N,Which of the following is MOST characteristic of a passive (index) investment strategy?,B. Replicating benchmark constituents and weights to minimise tracking error at low cost,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-044,finance,Active vs passive investment strategies,L2,not_flagged,N,An index fund reports these annual returns against its benchmark: | Year | Fund return | Index (TRI) return | |---|---:|---:| | 1 | 12.40% | 12.95% | | 2 | 8.1…,A. -0.50%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-045,finance,Active vs passive investment strategies,L3,not_flagged,N,Monthly returns of an active fund and its benchmark are: | Month | Fund | Benchmark | |---|---:|---:| | 1 | 2.1% | 1.9% | | 2 | -0.8% | -1.1% | | 3 | 1.5% | 1.…,B. 1.06%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-046,finance,Active vs passive investment strategies,L3,not_flagged,N,Two actively managed large-cap funds share a benchmark that returned 13.5%. | Fund | Return | Tracking error | |---|---:|---:| | Fund P | 16.2% | 4.1% | | Fund…,A. Fund Q is superior: IR 0.72 vs 0.66,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-047,finance,Bond yield and pricing,L4,not_flagged,N,[case FINA-CASE-BOND] The price of Bond X per ₹100 face value on 22 August 2026 is closest to:,C. ₹101.74,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-048,finance,Callable and puttable securities,L4,not_flagged,N,[case FINA-CASE-BOND] The yield-to-worst on Bond Y is closest to:,A. 6.57%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-049,finance,Day-count conventions,L4,not_flagged,N,[case FINA-CASE-BOND] On 9 November 2026 the Trust sells its entire holding of Bond X. The accrued interest it will receive is:,"A. ₹31,05,667",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-050,finance,Fixed vs floating rate securities,L4,not_flagged,N,"[case FINA-CASE-BOND] Using Bond X's modified duration and the effective durations given for Y and Z, the market-value-weighted duration of the book is closest to:",C. 3.26,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-051,finance,Bond yield and pricing,L4,not_flagged,N,"[case FINA-CASE-BOND] If all yields rise in parallel by 40 bp, the estimated change in the book's market value (duration only) is closest to:",D. −₹53.45 lakh,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-052,finance,Forward pricing and cost of carry,L4,not_flagged,N,"[case FINA-CASE-DERIV] Based on cost of carry, the index futures is:","C. Overpriced by 117.01 points — sell futures, buy the index basket",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-053,finance,Hedging vs arbitrage vs speculation,L4,not_flagged,N,"[case FINA-CASE-DERIV] To hedge the client's portfolio fully against market risk using the 3-month futures at the market price, the desk should sell approximately:",B. 106 contracts,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-054,finance,Hedging vs arbitrage vs speculation,L4,not_flagged,N,"[case FINA-CASE-DERIV] The desk sells 106 contracts. One month later the index is 23,800 and the futures 24,120. Assuming the portfolio moves exactly per its beta (ignore dividends),…",C. Gain of ₹7.90 lakh,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-055,finance,Forwards vs futures,L4,not_flagged,N,[case FINA-CASE-DERIV] The client asks whether a 3-month OTC forward with a bank on the index would have been equivalent. Which statement is correct?,"C. The forward settles only at maturity, leaving bank counterparty risk; futures gains and losses settle daily via the clearing corporation",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-056,finance,Contango and backwardation,L4,not_flagged,N,[case FINA-CASE-DERIV] Which description of the index futures market structure on this date is correct?,"C. Contango, with the observed basis (spot − futures) of -450 points; the fair-value basis is -332.99 points",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-057,finance,Currency risk and settlement risk,L4,not_flagged,N,"[case FINA-CASE-FX] Under a money-market hedge (borrow USD now, convert at spot, deposit INR), Kaveri's INR proceeds at the end of 6 months are closest to:",D. ₹17.0124 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-058,finance,Currency risk and settlement risk,L4,not_flagged,N,"[case FINA-CASE-FX] If spot at maturity turns out to be ₹84.40, rank the three alternatives by INR received (option premium carried forward at the INR deposit rate):",C. Forward ₹17.0200 crore > Unhedged ₹16.8800 crore > Option ₹16.8253 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-059,finance,Currency risk and settlement risk,L4,not_flagged,N,"[case FINA-CASE-FX] Kaveri's bank books the forward and, on maturity, settles the USD/INR leg through CCIL's guaranteed settlement. Which statement about the risks involved is cor…",A. CCIL's central-counterparty role curbs interbank settlement risk; until maturity Kaveri still faces replacement-cost (pre-settlement) risk on its bank,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-060,finance,"Asset classification, NPA and divergence disclosure",L1,confirmed,Y,"Under RBI's framework for early recognition of stress, a term loan (not a revolving facility) whose principal or interest has remained overdue for 75 days is c…",D. SMA-2,"RBI Master Circular — Prudential norms on Income Recognition, Asset Classification and Provisioning (IRACP); Prudential Framework for Resolution of Stressed Assets (7 June 2019)",,,,,
FINA-061,finance,"Asset classification, NPA and divergence disclosure",L2,confirmed,Y,"A secured term loan was classified as NPA on 31 March 2025 and has remained NPA since, with realisable security. As on 30 September 2027 its asset classificati…",C. Doubtful — D2,"RBI Master Circular — Prudential norms on Income Recognition, Asset Classification and Provisioning (IRACP); Prudential Framework for Resolution of Stressed Assets (7 June 2019)",,,,,
FINA-062,finance,"Asset classification, NPA and divergence disclosure",L3,confirmed,Y,Shivalik Bank (fictional) has the following advances portfolio: | Category | Outstanding | Realisable security | |---|---:|---:| | Standard assets (general cat…,D. ₹43.00 crore,"RBI Master Circular — Prudential norms on Income Recognition, Asset Classification and Provisioning (IRACP); Prudential Framework for Resolution of Stressed Assets (7 June 2019) — provisioning rates stated in stem",,,,,
FINA-063,finance,"Asset classification, NPA and divergence disclosure",L2,confirmed,Y,After RBI's annual supervisory assessment of a listed bank: reported profit before provisions and contingencies = ₹800 crore; additional provisioning assessed…,"B. Must disclose: extra provisioning (11.25%) exceeds 10%, though extra GNPA (12%) is within 15%",RBI circular on divergence in asset classification and provisioning (April 2019) — thresholds stated in stem,,,,,
FINA-064,finance,"Bank advances — cash credit, overdraft, bill discounting",L1,not_flagged,N,Match the credit facility (List I) with its description (List II): | List I | List II | |---|---| | P. Cash credit | 1. Running account in which a current-acco…,"D. P-2, Q-1, R-3, S-4",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-065,finance,"Bank advances — cash credit, overdraft, bill discounting",L2,not_flagged,N,"A bank discounts a trade bill of ₹5,00,000 with 60 days to maturity at 10% p.a. (Actual/365) and charges a collection commission of 0.25% of the bill amount. T…","C. ₹4,90,531",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-066,finance,"Bank advances — cash credit, overdraft, bill discounting",L3,not_flagged,N,"An overdraft account shows the following debit balances during a 30-day month (interest at 11.5% p.a. on daily products, Actual/365): | Period (days) | Debit b…","C. ₹13,359",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-067,finance,"Banking Regulation Act 1949 — licensing, s.35A, scheduled banks",L1,confirmed,Y,"Under Section 35A of the Banking Regulation Act, 1949, the Reserve Bank of India may issue directions to banking companies when it is satisfied that it is nece…","B. In public interest or banking policy, to stop affairs being run against depositors' or the bank's interest, or to secure proper management","Banking Regulation Act 1949, s.35A",,,,,
FINA-068,finance,"Banking Regulation Act 1949 — licensing, s.35A, scheduled banks",L2,confirmed,Y,Consider the following statements: 1. No company can carry on banking business in India without a licence issued by the RBI under Section 22 of the Banking Reg…,C. 1 and 2 only,"BR Act 1949 ss.22, 24 (as amended 2007); RBI Act 1934 s.42(6)",,,,,
FINA-069,finance,"Banking Regulation Act 1949 — licensing, s.35A, scheduled banks",L2,confirmed,Y,"Match the provision of the Banking Regulation Act, 1949 (List I) with its subject (List II): | List I | List II | |---|---| | P. Section 5(b) | 1. Licensing of…","D. P-2, Q-1, R-4, S-3","Banking Regulation Act 1949, ss.5(b), 22, 35A, 45",,,,,
FINA-070,finance,Basel norms and capital adequacy,L1,confirmed,Y,"Under RBI's Basel III capital regulations, the minimum Common Equity Tier 1 ratio a bank must maintain INCLUDING the capital conservation buffer (and excluding…",B. 8.0% of risk-weighted assets,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019),,,,,
FINA-071,finance,Basel norms and capital adequacy,L1,not_flagged,N,Match the Basel pillar (List I) with its content (List II): | List I | List II | |---|---| | P. Pillar 1 | 1. Disclosure requirements to promote market discipl…,"A. P-2, Q-3, R-1",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-072,finance,Basel norms and capital adequacy,L2,not_flagged,N,"A bank reports CET1 capital ₹5,400 crore, Additional Tier 1 ₹900 crore and Tier 2 ₹1,500 crore (all eligible). Risk-weighted assets are: credit ₹60,000 crore,…",B. 10.83%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-073,finance,Basel norms and capital adequacy,L3,not_flagged,N,"Compute credit risk-weighted assets (₹ crore) from the following, using the CCFs and risk weights given: | Exposure | Amount (₹ cr) | CCF | Risk weight | |---|…","C. ₹2,180 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-074,finance,Basel norms and capital adequacy,L3,confirmed,Y,"A bank has Tier 1 capital of ₹7,200 crore, Tier 2 instruments of ₹900 crore and general provisions/floating provisions of ₹1,100 crore available for Tier 2. Cr…",C. 11.71%,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019) — Tier 2 eligibility of general provisions,,,,,
FINA-075,finance,Capital and leverage norms; D-SIBs,L1,confirmed,Y,"Under RBI's leverage ratio framework, the minimum leverage ratio prescribed for Domestic Systemically Important Banks (D-SIBs) and for other scheduled commerci…",A. 4.0% and 3.5%,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019),,,,,
FINA-076,finance,Capital and leverage norms; D-SIBs,L2,not_flagged,N,"A bank has Tier 1 capital of ₹12,000 crore. Its exposure measure comprises on-balance-sheet exposures ₹280,000 crore, derivative exposures ₹6,000 crore, securi…",C. 3.87%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
