id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ECO-022,economics,Factor cost vs market price,L2,not_flagged,N,"NNP at market prices ₹8,400 crore; NNP at factor cost ₹7,600 crore; subsidies ₹350 crore. Indirect taxes are:","C. ₹1,150 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-023,economics,"GDP, GNP, NNP and NDP concepts",L2,not_flagged,N,"NDP at factor cost ₹9,000 crore; net factor income from abroad −₹250 crore; consumption of fixed capital ₹700 crore; net indirect taxes ₹900 crore. NNP at mark…","D. ₹9,650 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-024,economics,NNP at factor cost — computation,L3,not_flagged,N,Compute national income (NNP at factor cost) by the income method (₹ crore): | Item | ₹ crore | |---|---:| | Compensation of employees (excluding employers' so…,"B. ₹10,130 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-025,economics,NNP at factor cost — computation,L3,not_flagged,N,"Compute national income by the expenditure method (₹ crore): | Item | ₹ crore | |---|---:| | Private final consumption expenditure | 7,000 | | Government final…","C. ₹9,130 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-026,economics,"Measurement methods — income, expenditure, product",L3,not_flagged,N,"Using the value-added (product) method, find national income (₹ crore): | Sector | Value of output | Intermediate consumption | |---|---:|---:| | Primary | 4,0…","C. ₹7,040 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-028,economics,Real vs nominal income; GDP deflator,L3,not_flagged,N,An economy's data (₹ thousand crore): | Year | Nominal GDP | GDP deflator | |---|---:|---:| | Year 1 (base) | 200 | 100 | | Year 2 | 231 | 105 | Real GDP growt…,B. 10%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-029,economics,"Measurement methods — income, expenditure, product",L3,confirmed,Y,Which of the following are included in the GDP of India? 1. Imputed rent of owner-occupied dwellings 2. Value of own-account production of goods retained for s…,"A. 1, 2 and 4 only","SNA 2008 / MoSPI national accounts (base 2022-23 series, released Feb 2026).",,,,,
ECO-030,economics,"Measurement methods — income, expenditure, product",L3,not_flagged,N,"For an economy the income-side data give: compensation of employees 3,000; operating surplus 1,800; mixed income 1,200. The expenditure-side data give: private…",D. ₹600 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-031,economics,Per capita income,L3,not_flagged,N,"Data for a country: | | Year 1 | Year 2 | |---|---:|---:| | National income at current prices (₹ crore) | 1,00,000 | 1,32,000 | | Population (crore) | 10 | 11…",B. 0% (unchanged),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-032,economics,"GDP, GNP, NNP and NDP concepts",L3,confirmed,Y,Match the aggregate with its derivation: | Aggregate | | Derivation | |---|---|---| | A. GNP at market prices | | 1. GVA at factor cost + production taxes − pr…,D. 3-4-1-2,"SNA 2008 / MoSPI national accounts (base 2022-23 series, released Feb 2026).",,,,,
ECO-033,economics,"GDP, GNP, NNP and NDP concepts",L3,not_flagged,N,"GNP at factor cost ₹50,000 crore; consumption of fixed capital ₹4,000 crore; net indirect taxes ₹3,500 crore; net factor income from abroad −₹1,200 crore. NDP…","D. ₹50,700 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-034,economics,"GDP, GNP, NNP and NDP concepts",L3,confirmed,Y,"**Assertion (A):** For India, GNP is typically smaller than GDP. **Reason (R):** India's net factor income from abroad is negative because investment income pa…",D. Both A and R are true and R is the correct explanation of A,RBI BoP data (primary income deficit); BPM6 classification of personal transfers.,,,,,
ECO-035,economics,Limitations of national income accounting,L3,not_flagged,N,Consider the following statements about GDP as a welfare indicator: 1. Expenditure on cleaning up pollution caused by production raises GDP even though welfare…,"A. 1, 2 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-036,economics,Personal income and disposable income — derivation,L3,not_flagged,N,"Work backwards to national income (NNP at factor cost) from the following (₹ crore): | Item | ₹ crore | |---|---:| | Personal disposable income | 20,000 | | Di…","B. ₹24,000 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-037,economics,Factor cost vs market price,L4,not_flagged,N,[case ECO-NI-CASE-A] **Q.** Domestic income (NDP at factor cost) of Varunia is:,"D. ₹11,950 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-038,economics,NNP at factor cost — computation,L4,not_flagged,N,[case ECO-NI-CASE-A] **Q.** National income (NNP at factor cost) of Varunia is:,"D. ₹11,830 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-039,economics,Factor cost vs market price,L4,not_flagged,N,[case ECO-NI-CASE-A] **Q.** GNP at factor cost of Varunia is:,"C. ₹12,930 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-040,economics,"GDP, GNP, NNP and NDP concepts",L4,not_flagged,N,[case ECO-NI-CASE-A] **Q.** Gross National Disposable Income (GNP at market prices plus net current transfers from abroad) of Varunia is:,"C. ₹14,480 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-041,economics,"Measurement methods — income, expenditure, product",L4,not_flagged,N,[case ECO-NI-CASE-B] **Q.** GDP at market prices of the valley is:,"A. ₹1,350 lakh",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-042,economics,Factor cost vs market price,L4,not_flagged,N,[case ECO-NI-CASE-B] **Q.** NDP at factor cost of the valley is:,"B. ₹1,130 lakh",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-043,economics,NNP at factor cost — computation,L4,not_flagged,N,[case ECO-NI-CASE-B] **Q.** The baker's net value added at factor cost is:,D. ₹420 lakh,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-044,economics,"Measurement methods — income, expenditure, product",L4,not_flagged,N,"[case ECO-NI-CASE-B] **Q.** In the valley's accounts, the miller's sale of flour worth ₹200 lakh directly to households is treated as:","B. Private final consumption expenditure, counted once in GDP",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-045,economics,Personal income and disposable income — derivation,L4,not_flagged,N,[case ECO-NI-CASE-C] **Q.** Private income of Sindhuvar is:,"B. ₹18,800 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-046,economics,Personal income and disposable income — derivation,L4,not_flagged,N,[case ECO-NI-CASE-C] **Q.** Personal income of Sindhuvar is:,"C. ₹16,900 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-047,economics,Personal income and disposable income — derivation,L4,not_flagged,N,[case ECO-NI-CASE-C] **Q.** Personal disposable income of Sindhuvar is:,"D. ₹15,450 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-048,economics,Personal income and disposable income — derivation,L4,not_flagged,N,"[case ECO-NI-CASE-C] **Q.** Consider: 1. National income of Sindhuvar is ₹17,800 crore. 2. Private income here exceeds national income mainly because it includes transfer incomes a…",B. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-049,economics,Say's law of markets,L1,not_flagged,N,Say's law of markets is best summarised as:,"A. Supply creates its own demand, so no general glut can persist",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-050,economics,Consumption function and marginal propensity to consume,L1,not_flagged,N,"According to Keynes' psychological law of consumption, when income rises:","C. Consumption rises, but by less than the rise in income",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-051,economics,Liquidity trap,L1,not_flagged,N,An economy is said to be in a liquidity trap when:,"C. Money demand is perfectly elastic at a floor rate, so more money fails to lower r",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-052,economics,"Demand for money — transactions, precautionary, speculative",L1,not_flagged,N,"In Keynes' liquidity-preference theory, the speculative demand for money is:",D. Inversely related to the rate of interest,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-053,economics,Money supply measures M1 to M4,L1,confirmed,Y,"Under RBI's traditional money-supply measures, broad money M3 equals:",C. M1 plus net time deposits with banks,"RBI monetary aggregates (Second Working Group on Money Supply definitions: M0, M1, M2, M3, M4).",,,,,
ECO-054,economics,Monetary base and high-powered money,L1,confirmed,Y,Reserve money (high-powered money) as compiled by RBI comprises:,C. Currency in circulation + bankers' deposits with RBI + 'other' deposits with RBI,"RBI monetary aggregates (Second Working Group on Money Supply definitions: M0, M1, M2, M3, M4).",,,,,
ECO-055,economics,Keynesian effective demand,L1,not_flagged,N,"In Keynes' theory, effective demand is the level of aggregate demand:",C. Where the aggregate demand and aggregate supply functions intersect,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-056,economics,Investment function and marginal efficiency of capital,L1,not_flagged,N,The marginal efficiency of capital (MEC) is:,B. The discount rate equating PV of expected yields to the asset's supply price,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-057,economics,Opportunity cost of holding currency,L1,not_flagged,N,The opportunity cost of holding wealth in the form of currency is best measured by:,C. The nominal interest rate on alternative assets,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-058,economics,Multiplier,L2,not_flagged,N,MPC is 0.8. Autonomous investment rises by ₹500 crore. The increase in equilibrium income is:,"A. ₹2,500 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-059,economics,Consumption function and marginal propensity to consume,L2,not_flagged,N,"The consumption function is C = 200 + 0.75Y. At Y = 2,000, the average propensity to save is:",B. 0.15,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-060,economics,Two-sector model,L2,not_flagged,N,"In a two-sector economy, C = 100 + 0.8Y and planned investment I = 150 (₹ crore). Equilibrium income is:","B. ₹1,250 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-061,economics,Money multiplier,L2,not_flagged,N,"A bank receives a fresh cash deposit of ₹1,000 crore. CRR is 4% and banks voluntarily hold excess reserves of 1% of deposits; there is no currency drain. Total…","A. ₹20,000 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-062,economics,Money multiplier,L2,not_flagged,N,The public's currency-deposit ratio is 0.25 and banks' reserve-deposit ratio is 0.05. The money multiplier (M/H) is:,D. 4.17,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-063,economics,Fisher equation of exchange,L2,not_flagged,N,"In Fisher's extended equation, currency M = 5,000 with velocity 4, bank (credit) money M′ = 2,000 with velocity 2, and the volume of transactions T = 1,200. Th…",A. 20,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-064,economics,Accelerator,L2,not_flagged,N,The capital-output ratio (accelerator) is 3. Output rises from ₹500 crore to ₹560 crore. Induced net investment is:,A. ₹180 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-065,economics,LM curve derivation,L2,not_flagged,N,"Real money demand is Md/P = 0.25Y − 50r (r in per cent). Nominal money supply is 625 and the price level is 1.25. At Y = 2,400, the interest rate that clears t…",D. 2%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-066,economics,IS curve derivation,L2,not_flagged,N,"C = 100 + 0.8Y, I = 300 − 20r, G = 200 (no taxes). At r = 5%, the output level on the IS curve is:","A. ₹2,500 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-067,economics,"Demand for money — transactions, precautionary, speculative",L2,not_flagged,N,"Transactions-cum-precautionary demand is L₁ = 0.2Y and speculative demand is L₂ = 400 − 40r. At Y = 5,000 and r = 6%, total demand for money is:","A. ₹1,160 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-068,economics,Monetary base and high-powered money,L2,confirmed,Y,"From the following (₹ '000 crore), reserve money is: | Item | ₹ '000 crore | |---|---:| | Currency with the public | 2,900 | | Cash in hand with banks | 100 |…","B. ₹3,850 thousand crore","RBI monetary aggregates (Second Working Group on Money Supply definitions: M0, M1, M2, M3, M4).",,,,,
ECO-069,economics,Money supply measures M1 to M4,L2,confirmed,Y,"Currency with the public ₹3,000 crore; demand deposits with banks ₹2,200 crore; 'other' deposits with RBI ₹40 crore; time deposits with banks ₹8,000 crore; sav…","C. ₹13,240 crore","RBI monetary aggregates (Second Working Group on Money Supply definitions: M0, M1, M2, M3, M4).",,,,,
ECO-070,economics,Opportunity cost of holding currency,L2,not_flagged,N,"A household receives ₹60,000 at the start of each month and spends it evenly over the month, holding it as currency. Deposits yield 6% a year and expected infl…","B. ₹1,800",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-071,economics,Keynesian effective demand,L2,not_flagged,N,"At an output of ₹1,000 crore, planned consumption is ₹850 crore and planned investment is ₹120 crore. Which describes the situation?",C. Unplanned inventories rise by ₹30 crore; output tends to fall,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-072,economics,Multiplier,L3,not_flagged,N,MPC out of disposable income is 0.8 and there is a proportional income tax at 25%. Government purchases rise by ₹400 crore. The rise in equilibrium income is:,"A. ₹1,000 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-073,economics,Multiplier,L3,not_flagged,N,Government raises spending by ₹300 crore and finances it fully by a lump-sum tax of ₹300 crore. MPC is 0.75. Equilibrium income rises by:,D. ₹300 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-074,economics,Multiplier,L3,not_flagged,N,"In an open economy with no taxes, MPC is 0.8 and marginal propensity to import is 0.2. Exports rise by ₹200 crore. Equilibrium income rises by:",B. ₹500 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-075,economics,Money multiplier,L3,not_flagged,N,"A primary cash deposit of ₹10,000 crore enters the banking system. Banks keep CRR of 4% with the central bank and invest 18% of every deposit in SLR government…","B. ₹35,455 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-076,economics,Money multiplier,L3,not_flagged,N,"Monetary data (₹ crore): | Item | ₹ crore | |---|---:| | Currency with the public | 25,000 | | Deposits of the public with banks | 1,25,000 | | Reserves of ban…","C. ₹8,571 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-077,economics,IS curve derivation,L3,not_flagged,N,"C = 150 + 0.8(Y − T), T = 100 (lump sum), I = 400 − 25r, G = 250. The IS curve is:","D. Y = 3,600 − 125r",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-078,economics,LM curve derivation,L3,not_flagged,N,"Real money demand is Md/P = 0.4Y − 80r; nominal money supply is 1,440 and P = 1.2. The LM curve is:","A. Y = 3,000 + 200r",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-079,economics,Shifts in the IS and LM curves,L3,not_flagged,N,Consider the following statements about the IS-LM model: 1. The IS curve is flatter the more interest-sensitive investment is. 2. A higher marginal propensity…,"D. 1, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-080,economics,Liquidity trap,L3,not_flagged,N,"**Assertion (A):** In a liquidity trap, a bond-financed increase in government spending raises output by the full simple multiplier. **Reason (R):** With a hor…",C. Both A and R are true and R is the correct explanation of A,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-081,economics,Two-sector model,L3,not_flagged,N,In a two-sector economy C = 100 + 0.75Y and investment is fixed at ₹150 crore. Households decide to save more: autonomous consumption falls by ₹100 crore at ev…,D. Income falls by ₹400 crore and total saving stays at ₹150 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-082,economics,Accelerator,L3,not_flagged,N,Output of consumer goods over five periods is given below; the capital-output ratio is 2 and there is no replacement investment. | Period | 1 | 2 | 3 | 4 | 5 |…,D. Period 4,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-083,economics,Accelerator,L3,not_flagged,N,"In a Harrod-Domar framework the saving rate is 24%, the incremental capital-output ratio is 4 and capital depreciates at 2% a year. The growth rate of output i…",B. 4%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-084,economics,Investment function and marginal efficiency of capital,L3,not_flagged,N,"A machine costs ₹10,000 and is expected to yield ₹5,500 at the end of year 1 and ₹6,050 at the end of year 2, with no scrap value. The market rate of interest…",D. 10% — invest,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-085,economics,Fisher equation of exchange,L3,not_flagged,N,"Money supply grows at 12%, velocity falls by 1% and real output grows at 6%. Using the growth-rate form of the quantity equation, inflation is approximately:",B. 5%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-086,economics,Say's law of markets,L3,not_flagged,N,"**Assertion (A):** In the classical system based on Say's law, persistent involuntary unemployment cannot occur. **Reason (R):** A flexible rate of interest eq…",C. Both A and R are true and R is the correct explanation of A,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-087,economics,Equilibrium in goods and money markets,L4,not_flagged,N,[case ECO-ISLM-CASE-D] **Q.** The simultaneous equilibrium in the goods and money markets is:,"C. Y = ₹3,200 crore, r = 4%",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-088,economics,Shifts in the IS and LM curves,L4,not_flagged,N,[case ECO-ISLM-CASE-D] **Q.** Government spending rises by ₹100 crore (bond-financed). The new equilibrium income is:,"B. ₹3,440 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-089,economics,Shifts in the IS and LM curves,L4,not_flagged,N,"[case ECO-ISLM-CASE-D] **Q.** In the fiscal expansion of ₹100 crore above, private investment is crowded out by:",B. ₹40 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
