id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ACTR-089,financial-sector-acts,"PMLA — arrest, bail (s.45), Appellate Tribunal and s.66",L4,fix_needed,Y,[case ACTR-CASE-PMLA-SARVIK] Mr. B wishes to challenge the Appellate Tribunal's order. The forum and last date (without condonation) are:,"B. High Court, by 11 December 2026","Prevention of Money-laundering Act, 2002, s.42",,,,,
ACTR-001,financial-sector-acts,"IBC — CIRP initiation, default threshold and applicants (s.4, 7, 9, 10)",L1,confirmed,Y,"Under section 4 of the Insolvency and Bankruptcy Code, 2016, read with the Central Government notification of March 2020, the minimum amount of default for ini…",C. ₹1 crore,"Insolvency and Bankruptcy Code, 2016, s.4 (notification S.O. 1205(E), 24.03.2020)",Y,,,,
ACTR-009,financial-sector-acts,"IBC — CIRP timelines, resolution plan and s.29A ineligibility",L3,confirmed,Y,"In the CIRP of Norvane Textiles Ltd, the 180-day period expired without a plan and the Adjudicating Authority granted the one-time extension of 90 days. Earlie…",C. 35 days,"Insolvency and Bankruptcy Code, 2016, s.12(3) third proviso (IBC (Amendment) Act, 2019)",Y,,,,
ACTR-020,financial-sector-acts,IBC — pre-packaged insolvency for MSMEs and IBBI,L1,confirmed,Y,Which of the following is NOT a function of the Insolvency and Bankruptcy Board of India under the Code?,D. Admitting CIRP applications against debtors,"Insolvency and Bankruptcy Code, 2016, ss.60, 188, 196",Y,,,,
ACTR-031,financial-sector-acts,SARFAESI — consortium consent (s.13(9)) and CMM/DM assistance (s.14),L2,confirmed,Y,A consortium financed Lumen Glass Ltd (₹ crore): | Lender | Sanctioned limit | Outstanding on record date | |---|---:|---:| | Bank A | 90 | 84 | | Bank B | 70…,D. Measures may be taken — consent holds 62.00% of outstanding value,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(9) (as amended 2016)",Y,,,,
ACTR-044,financial-sector-acts,SARFAESI — consortium consent (s.13(9)) and CMM/DM assistance (s.14),L4,confirmed,Y,[case ACTR-CASE-SAR-RIVANTA] Kosi Bank and Mahi Bank consent to action under section 13(4); Lotus and Narmada oppose. The consortium:,D. May act — consent of 60.00% is not less than 60%,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(9) (as amended 2016)",Y,,,,
ACTR-045,financial-sector-acts,SARFAESI — exclusions under s.31 and applicability,L4,confirmed,Y,[case ACTR-CASE-SAR-RIVANTA] Against which of Rivanta's assets can the consortium proceed under the SARFAESI Act?,A. The factory and the hypothecated stock only,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.31",Y,,,,
ACTR-060,financial-sector-acts,RDB Act — original application procedure and limitation,L3,confirmed,Y,"Consider the following statements about proceedings before the DRT: 1. The defendant may set up a counter-claim against the applicant bank, which the DRT decid…",B. 1 and 3 only,"Recovery of Debts and Bankruptcy Act, 1993, ss.19, 22",Y,,,,
ACTR-081,financial-sector-acts,PMLA — provisional attachment and Adjudicating Authority,L3,confirmed,Y,Consider the following statements on attachment under the PMLA: 1. Provisional attachment may be ordered by the Director or an officer not below the rank of De…,A. 1 and 2 only,"Prevention of Money-laundering Act, 2002, s.5",Y,,,,
ACTR-002,financial-sector-acts,"IBC — CIRP initiation, default threshold and applicants (s.4, 7, 9, 10)",L2,confirmed,Y,Kestrel Bank is a financial creditor of Veltrix Components Ltd. Position on the date of its application under section 7: | Item | ₹ lakh | |---|---:| | Term-lo…,C. ₹101.50 lakh — the application is maintainable,"Insolvency and Bankruptcy Code, 2016, ss.3(12), 4, 7",,,,,
ACTR-003,financial-sector-acts,"IBC — CIRP initiation, default threshold and applicants (s.4, 7, 9, 10)",L2,confirmed,Y,An operational creditor delivers a demand notice under section 8 to Sarnath Pumps Ltd on 6 April 2026. The company neither pays nor brings to notice any existi…,B. 16 April 2026,"Insolvency and Bankruptcy Code, 2016, ss.8, 9",,,,,
ACTR-004,financial-sector-acts,"IBC — CIRP initiation, default threshold and applicants (s.4, 7, 9, 10)",L1,confirmed,Y,"For a corporate applicant to initiate CIRP of itself under section 10, the application must be accompanied, among other things, by:","D. A special resolution of members, or three-fourths of partners","Insolvency and Bankruptcy Code, 2016, s.10(3)",,,,,
ACTR-005,financial-sector-acts,"IBC — CIRP initiation, default threshold and applicants (s.4, 7, 9, 10)",L2,confirmed,Y,"Project Aster, a residential real-estate project of Meridian Realty Ltd, has 800 allottees. Under the proviso to section 7(1) (2020 amendment), the minimum num…",B. 80 allottees,"Insolvency and Bankruptcy Code, 2016, s.7(1) second proviso (IBC (Amendment) Act, 2020)",,,,,
ACTR-006,financial-sector-acts,"IBC — moratorium, IRP/RP and CoC decision-making",L2,confirmed,Y,Admitted financial debt of the members of the CoC of Halden Polymers Ltd (₹ crore): | Creditor | Admitted claim | |---|---:| | Bank P | 420 | | Bank Q | 310 |…,B. Not approved — 62.50% of voting share is below 66%,"Insolvency and Bankruptcy Code, 2016, ss.5(28), 21(8), 30(4)",,,,,
ACTR-007,financial-sector-acts,"IBC — moratorium, IRP/RP and CoC decision-making",L2,confirmed,Y,Consider the following statements about the moratorium under section 14: 1. A secured creditor cannot take action under the SARFAESI Act against the corporate…,C. 1 and 2 only,"Insolvency and Bankruptcy Code, 2016, s.14 (as amended 2019/2020)",,,,,
ACTR-008,financial-sector-acts,"IBC — moratorium, IRP/RP and CoC decision-making",L3,confirmed,Y,"**Assertion (A):** At its first meeting, the committee of creditors may replace the interim resolution professional with another resolution professional by a v…","D. A is false, but R is true","Insolvency and Bankruptcy Code, 2016, ss.21(8), 22(2)",,,,,
ACTR-010,financial-sector-acts,"IBC — CIRP timelines, resolution plan and s.29A ineligibility",L2,confirmed,Y,"In the CIRP of Palmyra Foods Ltd, the resolution professional seeks to apply for extension beyond 180 days. The CoC resolution for extension receives 64% of th…",A. Cannot apply — the resolution needs at least 66% of the voting share,"Insolvency and Bankruptcy Code, 2016, s.12(2) (as amended 2018)",,,,,
ACTR-011,financial-sector-acts,"IBC — CIRP timelines, resolution plan and s.29A ineligibility",L3,confirmed,Y,Consider the following statements on ineligibility under section 29A: 1. A person in control of a corporate debtor whose account has been an NPA for one year o…,B. 1 and 2 only,"Insolvency and Bankruptcy Code, 2016, s.29A (as amended 2018)",,,,,
ACTR-012,financial-sector-acts,"IBC — CIRP timelines, resolution plan and s.29A ineligibility",L3,confirmed,Y,"Kavra Weaves Pvt Ltd, a micro enterprise registered under the MSMED Act, 2006, is under CIRP. Its promoter Ms. Ira wishes to submit a resolution plan. Kavra's…",A. Eligible — s.240A disapplies clauses (c) and (h) of s.29A for MSMEs,"Insolvency and Bankruptcy Code, 2016, ss.29A, 240A",,,,,
ACTR-014,financial-sector-acts,IBC — liquidation waterfall under s.53,L2,confirmed,Y,"In a liquidation under section 53, arrange the following claims in order of priority (highest first): (i) Workmen's dues for the 24 months preceding the liquid…","D. (i), (iv), (iii), (ii)","Insolvency and Bankruptcy Code, 2016, s.53",,,,,
ACTR-017,financial-sector-acts,IBC — liquidation waterfall under s.53,L2,confirmed,Y,A secured creditor of Tarsus Motors Ltd (in liquidation) with a claim of ₹80 crore opts under section 52 to realise its security itself and recovers ₹55 crore.…,"D. Under s.53(1)(e), pari passu with 2-year government dues","Insolvency and Bankruptcy Code, 2016, ss.52, 53(1)(e)",,,,,
ACTR-018,financial-sector-acts,IBC — pre-packaged insolvency for MSMEs and IBBI,L1,confirmed,Y,The minimum amount of default notified for initiating the pre-packaged insolvency resolution process (PPIRP) of an MSME corporate debtor under Chapter III-A is:,B. ₹10 lakh,"Insolvency and Bankruptcy Code, 2016, s.54A (IBC (Amendment) Act, 2021; notification 09.04.2021)",,,,,
ACTR-021,financial-sector-acts,"IBC — moratorium, IRP/RP and CoC decision-making",L4,confirmed,Y,"[case ACTR-CASE-IBC-ORVIAN] At the first CoC meeting, Bharat Bank and Eastern ARC vote to replace the IRP; Coastal Bank votes against; Fortune Bank abstains. The voting share in favour an…",C. 61.54% — the IRP is not replaced,"Insolvency and Bankruptcy Code, 2016, ss.21(2), 22(2)",,,,,
ACTR-022,financial-sector-acts,"IBC — CIRP timelines, resolution plan and s.29A ineligibility",L4,confirmed,Y,"[case ACTR-CASE-IBC-ORVIAN] On the resolution plan, Bharat Bank and Coastal Bank vote in favour, Eastern ARC and Fortune Bank vote against, and Delta Finance seeks to vote in favour. The…",A. Approved with 74.36% of the voting share,"Insolvency and Bankruptcy Code, 2016, ss.21(2), 30(4)",,,,,
ACTR-024,financial-sector-acts,"IBC — CIRP timelines, resolution plan and s.29A ineligibility",L4,confirmed,Y,"[case ACTR-CASE-IBC-ORVIAN] The plan (total value ₹620 crore) offers Gamma Logistics ₹0.40 crore. Under section 30(2)(b)(i), the minimum Gamma must receive — the higher of its liquidation…",A. Nil — so the ₹0.40 crore offered complies,"Insolvency and Bankruptcy Code, 2016, s.30(2)(b) (as amended 2019)",,,,,
ACTR-025,financial-sector-acts,"IBC — moratorium, IRP/RP and CoC decision-making",L4,confirmed,Y,"[case ACTR-CASE-IBC-ORVIAN] During the moratorium, Fortune Bank sues Orvian's promoter on his personal guarantee, and Eastern ARC issues a possession notice under section 13(4) of the SAR…",A. Only Fortune Bank's suit against the promoter-guarantor,"Insolvency and Bankruptcy Code, 2016, s.14 (as amended 2019)",,,,,
ACTR-026,financial-sector-acts,"SARFAESI — s.13 demand notice, representation and enforcement measures",L1,confirmed,Y,"Under section 13(2) of the SARFAESI Act, a secured creditor's notice to a borrower whose account is an NPA requires the borrower to discharge its liabilities i…",C. 60 days from the date of notice,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(2)",,,,,
ACTR-027,financial-sector-acts,"SARFAESI — s.13 demand notice, representation and enforcement measures",L2,confirmed,Y,"A bank serves a notice under section 13(2) dated and delivered on 12 January 2026. Excluding the date of notice, the 60-day period given to the borrower ends o…",D. 13 March 2026,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(2)",,,,,
ACTR-028,financial-sector-acts,"SARFAESI — s.13 demand notice, representation and enforcement measures",L2,confirmed,Y,A borrower's representation under section 13(3A) against a demand notice is received by the secured creditor on 20 February 2026. The creditor finds it untenab…,B. 7 March 2026,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(3A) (Enforcement of Security Interest and Recovery of Debts Laws (Amendment) Act, 2016)",,,,,
ACTR-029,financial-sector-acts,"SARFAESI — s.13 demand notice, representation and enforcement measures",L2,confirmed,Y,Which of the following is NOT a measure available to a secured creditor under section 13(4)?,C. Attaching and selling the borrower's unencumbered assets,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(4)",,,,,
ACTR-030,financial-sector-acts,"SARFAESI — s.13 demand notice, representation and enforcement measures",L3,confirmed,Y,Consider the following statements: 1. A notice under section 13(2) can be issued only after the borrower's account has been classified as a non-performing asse…,"D. 1, 2 and 3","Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13 (as amended 2016)",,,,,
ACTR-032,financial-sector-acts,SARFAESI — consortium consent (s.13(9)) and CMM/DM assistance (s.14),L3,confirmed,Y,Four lenders jointly financed Ferro Alloys Ltd (₹ crore): | Lender | Sanctioned limit | Outstanding on record date | |---|---:|---:| | P | 120 | 110 | | Q | 70…,C. Q only,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(9) (as amended 2016)",,,,,
ACTR-033,financial-sector-acts,SARFAESI — consortium consent (s.13(9)) and CMM/DM assistance (s.14),L2,confirmed,Y,"A secured creditor's complete application under section 14, with the prescribed affidavit, is filed before the District Magistrate on 2 March 2026. Using the m…",A. 1 May 2026,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.14(1) provisos (as amended 2013/2016)",,,,,
ACTR-034,financial-sector-acts,SARFAESI — consortium consent (s.13(9)) and CMM/DM assistance (s.14),L1,confirmed,Y,"To take possession of a secured asset with official assistance under section 14, the secured creditor applies to:",A. The CMM or DM within whose jurisdiction the secured asset lies,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.14(1)",,,,,
ACTR-035,financial-sector-acts,SARFAESI — DRT application (s.17) and DRAT pre-deposit (s.18),L1,confirmed,Y,A borrower aggrieved by possession taken under section 13(4) may apply to the Debts Recovery Tribunal under section 17 within:,D. 45 days from the date on which the measure is taken,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.17(1)",,,,,
ACTR-036,financial-sector-acts,SARFAESI — DRT application (s.17) and DRAT pre-deposit (s.18),L2,confirmed,Y,"Secured creditors claimed ₹9.60 crore from Arcadia Prints Ltd; the DRT determined the debt at ₹7.20 crore. For Arcadia's appeal under section 18, the lowest pr…",A. ₹1.80 crore,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.18(1) provisos",,,,,
ACTR-037,financial-sector-acts,SARFAESI — DRT application (s.17) and DRAT pre-deposit (s.18),L3,confirmed,Y,The bank took possession of Rhea Plastics' factory under section 13(4) on 4 May 2026. Rhea filed its section 17 application on 10 June 2026. The last date for…,B. 18 June 2026 and 10 October 2026,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.17(1), (5), (6)",,,,,
ACTR-038,financial-sector-acts,SARFAESI — DRT application (s.17) and DRAT pre-deposit (s.18),L3,confirmed,Y,**Assertion (A):** A borrower appealing to the DRAT under section 18 of the SARFAESI Act must first deposit 75% of the debt. **Reason (R):** Section 18 require…,"C. A is false, but R is true","Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.18; Recovery of Debts and Bankruptcy Act, 1993, s.21",,,,,
ACTR-039,financial-sector-acts,SARFAESI — exclusions under s.31 and applicability,L1,confirmed,Y,The SARFAESI Act does NOT apply to a security interest created in:,D. Agricultural land,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.31(i)",,,,,
ACTR-040,financial-sector-acts,SARFAESI — exclusions under s.31 and applicability,L3,confirmed,Y,A bank holds security over three NPA accounts (₹ lakh): | Account | Principal + interest | Amount now due | |---|---:|---:| | X | 50.00 | 9.00 | | Y | 80.00 |…,A. Account Y only,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.31(h), (j)",,,,,
ACTR-041,financial-sector-acts,SARFAESI — exclusions under s.31 and applicability,L3,confirmed,Y,"Consider the following: 1. A pledge of movables under section 172 of the Indian Contract Act, 1872 2. A security interest in an aircraft 3. A mortgage of a com…",D. 1 and 2 only,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.31",,,,,
ACTR-042,financial-sector-acts,SARFAESI — asset reconstruction companies and CERSAI,L2,confirmed,Y,"After registration of security interests with the Central Registry (CERSAI) was made operational, what is the consequence under section 26D if a secured credit…",A. It cannot exercise enforcement rights under Chapter III,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.26D (inserted 2016)",,,,,
ACTR-043,financial-sector-acts,SARFAESI — asset reconstruction companies and CERSAI,L3,confirmed,Y,Consider the following statements about asset reconstruction companies (ARCs): 1. An ARC must obtain a certificate of registration from the Reserve Bank of Ind…,"D. 1, 2 and 3","Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, ss.3, 7, 9",,,,,
ACTR-046,financial-sector-acts,SARFAESI — DRT application (s.17) and DRAT pre-deposit (s.18),L4,confirmed,Y,[case ACTR-CASE-SAR-RIVANTA] The DRT dismisses Rivanta's application and Rivanta appeals to the DRAT. The range within which the DRAT may fix the pre-deposit is:,C. ₹40.50 crore to ₹81.00 crore,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.18",,,,,
ACTR-047,financial-sector-acts,"SARFAESI — s.13 demand notice, representation and enforcement measures",L4,confirmed,Y,"[case ACTR-CASE-SAR-RIVANTA] Excluding the first day in each case, the date on which the borrower's 60-day period under section 13(2) ends, and the last date for the lead bank to communica…",B. 6 April 2026 and 12 March 2026,"Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002, s.13(2), (3A) (as amended 2016)",,,,,
ACTR-048,financial-sector-acts,RDB Act — DRT jurisdiction and pecuniary threshold,L1,confirmed,Y,"By notification of the Central Government (2018), the minimum amount of debt for which a bank may approach a Debts Recovery Tribunal under the RDB Act is:",D. ₹20 lakh,"Recovery of Debts and Bankruptcy Act, 1993, s.1(4) (notification S.O. 4312(E), 06.09.2018)",,,,,
ACTR-049,financial-sector-acts,RDB Act — DRT jurisdiction and pecuniary threshold,L2,confirmed,Y,"A bank seeks to recover from Saanvi Traders a loan whose principal outstanding is ₹14.60 lakh, with accrued interest of ₹6.10 lakh. Taking the notified thresho…",B. DRT — the debt of ₹20.70 lakh meets the threshold,"Recovery of Debts and Bankruptcy Act, 1993, ss.1(4), 2(g)",,,,,
ACTR-050,financial-sector-acts,RDB Act — DRAT appeal and pre-deposit,L1,confirmed,Y,An appeal against an order of the DRT under section 20 lies to the DRAT within:,C. 45 days from receipt of a copy of the order,"Recovery of Debts and Bankruptcy Act, 1993, s.20(3)",,,,,
ACTR-051,financial-sector-acts,RDB Act — DRAT appeal and pre-deposit,L2,confirmed,Y,"A bank claimed ₹5.60 crore; the DRT determined the debt at ₹4.80 crore. For the borrower's appeal, the lowest pre-deposit the DRAT may accept after exercising…",B. ₹2.40 crore,"Recovery of Debts and Bankruptcy Act, 1993, s.21 (as amended 2016)",,,,,
ACTR-052,financial-sector-acts,RDB Act — original application procedure and limitation,L2,confirmed,Y,"Under section 19(24), the DRT is to endeavour to dispose of an original application finally within:",A. 180 days from the date of receipt of the application,"Recovery of Debts and Bankruptcy Act, 1993, s.19(24)",,,,,
ACTR-053,financial-sector-acts,RDB Act — original application procedure and limitation,L2,confirmed,Y,Summons in an original application is served on the defendant on 9 March 2026. The defendant does not file a written statement within the normal period. If the…,A. 23 April 2026,"Recovery of Debts and Bankruptcy Act, 1993, s.19(5) (as amended 2016)",,,,,
ACTR-054,financial-sector-acts,RDB Act — original application procedure and limitation,L1,confirmed,Y,"As regards limitation for applications to the Debts Recovery Tribunal, the RDB Act provides that:","A. The Limitation Act, 1963 applies, as far as may be","Recovery of Debts and Bankruptcy Act, 1993, s.24",,,,,
ACTR-055,financial-sector-acts,RDB Act — DRT jurisdiction and pecuniary threshold,L3,confirmed,Y,Consider the following statements on where a bank may file an original application under section 19: 1. Before the DRT within whose jurisdiction the branch mai…,D. 1 and 2 only,"Recovery of Debts and Bankruptcy Act, 1993, s.19(1) (as amended 2016)",,,,,
ACTR-056,financial-sector-acts,RDB Act — recovery certificate and recovery officer,L3,confirmed,Y,Consider the following modes of recovery available to a Recovery Officer under section 25 on a recovery certificate: 1. Attachment and sale of the movable or i…,"D. 1, 2 and 3","Recovery of Debts and Bankruptcy Act, 1993, s.25",,,,,
ACTR-058,financial-sector-acts,RDB Act — DRAT appeal and pre-deposit,L3,confirmed,Y,"**Assertion (A):** The DRAT may waive the pre-deposit entirely for a borrower facing genuine financial hardship. **Reason (R):** Under section 21, the DRAT may…","C. A is false, but R is true","Recovery of Debts and Bankruptcy Act, 1993, s.21 (as amended 2016)",,,,,
ACTR-059,financial-sector-acts,RDB Act — recovery certificate and recovery officer,L3,confirmed,Y,"A recovery certificate for ₹2.40 crore directs simple interest at 11% p.a. from 1 April 2025 until realisation, plus costs of ₹0.04 crore. On 30 September 2026…",B. ₹0.264 crore,"Recovery of Debts and Bankruptcy Act, 1993, ss.19(20)/(22), 25, 29",,,,,
ACTR-061,financial-sector-acts,RDB Act — DRT jurisdiction and pecuniary threshold,L1,confirmed,Y,"To be appointed Presiding Officer of a Debts Recovery Tribunal, a person must be, or have been, or be qualified to be:",C. A District Judge,"Recovery of Debts and Bankruptcy Act, 1993, ss.5, 10",,,,,
ACTR-062,financial-sector-acts,RDB Act — DRAT appeal and pre-deposit,L2,confirmed,Y,The DRT pronounced its final order in Bank of Tarai v. Hemant Castings on 10 February 2026; the defendant received the certified copy on 17 February 2026. With…,B. 3 April 2026,"Recovery of Debts and Bankruptcy Act, 1993, s.20(3)",,,,,
ACTR-063,financial-sector-acts,RDB Act — DRT jurisdiction and pecuniary threshold,L3,confirmed,Y,Consider the following statements: 1. The DRT is the Adjudicating Authority under Part III of the IBC for insolvency of individuals and partnership firms. 2. A…,"A. 1, 2 and 3","Recovery of Debts and Bankruptcy Act, 1993, s.17; Insolvency and Bankruptcy Code, 2016, ss.60(2), 179, 181",,,,,
ACTR-064,financial-sector-acts,RDB Act — DRAT appeal and pre-deposit,L4,confirmed,Y,[case ACTR-CASE-RDB-NIRVIK] Nirvik wishes to appeal. The standard pre-deposit and the lowest deposit after reduction under section 21 are respectively:,B. ₹1.14 crore and ₹0.76 crore,"Recovery of Debts and Bankruptcy Act, 1993, s.21 (as amended 2016)",,,,,
ACTR-065,financial-sector-acts,RDB Act — DRAT appeal and pre-deposit,L4,confirmed,Y,[case ACTR-CASE-RDB-NIRVIK] The last date for Nirvik's appeal to the DRAT (without condonation) is:,D. 4 September 2026,"Recovery of Debts and Bankruptcy Act, 1993, s.20(3)",,,,,
ACTR-066,financial-sector-acts,RDB Act — DRT jurisdiction and pecuniary threshold,L4,confirmed,Y,[case ACTR-CASE-RDB-NIRVIK] Nirvik objects that (i) the DRT lacks pecuniary jurisdiction and (ii) the application should have been filed where Nirvik's registered office is. Taking the no…,A. Both untenable — debt exceeds ₹20 lakh; branch venue is valid,"Recovery of Debts and Bankruptcy Act, 1993, ss.1(4), 19(1)",,,,,
ACTR-068,financial-sector-acts,"PMLA — offence of money laundering and punishment (s.3, s.4)",L1,confirmed,Y,The punishment for money laundering under section 4 of the PMLA (other than NDPS-linked cases) is:,"A. Rigorous imprisonment of 3 to 7 years, and fine","Prevention of Money-laundering Act, 2002, s.4",,,,,
ACTR-069,financial-sector-acts,"PMLA — offence of money laundering and punishment (s.3, s.4)",L2,confirmed,Y,"Proceeds laundered by Mr. V were derived from an offence under the Narcotic Drugs and Psychotropic Substances Act, 1985 listed in the Schedule. The maximum ter…",A. 10 years,"Prevention of Money-laundering Act, 2002, s.4 proviso",,,,,
ACTR-070,financial-sector-acts,"PMLA — offence of money laundering and punishment (s.3, s.4)",L3,confirmed,Y,"Consider the following statements: 1. The offence under section 3 covers concealment, possession, acquisition or use of proceeds of crime and projecting or cla…",B. 1 and 2 only,"Prevention of Money-laundering Act, 2002, ss.3 (Explanation 2019), 4 (as amended 2012)",,,,,
ACTR-071,financial-sector-acts,PMLA — scheduled offences and proceeds of crime,L1,confirmed,Y,An offence in Part B of the Schedule to the PMLA becomes a 'scheduled offence' only if the total value involved is:,D. ₹1 crore or more,"Prevention of Money-laundering Act, 2002, s.2(1)(y) (as amended by Finance Act, 2015)",,,,,
ACTR-072,financial-sector-acts,PMLA — scheduled offences and proceeds of crime,L2,confirmed,Y,"Fenwick Exports made a false declaration under section 132 of the Customs Act, 1962 (a Part B offence); the total value involved is ₹85 lakh. For PMLA purposes:",D. It is not a scheduled offence — value is below ₹1 crore,"Prevention of Money-laundering Act, 2002, s.2(1)(y), Schedule Part B",,,,,
ACTR-073,financial-sector-acts,PMLA — scheduled offences and proceeds of crime,L3,confirmed,Y,"Over one year, Orlan Traders made three false declarations under section 132 of the Customs Act, 1962 involving ₹38 lakh, ₹29 lakh and ₹41 lakh. Treating these…",C. Scheduled — aggregate ₹108.00 lakh meets the ₹1 crore test,"Prevention of Money-laundering Act, 2002, s.2(1)(y)(ii)",,,,,
