id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ACTS-009,financial-sector-acts,"SEBI Act — directions, interim measures, CIS and registration",L2,confirmed,Y,"Pending investigation into suspicious trades by Orbit Capital Ltd, SEBI wants to act immediately by an interim order. Which of the following is a measure avail…",D. Impound and retain proceeds of a transaction under investigation,"Securities and Exchange Board of India Act, 1992, s.11(4)",Y,,,,
ACTS-012,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L2,confirmed,Y,"A WTM order against Zeal Traders is dated 9 January 2026; the copy is received by Zeal on 19 January 2026. Without seeking condonation, the last date for filin…",D. 5 March 2026,"Securities and Exchange Board of India Act, 1992, s.15T",Y,,,,
ACTS-042,financial-sector-acts,SCRA — contracts in notified areas and legality of derivatives,L3,confirmed,Y,Consider the following statements: 1. Options in securities remain prohibited under section 20 of the SCRA. 2. Section 18 excludes spot delivery contracts from…,A. 2 and 3 only,"Securities Contracts (Regulation) Act, 1956, ss.18, 18A, s.20 (omitted 1995)",Y,,,,
ACTS-045,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L4,confirmed,Y,[case ACTS-CASE-VEDANT] Vedant's public shareholding for rule 19A of the SCRR is:,B. 17%,"SCRR, 1957, r.2(d), r.2(e), r.19A",Y,,,,
ACTS-046,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L4,confirmed,Y,[case ACTS-CASE-VEDANT] The latest date by which Vedant must restore public shareholding to 25% under rule 19A(2) is:,D. 14 August 2027,"SCRR, 1957, r.19A(2)",Y,,,,
ACTS-061,financial-sector-acts,"Depositories Act — option to hold, transfer, fungibility and opt-out",L3,confirmed,Y,"Consider the following statements: 1. Under section 8, every subscriber to securities has the option to receive certificates or to hold the securities with a d…","A. 1, 2 and 3","Depositories Act, 1996, s.8; Companies Act, 2013, s.29",Y,,,,
ACTS-001,financial-sector-acts,"SEBI Act — establishment, Board composition and functions",L1,confirmed,Y,"Under section 4(1) of the SEBI Act, 1992, the maximum number of members on the Board of SEBI, **including the Chairman**, is:",B. 9,"Securities and Exchange Board of India Act, 1992, s.4(1)",,,,,
ACTS-002,financial-sector-acts,"SEBI Act — establishment, Board composition and functions",L1,confirmed,Y,"SEBI functioned as a non-statutory body from 1988. It acquired statutory status under the SEBI Act, 1992 with effect from:",D. 30 January 1992,"Securities and Exchange Board of India Act, 1992, s.1(3), s.3",,,,,
ACTS-003,financial-sector-acts,SEBI Act — Chapter VIA penalties and adjudication,L1,confirmed,Y,"For adjudging a penalty under Chapter VIA, SEBI appoints as adjudicating officer under section 15-I an officer:",B. Not below the rank of Division Chief,"Securities and Exchange Board of India Act, 1992, s.15-I",,,,,
ACTS-004,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L1,confirmed,Y,An appeal from a decision or order of the Securities Appellate Tribunal lies to the Supreme Court under section 15Z of the SEBI Act on:,C. Any question of law arising out of the order,"Securities and Exchange Board of India Act, 1992, s.15Z",,,,,
ACTS-005,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L1,confirmed,Y,"Under section 24(1) of the SEBI Act (as amended), a person who contravenes the Act or its rules/regulations is punishable with imprisonment up to __ or fine up…",A. 10 years; ₹25 crore,"Securities and Exchange Board of India Act, 1992, s.24 (as amended 2002)",,,,,
ACTS-007,financial-sector-acts,SEBI Act — Chapter VIA penalties and adjudication,L2,confirmed,Y,An insider trades on unpublished price sensitive information and makes a profit of ₹6.4 crore. The **maximum** penalty that can be adjudged under section 15G i…,C. ₹25 crore,"Securities and Exchange Board of India Act, 1992, s.15G",,,,,
ACTS-008,financial-sector-acts,"SEBI Act — directions, interim measures, CIS and registration",L2,confirmed,Y,A WTM of SEBI finds that a promoter made unlawful gains of ₹14 crore through a manipulative scheme and orders him to disgorge that amount. The power to direct…,B. Section 11B(1),"Securities and Exchange Board of India Act, 1992, s.11B(1) Explanation (2014)",,,,,
ACTS-011,financial-sector-acts,"SEBI Act — directions, interim measures, CIS and registration",L2,confirmed,Y,Consider the following statements about registration under section 12 of the SEBI Act: 1. A depository and a depository participant require a certificate of re…,D. 1 and 2 only,"Securities and Exchange Board of India Act, 1992, s.12",,,,,
ACTS-013,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L2,confirmed,Y,Arvind fails to pay a penalty of ₹40 lakh imposed by an adjudicating officer. Which of the following is **NOT** a mode of recovery available to the Recovery Of…,B. Compounding the default on payment of a fee,"Securities and Exchange Board of India Act, 1992, s.28A (2014)",,,,,
ACTS-014,financial-sector-acts,"SEBI Act — establishment, Board composition and functions",L3,confirmed,Y,Consider the following statements about the Board of SEBI under section 4: 1. Two members are drawn from officials of the Ministry dealing with Finance and adm…,B. 1 and 2 only,"Securities and Exchange Board of India Act, 1992, s.4(1)",,,,,
ACTS-015,financial-sector-acts,"SEBI Act — establishment, Board composition and functions",L3,confirmed,Y,Consider the following statements about SEBI's functions under section 11(2): 1. Calling for information from any bank or other authority in respect of transac…,B. 1 and 2 only,"Securities and Exchange Board of India Act, 1992, s.11(2)",,,,,
ACTS-016,financial-sector-acts,SEBI Act — Chapter VIA penalties and adjudication,L3,confirmed,Y,Match the penalty section with its penalty band: | Section | Penalty band | |---|---| | P. 15G — insider trading | 1. Not less than ₹10 lakh; up to ₹25 crore o…,"D. P-1, Q-2, R-3, S-4","Securities and Exchange Board of India Act, 1992, ss.15C, 15G, 15HA, 15HB (as amended 2014)",,,,,
ACTS-017,financial-sector-acts,SEBI Act — Chapter VIA penalties and adjudication,L3,confirmed,Y,"An AO finds that Pinnacle Registrars Ltd (a) failed to redress investor grievances for **64 days** after SEBI's direction, (b) failed to furnish returns to SEB…",C. ₹2.64 crore,"Securities and Exchange Board of India Act, 1992, ss.15A, 15C, 15HB (as amended 2014)",,,,,
ACTS-018,financial-sector-acts,SEBI Act — Chapter VIA penalties and adjudication,L3,confirmed,Y,"In a takeover matter, (i) Mr X failed to make disclosures required under the takeover regulations and made gains of ₹10 crore; (ii) Ms Y engaged in fraudulent…",C. ₹55 crore,"Securities and Exchange Board of India Act, 1992, ss.15H, 15HA",,,,,
ACTS-019,financial-sector-acts,SEBI Act — Chapter VIA penalties and adjudication,L3,confirmed,Y,**Assertion (A):** A penalty of ₹3 crore adjudged under section 15HA and paid by the noticee is credited to the General Fund of SEBI. **Reason (R):** Under sec…,B. A is false but R is true,"Securities and Exchange Board of India Act, 1992, s.15JA, s.14",,,,,
ACTS-023,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L4,confirmed,Y,"[case ACTS-CASE-KESTREL] Under section 15T, SAT shall endeavour to dispose of Kestrel's appeal finally by:",D. 30 September 2026,"Securities and Exchange Board of India Act, 1992, s.15T",,,,,
ACTS-024,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L4,confirmed,Y,"[case ACTS-CASE-KESTREL] Kestrel wishes to challenge SAT's decision in the Supreme Court. If sufficient cause for delay is shown, the **latest** date up to which the appeal can be ente…",B. 2 March 2027,"Securities and Exchange Board of India Act, 1992, s.15Z",,,,,
ACTS-025,financial-sector-acts,"SEBI Act — SAT appeals, settlement, recovery and offences",L4,confirmed,Y,"[case ACTS-CASE-KESTREL] Before the AO's order, Kestrel had considered settling. Consider: 1. Kestrel could have filed an application for settlement of the pending adjudication proceed…",D. 1 and 3 only,"Securities and Exchange Board of India Act, 1992, ss.15J, 15JB (2014)",,,,,
ACTS-026,financial-sector-acts,"SCRA — definitions of securities, derivatives, spot delivery and options",L1,confirmed,Y,"Under section 2(i) of the SCRA, a 'spot delivery contract' is one providing for actual delivery of securities and payment of price:",A. Same day or the next day (transit time excluded),"Securities Contracts (Regulation) Act, 1956, s.2(i)",,,,,
ACTS-027,financial-sector-acts,"SCRA — definitions of securities, derivatives, spot delivery and options",L1,confirmed,Y,Which of the following is expressly included in the definition of 'option in securities' under section 2(d) of the SCRA?,C. Teji-mandi,"Securities Contracts (Regulation) Act, 1956, s.2(d)",,,,,
ACTS-028,financial-sector-acts,"SCRA — recognition, bye-laws and control of stock exchanges",L1,confirmed,Y,"Under section 11 of the SCRA, when the governing body of a recognised stock exchange is superseded, the supersession may be for a period not exceeding:",D. Six months,"Securities Contracts (Regulation) Act, 1956, s.11",,,,,
ACTS-030,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L1,confirmed,Y,"Under rule 19A of the SCRR, 1957, every listed company other than a public sector company shall maintain public shareholding of at least:",A. 25%,"Securities Contracts (Regulation) Act, 1956 read with SCRR, 1957, r.19A",,,,,
ACTS-031,financial-sector-acts,"SCRA — definitions of securities, derivatives, spot delivery and options",L2,confirmed,Y,Which of the following is **NOT** 'securities' under section 2(h) of the SCRA?,C. A fixed deposit receipt issued by a bank,"Securities Contracts (Regulation) Act, 1956, s.2(h)",,,,,
ACTS-032,financial-sector-acts,"SCRA — recognition, bye-laws and control of stock exchanges",L2,confirmed,Y,Violent speculation triggers an emergency. The Central Government (SEBI concurrently) directs a recognised stock exchange to suspend its business under section…,"B. Seven days, extendable","Securities Contracts (Regulation) Act, 1956, s.12",,,,,
ACTS-033,financial-sector-acts,SCRA — penalties and adjudication under s.23 to s.23H,L2,confirmed,Y,A stock broker fails to furnish a periodical return to the recognised stock exchange; the failure continues for **23 days**. The penalty range under section 23…,C. ₹1 lakh to ₹23 lakh,"Securities Contracts (Regulation) Act, 1956, s.23A (as amended 2014)",,,,,
ACTS-034,financial-sector-acts,SCRA — penalties and adjudication under s.23 to s.23H,L2,confirmed,Y,"Alpine Foods Ltd, a listed company, breaches the conditions of listing. The maximum penalty that can be adjudged under section 23E of the SCRA is:",A. ₹25 crore,"Securities Contracts (Regulation) Act, 1956, s.23E",,,,,
ACTS-035,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L2,confirmed,Y,"A recognised stock exchange decides on 4 May 2026 to delist the shares of Kiran Textiles Ltd. Without seeking condonation, the last date for an appeal to SAT u…",A. 19 May 2026,"Securities Contracts (Regulation) Act, 1956, s.21A(2)",,,,,
ACTS-037,financial-sector-acts,"SCRA — recognition, bye-laws and control of stock exchanges",L2,confirmed,Y,"Consider the following statements: 1. A recognised stock exchange may make bye-laws for the regulation and control of contracts, subject to the previous approv…",A. 1 and 2 only,"Securities Contracts (Regulation) Act, 1956, ss.9, 10",,,,,
ACTS-038,financial-sector-acts,"SCRA — definitions of securities, derivatives, spot delivery and options",L3,confirmed,Y,Consider the following about 'derivative' under section 2(ac) of the SCRA: 1. Commodity derivatives are excluded from the definition and remain regulated under…,B. 2 and 3 only,"Securities Contracts (Regulation) Act, 1956, s.2(ac) (as amended 2015)",,,,,
ACTS-039,financial-sector-acts,"SCRA — recognition, bye-laws and control of stock exchanges",L3,confirmed,Y,Match the SCRA section with its subject: | SCRA | Subject | |---|---| | P. Section 4 | 1. Withdrawal of recognition; prior contracts remain valid | | Q. Sectio…,"A. P-2, Q-1, R-4, S-3","Securities Contracts (Regulation) Act, 1956, ss.4, 5, 11, 12",,,,,
ACTS-040,financial-sector-acts,SCRA — penalties and adjudication under s.23 to s.23H,L3,confirmed,Y,"Ravi Engineering Ltd, listed, (i) breached listing conditions and (ii) failed to file returns with SEBI for **150 days**. The **maximum aggregate** penalty adj…",D. ₹26 crore,"Securities Contracts (Regulation) Act, 1956, ss.23A, 23E",,,,,
ACTS-041,financial-sector-acts,"SCRA — recognition, bye-laws and control of stock exchanges",L3,confirmed,Y,**Assertion (A):** A contract entered into on a recognised stock exchange before the date of the notification withdrawing its recognition remains valid. **Reas…,C. Both A and R are true but R is not the correct explanation of A,"Securities Contracts (Regulation) Act, 1956, s.5",,,,,
ACTS-043,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L3,confirmed,Y,"Shareholding of Sumeru Chemicals Ltd: | Holder | Equity shares | |---|---:| | Promoter and promoter group | 3,70,00,000 | | Custodian against GDRs issued overs…",B. 21%,"SCRR, 1957, r.2(d), r.2(e), r.19A",,,,,
ACTS-044,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L3,confirmed,Y,Consider the following statements: 1. A person whose securities are listed on a recognised stock exchange on his application must comply with the conditions of…,C. 1 and 3 only,"Securities Contracts (Regulation) Act, 1956, ss.21, 21A",,,,,
ACTS-047,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L4,confirmed,Y,"[case ACTS-CASE-VEDANT] If the promoter restores compliance only by an offer for sale (OFS) of existing shares to the public, the minimum number of shares to be sold is:","B. 64,00,000","SCRR, 1957, r.19A",,,,,
ACTS-048,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L4,confirmed,Y,"[case ACTS-CASE-VEDANT] If instead Vedant issues **fresh** equity shares entirely to public investors (e.g. by QIP), the minimum number of new shares required is:","A. 85,33,334","SCRR, 1957, r.19A",,,,,
ACTS-049,financial-sector-acts,"SCRA — listing, delisting appeals and minimum public shareholding",L4,confirmed,Y,[case ACTS-CASE-VEDANT] Vedant fails to meet the deadline; the exchange later delists its shares. Consider: 1. The 25% requirement does not apply to Vedant because the promoter's stak…,A. 2 and 3 only,"Securities Contracts (Regulation) Act, 1956, ss.21A, 23E; SCRR r.19A",,,,,
ACTS-050,financial-sector-acts,"Depositories Act — depository, participant and beneficial owner",L1,confirmed,Y,"For shares held in dematerialised form, whose name appears as 'registered owner' in the register of members of the issuer?",A. The depository,"Depositories Act, 1996, s.2(1)(j)",,,,,
ACTS-051,financial-sector-acts,"Depositories Act — depository, participant and beneficial owner",L1,confirmed,Y,"Before acting as a depository, a company registered under section 12(1A) of the SEBI Act must also obtain a certificate of commencement of business from:",D. SEBI,"Depositories Act, 1996, s.3",,,,,
ACTS-053,financial-sector-acts,"Depositories Act — depository, participant and beneficial owner",L1,confirmed,Y,"Under section 2(1)(e) of the Depositories Act, a 'depository' is:",D. A company registered under s.12(1A) SEBI Act,"Depositories Act, 1996, s.2(1)(e)",,,,,
ACTS-054,financial-sector-acts,"Depositories Act — rights of depository and BO, pledge and indemnity",L2,confirmed,Y,Zenith Ltd convenes its AGM. 40% of its shares are held through Depository A. Who is entitled to vote in respect of those shares?,C. The beneficial owners,"Depositories Act, 1996, s.10",,,,,
ACTS-055,financial-sector-acts,"Depositories Act — rights of depository and BO, pledge and indemnity",L2,confirmed,Y,"Neha wants to pledge 5,000 demat shares with Crest Bank as security for a loan. Under section 12, the correct procedure is:",B. Previous approval of the depository; intimation to it; entry in its records,"Depositories Act, 1996, s.12",,,,,
ACTS-056,financial-sector-acts,"Depositories Act — option to hold, transfer, fungibility and opt-out",L2,confirmed,Y,Which of the following is a direct consequence of section 9 of the Depositories Act?,A. Demat securities are fungible; no distinctive numbers per holder,"Depositories Act, 1996, s.9",,,,,
ACTS-057,financial-sector-acts,"Depositories Act — penalties, SEBI powers and appeals",L2,confirmed,Y,An issuer's registrar delays dematerialisation of securities beyond the specified time; the delay continues for **27 days**. The penalty range under section 19…,A. ₹1 lakh to ₹27 lakh,"Depositories Act, 1996, s.19D (as amended 2014)",,,,,
ACTS-058,financial-sector-acts,"Depositories Act — option to hold, transfer, fungibility and opt-out",L2,confirmed,Y,"Arun, a beneficial owner, sells demat shares to Bina, who also holds through a participant. Under section 7, the depository registers the transfer in Bina's na…",D. On intimation from the participant,"Depositories Act, 1996, s.7",,,,,
ACTS-059,financial-sector-acts,"Depositories Act — depository, participant and beneficial owner",L2,confirmed,Y,"The register and index of beneficial owners maintained by a depository under section 11 of the Depositories Act is, for the Companies Act, 2013:",C. Deemed the issuer's register of members,"Depositories Act, 1996, s.11; Companies Act, 2013, s.88(3)",,,,,
ACTS-060,financial-sector-acts,"Depositories Act — depository, participant and beneficial owner",L2,confirmed,Y,"Under sections 4 and 5, an investor who wishes to hold securities in a depository must:",D. Agree with a depository via a participant,"Depositories Act, 1996, ss.4, 5",,,,,
ACTS-062,financial-sector-acts,"Depositories Act — rights of depository and BO, pledge and indemnity",L3,confirmed,Y,Match the Depositories Act section with its subject: | DA | Subject | |---|---| | P. Section 9 | 1. Pledge or hypothecation of demat securities | | Q. Section…,"D. P-2, Q-4, R-1, S-3","Depositories Act, 1996, ss.9, 10, 12, 16",,,,,
ACTS-063,financial-sector-acts,"Depositories Act — penalties, SEBI powers and appeals",L3,confirmed,Y,"A participant (i) failed to reconcile its records with the depository for **48 days**, (ii) failed to redress investor grievances for **110 days** after SEBI's…",C. ₹2.48 crore,"Depositories Act, 1996, ss.19C, 19E, 19G (as amended 2014)",,,,,
ACTS-064,financial-sector-acts,"Depositories Act — penalties, SEBI powers and appeals",L3,confirmed,Y,"**Assertion (A):** For a failure to furnish information to SEBI that lasted a single day, an adjudicating officer under section 19A cannot impose a penalty bel…",C. Both A and R are true and R is the correct explanation of A,"Depositories Act, 1996, s.19A (as amended 2014)",,,,,
ACTS-065,financial-sector-acts,"Depositories Act — rights of depository and BO, pledge and indemnity",L3,confirmed,Y,Consider the following statements: 1. A depository is deemed to be the registered owner for the purpose of effecting transfer of ownership on behalf of a benef…,B. 1 and 3 only,"Depositories Act, 1996, s.10",,,,,
ACTS-067,financial-sector-acts,"Depositories Act — penalties, SEBI powers and appeals",L3,confirmed,Y,A depository receives a copy of a SEBI order under the Depositories Act on 15 June 2026. SAT later decides its appeal and communicates the decision on 7 Decemb…,C. 30 July 2026; 5 February 2027,"Depositories Act, 1996, ss.23A, 23F",,,,,
ACTS-068,financial-sector-acts,"Depositories Act — rights of depository and BO, pledge and indemnity",L4,confirmed,Y,"[case ACTS-CASE-ARCADIA] Who must indemnify Meera, and for how much?","C. Depository D, ₹19,20,000, with recourse to Arcadia","Depositories Act, 1996, s.16",,,,,
ACTS-069,financial-sector-acts,"Depositories Act — rights of depository and BO, pledge and indemnity",L4,confirmed,Y,"[case ACTS-CASE-ARCADIA] For the pledge to Crest Bank, which of the following is correct? 1. Meera needs the previous approval of Depository D. 2. Meera must intimate Depository D, whi…",A. 1 and 2 only,"Depositories Act, 1996, s.12",,,,,
ACTS-070,financial-sector-acts,"Depositories Act — penalties, SEBI powers and appeals",L4,confirmed,Y,"[case ACTS-CASE-ARCADIA] For Arcadia's 75-day failure to reconcile records, the penalty range under section 19E is:",D. ₹1 lakh to ₹75 lakh,"Depositories Act, 1996, s.19E (as amended 2014)",,,,,
