id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ACTB-064,financial-sector-acts,DICGC Act — Payment timelines and the 2021 amendment,L1,confirmed,Y,"After the DICGC (Amendment) Act, 2021, depositors of an insured bank placed under RBI directions restricting withdrawals receive insured amounts within:",D. 90 days of the directions being imposed,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.18A (DICGC (Amendment) Act 2021) — verify against current official text",Y,,,,
ACTB-070,financial-sector-acts,DICGC Act — Insured banks and excluded deposits,L4,confirmed,Y,[case DICGC-SAHAKAR] **Q4.** DICGC's total liability for all the accounts in the table is:,D. ₹16.60 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, ss.2(g), 16, 18A — verify against current official text",Y,,,,
ACTB-001,financial-sector-acts,"RBI Act — Constitution, Central Board and governance",L1,confirmed,Y,"Under the Reserve Bank of India Act, 1934, the minimum frequency of meetings of the Central Board of the Reserve Bank is:",B. At least six times a year and at least once in each quarter,"Reserve Bank of India Act, 1934, s.13 — verify against current official text",,,,,
ACTB-002,financial-sector-acts,"RBI Act — Constitution, Central Board and governance",L1,confirmed,Y,"The Central Government wishes to require the Reserve Bank to follow a particular course of action in the public interest. Under the RBI Act, it may do so:",A. By directions issued after consultation with the Governor,"Reserve Bank of India Act, 1934, s.7 — verify against current official text",,,,,
ACTB-003,financial-sector-acts,"RBI Act — Constitution, Central Board and governance",L3,confirmed,Y,"Match the provisions of the RBI Act, 1934 with their subject matter: | Section | Subject | |---|---| | P. s.7 | 1. Allocation of surplus profits to the Central…","C. P-3, Q-2, R-4, S-1","Reserve Bank of India Act, 1934, ss.7, 8, 13, 47 — verify against current official text",,,,,
ACTB-004,financial-sector-acts,RBI Act — Note issue and minimum reserve system,L1,confirmed,Y,"Under section 22 of the RBI Act, 1934, the sole right to issue bank notes in India vests in:",A. The Reserve Bank of India,"Reserve Bank of India Act, 1934, s.22 — verify against current official text",,,,,
ACTB-005,financial-sector-acts,RBI Act — Note issue and minimum reserve system,L2,confirmed,Y,"In a hypothetical stress scenario, the Issue Department of the RBI holds gold coin and bullion valued at ₹110 crore and foreign securities of ₹500,000 crore, b…","A. Non-compliant, because gold coin and bullion are below ₹115 crore","Reserve Bank of India Act, 1934, s.33(2), s.37 — verify against current official text",,,,,
ACTB-006,financial-sector-acts,RBI Act — Note issue and minimum reserve system,L2,confirmed,Y,**Assertion (A):** The Reserve Bank can expand the note issue far beyond the value of the gold and foreign securities it holds. **Reason (R):** Since the 1956–…,"D. Both A and R are true, and R is the correct explanation of A","Reserve Bank of India Act, 1934, s.33 — verify against current official text",,,,,
ACTB-007,financial-sector-acts,RBI Act — Note issue and minimum reserve system,L3,confirmed,Y,"Consider the following statements about note issue under the RBI Act, 1934: 1. On the recommendation of the Central Board, the Central Government may by notifi…",B. 1 and 3 only,"Reserve Bank of India Act, 1934, ss.24, 26(2), 33 — verify against current official text",,,,,
ACTB-009,financial-sector-acts,RBI Act — Cash reserve ratio and penal interest under s.42,L2,confirmed,Y,Consider the following statements on the cash reserve ratio under s.42 of the RBI Act: 1. The Act no longer prescribes a statutory floor or ceiling for the CRR…,B. 1 and 2 only,"Reserve Bank of India Act, 1934, s.42(1), RBI (Amendment) Act 2006 — verify against current official text",,,,,
ACTB-012,financial-sector-acts,RBI Act — Monetary Policy Committee and inflation targeting,L1,confirmed,Y,Which of the following is NOT a member of the Monetary Policy Committee constituted under s.45ZB of the RBI Act?,"C. Secretary, Department of Economic Affairs","Reserve Bank of India Act, 1934, s.45ZB — verify against current official text",,,,,
ACTB-013,financial-sector-acts,RBI Act — Monetary Policy Committee and inflation targeting,L2,confirmed,Y,"At a scheduled MPC meeting, the Governor and the Deputy Governor in charge of monetary policy are both abroad. The RBI officer-member and all three external me…",B. No; neither the Governor nor the Deputy Governor is present,"Reserve Bank of India Act, 1934, s.45ZI — verify against current official text",,,,,
ACTB-015,financial-sector-acts,RBI Act — Monetary Policy Committee and inflation targeting,L3,confirmed,Y,The notified inflation target is 4% CPI inflation with an upper tolerance of 6% and a lower tolerance of 2%. Average CPI inflation (%) by quarter: | Quarter |…,D. Q6,"Reserve Bank of India Act, 1934, ss.45ZA, 45ZN read with the 2016 Central Govt notification on failure factors — verify against current official text",,,,,
ACTB-016,financial-sector-acts,RBI Act — Monetary Policy Committee and inflation targeting,L3,confirmed,Y,Consider the following statements on the monetary policy framework in Chapter IIIF of the RBI Act: 1. RBI publishes the minutes of MPC proceedings on the fourt…,A. 1 and 3 only,"Reserve Bank of India Act, 1934, ss.45ZC, 45ZL, 45ZM — verify against current official text",,,,,
ACTB-017,financial-sector-acts,RBI Act — NBFC regulation under Chapter IIIB,L1,confirmed,Y,"Under s.45-IA of the RBI Act, a non-banking financial company must have net owned fund of ₹25 lakh or such other amount as RBI may specify by notification, sub…",B. ₹100 crore,"Reserve Bank of India Act, 1934, s.45-IA(1)(b), Finance (No. 2) Act 2019 — verify against current official text",,,,,
ACTB-018,financial-sector-acts,RBI Act — NBFC regulation under Chapter IIIB,L4,confirmed,Y,[case NBFC-CASE] **Q1.** Does Vardhan Capital require a certificate of registration under s.45-IA?,B. Yes; financial assets are 62.5% of assets and income 58.3%,"Reserve Bank of India Act, 1934, s.45-I(f), s.45-IA; RBI principal-business criteria (given) — verify against current official text",,,,,
ACTB-019,financial-sector-acts,RBI Act — NBFC regulation under Chapter IIIB,L4,confirmed,Y,[case NBFC-CASE] **Q2.** Net owned fund of Vardhan Capital as defined in the Explanation to s.45-IA is:,A. ₹50.80 crore,"Reserve Bank of India Act, 1934, s.45-IA, Explanation — verify against current official text",,,,,
ACTB-020,financial-sector-acts,RBI Act — NBFC regulation under Chapter IIIB,L4,confirmed,Y,[case NBFC-CASE] **Q3.** The minimum transfer to reserve fund required by s.45-IC for the year is:,A. ₹1.68 crore,"Reserve Bank of India Act, 1934, s.45-IC — verify against current official text",,,,,
ACTB-021,financial-sector-acts,RBI Act — NBFC regulation under Chapter IIIB,L4,confirmed,Y,"[case NBFC-CASE] **Q4.** For the quarter October–December, the liquid assets Vardhan Capital must maintain under s.45-IB are:",B. ₹18.00 crore,"Reserve Bank of India Act, 1934, s.45-IB — verify against current official text",,,,,
ACTB-022,financial-sector-acts,RBI Act — NBFC regulation under Chapter IIIB,L4,confirmed,Y,[case NBFC-CASE] **Q5.** RBI later finds that Vardhan Capital has repeatedly delayed repayment of matured deposits. Consider these actions: 1. Prohibit the company from accepti…,D. 1 and 3 only,"Reserve Bank of India Act, 1934, ss.45-MB, 45-MC — verify against current official text",,,,,
ACTB-023,financial-sector-acts,RBI Act — Business of the Bank and lender of last resort,L1,confirmed,Y,"The provision that lets RBI, on a 'special occasion', purchase or discount bills and make loans notwithstanding the limitations in s.17 — the statutory basis o…",C. Section 18,"Reserve Bank of India Act, 1934, s.18 — verify against current official text",,,,,
ACTB-025,financial-sector-acts,RBI Act — Business of the Bank and lender of last resort,L3,confirmed,Y,"Consider the following statements on the business of the Reserve Bank: 1. RBI is obliged to transact the banking business of the Central Government, while it t…",C. 1 and 2 only,"Reserve Bank of India Act, 1934, ss.17, 19, 20, 21A — verify against current official text",,,,,
ACTB-026,financial-sector-acts,BR Act — Definitions and permitted business,L1,confirmed,Y,"Tarang Textiles Ltd accepts deposits from the public solely to finance its own spinning business. Under the Banking Regulation Act, it is:",D. Not a banking company; the deposits are not for lending,"Banking Regulation Act, 1949, s.5(b), (c) — verify against current official text",,,,,
ACTB-027,financial-sector-acts,BR Act — Definitions and permitted business,L1,confirmed,Y,"Sagar Bank Ltd took possession of cotton bales pledged by a defaulting borrower and now proposes to sell them. Under s.8 of the BR Act, the sale is:","A. Permitted, as it is made in realising security for a loan","Banking Regulation Act, 1949, s.8 — verify against current official text",,,,,
ACTB-028,financial-sector-acts,BR Act — Definitions and permitted business,L2,confirmed,Y,"On 15 March 2019, Malabar Bank Ltd acquired a warehouse in satisfaction of a borrower's debt. It does not need the warehouse for its own use. If RBI grants the…",A. 15 March 2031,"Banking Regulation Act, 1949, s.9 — verify against current official text",,,,,
ACTB-029,financial-sector-acts,BR Act — Definitions and permitted business,L3,confirmed,Y,"Consider the following statements under the Banking Regulation Act, 1949: 1. A manufacturing company that accepts public deposits merely to finance its own bus…",A. 2 and 3 only,"Banking Regulation Act, 1949, ss.5(c), 6, 7 — verify against current official text",,,,,
ACTB-030,financial-sector-acts,"BR Act — Capital, voting rights and reserve fund",L2,confirmed,Y,"Deccan Bank Ltd, incorporated in India, reports net profit of ₹146 crore in its profit and loss account and intends to declare a dividend. The minimum it must…",D. ₹29.20 crore,"Banking Regulation Act, 1949, s.17(1) — verify against current official text",,,,,
ACTB-031,financial-sector-acts,"BR Act — Capital, voting rights and reserve fund",L3,confirmed,Y,"Indus Bank Ltd has authorised capital ₹600 crore, subscribed capital ₹320 crore and paid-up capital ₹150 crore, all in equity shares. Under s.12(1) of the BR A…",C. Breaches only the rule that paid-up capital be at least half of subscribed,"Banking Regulation Act, 1949, s.12(1) — verify against current official text",,,,,
ACTB-032,financial-sector-acts,"BR Act — Capital, voting rights and reserve fund",L2,confirmed,Y,"A private sector banking company has 50 crore equity shares (one vote each). An investor, with all required approvals, holds 16 crore shares. The maximum votes…",C. 13 crore votes,"Banking Regulation Act, 1949, s.12(2) and RBI notification raising ceiling to 26% — verify against current official text",,,,,
ACTB-033,financial-sector-acts,"BR Act — Capital, voting rights and reserve fund",L1,confirmed,Y,"Under s.12B of the BR Act, a person needs RBI's prior approval to acquire shares or voting rights that would take his holding in a banking company to:",C. 5% or more of paid-up capital or total voting rights,"Banking Regulation Act, 1949, s.12B — verify against current official text",,,,,
ACTB-034,financial-sector-acts,"BR Act — Capital, voting rights and reserve fund",L3,confirmed,Y,"Harbour Bank plc, incorporated outside India, has branches in India. For the calendar year, its profit as disclosed in the P&L is ₹120 crore on Indian business…",A. ₹24.00 crore,"Banking Regulation Act, 1949, s.11(2)(b)(ii) — verify against current official text",,,,,
ACTB-035,financial-sector-acts,BR Act — Loans to directors and restrictions on shareholding,L2,confirmed,Y,"Mr Kapoor is a director of Vasant Bank Ltd. He is also a director of Alpha Pvt Ltd, a partner in Beta & Co., a director of Gamma Power Ltd (a government compan…",C. Term loan to Gamma Power Ltd,"Banking Regulation Act, 1949, s.20(1) — verify against current official text",,,,,
ACTB-036,financial-sector-acts,BR Act — Loans to directors and restrictions on shareholding,L3,confirmed,Y,"Ms Rao, a director of Nilgiri Bank Ltd, holds shares of paid-up value ₹1.80 lakh in Orchid Foods Pvt Ltd (paid-up capital ₹30.00 lakh); her husband holds share…",C. Yes; the family's ₹3.30 lakh exceeds 10% of paid-up capital (₹3.00 lakh),"Banking Regulation Act, 1949, s.5(ne) (rupee limb amended by Banking Laws (Amendment) Act 2025 — key unaffected), s.20 — verify against current official text",,,,,
ACTB-037,financial-sector-acts,BR Act — Loans to directors and restrictions on shareholding,L2,confirmed,Y,"Coromandel Bank Ltd has paid-up capital ₹1,200 crore and reserves ₹8,800 crore. It already holds, as pledgee, shares of Zenith Ltd with paid-up value ₹420 cror…",B. ₹180 crore,"Banking Regulation Act, 1949, s.19(2) — verify against current official text",,,,,
ACTB-040,financial-sector-acts,BR Act — Licensing and statutory liquidity ratio,L2,confirmed,Y,Which statement correctly describes RBI's power over the statutory liquidity ratio under s.24 of the BR Act as it now stands?,"B. RBI may specify SLR up to 40% of NDTL, with no floor","Banking Regulation Act, 1949, s.24(2A), BR (Amendment) Act 2007 — verify against current official text",,,,,
ACTB-041,financial-sector-acts,"BR Act — RBI directions, removal and supersession powers",L1,confirmed,Y,Which of the following is NOT a ground on which RBI may issue directions to banking companies under s.35A of the BR Act?,A. Maximising the dividend paid to the bank's shareholders,"Banking Regulation Act, 1949, s.35A — verify against current official text",,,,,
ACTB-046,financial-sector-acts,"BR Act — RBI directions, removal and supersession powers",L4,confirmed,Y,[case BR-KONARK] **Q1.** The provision RBI would use to immediately cap withdrawals at a fixed amount per depositor is:,A. Section 35A — directions to a banking company,"Banking Regulation Act, 1949, ss.35A, 45 — verify against current official text",,,,,
ACTB-048,financial-sector-acts,"BR Act — Moratorium, amalgamation and co-operative banks",L4,confirmed,Y,[case BR-KONARK] **Q3.** The moratorium may be extended by the Central Government by at most:,"D. 3 more months, as the total cannot exceed six months","Banking Regulation Act, 1949, s.45(2) — verify against current official text",,,,,
ACTB-049,financial-sector-acts,"BR Act — Moratorium, amalgamation and co-operative banks",L4,confirmed,Y,[case BR-KONARK] **Q4.** A compulsory scheme of amalgamation of Konark Bank prepared by RBI under s.45 comes into force when:,B. The Central Government sanctions the scheme,"Banking Regulation Act, 1949, ss.44A, 45 — verify against current official text",,,,,
ACTB-050,financial-sector-acts,"BR Act — RBI directions, removal and supersession powers",L4,confirmed,Y,[case BR-KONARK] **Q5.** RBI removes Konark's managing director and CEO under s.36AA. His statutory remedy is:,A. Appeal to the Central Government within 30 days of the order,"Banking Regulation Act, 1949, s.36AA — verify against current official text",,,,,
ACTB-051,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L1,confirmed,Y,Deposit insurance by DICGC for a depositor of an insured bank currently covers:,"D. Principal and interest up to ₹5 lakh per depositor per bank, same capacity","Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.16(1) and DICGC notification (₹5 lakh from 4 Feb 2020) — verify against current official text",,,,,
ACTB-052,financial-sector-acts,DICGC Act — Insured banks and excluded deposits,L1,confirmed,Y,Which of the following is NOT covered by DICGC deposit insurance?,C. A primary agricultural society,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, ss.2(gg), 13A — verify against current official text",,,,,
ACTB-053,financial-sector-acts,DICGC Act — Insured banks and excluded deposits,L2,confirmed,Y,"In a failed insured commercial bank, which of the following deposits qualifies for DICGC insurance?",B. NRI's savings deposit held at a Delhi branch,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.2(g) — verify against current official text",,,,,
ACTB-054,financial-sector-acts,DICGC Act — Insured banks and excluded deposits,L3,confirmed,Y,Consider the following statements on deposit insurance coverage: 1. Regional rural banks and local area banks are insured banks. 2. Deposits with branches in I…,D. 1 and 2 only,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.2(g) — verify against current official text",,,,,
ACTB-055,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L2,confirmed,Y,"Mr Joshi, in his individual capacity, holds at Laxmi Bank a savings account of ₹3.40 lakh at its Pune branch, a fixed deposit of ₹1.70 lakh at its Nashik branc…",D. ₹5.00 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.16(1) — verify against current official text",,,,,
ACTB-056,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L3,confirmed,Y,Pradeep already has an individual fixed deposit at Shreyas Bank. Match each additional deposit with its treatment for the ₹5 lakh cover: | Deposit | Treatment…,"B. P-2, Q-4, R-1, S-3","Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.16(1); DICGC 'same right and capacity' rule — verify against current official text",,,,,
ACTB-057,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L3,confirmed,Y,"Mrs Dsouza holds a fixed deposit of ₹4.85 lakh with accrued interest of ₹0.30 lakh at Pragati Bank, and a savings balance of ₹3.60 lakh at Samruddhi Bank, both…",D. ₹8.60 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.16(1) — verify against current official text",,,,,
ACTB-058,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L2,confirmed,Y,"Under an RBI-sanctioned scheme of amalgamation, depositors of a weak insured bank receive 40% of their balances from the transferee bank. A depositor had ₹8 la…",C. ₹1.80 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.16(2) — verify against current official text",,,,,
ACTB-060,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L2,confirmed,Y,"At a liquidated insured bank, Nova Tools Pvt Ltd has a current account balance of ₹20 lakh and its managing director Mr Iyer has an individual savings balance…",A. ₹8.00 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.16(1) — verify against current official text",,,,,
ACTB-061,financial-sector-acts,DICGC Act — Premium payable by insured banks,L2,confirmed,Y,"An insured bank's assessable deposits at the end of the previous half-year were ₹860 crore. Premium is 12 paise per ₹100 of assessable deposits per annum, paya…",D. ₹51.60 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.15 (premium rate given in stem) — verify against current official text",,,,,
ACTB-062,financial-sector-acts,DICGC Act — Premium payable by insured banks,L3,confirmed,Y,"Details of Surya Bank Ltd at the end of the previous half-year (₹ crore): total deposits 2,400, of which State Government deposits 150, deposits of other banks…",B. ₹129.00 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, ss.2(g), 15 — verify against current official text",,,,,
ACTB-063,financial-sector-acts,DICGC Act — Premium payable by insured banks,L1,confirmed,Y,The deposit insurance premium payable to DICGC is borne by:,"A. The insured bank, which cannot recover it from depositors","Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.15 — verify against current official text",,,,,
ACTB-065,financial-sector-acts,DICGC Act — Payment timelines and the 2021 amendment,L2,confirmed,Y,A liquidator assumes charge of a failed insured bank on 10 February 2026 and sends the depositor claim list to DICGC on 2 May 2026. The statutory deadlines for…,C. 10 May 2026 and 2 July 2026,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, ss.16(1), 17 — verify against current official text",,,,,
ACTB-066,financial-sector-acts,DICGC Act — Payment timelines and the 2021 amendment,L3,confirmed,Y,"Consider the following statements on the DICGC (Amendment) Act, 2021: 1. It enables payment to depositors of a bank under RBI directions restricting withdrawal…",B. 1 and 2 only,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.18A; DICGC notification Feb 2020 — verify against current official text",,,,,
ACTB-067,financial-sector-acts,DICGC Act — Payment timelines and the 2021 amendment,L4,confirmed,Y,[case DICGC-SAHAKAR] **Q1.** The last date by which the bank must furnish depositor details to DICGC is:,C. 6 March 2026,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.18A — verify against current official text",,,,,
ACTB-068,financial-sector-acts,DICGC Act — Payment timelines and the 2021 amendment,L4,confirmed,Y,[case DICGC-SAHAKAR] **Q2.** The latest date by which eligible depositors should receive their insured amounts is:,A. 20 April 2026,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, s.18A — verify against current official text",,,,,
ACTB-069,financial-sector-acts,DICGC Act — Deposit insurance cover computation,L4,confirmed,Y,"[case DICGC-SAHAKAR] **Q3.** Total insured amount payable in respect of the four accounts linked to the Vikram family (individual, joint and firm) is:",B. ₹12.40 lakh,"Deposit Insurance and Credit Guarantee Corporation Act, 1961, ss.16, 18A — verify against current official text",,,,,
