row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview,paper_id,section,current_primary_topic_id,apply_result,apply_detail
question,ec3580e8-ce61-41c0-942d-4347df1417d4,2025,11,"Amit is a 45 year old who recently enrolled under NPS, which of the following is true? 1. He can contribute for 25 more years. 2. He will be",no_primary_tag,flagged,verified,,75791278-f076-4df9-8099-e6456ff02b77,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,13001bdb-7836-4d9b-9463-e3d542f0ad8e,2025,12,Which of the following are eligible under the CARA rules 2025? 1. A female single parent aged 45 want to adopt a male or female child aged 4,no_primary_tag,flagged,verified,,67198b82-3136-4a92-8f44-676488c348d2,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,66d56037-148a-4a48-abe0-4619ae387f55,2025,13,Which of the following students are eligible to receive benefits under SHRESHTA scheme? 1. The scheme is open to students from Scheduled Cas,non_ascii_suspect;no_primary_tag,flagged,verified,,572d0eaa-691a-4172-aa52-98a315b3f558,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,7cc7dcad-b90e-4f35-b008-7a2cb53e13e5,2025,14,"With reference to Atal Vayo Abhyuday Yojana, consider the following statements. 1. A person belong to BPL and who is above 60 is eligible. 2",non_ascii_suspect;no_primary_tag,flagged,verified,,a9893874-a4ba-4cb8-950f-c570eeb3dfad,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,f306caff-0f00-4e2e-8fe2-c79f79cd2702,2025,15,"Which of the following persons are eligible to enroll under PM Shram Yogi Mandhan Yojana? 1. X earns Rs 18,000 per month and is 65 years old",no_primary_tag,flagged,verified,,75791278-f076-4df9-8099-e6456ff02b77,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,d2248ef9-6299-4f8e-9641-3d7dfe54de47,2025,16,"Specialized Investment Funds (SIFs) are a new category of investment products in India, introduced by the Securities and Exchange Board of I",non_ascii_suspect;no_primary_tag,flagged,verified,,6543f906-3a5b-4e9d-9672-3628cc7a032c,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,0541d59f-b575-4f4b-af14-40832341bcbd,2025,17,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,e291a985-bbc3-435b-9fe2-2c312d7d9af7,2025,18,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,4e1ebff5-9265-45c7-a578-64e025093728,2025,19,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,c2d50ff5-5bee-48ca-956d-dde74e95656e,2025,20,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,c915b2f1-d15b-4b58-8563-c23013e406fd,2025,21,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,21b7ab30-32f3-49c6-88dc-c20ea27d10f8,2025,22,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,247e610c-1898-4c51-98b2-252ce8e944e5,2025,23,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,2f070e68-cefb-4fe3-b151-4862b9945fac,2025,24,The Pradhan Mantri Dhan-Dhaanya Krishi Yojana (PMDDKY) is a groundbreaking government initiative launched to revolutionize Indian agricultur,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,4d2ef984-313a-468f-87f4-d5027de94736,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,a424381f-3119-4f8a-8a65-76c8f6cf62d3,2025,25,"Covering about one-third of the Earth’s land surface, forests are crucial for food security, livelihoods and for renewable biomaterials and ",non_ascii_suspect;no_primary_tag,flagged,verified,,f760738d-0cb4-465f-9aa4-ebef3fc42346,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,27c00ca1-58ea-4db6-aff9-5090aae709a4,2025,26,"Covering about one-third of the Earth’s land surface, forests are crucial for food security, livelihoods and for renewable biomaterials and ",non_ascii_suspect;no_primary_tag,flagged,verified,,f760738d-0cb4-465f-9aa4-ebef3fc42346,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,b33636c8-f41e-4f3b-af56-702d8c743a2c,2025,27,"Covering about one-third of the Earth’s land surface, forests are crucial for food security, livelihoods and for renewable biomaterials and ",non_ascii_suspect;no_primary_tag,flagged,verified,,f760738d-0cb4-465f-9aa4-ebef3fc42346,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,9d75a38c-082c-4ca7-9f6a-80aaa958d7f2,2025,28,"Covering about one-third of the Earth’s land surface, forests are crucial for food security, livelihoods and for renewable biomaterials and ",non_ascii_suspect;no_primary_tag,flagged,verified,,f760738d-0cb4-465f-9aa4-ebef3fc42346,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,37ccaebb-d329-47c0-a0bc-fb668361997b,2025,29,The launch of Pradhan Mantri Awas Yojana – Urban 2.0 (PMAY-U 2.0) has created a significant need to generate public awareness about the sche,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,a406cb7b-b61d-4987-8afe-2039eef3133b,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,4a7d9ad0-4c79-428e-a31b-7d6fd2fa6c75,2025,30,The launch of Pradhan Mantri Awas Yojana – Urban 2.0 (PMAY-U 2.0) has created a significant need to generate public awareness about the sche,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,a406cb7b-b61d-4987-8afe-2039eef3133b,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,3daad2bb-85cf-4e7f-84ae-054a4b438937,2025,31,The launch of Pradhan Mantri Awas Yojana – Urban 2.0 (PMAY-U 2.0) has created a significant need to generate public awareness about the sche,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,a406cb7b-b61d-4987-8afe-2039eef3133b,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,bacb4a40-163e-434a-9613-295668c1e968,2025,32,The launch of Pradhan Mantri Awas Yojana – Urban 2.0 (PMAY-U 2.0) has created a significant need to generate public awareness about the sche,non_ascii_suspect;suspicious_repeat_char;no_primary_tag,flagged,verified,,a406cb7b-b61d-4987-8afe-2039eef3133b,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,1f979b1e-b13b-4083-95d0-eeb420d59afd,2025,33,"The SEBI circular, issued on May 29, 2025, presents a comprehensive framework aimed at improving transparency, risk monitoring, and trading ",no_primary_tag,flagged,verified,,6543f906-3a5b-4e9d-9672-3628cc7a032c,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,640ade24-4474-4690-895d-15f0378b9a7c,2025,34,"The SEBI circular, issued on May 29, 2025, presents a comprehensive framework aimed at improving transparency, risk monitoring, and trading ",no_primary_tag,flagged,verified,,6543f906-3a5b-4e9d-9672-3628cc7a032c,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,1a0d88a0-4163-4e27-87be-d7c3fcea6826,2025,35,"The SEBI circular, issued on May 29, 2025, presents a comprehensive framework aimed at improving transparency, risk monitoring, and trading ",no_primary_tag,flagged,verified,,6543f906-3a5b-4e9d-9672-3628cc7a032c,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
question,edd46f08-d848-4ea4-8906-2d867fd5a5e0,2025,36,"The SEBI circular, issued on May 29, 2025, presents a comprehensive framework aimed at improving transparency, risk monitoring, and trading ",no_primary_tag,flagged,verified,,6543f906-3a5b-4e9d-9672-3628cc7a032c,medium,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues,,difficulty;tagged;verified,
tag,399e3337-878c-4d4d-82e8-508a2605eb73,2025,55017e5e-7c55-4ca2-a8a4-9467526ef577,Social movements and civil society,,spot_check,,,,,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues - Descriptive,,skipped,no decision
tag,38a2911d-9210-485c-b8f0-f9c95f69d85a,2025,a73b4af1-fb46-41dd-9d25-1cbb815f91cb,Global risk and outlook reports,,,verified,,,,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues - Descriptive,,verified,
tag,6b1e9c78-4b15-41f5-a141-21c6ff3551f3,2025,ba4a8915-89b4-4e26-87de-9573d8c40bc4,United Nations agencies and campaigns,,,verified,,,,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues - Descriptive,,verified,
tag,4c62ec9a-854b-46d9-b824-62a0da10bb36,2025,c433edd3-ad2d-408b-bd3e-fbf1828a030d,"Infrastructure, transport and logistics",,,,,,,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues - Descriptive,,skipped,no decision
tag,5743fec3-d796-4825-86fa-dcc3a3f79ac2,2025,c862456b-d22b-45b5-9150-d9d1f21eb0c6,Global indices and India's rank,,,verified,,,,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues - Descriptive,,verified,
tag,2083c147-3d32-4d1b-9e80-39025c25c15e,2025,d5110ca8-291e-4287-a8ff-2cd5093ce271,Monetary policy framework and inflation targeting,,,verified,,,,,4009c3fe-f7ac-4468-bf6f-862d488509e0,Economic & Social Issues - Descriptive,,verified,
