row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview,paper_id,section,current_primary_topic_id,apply_result,apply_detail
question,0a1a3638-6d31-46b8-b17d-2fa4af6dcdbd,2026,32,The Quick Response (QR) Code originated in which of the following country?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,9dd02f97-b76e-4e51-95fe-cd68265df28c,difficulty;verified,
question,be6cee63-52ce-4af0-a166-65ee63ac9904,2026,33,Which of the following is a diamond mine located in India?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,09e4b8c2-3e2b-4633-8ec1-a58bc6867e0b,difficulty;verified,
question,799413a5-0a2a-4717-a6c4-b34dde156250,2026,34,Which of the following places has a currency note printing press of Government of India?,,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,7e1e6fc8-4e40-4e18-bfb7-660c80143603,difficulty;verified,
question,e632c832-0d26-4c61-bb8c-abbde570ac90,2026,35,According to the Immediate Payment Service (IMPS) is a real-time fund transfer system that enables instant interbank transfers. IMPS was int,,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,390cb8c4-537c-469c-b3d1-14d9194d8cea,difficulty;verified,
question,c3a497a7-9821-4a3b-99c5-11961fefda9c,2026,36,India is a permanent member of which of the following international group?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,75f89786-112e-4d19-ace5-a941f8fe577b,difficulty;verified,
question,d55a8109-c3ce-4e08-8800-2ba9574fed77,2026,37,"In April 2026, which bank signed a strategic Memorandum of Understanding with Government e-Marketplace (GeM) to strengthen financial access ",no_primary_tag,flagged,verified,,1d690f05-756d-4389-b40d-5bca2d050fdd,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,9d3bf2a4-fd78-4666-8562-3117423f24c7,2026,38,"According to the International Monetary Fund (IMF), what does “Geo-economic fragmentation” broadly refer to?",non_ascii_suspect,flagged,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,ebff9225-240b-4f49-8716-356e97765194,difficulty;verified,
question,978308d3-3020-45b1-bee7-e05d9a8237ab,2026,39,India’s Grandmaster R. Vaishali won the FIDE Women’s Candidates Tournament 2026 in Cyprus after defeating Kateryna Lagno in the final round.,non_ascii_suspect,flagged,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,8e5aa145-440d-4db7-a3f4-9ee6e4aed196,difficulty;verified,
question,7b6e13e8-ac4c-444c-b3b6-b10f0094aa31,2026,40,India’s first underwater museum is being developed in which State?,non_ascii_suspect,flagged,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,8ac1aa30-49ea-459c-871b-685f98a31fc9,difficulty;verified,
question,9f00a91a-b5cd-4d75-b20f-1c91b2e71336,2026,41,What is the name of India’s digital currency issued by the Reserve Bank of India?,non_ascii_suspect,flagged,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,84bc7a94-9656-46c9-9de1-fd3340e27473,difficulty;verified,
question,6c929b39-df7d-40a7-9df7-d26ae33bc1bd,2026,42,Which Indian fort wall has been ranked as the second-longest surviving wall in the world after the Great Wall of China?,,spot_check,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,8ac1aa30-49ea-459c-871b-685f98a31fc9,difficulty;verified,
question,977fc7d2-9209-41a9-b086-aa58f10c4ae9,2026,43,"With reference to the Aravalli Range, consider the following statements: 1. The Luni River originates from the Aravalli Range. 2. Guru Shikh",,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,0e8e737b-8b78-48a0-b462-a09fc501039b,difficulty;verified,
question,b51c3c4e-a34c-49f9-a14c-e66bb964a02d,2026,44,"Under the Income-tax Rules, 2026, Form 130 replaced which earlier form used as the Tax Deducted at Source certificate for salaried employees",,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,033fa30b-ae86-4b44-8a16-5b64de7eb0e3,difficulty;verified,
question,2e6d4e64-95cf-44de-8875-01b25c1f48ba,2026,45,__________ is a scheme launched to provide all-weather road connectivity to eligible unconnected rural habitations.,suspicious_repeat_char,flagged,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,56f7c35d-3af0-4342-928b-b164ebbca889,difficulty;verified,
question,68e42cf5-bdc0-44dc-b55e-0b32cccf5dc6,2026,46,Who is the Chairman of the 16th Finance Commission?,no_primary_tag,flagged,verified,,1645100c-e158-44af-aebb-a4153dcbd931,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,b8b7b526-5f4a-4e6c-a745-c7278d4d8b9c,2026,47,"As per the World Bank Atlas, Gross National Income (GNI) per capita is calculated and expressed in which currency? 1. US Dollar 2. Euro 3. P",,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,f779e3de-96b0-43c3-808c-ba39793625af,difficulty;verified,
question,3bc9fd7d-5859-43f1-9dcd-5851b548e7f9,2026,48,Who was the 27th Chief of the Naval Staff of India?,no_primary_tag,flagged,verified,,d7285f63-0e95-446a-ac3a-9b01fe376174,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,4fe8bf7a-616d-4429-98ff-24bfa1d9ac7f,2026,49,Which of the following was part of the consortium that signed an agreement to acquire Royal Challengers Bengaluru (RCB) from United Spirits ,no_primary_tag,flagged,verified,,8e5aa145-440d-4db7-a3f4-9ee6e4aed196,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,cbaa3783-ccfe-4e0b-a8b3-204aad07c090,2026,50,Chabahar Port is located in which country?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,ba519e51-98c4-4db7-b2da-a2e4b2835dba,difficulty;verified,
question,b6154be5-0c97-4d1b-9085-61db1b0ff915,2026,51,Which of the following is the benchmark stock market index of the National Stock Exchange of India (NSE)?,,,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,0aee0e4f-e8fd-48e1-beca-f21df2f20766,skipped,no decision
question,589f35cb-b76f-42b3-9703-2da6982a1ab4,2026,52,Which of the following is not included as a component of India’s foreign exchange reserves?,non_ascii_suspect,flagged,verified,primary tag replaced by operator SQL after this run,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,147643da-a998-4a56-928b-961aef10a6f3,difficulty;verified,
question,b15cae37-0c87-4b04-a5fc-b7a382470347,2026,53,Which Union Territory set a Guinness World Record by unfurling the largest underwater national flag beneath the sea?,no_primary_tag,flagged,verified,,b2983344-9a73-4205-bc92-76949ad7d588,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,86002779-8904-4179-8b03-6ba2d7001140,2026,54,Match the following dams with the rivers on which they are built: Dam River 1. Tehri Dam a. Mahanadi 2. Hirakud Dam b. Bhagirathi 3. Bhakra ,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,52353d37-6133-45af-89b6-767cbeded669,difficulty;verified,
question,b30bbf95-5f03-42dd-9f17-ea9dd47c0b55,2026,55,Which bank received the Pension Fund Regulatory and Development Authority (PFRDA) National Award for its performance in promoting pension co,no_primary_tag,flagged,verified,,75791278-f076-4df9-8099-e6456ff02b77,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,7105ad1e-b88f-4afa-b261-7a33a4eb90bc,2026,56,"Mission SAKSHAM, launched by the Reserve Bank of India, is a capacity-building initiative for which sector?",,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,357d442c-52db-40ef-af2d-b5616e316756,difficulty;verified,
question,7802b29f-d1c9-4981-a09f-a339deaa043f,2026,57,"The JANANI platform, launched by the Union Health Ministry to strengthen maternal and child healthcare, is a service-oriented digital platfo",non_ascii_suspect,flagged,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,32f83c7c-b513-4853-bb49-c6ffc6a19b40,difficulty;verified,
question,922d1947-2b01-4243-83aa-789c7ba407c9,2026,58,Which Indian leader had the distinction of serving as the President of the Indian National Congress and later becoming the President of Indi,,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,0ac1a472-16a9-46ae-85f8-fff7215ee3d9,difficulty;verified,
question,91675498-0569-496e-8d80-11c891abf42b,2026,59,India’s first satellite-tagged Ganges Softshell Turtle was released in which national park?,non_ascii_suspect;no_primary_tag,flagged,verified,,d1525b57-f332-4174-9f7d-b8edd11e0e8b,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,928c8863-88b8-4b61-91f4-32d682e5b755,2026,60,The inaugural International Cricket Council (ICC) Women’s Challenge Trophy was hosted by which country?,non_ascii_suspect;no_primary_tag,flagged,verified,,8e5aa145-440d-4db7-a3f4-9ee6e4aed196,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,4ac4735e-ef03-4ce1-8b15-565c201734d3,2026,61,RBI has launched a portal for digital submission and processing of regulatory applications?,,,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,60744a81-c455-493e-9ab8-182c50e646b7,skipped,no decision
question,dd38a08c-5445-49ca-bbdb-d5fd4185aec5,2026,62,Which of the following currency-country pairs is incorrectly matched?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,84b7579d-e136-4a6a-8b3f-d134e267ff39,difficulty;verified,
question,c02fea59-8401-4fb7-b276-a448bde38fa8,2026,63,Which country ranked 1st in the World Press Freedom Index 2026 released by Reporters Without Borders (RSF)?,no_primary_tag,flagged,verified,,c862456b-d22b-45b5-9150-d9d1f21eb0c6,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,44a29ded-7bfb-43d7-949b-c1fc34797e05,2026,64,Which bank announced a US$70 billion push to connect Asia’s power grids and digital networks by 2035?,non_ascii_suspect;no_primary_tag,flagged,verified,,8aed2166-9ae9-4125-8e4b-ca0c82bd3f27,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,d435def6-8729-4739-9750-91403668a092,2026,65,Which of the following biodiversity hotspots are found in India?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,d1525b57-f332-4174-9f7d-b8edd11e0e8b,difficulty;verified,
question,94ce286e-c5cb-447f-bc2f-65c818c4becc,2026,66,"To support small-value digital payments even in areas with weak or limited internet connectivity, which version of Unified Payments Interfac",,spot_check,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,390cb8c4-537c-469c-b3d1-14d9194d8cea,difficulty;verified,
question,c26a338e-8567-4748-becf-9d81c59255b4,2026,67,"To manage domestic availability and price stability, India extended restrictions on the export in May 2026 of which agricultural commodity t",no_primary_tag,flagged,verified,,61c4b3c3-5391-41c0-99c5-ee6ba3111979,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,54dd9e3e-17f2-4d72-9939-b53c93cb873e,2026,68,The International Booker Prize 2026 recognises outstanding works of fiction translated into English. Which book won the International Booker,no_primary_tag,flagged,verified,,4db77fe0-323e-4f1f-88c3-f35a6c823427,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,7ecdb3f0-003c-4c2e-9d80-1ece9f65d7eb,2026,69,"In April 2026, which fintech company received approval from the Reserve Bank of India (RBI) for a Non-Banking Financial Company (NBFC) licen",no_primary_tag,flagged,verified,,e8fccc09-a2c9-4076-a001-ad1c2378a23f,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,02a9bdaa-c40f-4977-876d-ed4f107251ee,2026,70,Which of the following countries is located along the edge of the Pacific Ocean?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,b23c3c90-d592-4f13-b63d-413f390aa7a6,difficulty;verified,
question,acbee2a8-8961-4ffb-a443-22eeb4dc2f4b,2026,71,Which of the following is a Fundamental Right?,,,verified,,,easy,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,3fd989c1-f53a-42e5-b1f1-e18d34c21497,difficulty;verified,
question,db183f8d-748a-4340-ad0e-5a44a026bf1a,2026,72,Which initiative was launched by the Supreme Court of India to integrate case data across different levels of the judicial system?,,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,ba7bcb95-6dbb-4db1-b65b-e503f838f456,difficulty;verified,
question,1801d1c0-7922-4a17-adb6-374031799f1d,2026,73,Which of the following is generally not a member of the State Level Bankers’ Committee (SLBC)?,non_ascii_suspect,flagged,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,ffdc4541-194f-4155-a578-d0fc9d7d4c91,difficulty;verified,
question,4e6985ab-cded-482f-b6c6-9969afc31733,2026,74,"CTBC Bank, one of leading private-sector banks, recently opened a branch in Gujarat International Finance Tec-City (GIFT City) to strengthen",,,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,343ffe9a-9415-4efe-bb5d-d23f38e739b9,skipped,no decision
question,41ffa638-a718-46e0-8c78-10588af603ac,2026,75,Match the following major revolutions in India with their respective pioneers: Revolution Pioneer 1. Green Revolution a. Homi J. Bhabha 2. W,,,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,ccbfabdf-b027-428d-9267-190ccaf56498,difficulty;verified,
question,3b5103c4-e6d0-452c-9366-d7d58a3b779a,2026,76,What was the year-on-year (YoY) growth in bank credit for Scheduled Commercial Banks (SCBs) as on end-March 2026?,no_primary_tag,flagged,verified,,65c6b4bb-b6fc-4351-a9ea-e09a179d12da,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,b2e9bac9-ffee-4db3-b5cb-0737ec403527,2026,77,The report titled “Moving Towards Effective City Government – A Framework for Million-Plus Cities” is released by which of the following?,non_ascii_suspect,flagged,verified,,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,6b0ea750-f099-45b4-a632-5876b21840a0,difficulty;verified,
question,d96cfb79-19ef-49de-93be-1538fcddb0d9,2026,78,"According to the JM Financial-Hurun Unlisted Gems 2026 list, which company ranked 1st among India’s highest-revenue unlisted companies in 20",non_ascii_suspect;no_primary_tag,flagged,verified,,0adcb286-28d5-4094-bb12-80f2f9e99468,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,150337ff-ae50-44a6-aabc-fc772b95a9d7,2026,79,What is the minimum amount required to open or maintain a Public Provident Fund (PPF) account in a financial year?,,,verified,primary tag replaced by operator SQL after this run,,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,027ddbab-051d-45f4-a7c7-b2c25673391c,difficulty;verified,
question,46a64e8c-60c2-4cc2-9c66-c22985622365,2026,80,"With reference to India’s renewable energy progress, consider the following statements: 1. India achieved 50% of its total installed power c",non_ascii_suspect;no_primary_tag,flagged,verified,,f225f3a4-7ad0-42d8-9ab0-acfbf821f304,medium,,a2cf30d7-354f-4f88-ac7f-182206519104,General Awareness,,difficulty;tagged;verified,
question,450db15d-ffe8-4826-8a52-0578a2cee684,2026,81,"Directions (81 –85): In each of the given questions, two words are omitted, which are replaced by blanks. Choose the best combination of wor",non_ascii_suspect;suspicious_repeat_char,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,53bf9a36-47c0-4473-b677-29a66d1a7bdb,skipped,no decision
question,6f292968-8b31-40b8-a461-e341e4c21810,2026,82,"Directions (81 –85): In each of the given questions, two words are omitted, which are replaced by blanks. Choose the best combination of wor",non_ascii_suspect;suspicious_repeat_char,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,53bf9a36-47c0-4473-b677-29a66d1a7bdb,skipped,no decision
question,ac709493-9b68-454e-befb-ffa765b037ee,2026,83,"Directions (81 –85): In each of the given questions, two words are omitted, which are replaced by blanks. Choose the best combination of wor",non_ascii_suspect;suspicious_repeat_char,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,53bf9a36-47c0-4473-b677-29a66d1a7bdb,skipped,no decision
question,fde77b71-8dda-4564-8e0b-d25924c9dcc4,2026,84,"Directions (81 –85): In each of the given questions, two words are omitted, which are replaced by blanks. Choose the best combination of wor",non_ascii_suspect;suspicious_repeat_char,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,53bf9a36-47c0-4473-b677-29a66d1a7bdb,skipped,no decision
question,3a5b3b5b-80b7-41f7-9630-ecfb0efd7f86,2026,85,"Directions (81 –85): In each of the given questions, two words are omitted, which are replaced by blanks. Choose the best combination of wor",non_ascii_suspect;suspicious_repeat_char,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,53bf9a36-47c0-4473-b677-29a66d1a7bdb,skipped,no decision
question,8fabe838-507e-4e36-92ee-2a65cc9f2436,2026,86,"Directions (Q86–88): In each of the following questions, three independent sentences (I, II, and III) are given. One or more of these senten",non_ascii_suspect,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,9cc0f630-ab4f-4a0a-b5b2-9212f18af346,skipped,no decision
question,dd84f210-030a-444b-8d01-d85f3cca83cb,2026,87,"Directions (Q86–88): In each of the following questions, three independent sentences (I, II, and III) are given. One or more of these senten",non_ascii_suspect,flagged,,,,,,a2cf30d7-354f-4f88-ac7f-182206519104,English Language,9cc0f630-ab4f-4a0a-b5b2-9212f18af346,skipped,no decision
