row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview,paper_id,section,current_primary_topic_id,apply_result,apply_detail
question,31723d18-8ce3-41e1-b555-cfb0d8286c18,2025,23,What is the name of the curve that shows an inverse relationship between inflation and unemployment in an economy?,no_primary_tag,flagged,verified,,38570226-9451-435b-a9ee-ee5b19c91fec,easy,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,fd6a8f5d-4abb-42f9-b849-389ab3ee314c,2025,24,"Micro, Small and Medium Enterprises (MSMEs) play a crucial role in India’s economic development by contributing significantly to employment,",non_ascii_suspect;no_primary_tag,flagged,verified,,edfa8f79-7e0a-4f3e-8726-dbd3a97fb1de,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,78d41388-4784-4bee-be9b-87bebc1f630c,2025,25,"Micro, Small and Medium Enterprises (MSMEs) play a crucial role in India’s economic development by contributing significantly to employment,",non_ascii_suspect;no_primary_tag,flagged,verified,,edfa8f79-7e0a-4f3e-8726-dbd3a97fb1de,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,f9f4f995-2878-494c-89f9-e47bf31f54a8,2025,26,"Micro, Small and Medium Enterprises (MSMEs) play a crucial role in India’s economic development by contributing significantly to employment,",non_ascii_suspect;no_primary_tag,flagged,verified,,edfa8f79-7e0a-4f3e-8726-dbd3a97fb1de,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,f6a3647e-978a-434e-81f6-45a4c2d6349d,2025,27,"In which type of communication can an employee provide feedback, complaints, or suggestions to the upper management?",no_primary_tag,flagged,verified,,3a832583-6e5b-41c8-9af7-7e3e8d73781d,easy,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,1c06080a-989f-46f3-ab25-2490a30cd531,2025,28,What does the JAM Trinity stand for?,no_primary_tag,flagged,verified,,2069e64c-0914-4339-bcf1-8d5582ddc6e1,easy,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,e05ac943-c70d-448a-8f67-54dce7168437,2025,29,What is the current corpus (amount) of the Contingency Fund of India?,no_primary_tag,flagged,verified,,5e3f8952-3acb-45fa-8e28-b4e5ed0e3dc8,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,64937776-0e48-4102-b976-6d9ebca303d5,2025,30,"If the Consumer Price Index (CPI) is increasing while the Wholesale Price Index (WPI) is decreasing, what does it indicate?",no_primary_tag,flagged,verified,,67d37b2c-817d-44d9-ae33-a795612fc581,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,70f56310-f489-4541-beca-403b39c89f57,2025,31,SEBI’s T+2 settlement cycle is applicable for which of the following corporate actions?,non_ascii_suspect;no_primary_tag,flagged,verified,,b3d81d2c-a6e7-40d0-84dc-eea66c22bee7,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,c9750969-9dd0-4541-82f4-e2116b5ce8b0,2025,32,"What is the ethical theory that holds that universal, fixed, and unchanging moral principles apply to all individuals, irrespective of situa",no_primary_tag,flagged,verified,,0e5b478f-5048-4be2-a4da-997415ef0843,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,3887be9d-ecf6-429a-aa9d-5b10bca32dc4,2025,33,Which theory explains that people’s attitudes influence their motivation and performance at work?,non_ascii_suspect;no_primary_tag,flagged,verified,,afd4a13d-c570-493d-8b6a-3923c701219f,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,6f2fa3d5-3983-469b-916a-245464487e6a,2025,34,Which of the following statements best explains cost-push inflation in an economy?,no_primary_tag,flagged,verified,,35a95c33-0e7a-43fc-8ed3-1b79a7609209,easy,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,aeb0391c-8b4c-4813-88ed-0c35976b4b3b,2025,35,Which of the following statements is most accurate regarding zero-coupon bonds?,no_primary_tag,flagged,verified,,dd67a013-938d-4ae2-b9bc-816d6a072d65,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
question,4f813121-dd99-4a67-b1ae-189e370a08e4,2025,36,"In the context of index futures, which of the following statements is most accurate?",no_primary_tag,flagged,verified,,c7ea1e13-578a-4977-a08e-df0a6d689f16,medium,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management,,difficulty;tagged;verified,
tag,a33d7b3d-ce5b-4b24-ab33-be1e84f60fa0,2025,1d690f05-756d-4389-b40d-5bca2d050fdd,Digital finance and technology in banking,,,verified,,,,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management - Descriptive,,verified,
tag,6627cf5a-b78b-4352-b1e7-a95ba0a4703f,2025,6543f906-3a5b-4e9d-9672-3628cc7a032c,Capital market instruments and regulation,,,verified,,,,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management - Descriptive,,verified,
tag,5a1107fb-408b-4ba0-8daf-2118ee4bce8e,2025,7e1e6fc8-4e40-4e18-bfb7-660c80143603,"RBI Act 1934 — constitution, note issue, functions",,,verified,,,,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management - Descriptive,,verified,
tag,24ee1f5c-6473-43d1-a2fe-e53d864c6405,2025,c3f45149-5b60-442a-a1de-917f2d39dfb6,Process improvement approaches,,,,,,,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management - Descriptive,,skipped,no decision
tag,0fef6979-c667-4dd1-8c22-2711f36788fc,2025,f99a5f86-7b21-4036-8de3-2c5f633fff73,Verbal vs non-verbal communication,,,verified,,,,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management - Descriptive,,verified,
tag,056710b1-5c8b-41c6-8211-e77a7fc4efbc,2025,fa731497-39a6-49f8-b3ff-e0f3bb19cb96,Union Budget provisions and taxation,,,verified,,,,,73c11d0b-9cc3-4b43-b494-d31ca8edbd00,Finance & Management - Descriptive,,verified,
