"question_id","question_number","section","assign_topic_id","proposed_topic_label","difficulty","decision","proposal_note"
"00fafaf1-bc65-433c-a35f-6781fb952a7c","51","Quantitative Aptitude","dad69132-676d-4a7b-be3d-1da364bd36f9","Arithmetic operation machine","easy","","solve for A in BODMAS equation"
"4f6768b4-ad1e-465c-83b8-49790f8eb03b","53","Quantitative Aptitude","b46a977a-8c32-71a1-b429-c48e7019f637","Circle theorems - chords, tangents and cyclic quadrilaterals","hard","","external and internal tangents"
"5e6dcf01-4a54-45bb-b4c0-743a831937b0","54","Quantitative Aptitude","4ad71c10-ba53-15ef-e1ce-9598602559a9","Congruence and similarity","medium","","congruence correspondence with algebra"
"0cfba1a1-6e91-4f3f-ad96-6f8b51f00dc0","55","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","medium","","divisible by 8 and 5"
"8826c53f-85d1-4f73-98a3-84b6974e6285","56","Quantitative Aptitude","e1fecd85-fe0d-4594-a851-40691666a7b4","Algebraic identities and factorisation","medium","","perfect square to side"
"add14a74-59a7-4278-ad69-c09e097a309c","57","Quantitative Aptitude","528ffbb5-94cb-438d-a875-c854d0f65ec5","Averages - simple and weighted","medium","","sum of squares formula"
"e65b79b4-4788-470d-aa6b-eb415588bb1f","58","Quantitative Aptitude","c5d44e15-072a-4557-ad7d-f61221fe61c7","Volume and surface area of solids","medium","","cylinder from rolled sheet"
"e6edd9b4-0d01-43b4-897e-935b31a3a8d5","59","Quantitative Aptitude","e1fecd85-fe0d-4594-a851-40691666a7b4","Algebraic identities and factorisation","medium","","from x2+y2 and xy"
"d1f7c705-1d51-4c35-97e4-5478aeddbb6c","60","Quantitative Aptitude","d1979e85-7942-4fdd-a5fa-b1d2e29f5977","Boats and streams","easy","","upstream/downstream time"
"cb4e3315-5459-4ecc-a951-423ad7d5a8e8","61","Quantitative Aptitude","9ea559c5-2c7b-49b4-8ab0-98938fd471df","Simple and compound interest","medium","","rate linked to time"
"14522e6e-d516-4acc-bba7-0914eff893d8","62","Quantitative Aptitude","2ab2e850-22d2-4286-8b8e-5e40767657e3","Successive percentage change","medium","","three successive discounts"
"1f263646-40d3-4bcc-9b2d-0725d306d3c4","63","Quantitative Aptitude","21fb2f26-ef41-477c-a8eb-2717f20b6083","Pipes and cisterns","medium","","two fill one empty"
"f9e943a4-dd84-4816-ad61-cedfcc8941ad","64","Quantitative Aptitude","5194061c-a0ed-423e-aa9d-b3c774115dc8","Linear equations in one and two variables","medium","","condition for no solution"
"a4e6d386-091e-4fb9-aa07-44ba7832df15","65","Quantitative Aptitude","b46a977a-8c32-71a1-b429-c48e7019f637","Circle theorems - chords, tangents and cyclic quadrilaterals","medium","","transverse common tangent"
"3d89836e-9f67-4f0b-928c-3f2b3abc4e7b","67","Quantitative Aptitude","61f760f9-681d-4ec9-9c5c-bfe750fcf5fe","Percentage increase and decrease","hard","","turnout, invalid votes, share"
"75164bb1-28c6-4ecc-8aee-7a2a7fca204d","68","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","population table"
"01428fcb-e93c-4186-a655-8fbc2b2e4b02","69","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","easy","","complementary angles"
"79aa42bf-9b22-4170-bfd1-44bec464b05a","70","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","medium","","expression from tan value"
"7c5ed02f-3e24-43d0-8d34-c09e16f1c791","71","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","hard","","identity then surd expression"
"45ca64a4-bcf9-43c4-ad02-dd2074f39c3b","72","Quantitative Aptitude","7d94ff40-34f9-47fe-9caa-9eae0dc38116","Mixtures and alligation","medium","","two milk-water mixtures"
"1144888f-d86e-462b-af95-863630a26cf3","73","Quantitative Aptitude","f6a36919-07e6-46a8-ae43-e3c13d549c98","Discount and marked price","medium","","discount with gain to CP:MP"
"f0e474d6-4955-4f05-8fde-b2edb9bfd10a","74","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","income table"
"c78ab7c0-8dbc-47d8-9754-919eb948f20e","75","Quantitative Aptitude","a704c46a-26db-43f5-9ece-3e339a15ac3b","Circle - area, circumference and sectors","hard","","angle from area and perimeter"
"534e1215-dc20-41b1-a171-253ecaaaebeb","76","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","","claustrophobia"
"7b04d693-04fc-41af-be6c-613d07df0947","77","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","active to passive; no voice leaf; filled from migration 306"
"4e3adf6e-a4cd-4dbc-8e82-b244363a07d0","78","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","correct spelling fills blank"
"810231fc-4c97-4781-8dca-2d5873c44d65","79","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled parts; see para-jumble gap; moved off Logical Order per migration 306"
"9e8461b4-a116-42cc-a6ca-1635405da999","80","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","antonym fills blank"
"f85b91dd-f011-49d0-9655-3952fc963c84","81","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","medium","","care a hang"
"fc1487f8-e71a-470a-a824-15dd5d05e17f","82","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","active to passive; no voice leaf; filled from migration 306"
"1055b1ac-b753-4f7f-a68a-cc714d13027b","83","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","standalone word"
"fdd929c0-3b18-448f-b177-a091cef55d4e","84","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","meaning of underlined word"
"8a25147b-db9c-48ac-8997-85e33baec499","85","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","segment with error"
"086c45a2-6ab4-4b82-a0bc-40befab9bed5","86","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","preface/prologue"
"616ea75a-2712-4306-9e9a-9396e535de1d","87","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","medium","","misspelt word from list"
"8f227af8-7d15-4d68-90fa-2f46bda90d34","88","English Comprehension","613e6076-97c1-4a2b-b932-8831642cf075","Preposition and phrasal completion","medium","","ability for vs aptitude"
"a67625e0-35c3-4fe0-b61a-189aaa686559","89","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","dilemma"
"05c0c0e2-e49a-476a-92d9-b0c531ff8d46","90","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","underlined part with error"
"be21f5cf-8c8d-4a93-bc72-eb7ab089a37f","91","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","substitute underlined segment"
"3829a8da-ce1f-4dcb-b1b8-d5d1c4d772a4","92","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","synonym fills blank"
"8780f204-d189-40f5-9655-ca390642f6f9","93","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","word fits blank"
"6107cb6d-84a8-4769-bbc4-7752565fb7fc","94","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","easy","","standalone word"
"fefe618d-84bf-478a-a893-93f70c3f8095","95","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","replace bracketed word"
"08d61a3d-510b-4f60-b576-35541fdba181","96","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 1 of 5"
"dfea940a-e2e2-469f-94b6-8c74a6b243c8","97","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 2 of 5"
"3dbcd515-4d4e-4cbe-b27b-804f5ed21761","98","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 3 of 5"
"0f88e26d-ba1d-453e-9a30-218c7477e6b3","99","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 4 of 5"
"108e76d5-752d-49d4-8bc4-d8ef711a9df1","100","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 5 of 5"
