"question_id","question_number","section","assign_topic_id","proposed_topic_label","difficulty","decision","proposal_note"
"d8a77e1a-8ea1-4b37-a246-6401216927de","19","General Intelligence and Reasoning","e380c325-7879-4dca-9efc-a587a9499da0","Number and letter analogy","medium","","triad relation"
"87a26651-b682-4613-b56d-823114d27ca3","21","General Intelligence and Reasoning","7d5a08c1-a3ac-4337-8f3e-28b5762b1857","Alphabet series","easy","","repeating pattern"
"082bd080-8f1c-4605-b1ee-677bdf4cad31","22","General Intelligence and Reasoning","e380c325-7879-4dca-9efc-a587a9499da0","Number and letter analogy","medium","","number-set relation"
"f7fa46dd-60e2-4129-a8b3-3203d0a6bf6b","24","General Intelligence and Reasoning","951e2be1-ea05-4684-8264-3f38ccf9bf97","Word and meaning analogy","easy","","word relation"
"c0f7d6af-9558-4cbf-afae-752edb14b858","51","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","medium","","standard angle values"
"d868c97f-fa25-4fa0-89e7-f19f0bb43966","52","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","easy","","marks table"
"0d24e00e-bb73-441c-8e79-53d80c812e1d","53","Quantitative Aptitude","a704c46a-26db-43f5-9ece-3e339a15ac3b","Circle - area, circumference and sectors","medium","","perimeter of three-quarter circle"
"7812d0f8-cc13-4efb-8cab-9c16bff75c22","54","Quantitative Aptitude","7d94ff40-34f9-47fe-9caa-9eae0dc38116","Mixtures and alligation","medium","","two costs in a ratio"
"04c6b5ee-0a45-434e-9c28-17ae2b3e95a9","55","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","sales table"
"f8dcdee6-e499-49d5-9b69-3ec5b841d861","56","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","hard","","identity to cot+cosec"
"a4e67ac6-215e-44bf-a2d8-61bb4daafe49","57","Quantitative Aptitude","61f760f9-681d-4ec9-9c5c-bfe750fcf5fe","Percentage increase and decrease","medium","","votes with margin"
"7d36dfd2-c6b8-4110-b1cb-9082f1930fb6","58","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","easy","","divisibility by 6"
"5c2bdeff-5da2-4a24-b746-9b7e33d1155f","59","Quantitative Aptitude","716450be-826f-428c-a51e-57101be2e9f9","Cost price, selling price and margin","easy","","profit percent to CP:SP"
"99bd75d9-9e65-4846-83fc-ad0b29d2b932","60","Quantitative Aptitude","a5ece133-4cad-4641-8caa-5e593c34e888","Simultaneous equations from word conditions","hard","","three equations, three unknowns"
"a85dab09-3c70-4479-9259-654749c9190f","61","Quantitative Aptitude","9ea559c5-2c7b-49b4-8ab0-98938fd471df","Simple and compound interest","hard","","SI with part repayment"
"bfa89bdb-36c3-463c-8ac5-e7a0da424070","62","Quantitative Aptitude","c5d44e15-072a-4557-ad7d-f61221fe61c7","Volume and surface area of solids","easy","","cone height from volume"
"fe7ed9c9-9325-4d26-9e73-91b2830a0f38","63","Quantitative Aptitude","74799854-a84e-4607-844e-afb8c50b7bc0","Simple and compound ratio","easy","","combine two ratios"
"07539776-d3d8-435e-8a4e-4c64ea25f6e9","64","Quantitative Aptitude","5d6007fc-1b29-498d-bd19-6a50b296f041","BODMAS and order of operations","medium","","nested with 'of'"
"13922858-e268-4bee-a471-43bdf3665932","66","Quantitative Aptitude","d1979e85-7942-4fdd-a5fa-b1d2e29f5977","Boats and streams","hard","","two conditions for speeds"
"b553a3de-241e-41d3-a7e0-7bce182deeb9","67","Quantitative Aptitude","b46a977a-8c32-71a1-b429-c48e7019f637","Circle theorems - chords, tangents and cyclic quadrilaterals","hard","","circle touching two circles"
"4613d08a-ac3d-4e0f-b7ac-0641cea8b8bc","68","Quantitative Aptitude","e1fecd85-fe0d-4594-a851-40691666a7b4","Algebraic identities and factorisation","medium","","sum of cubes identity"
"e222d14f-f895-4bf3-8608-247abcbff709","69","Quantitative Aptitude","a704c46a-26db-43f5-9ece-3e339a15ac3b","Circle - area, circumference and sectors","medium","","arc from chord equal to radius"
"d6832dce-a04d-4b33-a400-ef9c6197cb32","70","Quantitative Aptitude","2ab2e850-22d2-4286-8b8e-5e40767657e3","Successive percentage change","easy","","two successive discounts"
"7d59e660-5f1a-434b-98b9-d89826c81a85","71","Quantitative Aptitude","21fb2f26-ef41-477c-a8eb-2717f20b6083","Pipes and cisterns","medium","","ratio of rates"
"ce8c43d2-de1f-4a82-a4c2-3540d977e534","73","Quantitative Aptitude","4ad71c10-ba53-15ef-e1ce-9598602559a9","Congruence and similarity","easy","","congruent triangles correspondence"
"d475a419-b04c-4f59-bc26-8c246c55ef2f","74","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","easy","","complementary angles"
"ac1340a0-c069-478d-ba7b-3930eb38b09a","75","Quantitative Aptitude","a5ece133-4cad-4641-8caa-5e593c34e888","Simultaneous equations from word conditions","medium","","two drink prices, total given"
"995f643f-7c73-409f-9fd2-a5bc638d05b8","76","English Comprehension","d5881d53-754a-4f95-a6a2-38d2bbd55162","No-improvement-required cases","medium","","explicit No substitution option"
"68f3b647-f726-4534-8fda-85e1a5f9ffef","77","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","hard","","low-frequency word"
"ac58fe3a-540b-437c-b910-5cdd943937a7","78","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","easy","","subject-verb agreement"
"49d28f7f-3f98-40c4-a5a1-1ae607c1b622","79","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","substitute underlined segment"
"198b4809-0fd8-4193-886e-7675fd5de163","80","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","easy","","active to passive; no voice leaf; filled from migration 306"
"3dcc73f1-0d78-44ec-9945-ab57e9d57b95","81","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","future perfect continuous"
"d9454687-8191-40ff-bebd-94d31012ca1b","82","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","phobia term fills blank"
"cb36502d-1552-43c7-9190-ce3543fb45e4","83","English Comprehension","0df7dc1f-8059-4012-a9a4-59b8bc8b7181","Commonly confused word pairs","easy","","homophone of there"
"6191477f-eac2-4d86-a5a1-0da2c98a93bf","84","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","easy","","turned a deaf ear"
"244a217f-336f-4a6d-99ec-9f2880071c19","85","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","easy","","a bad patch"
"5685a939-876e-4331-a582-f1716a1923e8","86","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","underlined word"
"e3905dbf-7f73-4481-869b-ea4aa75e6f1c","87","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","","incorrigible"
"3ad71be6-ba2c-4345-9621-d1bb2f245fa3","88","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","medium","","antonym fills blank"
"00ec0f0e-0019-4e8f-b3b2-1939ce41a0d6","89","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled parts; see para-jumble gap; moved off Logical Order per migration 306"
"a58648fc-e404-4729-a12d-85f61eec2025","90","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","medium","","standalone word"
"d7bc5257-b0af-48b5-9474-c96c155d71ce","91","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","affidavit"
"d4d24f7e-b1c7-43ec-a7ff-009a9ea00425","92","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","grudge in context"
"dc765697-1ee2-40e9-9b57-d74d9aea4f9a","93","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","medium","","misspelt among underlined words"
"5e329e1d-4e8d-464f-9554-f6045be4d46f","94","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","imperative to passive; no voice leaf; filled from migration 306"
"77ae18ca-5766-4b0a-83c6-639b4c5733e3","95","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","attributes"
"3fdc84a0-960c-4d93-93e3-f4c09dd495a5","96","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 1 of 5"
"21c2021e-ff79-4196-a026-b4a1e5ae9998","97","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 2 of 5"
"4bea95c0-3b36-470d-b6da-74f561db1321","98","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 3 of 5"
"464b9028-4971-499f-9ef0-cf388cd32ab1","99","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 4 of 5"
"f9e08ea4-db01-485d-b8ae-8f316e89bfef","100","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 5 of 5"
