"question_id","question_number","section","assign_topic_id","proposed_topic_label","difficulty","decision","proposal_note"
"fb14d241-a995-4c95-a470-008f28d4d936","23","General Intelligence and Reasoning","eec9932e-256a-18d5-0dab-59a425f911a1","Number series","medium","","17,38,84,?,376,772; needs Number series leaf; filled from migration 306"
"2ef75816-4f25-4e9f-91d2-79b20fb22dea","24","General Intelligence and Reasoning","951e2be1-ea05-4684-8264-3f38ccf9bf97","Word and meaning analogy","easy","","word relation"
"80de8b16-943e-4bec-8e8a-199110a9740c","25","General Intelligence and Reasoning","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","Number and digit coding","medium","","letter position concatenation"
"8d36c023-1f03-426c-bf25-2b0be69dadc6","51","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","easy","","smallest addend for divisibility"
"1c3ddfc6-6792-477b-8d17-c90091c168b4","52","Quantitative Aptitude","e1fecd85-fe0d-4594-a851-40691666a7b4","Algebraic identities and factorisation","hard","","cube of difference with reciprocal"
"1edaeee0-0de0-4395-99dd-999cebba7836","53","Quantitative Aptitude","61f760f9-681d-4ec9-9c5c-bfe750fcf5fe","Percentage increase and decrease","medium","","votes percentage"
"852d3a1b-c77b-4f5f-bd0c-f4d2261f0fef","54","Quantitative Aptitude","b46a977a-8c32-71a1-b429-c48e7019f637","Circle theorems - chords, tangents and cyclic quadrilaterals","medium","","intersecting chords theorem"
"54795037-523d-43af-ba4b-4757300d6b16","55","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","medium","","values from tan A with right angle"
"6a68d5ae-9efb-4a17-b74b-a58aff05685c","56","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","medium","","HCF for largest tile then count"
"a0c0bd56-119d-4b51-acb7-a0f6543bfbd7","57","Quantitative Aptitude","a704c46a-26db-43f5-9ece-3e339a15ac3b","Circle - area, circumference and sectors","medium","","annulus area then cost"
"7f289c84-d6f5-43de-b66e-33d1f44c9aeb","58","Quantitative Aptitude","21fb2f26-ef41-477c-a8eb-2717f20b6083","Pipes and cisterns","medium","","ratio of rates"
"d7f0c85b-bf06-4fa3-b78f-b9d67901043c","59","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","easy","","complementary-angle reduction"
"4fbb9cfd-e51f-4247-9bc0-4782f4174f36","60","Quantitative Aptitude","424d99d5-720f-409e-ba66-8660ac95a486","Area and perimeter - rectangle, square, triangle","easy","","equilateral triangle area"
"a35bb2f8-fc08-41c3-8770-2f416d2bf5c5","61","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","hard","","two conditions to a2+b2"
"3ceb0bcf-87ec-44c4-be31-7b3f06220468","62","Quantitative Aptitude","716450be-826f-428c-a51e-57101be2e9f9","Cost price, selling price and margin","hard","","false weight plus markup"
"edc5e639-dd8d-4b84-a959-26c9afd5d924","63","Quantitative Aptitude","caab5701-fc1c-40ff-8286-aa93175b0233","Races and circular tracks","hard","","two head-start conditions"
"0128a4f1-2206-4042-a93b-3887b311ea04","65","Quantitative Aptitude","d98cdd8a-6f6a-420a-a477-e5385f96f029","Remainders and factors","medium","","division algorithm"
"682b978b-d156-4476-bdba-4f302de952db","66","Quantitative Aptitude","9ea559c5-2c7b-49b4-8ab0-98938fd471df","Simple and compound interest","hard","","time defined by another SI condition"
"388aa61c-4ce1-400f-94b6-b52f45cb3596","67","Quantitative Aptitude","528ffbb5-94cb-438d-a875-c854d0f65ec5","Averages - simple and weighted","easy","","both groups same average"
"78604b3c-917d-498a-8dcd-f7bd26d9a834","68","Quantitative Aptitude","7ac38540-c87d-d608-a857-6d0dd1900445","Quadrilaterals and polygons","medium","","rhombus with interior point"
"7f89234b-b7a0-42aa-9a89-b790fbd482cf","70","Quantitative Aptitude","a5ece133-4cad-4641-8caa-5e593c34e888","Simultaneous equations from word conditions","medium","","three equations"
"d91197e9-add3-49a9-ad3f-fb1311ae30a0","71","Quantitative Aptitude","5194061c-a0ed-423e-aa9d-b3c774115dc8","Linear equations in one and two variables","medium","","salary with fixed increment"
"8e5b84e0-bec3-42a4-9788-21d19b642d23","72","Quantitative Aptitude","c2079ba4-41e3-4db0-908b-a6fd4a550cab","Proportional division of quantities","medium","","share from a difference"
"59d8d6b3-b619-4373-bf97-1e1ee4f85c5c","73","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","easy","","marks table"
"34cfa820-fdf4-4bf7-9afb-bce3496c533b","74","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","candidates table"
"c705aa72-3095-49fe-be29-3b52bee337bd","75","Quantitative Aptitude","2ab2e850-22d2-4286-8b8e-5e40767657e3","Successive percentage change","medium","","series of discounts"
"4097839c-8927-4a83-aaef-66009665c7d1","76","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","underlined group of words"
"b84a0af7-8acd-4b73-8d7e-15617d4f9d3d","77","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","","telescope"
"2968e83c-d524-4a8d-aa5b-61239e7890f5","78","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","correct the misspelt word"
"571414bd-2ccc-40d7-ab94-a5c3120a8c8a","79","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","easy","","standalone word"
"6afbf710-2802-4550-8d10-bc2da60bcd05","80","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","standalone word"
"143f1719-d75a-43ba-83a4-7a4f97b668c8","81","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled parts; see para-jumble gap; moved off Logical Order per migration 306"
"89c05574-d6ee-4565-ae95-eb9b9b12e7e1","82","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","substitute underlined segment"
"b8d6ed7f-645c-4a75-a6c4-16861489ca0c","83","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","subject-verb and tense"
"967be9a8-471d-4355-8581-10099964277f","84","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","active to passive; no voice leaf; filled from migration 306"
"40c2ca0f-c74e-4736-892f-3fed0b4a3756","85","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","underlined word"
"edcd75e5-097e-4597-9ee4-38d1d5e4efbe","86","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled parts; moved off Logical Order per migration 306"
"edf46cb9-8e6e-4b02-a917-e2a47a33c0cc","87","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","easy","","simple future passive; no voice leaf; filled from migration 306"
"231f37d9-09ab-4aa1-82a9-c8e0756e34ea","88","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","substitute underlined word"
"5900937e-91e3-4f9e-853c-34ac46f64345","89","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","medium","","idiom replaces a segment"
"aa019ce8-bd82-45d7-850a-c3035d84f318","90","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","easy","","hit the nail on the head"
"c6d173e9-571d-4980-b00b-0f0b9e994c0c","91","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","easy","","adverb form"
"c40017bc-8a52-4147-9cf5-1e5d46eb406e","92","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","acquaintance"
"9f2ea3a2-6d14-41ba-8d4c-cadff2584805","93","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","easy","","standalone word"
"495e1334-481a-4173-9cc6-f906523fbf74","94","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","synonym of underlined word"
"f8546573-0eb5-4d47-b441-193e873fce8b","95","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","gauche/clumsy"
"2d893dc8-fa62-48eb-ac76-bec3c027ba01","96","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 1 of 5"
"2d467cfe-e96d-496e-993c-c3e7f1f4c231","97","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 2 of 5"
"7ecb63c7-093c-4ccc-ac2f-b218c90575a5","98","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 3 of 5"
"b3619acc-157d-4178-92a9-412d505a4853","99","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 4 of 5"
"c04d4142-ad8b-4cac-bd95-e36f3947d882","100","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 5 of 5"
