"question_id","question_number","section","assign_topic_id","proposed_topic_label","difficulty","decision","proposal_note"
"3cb57834-f630-4250-b1bd-94610708e44d","24","General Intelligence and Reasoning","dad69132-676d-4a7b-be3d-1da364bd36f9","Arithmetic operation machine","easy","","interchange then evaluate"
"6106940f-07db-4217-8409-beb69c4fb3b9","51","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","medium","","divisibility by 8 and 5"
"62e13148-4bc8-4271-9cfe-c59740020516","53","Quantitative Aptitude","acb24326-448a-3224-7ec8-98891f931f53","Triangle properties and centres","medium","","altitude to a side"
"8efb0bc7-f3c1-4120-a41c-b12fb0870d3b","54","Quantitative Aptitude","5d6007fc-1b29-498d-bd19-6a50b296f041","BODMAS and order of operations","easy","","nested brackets"
"cc4bb215-1310-47be-bc52-e507b62ff262","55","Quantitative Aptitude","10d8610d-9dbd-4f47-b301-1ed3c0d2dce6","Income, expenditure and savings","hard","","derive ratio constant from 25% saving"
"8c4a3f90-b0ed-4a88-8d2c-186f9e6806e9","56","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","easy","","cumulative column read"
"419d4f19-3ccd-4e50-80d3-696dc538ea53","57","Quantitative Aptitude","4ad71c10-ba53-15ef-e1ce-9598602559a9","Congruence and similarity","medium","","SAS criterion"
"632c70a2-4a0a-4d92-9b3d-f97d8b9a0d96","58","Quantitative Aptitude","21fb2f26-ef41-477c-a8eb-2717f20b6083","Pipes and cisterns","hard","","C closed 2 min before filling"
"3cf945dc-8c6e-4212-9634-8e02d04a8d2e","59","Quantitative Aptitude","a5ece133-4cad-4641-8caa-5e593c34e888","Simultaneous equations from word conditions","hard","","2 equations 3 unknowns; integer constraint"
"feb808ac-d612-4c4d-9e25-a858c5bd6789","60","Quantitative Aptitude","74799854-a84e-4607-844e-afb8c50b7bc0","Simple and compound ratio","easy","","mean proportional"
"efa0ad36-42d3-452d-a590-d908614fe99f","63","Quantitative Aptitude","c2079ba4-41e3-4db0-908b-a6fd4a550cab","Proportional division of quantities","medium","","split then weighted combination"
"dfcb1b0f-81a5-40a9-b926-055ffd08e668","64","Quantitative Aptitude","f6a36919-07e6-46a8-ae43-e3c13d549c98","Discount and marked price","medium","","three successive discounts"
"636d2bd1-ef5d-4b1f-86c9-8e606e00b01f","65","Quantitative Aptitude","528ffbb5-94cb-438d-a875-c854d0f65ec5","Averages - simple and weighted","hard","","multi-condition back-solve"
"74a6dc91-4be7-4d3f-ab92-ce1b10c69b2b","69","Quantitative Aptitude","caab5701-fc1c-40ff-8286-aa93175b0233","Races and circular tracks","medium","","relative 7 rounds/hr over 1.5 hr"
"0b41b0b7-8331-4a90-8cca-59d2a31a0e4b","72","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","compute average then compare"
"f659f9a4-650c-4480-9bc1-5dfc328f93c9","73","Quantitative Aptitude","c2079ba4-41e3-4db0-908b-a6fd4a550cab","Proportional division of quantities","easy","","ratio parts of 180 degrees"
"5911900a-9974-42b0-b58e-df0d13a15ef0","75","Quantitative Aptitude","9ea559c5-2c7b-49b4-8ab0-98938fd471df","Simple and compound interest","medium","","rate from 7x then time for 18x"
"5597a60b-62e7-4562-a779-88e988270369","76","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","",""
"587c651a-9105-4adf-a741-189f8b66ec91","77","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","",""
"99d7ea1d-835a-4d42-9379-a4b1f1314486","78","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","comparative form"
"3d609730-c08a-433b-ac37-350abc362ce6","79","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","easy","","adjective for adverb"
"dadcf9b0-44d4-4034-aa6d-0ddc7fd2c735","80","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","medium","","low-frequency word"
"461dab04-d6e6-49fa-afd7-5432665b1752","81","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","",""
"b1212076-dec1-4ec7-a259-6444408d5167","82","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","easy","","synonym of underlined word"
"7eda5ae1-9a5b-4232-b948-404235d4f958","83","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","medium","","idiom fills blank"
"c9c6f90d-4200-49c0-af08-68a94519a2e8","84","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","",""
"bb5d5b5b-37cf-4ce9-859a-f12a5815814c","85","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","no voice leaf in catalogue; filled from migration 306"
"b815a7aa-d169-4d48-9dfb-e154ab21f69a","86","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","para jumble; leaf is composition-oriented, see gap list; moved off Logical Order per migration 306"
"f8ef1e91-c11c-420d-b792-e50c4f271506","87","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","","underlined group of words"
"9e3c8f09-d2d2-4eda-90c2-de81cfef01ab","88","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","no voice leaf in catalogue; filled from migration 306"
"fd20e743-74c8-43a3-8b72-6009eced3fe5","89","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","synonym fitting a blank"
"c1869162-d9e7-49e5-928c-34610ac2fa6e","90","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","easy","","meaning of underlined word"
"37cfd49f-717e-490a-9df3-dd46235fab23","91","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","easy","","common idiom"
"ad24dd30-6a51-40d8-b977-8a4ea8c27d28","92","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","",""
"593ea710-413a-4ce9-a6d8-c470ead779db","93","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","easy","","superior than -> to"
"6d0a93e9-a58f-4869-82ef-5f3e68046f0c","94","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","subjunctive were"
"68da7917-c157-41de-86e4-0a81df2b706c","95","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","",""
"66e19914-e729-498b-bf9e-1576dac875a3","96","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 1 of 5"
"77a1763b-2db0-4f5d-a60d-b1c0a15641b4","97","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 2 of 5"
"34dead79-4ad4-404e-a27a-27c81a1c2ba8","98","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 3 of 5"
"8af8eac2-43f2-447e-9395-bdd2a0104822","99","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 4 of 5"
"bc42d568-3187-4923-9f2e-68902e3209f6","100","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 5 of 5"
