"question_id","question_number","section","assign_topic_id","proposed_topic_label","difficulty","decision","proposal_note"
"6b72ba00-9527-4181-ac24-0e675b7bca3b","79","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","substitute underlined segment"
"af24495c-75b9-4a7d-a503-c231465e9f21","80","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","medium","","olive branch idiom fills blank"
"cbc10628-ab88-4391-a549-611306cc73a8","81","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","contemptible"
"849afa05-6fd4-45eb-9e2e-03f6ebf4bbb9","82","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","underlined word"
"f66994b8-ede2-47d0-8bbc-b63edc3998e3","83","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","easy","","when life gives you lemons"
"bad8a0b5-f378-4265-84a5-d66fc39b338e","84","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","standalone word"
"24b2639d-dd04-4bce-a456-993baa89c611","85","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","conscious"
"35963656-0828-4ee3-b6af-25fdf1c05a66","86","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","synonym replaces underlined word"
"f7d966bc-484b-4fda-848a-2a7844f13399","87","English Comprehension","a628b8f9-5d2f-8502-5517-cc2b1cf0916a","Direct and indirect narration","medium","","reported speech; no narration leaf; filled from migration 306"
"34998945-e395-42d5-9125-2b99fa45dd14","88","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled sentences; see para-jumble gap; moved off Logical Order per migration 306"
"61935ace-76bc-4688-bfaf-c59ccf4d7d59","89","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","easy","","standalone word"
"1ce78c34-769e-4a67-b83c-2e9e5dc3fd51","90","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","verb fits blank"
"97bd8d31-9e88-4998-a372-bb51e1c81ea2","91","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","part with error"
"3e5d8324-0837-437d-9153-667e480455e5","92","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled sentences; moved off Logical Order per migration 306"
"5ca31a39-a03e-4275-9ce1-a19ba08549b1","93","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","easy","","invincible"
"16fd6f46-a373-4bf0-bd1a-8349dc740f11","94","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","interrogative to passive; no voice leaf; filled from migration 306"
"1ee3019c-55b6-4478-819f-41b6b29bd83a","95","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","interjection usage"
"e4f51706-6bf5-4b95-9cda-5ade5d9c0bfb","96","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 1 of 5"
"19f752fd-2e78-4d08-8ab2-e0fd1a0a5da7","97","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 2 of 5"
"b7b42b0a-173d-4d5f-80b8-111d820137c9","98","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 3 of 5"
"6cb21c52-f54b-45ee-abfc-f738949e73e9","99","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 4 of 5"
"e6e170f8-59c2-476a-a134-080057c01e0c","100","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 5 of 5"
