"question_id","question_number","section","assign_topic_id","proposed_topic_label","difficulty","decision","proposal_note"
"b588a062-8880-4ef1-b551-9c7df378fb09","22","General Intelligence and Reasoning","e380c325-7879-4dca-9efc-a587a9499da0","Number and letter analogy","medium","","number-set relation"
"4ae48778-bbc4-4db2-bd5c-994000cd1203","23","General Intelligence and Reasoning","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","Number and digit coding","hard","","letter position coding"
"5e9e6489-75e1-4709-8d65-b475b5977be6","24","General Intelligence and Reasoning","dad69132-676d-4a7b-be3d-1da364bd36f9","Arithmetic operation machine","medium","","operation chain"
"99ea34e3-f57b-4308-add9-9eb2af62937d","25","General Intelligence and Reasoning","7d5a08c1-a3ac-4337-8f3e-28b5762b1857","Alphabet series","medium","","fill blanks"
"63d25c80-0417-4831-ac76-6dccbf0d42ca","51","Quantitative Aptitude","5194061c-a0ed-423e-aa9d-b3c774115dc8","Linear equations in one and two variables","hard","","price change alters quantity"
"39ae0de3-05bc-4057-a1a5-d8d53a03163c","52","Quantitative Aptitude","21fb2f26-ef41-477c-a8eb-2717f20b6083","Pipes and cisterns","hard","","three pipes, pairwise rates"
"49887979-094f-4875-b975-31e0384afde9","53","Quantitative Aptitude","7eaf2385-2af8-19c9-b852-4b517f2b005c","Lines and angles","medium","","angle sum with fraction"
"5a48e2d4-0c15-487d-b5bb-b2ec3c4993c1","54","Quantitative Aptitude","9ea559c5-2c7b-49b4-8ab0-98938fd471df","Simple and compound interest","hard","","SI with part repayment"
"37687084-201e-4946-a364-5110770c3fd1","55","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","distance table"
"fbec3bfb-e1c8-4e27-9ec5-a440ce1acfc5","56","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","easy","","complementary angles"
"c1dbd72a-1436-473e-aef6-42b03f170229","57","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","medium","","HCF for largest cube"
"d03461ee-b27d-4f98-a210-e239d49b5315","58","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","banana production table"
"cd6aae9b-f52e-4711-8c25-4d2d1dd471d6","59","Quantitative Aptitude","2ab2e850-22d2-4286-8b8e-5e40767657e3","Successive percentage change","medium","","compare discount schemes"
"3c568428-b776-4638-a663-fb474079a90a","60","Quantitative Aptitude","d1979e85-7942-4fdd-a5fa-b1d2e29f5977","Boats and streams","medium","","upstream then downstream"
"674999e7-513b-41e5-a286-d47f1ef7bb43","61","Quantitative Aptitude","b46a977a-8c32-71a1-b429-c48e7019f637","Circle theorems - chords, tangents and cyclic quadrilaterals","hard","","direct common tangents meeting point"
"5cce061f-7916-494e-874e-109d5dd7da7a","62","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","imports table"
"57922ad3-29a6-4189-9c32-ed418078adf3","63","Quantitative Aptitude","e1fecd85-fe0d-4594-a851-40691666a7b4","Algebraic identities and factorisation","medium","","identity then substitute"
"fec2bf19-de26-4f2a-8bd5-14597d8ea20c","64","Quantitative Aptitude","ce23f17b-f621-46b0-bb72-fc926a0be3d4","Tabular data interpretation","medium","","expenditure distribution table"
"8648e1a9-8feb-4cea-b037-01b8560fa787","65","Quantitative Aptitude","e1fecd85-fe0d-4594-a851-40691666a7b4","Algebraic identities and factorisation","medium","","square of sum with reciprocal"
"806d36a5-9bd4-4bd9-8c93-0ffd93295a12","66","Quantitative Aptitude","716450be-826f-428c-a51e-57101be2e9f9","Cost price, selling price and margin","medium","","gain as fraction of SP"
"b60f1d47-ec88-421d-bbf7-5aa0342c4f4b","67","Quantitative Aptitude","528ffbb5-94cb-438d-a875-c854d0f65ec5","Averages - simple and weighted","easy","","two-group weighted average"
"a883c3b7-7fd4-410c-b407-a718b057958b","68","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","hard","","expression from relation"
"fffd354c-533a-44a9-a1c8-d02859b52787","69","Quantitative Aptitude","74799854-a84e-4607-844e-afb8c50b7bc0","Simple and compound ratio","medium","","two mean proportionals"
"4a53bd3c-aa80-408a-8291-4c58a94a97f3","70","Quantitative Aptitude","14c51cd0-d60f-42bb-a584-89639d2306fa","LCM, HCF and divisibility","easy","","divisibility by 6"
"4ccfa7ae-f3f4-457f-b277-01ece9b91d8a","71","Quantitative Aptitude","80dd720e-8f81-fc7e-b319-eb1b1ac461df","Trigonometric ratios and identities","medium","","right triangle ratios"
"9e1828d3-4739-42e7-af2a-c1b3fb41c44e","72","Quantitative Aptitude","acb24326-448a-3224-7ec8-98891f931f53","Triangle properties and centres","easy","","isosceles base angles"
"4a70265b-2f3a-4e03-b9b5-521de23dde7d","73","Quantitative Aptitude","10d8610d-9dbd-4f47-b301-1ed3c0d2dce6","Income, expenditure and savings","medium","","income and expenditure change"
"aa114a2b-2157-40d6-a71c-ffa4248f8902","74","Quantitative Aptitude","acb24326-448a-3224-7ec8-98891f931f53","Triangle properties and centres","hard","","medians at right angles"
"cf8e1ee3-c807-4f6c-b633-8dfa5b79b9d9","75","Quantitative Aptitude","5d6007fc-1b29-498d-bd19-6a50b296f041","BODMAS and order of operations","medium","","mixed fractions"
"ee117801-a067-4d55-a23d-01f0d600d765","76","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","easy","","correct spelling fills blank"
"df476358-aee3-4fcd-a305-62a127f1a009","77","English Comprehension","f146f9b5-b13d-47c0-8aca-c80a6566b4fe","Tense and sequence of tenses","medium","","when-clause tense"
"5ce44ef1-339e-4035-b361-faa07f6c2b3b","78","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","medium","","standalone word"
"aaa49ea5-fc66-4398-abc5-78360ee36aed","79","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","negligence"
"2634ea83-0e8c-44d5-8e9d-e2c5dab737f5","80","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","standalone word"
"892aae11-ef4a-4d54-8fab-42e96d5e94c7","81","English Comprehension","e6f14cb6-df7f-4e3a-9aa4-5efbf45b7946","One-word substitution","medium","","underlined group of words"
"5b5a3147-164b-4bf5-868f-e00eaa264c02","82","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","medium","","passive continuous to active; no voice leaf; filled from migration 306"
"5c7a54a5-64a1-4605-94b9-0f47d0a00b7c","83","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","easy","","a dime a dozen"
"f96ad964-f921-49cc-bad1-dd0a553a3cb4","84","English Comprehension","bb17b54f-b233-4c9d-9bad-4526b5ce2f87","Synonyms","easy","","standalone word"
"4503ef9f-a3d8-43a2-bc41-51545fc04377","85","English Comprehension","22591465-673a-c375-3460-2702125f6fc3","Spelling","medium","","misspelt among underlined"
"3b7dca0e-3d88-4d4b-8a96-3c73966470a5","86","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled parts; see para-jumble gap; moved off Logical Order per migration 306"
"44f2f7f6-5a3a-4296-b5f3-00348bfe9253","87","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","option with error"
"ebcc3d4f-c9f7-48c7-b48c-850ef848ce04","88","English Comprehension","b56cb48c-f85b-4158-8e71-f954f48a8c10","Antonyms","easy","","underlined word"
"c422e572-f74e-47a4-aa4c-945b99a16932","89","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","eloquent in context"
"63542cba-01aa-4c24-a96e-499ddec06023","90","English Comprehension","8d10db27-adf4-21de-1e30-ac69023ab650","Sentence rearrangement (para jumble)","medium","","jumbled sentences; moved off Logical Order per migration 306"
"8a6f70ea-e606-4799-97e7-8e4599a14b45","91","English Comprehension","925bca25-49af-bb3b-0e2b-707ca2e0b9fa","Active and passive voice","easy","","modal active to passive; no voice leaf; filled from migration 306"
"4ac2ff1a-2b77-401a-b62b-37de5bed9ae1","92","English Comprehension","cbb196b4-3325-4af1-80f9-a4280d592e9f","Single-word contextual fit","medium","","synonym fills blank"
"d02503c7-a509-44c2-acc7-1794c33ae063","93","English Comprehension","57e9ec9c-c979-437a-b1e8-90580921f096","Phrase replacement","medium","","substitute underlined segment"
"08e04d9b-9e5f-4d52-89e3-baa119d586fd","94","English Comprehension","f4ab61e2-cadf-4686-a1c5-50554463f230","Meaning of an idiom in context","medium","","nobody's fool"
"620c0a0e-c778-4535-a690-8756ab799bf0","95","English Comprehension","10b21db7-8b86-4fa9-a1f6-8cd7d21085da","Segment-marked error identification","medium","","adverb form"
"51737802-97b1-432d-921e-a360792e8d41","96","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 1 of 5"
"6bbab9a3-ca5b-48eb-8f53-642d444aca09","97","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 2 of 5"
"6fbf5996-26de-4fd0-9cbc-b3c919ba13ca","98","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 3 of 5"
"f69ced46-314e-4321-9cdc-bdf74d5fa4d6","99","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 4 of 5"
"ffbe0149-8dfe-4377-b193-b54073cd6882","100","English Comprehension","c91ecdcc-7fc9-4d23-b3b7-9122ce81cf9a","Multi-blank passage cloze","medium","","blank 5 of 5"
