"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes","assign_topic_id","difficulty"
"question","318fd4c0-c121-5434-8dac-58308680ec3c","2025","22","With reference to the passage, the following assumptions have been made: I. Green energy production can be linked to/integrated with the cli","no_primary_tag","flagged","","","","easy"
"question","b3727889-d911-57f0-ac72-e5f5caca79da","2025","23","Which one of the following statements best reflects the critical message conveyed by the passage?","no_primary_tag","flagged","","","","hard"
"question","08bbf282-55d6-5521-909c-9ee51ffc9c6a","2025","24","With reference to the above passage, the following assumptions have been made: I. People above the poverty line also are prone to suffer fro","","","","","","easy"
"question","971766b8-1e5a-5212-821e-fb13b4ff2d71","2025","25","A solid cube is painted yellow on all its faces. The cube is then cut into 60 smaller but equal pieces by making the minimum number of cuts.","","","","","","hard"
"question","526f5a2c-bff1-59c2-a869-5af93c6415d5","2025","26","If 7 * 24 = 25 and 12 * 16 = 20, then what is 16 * 63 equal to?","","","","","","medium"
"question","bdfc9c1b-e68d-509a-aacb-a46d1968a8d8","2025","27","The petrol price shot up by 10% as a result of the hike in crude oil prices. The price of petrol before the hike was ₹90 per litre. A person","non_ascii_suspect","flagged","","","","hard"
"question","3d20473e-509e-569a-8693-c2905c62bc94","2025","28","A 4-digit number N is such that when divided by 3, 5, 6, 9 it leaves a remainder of 1, 3, 4, 7 respectively. What is the smallest value of N","","spot_check","","","","hard"
"question","d0ca1c1f-974d-5165-b167-4a06c9ec477d","2025","29","Consider the following statements: I. If A ≤ B > C < D > E > F ≥ G = H; then B is always greater than E. II. If P > Q = R ≥ S = T ≤ U = V > ","non_ascii_suspect","flagged","","","","hard"
"question","b42d9250-b047-5b0f-9fbb-b350cb818e13","2025","30","What is the unit digit in the multiplication of 1 × 3 × 5 × 7 × 9 × … × 999?","non_ascii_suspect","flagged","","","","hard"
"question","a606923b-e693-561f-ae15-d81ccebedd10","2025","31","Which one of the following statements best reflects the critical message conveyed by the author of the passage?","duplicate_text","flagged","","","","hard"
"question","f1f5296e-3f1a-526a-8011-376c5e04ee5d","2025","32","With reference to the above passage, the following assumptions have been made: I. No country needs to depend on ecosystems to boost national","no_primary_tag","flagged","","","","easy"
"question","3fc4323c-288c-5337-ac91-91069f5f5600","2025","33","Which one of the following statements best reflects the central idea of the passage?","no_primary_tag","flagged","","","","hard"
"question","1b5393a8-e294-58dc-88c4-18ab8f155031","2025","34","With reference to the above passage, the following assumptions have been made: I. Path-dependent green investments will eventually most like","no_primary_tag","flagged","","","","easy"
"question","51f0367d-818b-5b98-b34d-151d9bc466a7","2025","35","A natural number N is such that it can be expressed as N = p + q + r, where p, q, and r are distinct factors of N. How many numbers below 50","","","","","","hard"
"question","fccc2486-9218-5a14-ae0b-554aa2e6b040","2025","36","Three prime numbers p, q, and r, each less than 20, are such that p – q = q – r. How many distinct possible values can we get for (p + q + r","non_ascii_suspect;no_primary_tag","flagged","","","","hard"
"question","6a32a9c7-a091-5a34-994d-2264c58b7bcd","2025","37","How many possible values of (p + q + r) are there satisfying 1/p + 1/q + 1/r = 1, where p, q, and r are natural numbers (not necessarily dis","","","","","","hard"
"question","b717f035-63d3-56fd-9345-fef12e7a63c3","2025","38","What comes at X and Y respectively in the following sequence? January, January, December, October, X, March, October, Y, September","","","","","","medium"
"question","099188fa-547f-578e-af4e-ab51763167d5","2025","39","Team X scored a total of N runs in 20 overs. Team Y tied the score in 10% less overs. Had Team Y’s average run rate (runs per over) been 50%","non_ascii_suspect;no_primary_tag","flagged","","","","medium"
"question","df740ba9-3ecf-5245-8420-97ae001e1ca1","2025","40","The price (p) of a commodity is first increased by k%, then decreased by k%; again increased by k%, and again decreased by k%. If the new pr","no_primary_tag","flagged","","","","medium"
"question","30bf27a7-228b-5352-a77d-f0066dbdbfe2","2025","41","Which one of the following statements best reflects the most logical, rational and crucial message conveyed by the passage?","","","","","","hard"
"question","3fdd07ff-9408-5b7f-a8f2-e3822b7cf289","2025","42","Which one of the following statements best reflects the crux of the passage?","duplicate_text;no_primary_tag","flagged","","","","hard"
"question","8b22e00b-41f3-57e3-b21a-f0d72cef0cf2","2025","43","A question is given followed by two Statements I and II. Consider the Question and the Statements and mark the correct option. Question: In ","","spot_check","","","","hard"
"question","4115ee5b-d67d-59c7-8a51-f4d6ec494e28","2025","44","A question is given followed by two Statements I and II. Consider the Question and the Statements and mark the correct option. Question: Is ","non_ascii_suspect","flagged","","","","hard"
"question","11b44cbd-6c88-579b-8394-c58cafe0a7a2","2025","45","In a T20 cricket match, three players X, Y and Z scored a total of 37 runs. The ratio of number of runs scored by X to the number of runs sc","","","","","","medium"
"question","71b2d2bb-3629-5ea2-8b5f-f3031726e1be","2025","46","Let p + q = 10, where p, q are integers. Value-I = Maximum value of p × q when p, q are positive integers. Value-II = Maximum value of p × q","non_ascii_suspect","flagged","","","","hard"
"question","e70186cc-ea81-53a2-8dad-1503c38b526d","2025","47","Consider a set of 11 numbers: Value-I = Minimum value of the average of the numbers of the set when they are consecutive integers ≥ –5. Valu","non_ascii_suspect","flagged","","","","medium"
"question","62c33523-061f-552f-8ea8-94afdf284221","2025","48","The average of three numbers p, q and r is k. p is as much more than the average as q is less than the average. What is the value of r?","","","","","","medium"
"question","15159d2a-b2de-570a-bcbb-ee007be54556","2025","49","Let x be a real number between 0 and 1. Which of the following statements is/are correct? I. x² > x³ II. x > √x Select the correct answer us","non_ascii_suspect","flagged","","","","hard"
"question","7440c9f0-ffd2-5cfa-8622-61309771ad42","2025","50","The difference between any two natural numbers is 10. What can be said about the natural numbers which are divisible by 5 and lie between th","","","","","","hard"
"question","e83d03f7-40a5-57bc-8d46-d48eb99d4ded","2025","51","Which one of the following statements best reflects the critical message conveyed by the author of the passage?","duplicate_text","flagged","","","","hard"
"question","8f9c1e10-dd32-5dc9-ac21-5e266f903082","2025","52","With reference to the above passage, the following assumptions have been made: I. Corporate capitalism promotes the growth of labour force a","no_primary_tag","flagged","","","","easy"
"question","7606b3e0-722d-5ed1-8471-84da1ed3489a","2025","53","Which one of the following statements reflects the best explanation of the above passage?","","","","","","medium"
"question","8f89546d-0ced-53bc-aa9b-3ea1bd4e075a","2025","54","Consider the following statements: I. There exists a natural number which when increased by 50% can have its number of factors unchanged. II","","","","","","hard"
"question","45909f5c-f1d9-5649-92f5-0b6e6e4873c7","2025","55","There are 7 places A, B, C, D, E, F and G in a city connected by various roads AB, AC, CD, DE, BF, EG and FG. A is 6 km south of B. A is 10 ","","spot_check","","","","hard"
"question","8f67701d-a80a-5f2f-a20c-d87fa7565477","2025","56","In a certain code if 64 is written as 343 and 216 is written as 729, then how is 512 written in that code?","","","","","","medium"
"question","7b2cbc06-c889-5205-a669-c5d2c72cc426","2025","57","What is the remainder when 9³ + 9⁴ + 9⁵ + 9⁶ + ... + 9¹⁰⁰ is divided by 6?","non_ascii_suspect;no_primary_tag","flagged","","","","hard"
"question","8798cdcd-a73f-5cf5-90d6-216b6a0959c6","2025","58","A question is given followed by two Statements I and II. Consider the Question and the Statements and mark the correct option. Question: Wha","no_primary_tag","flagged","","","","hard"
"question","c346db98-cdf5-5efd-96e8-a64b9cd4863c","2025","59","A question is given followed by two Statements I and II. Consider the Question and the Statements and mark the correct option. Question: Let","non_ascii_suspect","flagged","","","","hard"
"question","cc197b14-a56c-5188-9dcd-44be994c31a4","2025","60","A question is given followed by two Statements I and II. Consider the Question and the Statements and mark the correct option. Question: How","non_ascii_suspect;no_primary_tag","flagged","","","","hard"
"question","20b8d1ca-6eee-5fef-b68f-0ee65591b94d","2025","61","Which one of the following statements best reflects the central idea conveyed by the passage?","duplicate_text","flagged","","","","hard"
"question","f6a87a91-85ec-5f1d-b592-1206643a6f9f","2025","62","With reference to the above passage, the following assumptions have been made: I. Global climate change can result in the migration of sever","no_primary_tag","flagged","","","","easy"
"question","4e0f0a0c-8d00-54a8-9aee-fe5f0adcf4ee","2025","63","Which one of the following statements best reflects the critical message conveyed by the author of the passage?","duplicate_text","flagged","","","","hard"
"question","52e3d938-1a4d-577f-a81a-aebfc1980eea","2025","64","With reference to the above passage, the following assumptions have been made: I. In a democracy, a strong opposition is required only if th","","","","","","easy"
"question","f1a5801c-0a79-57ac-a438-0bc3ae15c169","2025","65","P is the brother of Q and R. S is R’s mother. T is P’s father. How many of the following statements are definitely true? I. S and T are a co","non_ascii_suspect;no_primary_tag","flagged","","","","hard"
"question","dcdfa617-1b12-58c7-a85a-51972a6b0d51","2025","66","If NO is coded as 210, NOT is coded as 4200 and NOTE is coded as 21000, then how is NOTES coded?","","","","","","medium"
"question","a7d893c8-bfb0-596d-b1a1-b5e6b68f7ae2","2025","67","If FRANCE is coded as 654321 and GERMANY is coded as 9158437, then how is YEMEN coded?","","","","","","medium"
"question","359f6a10-a8a5-5ad0-af2f-8eaf43c37be0","2025","68","The 5-digit number PQRST (all distinct digits) is such that T is not equal to 0. P is thrice T. S is greater than Q by 4, while Q is greater","","spot_check","","","","hard"
"question","042ace89-c104-5fc9-a407-5f2519196755","2025","69","X can complete one-third of a certain work in 6 days, Y can complete one-third of the same work in 8 days and Z can complete three-fourth of","no_primary_tag","flagged","","","","medium"
"question","63e1255a-7d3d-5c1d-8bb8-2b8b4051c579","2025","70","What is X in the sequence 1, 3, 6, 11, 18, X, 42?","","","","","","medium"
"question","872b98f8-b23b-5e16-9e74-32d5098f8610","2025","71","Which one of the following statements best reflects the central idea conveyed by the passage?","duplicate_text","flagged","","","","hard"
"question","2835c2ce-f205-5677-a6d6-23fbd0c59508","2025","72","With reference to the above passage, the following assumptions have been made: I. Supply-side investments in companies can result in low-car","","","","","","easy"
"question","cbd3ccc1-cc0a-5af0-aa52-f4dfb3e2bcef","2025","73","Which one of the following statements best reflects the most logical, rational and pragmatic message conveyed by the passage?","","","","","","hard"
"question","d883cc60-34ff-5184-b3b3-842c5361d255","2025","74","With reference to the above passage, the following assumptions have been made: I. Automobile factories are examples of the circular economy.","","","","","","easy"
"question","d5f0d350-7a9e-5ef8-b25e-4a68f882454c","2025","75","A set (X) of 20 pipes can fill 70% of a tank in 14 minutes. Another set (Y) of 10 pipes fills 3/8th of the tank in 6 minutes. A third set (Z","","spot_check","","","","hard"
"question","2148de4d-18db-5727-af44-9f0bad86e759","2025","76","If n is a natural number, then what is the number of distinct remainders of (1^n + 2^n) when divided by 4?","","","","","","hard"
"question","44b3afee-f382-5568-a948-b56b1afafb0f","2025","77","Let P = QQQ be a 3-digit number. What is the HCF of P and 481?","no_primary_tag","flagged","","","","hard"
"question","b5b86096-4927-54a7-a1b4-aaba46708985","2025","78","What is the 489th digit in the number 123456789101112...?","","","","","","medium"
"question","3f94d873-1512-5e63-a7fb-e62585fa9b60","2025","79","A mobile phone has been stolen. There are 3 suspects P, Q and R. They were questioned knowing that only one of them is guilty. Their respons","","","","","","hard"
"question","4b10a361-2644-5719-abc8-1254acf93473","2025","80","Three teams P, Q, R participated in a tournament in which the teams play with one another exactly once. A win fetches a team 2 points and a ","","","","","","hard"
"tag","2eea1abd-48ca-4c62-91dd-693a5fce9bed","2025","0683c41f-da6e-4738-872a-f2cd424de015","0683c41f-da6e-4738-872a-f2cd424de015","unknown_topic","flagged","","","",""
"tag","2eea1abd-48ca-4c62-91dd-693a5fce9bed","2025","0683c41f-da6e-4738-872a-f2cd424de015","0683c41f-da6e-4738-872a-f2cd424de015","unknown_topic","flagged","","","",""
"tag","35179069-7ccb-49f7-86c8-77c561b5502b","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","721e8e0a-32b8-4458-85d9-4b8d63570e2c","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","c0c4be0b-8137-4cf2-a7ad-9ca67d297cad","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","a8daff64-e9f1-4d3a-8f6d-f7fe1061c217","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","56a3cedd-4ff2-4d2e-b7b6-3b5db9630b8b","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","25b111d1-07a3-4ad8-806d-7f548f974927","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","057b8214-b743-4e89-b7f2-05902ae8b621","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","a5e96a4e-d13d-46ac-b468-ddf5388fadb3","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","56d83eb8-2071-49a4-b25d-3d16a72f540a","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","bc607dce-afa6-4608-805d-07f6681dadcd","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","2cab3e8d-08ed-4805-8ee1-8e9fc88bb934","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","8700a08b-5390-42a0-aca5-741606984749","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","8cae8540-76e5-46bf-89ff-a22b598b594e","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","95a2316e-feff-4365-9221-755938d8c8b6","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","e5f9fcf8-9b10-4e34-8af7-c79584b14994","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","98e6d917-4d38-4cc3-bef6-f057e7c78d2b","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","ef9f62d3-62f5-4ea1-b194-29dbce486d08","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","346e1c89-2934-43a6-8b28-37c4ef00f722","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","1f95a048-5873-4316-9b3a-d0aa87b312b7","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","17faea5b-269d-4fa3-b946-eb7edc43f29b","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","271a5771-3da9-49fa-9060-24fd78d344d3","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","a612a2ef-44aa-43fa-899c-67e395ee27fd","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","33917f70-68e7-403a-882b-15e9b83352eb","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","98c3e2d3-6c47-46da-a921-57386371695d","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","db4b635a-20f0-44ff-81d7-0cb55ce91d05","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","90333332-1813-46c6-9428-ce795cf7ba77","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","4aca076d-95db-4b69-b1f5-c2899f7375b7","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","34986929-a85b-4674-aeed-e2eadbb62be2","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","669d62a9-5a9d-4814-84d9-3969e8fe84b9","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","a58cdb89-32e4-4d22-a8ec-72b1ccc0a3e5","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","e5007956-24ff-4836-a93a-4791c0b424b2","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","50de5f60-51ff-4386-8b6c-0af600d2711a","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","0c2525f6-9508-4de0-ba11-743eb9fdb3f7","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","61bce8cc-9e42-4a48-b775-dff87a5eba00","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","89b21cc2-c669-40ef-91b2-2872662b4f3f","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","6a02cfa9-6fd8-4ef7-aac0-74d5d1170308","2025","0f739131-d019-48b8-9375-49d18cbf7444","Quant and DI","non_primary","flagged","","","",""
"tag","128e2284-73ed-4671-b7e9-7d40f31bc325","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","b946587f-d21a-422f-ad44-c2e2c7a7f5f9","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","d65e935e-6ed8-420e-8075-8e66dd22581e","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","7730d15a-10cb-496f-9d5a-38fa12778e15","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","ff57b2d0-2d96-45f5-8568-0e5674cafd11","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","4526f6d7-4ea1-4ee1-b37c-3872ebc82800","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","0991e3ad-82c5-4d52-bad6-b586cb870588","2025","10b8404d-601b-48f2-a433-be996892a3d8","General mental ability","non_primary","flagged","","","",""
"tag","db8f8170-b513-4390-ae02-d43e623e4034","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","b13cf5d5-081e-4f0c-a938-31309bfc3571","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","4cc638fe-f555-47f9-9891-35aff00f6a22","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","5dbffd8e-b7e2-4baa-811d-924f6091231c","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","c778b576-90a0-41f5-a26f-2ebbf0c5f9b4","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","9918c4b1-641f-490c-8cee-e5ffb1436511","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","30540772-7236-4fac-9a61-83ee6931b87b","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","9e199224-e106-40fc-8935-4d513f069940","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","db8f8170-b513-4390-ae02-d43e623e4034","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","f502cfc1-ca70-4c60-86be-c1deb3fda834","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","3d64f731-58fa-40d6-93aa-7dc4f855bc43","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","30540772-7236-4fac-9a61-83ee6931b87b","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","bc2b57b1-d382-47a4-bc8c-458838e337de","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","49272ad7-5c1c-43f0-a981-54abc58380a4","2025","14c51cd0-d60f-42bb-a584-89639d2306fa","14c51cd0-d60f-42bb-a584-89639d2306fa","unknown_topic","flagged","","","",""
"tag","377bade4-c548-481a-9338-33d3e42eb3f9","2025","2ba3fb21-1709-4d8b-9059-bbfee5264d8f","2ba3fb21-1709-4d8b-9059-bbfee5264d8f","unknown_topic","flagged","","","",""
"tag","746cb739-270f-4507-903a-d631eb000a0a","2025","2ba3fb21-1709-4d8b-9059-bbfee5264d8f","2ba3fb21-1709-4d8b-9059-bbfee5264d8f","unknown_topic","flagged","","","",""
"tag","377bade4-c548-481a-9338-33d3e42eb3f9","2025","2ba3fb21-1709-4d8b-9059-bbfee5264d8f","2ba3fb21-1709-4d8b-9059-bbfee5264d8f","unknown_topic","flagged","","","",""
"tag","5f92fca0-d0cc-4b6c-a5de-beb17e751942","2025","342ec4bb-5625-4398-9b44-2963d65062a4","342ec4bb-5625-4398-9b44-2963d65062a4","unknown_topic","flagged","","","",""
"tag","465ccac0-7686-486a-9781-28ce3f6cf4d3","2025","420312ba-2e38-4e16-a836-7e6764a05535","420312ba-2e38-4e16-a836-7e6764a05535","unknown_topic","flagged","","","",""
"tag","6fba278d-419a-4efc-a08a-5f48fa81b9d6","2025","424d99d5-720f-409e-ba66-8660ac95a486","424d99d5-720f-409e-ba66-8660ac95a486","unknown_topic","flagged","","","",""
"tag","10d8674e-0069-47cb-a365-b5d361316c4e","2025","5194061c-a0ed-423e-aa9d-b3c774115dc8","5194061c-a0ed-423e-aa9d-b3c774115dc8","unknown_topic","flagged","","","",""
"tag","c9962005-9085-4047-806a-dff41945b850","2025","5194061c-a0ed-423e-aa9d-b3c774115dc8","5194061c-a0ed-423e-aa9d-b3c774115dc8","unknown_topic","flagged","","","",""
"tag","2412940b-38d7-4c07-ab9a-f938a17e5908","2025","528ffbb5-94cb-438d-a875-c854d0f65ec5","528ffbb5-94cb-438d-a875-c854d0f65ec5","unknown_topic","flagged","","","",""
"tag","14d1922f-1798-4e51-87c2-9a56bd4ebf53","2025","528ffbb5-94cb-438d-a875-c854d0f65ec5","528ffbb5-94cb-438d-a875-c854d0f65ec5","unknown_topic","flagged","","","",""
"tag","309786d1-9b6d-4336-847a-caa041a477f3","2025","528ffbb5-94cb-438d-a875-c854d0f65ec5","528ffbb5-94cb-438d-a875-c854d0f65ec5","unknown_topic","flagged","","","",""
"tag","2412940b-38d7-4c07-ab9a-f938a17e5908","2025","528ffbb5-94cb-438d-a875-c854d0f65ec5","528ffbb5-94cb-438d-a875-c854d0f65ec5","unknown_topic","flagged","","","",""
"tag","7dbb342c-0d40-44d4-b67a-7ba1d01d6fe2","2025","528ffbb5-94cb-438d-a875-c854d0f65ec5","528ffbb5-94cb-438d-a875-c854d0f65ec5","unknown_topic","flagged","","","",""
"tag","74cf79f5-1429-4a91-bf6d-d88ab6674834","2025","55cde475-d4af-4ff7-b347-b51066736cab","55cde475-d4af-4ff7-b347-b51066736cab","unknown_topic","flagged","","","",""
