row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview
question,b8db142b-273c-48c2-b317-6d4a3fd4a73a,2014,125,Explain how pressure groups have been influencing public policy-making with suitable illustrations.,no_primary_tag,flagged,verified,,,,
question,bbe5fb3f-9e5b-4cd5-a9f4-004dd2b52936,2014,126,What are the provisions for constitutional protection of right to freedom of religion and how far have they succeeded in promoting secularis,no_primary_tag,flagged,verified,,,,
question,d7651fe5-0deb-4df7-bbc9-fbc4198c67b8,2014,127,Account for the changes in the socio-economic profile of legislators during last one decade in India.,no_primary_tag,flagged,verified,,,,
question,06ea9e26-48f8-44c8-a43d-78ef594ab6c0,2015,100,Idea of Natural Rights.,no_primary_tag,flagged,verified,,,,
question,8b1c684f-6408-482e-a605-36ec4c47fcfc,2015,101,Aristotle's Conception of Equality.,no_primary_tag,flagged,verified,,,,
question,4e33f3e5-b9a1-465c-86fa-9dff05169bf6,2015,102,Difference Principle* in Rawls' Theory of Justice.,no_primary_tag,flagged,verified,,,,
question,16923e49-8f29-42b6-9062-3d97f354454d,2015,103,Difference between Participatory and Deliberative Democracy.,no_primary_tag,flagged,verified,,,,
question,558a7417-b34a-4c97-a282-26bdb4a20262,2015,104,Gandhi's Views on State.,no_primary_tag,flagged,verified,,,,
question,0896a142-a8df-4080-b370-f926c68399f6,2015,105,Examine the challenges to sovereignty of the State in the contemporary world.,no_primary_tag,flagged,verified,,,,
question,09fd941f-123f-4302-aaab-0c0372932825,2015,106,Discuss the key features of pre-Marxist socialist theory.,no_primary_tag,flagged,verified,,,,
question,8d7c990b-080f-443f-920c-e5f595a00368,2015,107,Compare and contrast the views of Kautilya and Machiavelli on Statecraft.,no_primary_tag,flagged,verified,,,,
question,94fadbff-9cd1-4b53-9576-ae5743d1fb41,2015,108,"""Plato was an enemy of the open society."" (Popper) Comment.",no_primary_tag,flagged,verified,,,,
question,500b7dbd-4fe5-45a6-b1da-592e5fa7153f,2015,109,Discuss the relationship between base and superstructure in Marxist theory.,no_primary_tag,flagged,verified,,,,
question,a081107e-3b19-47ab-8f26-9e2bf1763dec,2015,110,Distinguish between Power and Authority.,no_primary_tag,flagged,verified,,,,
question,cbc45735-1d33-4994-99ed-de83ab31409d,2015,111,Discuss the 'crisis of legitimacy' in capitalist societies. (Habermas).,no_primary_tag,flagged,verified,,,,
question,4b9b2ddf-095b-4d79-9f8f-5775757f2ae3,2015,112,Discuss Gramsci's notion of 'organic intellectuals',no_primary_tag,flagged,verified,,,,
question,4756f47b-3748-4f6f-bb16-4f52d2ce47a1,2015,113,Discuss David Easton's model of systems analysis.,no_primary_tag,flagged,verified,,,,
question,b6014cc3-b5b4-4f0a-963d-0ee28cb4ede4,2015,114,Secularism in the Indian Constitution.,no_primary_tag,flagged,verified,,,,
question,dcd748b6-62d0-46d3-8227-ca66d35933ff,2015,115,Satyagraha as a Strategy in the Indian National Movement.,no_primary_tag,flagged,verified,,,,
question,a8283426-4442-4073-97a6-c65f640c0830,2015,116,99th Amendment of the Indian Constitution.,no_primary_tag,flagged,verified,,,,
question,8481adc0-8280-4db3-95fb-b355228e09ec,2015,117,Structure and Function of NITI Aayog.,no_primary_tag,flagged,verified,,,,
question,dcf8feb6-d3a4-4aba-aa3a-bb738adca5c2,2015,118,Cooperative Federalism in India.,no_primary_tag,flagged,verified,,,,
question,616f1528-735c-48bd-9116-db2ee7a4ff9a,2015,119,Discuss the efficacy of judicial review in India.,no_primary_tag,flagged,verified,,,,
question,72dcc45e-827c-433a-8d04-96eaa94ebae5,2015,120,Critically analyze the discretionary powers granted to the Governor by the Indian Constitution.,no_primary_tag,flagged,verified,,,,
question,2fcad8e7-6d3a-4eaf-94f0-bcf4456385b2,2015,121,"""Identity politics has trumped development politics in India."" Comment.",no_primary_tag,flagged,verified,,,,
question,e2307f6d-08e2-4c3f-b7ec-3975dbf9471c,2015,122,"In the light of neo-economic policies adopted since 1991, examine the relevance of the term 'socialist' in the Preamble of the Indian Consti",no_primary_tag,flagged,verified,,,,
question,dfdc97d5-4541-4c45-85dc-b3a07581f5ab,2015,123,Identify the contested areas in Centre-State relations in India.,no_primary_tag,flagged,verified,,,,
question,447e3cd0-d845-4ba9-89e1-9f199f37a9db,2015,124,Discuss the 'Right to Education* and the concerns raised by it.,no_primary_tag,flagged,verified,,,,
question,9bec226e-2788-4fee-8b42-7883000e1d27,2015,125,Examine the role of Panchayati Raj Institutions and Urban Local Bodies in deepening of democracy in India.,no_primary_tag,flagged,verified,,,,
question,420172e9-0096-421e-ab93-53727d5a08e2,2015,126,Compare the Nehruvian and Gandhian models of development.,no_primary_tag,flagged,verified,,,,
question,08738523-3449-442a-b42f-c03505e00f08,2015,127,Account for the rise of regional political parties and assess their role in contemporary India.,no_primary_tag,flagged,verified,,,,
question,eca2052e-425c-4fd2-9f79-3afef7528bd7,2016,100,"""How would I and my fellow human beings behave if we were to find ourselves in a state of nature, and what does this behaviour tell us about",no_primary_tag,flagged,verified,,,,
question,08b8cb99-119e-446a-aca4-6fde3ab09aa3,2016,101,The Post-Behavioural Approach.,no_primary_tag,flagged,verified,,,,
question,74933095-f8f3-46a9-9478-c5d65b09e9f5,2016,102,Affirmative Action.,no_primary_tag,flagged,verified,,,,
question,19de2b3e-8d7e-4d80-8d88-c6c62914d1ae,2016,103,Dr. B. R. Ambedkar's idea of state socialism.,no_primary_tag,flagged,verified,,,,
question,6131a0c4-59b2-4070-9605-5cd796e8a7f9,2016,104,Gramsci's concept of Hegemony.,no_primary_tag,flagged,verified,,,,
question,7677ebab-e419-45bf-a589-04657ed6db1c,2016,105,"""The Political ideology of Globalization is Neo-liberalism."" Comment.",no_primary_tag,flagged,verified,,,,
question,b2bd6152-3b4e-41c0-8de2-eb13a34f0a1b,2016,106,Discuss Feminist theory of the State.,no_primary_tag,flagged,verified,,,,
question,d80e9321-3e68-42e6-be02-a3f29b04f3f3,2016,107,Critically examine John Rawl's argument for democratic equality.,no_primary_tag,flagged,verified,,,,
question,2c08453a-637e-4905-a823-5bf27c0d8cc3,2016,108,Discuss Sri Aurobindo's views on Cultural Nationalism.,no_primary_tag,flagged,verified,,,,
question,ac7acbb3-fe4f-41e4-8680-5605a59780e0,2016,109,Explain Marx's understanding of Human Essence and Alienation.,no_primary_tag,flagged,verified,,,,
question,58ac8708-d06e-4728-8b77-660e95e00d67,2016,110,"""The implementation of human rights is regarded as a matter of changing the conduct of States."" Comment.",no_primary_tag,flagged,verified,,,,
question,4e91941c-d39d-42ae-9710-f4b35740eaba,2016,111,Discuss Hannah Arendt's analysis of the role of Ideology in modern totalitarian regimes.,no_primary_tag,flagged,verified,,,,
question,02cc493b-71fc-427d-86a9-25220c8fe659,2016,112,Explicate the features of Representative Democracy.,no_primary_tag,flagged,verified,,,,
question,c3fcc957-a27e-47ca-a00e-b6bda1feadba,2016,113,Examine Gandhi's critique of Modernisation.,no_primary_tag,flagged,verified,,,,
question,0b956d2f-2003-410f-b9a6-ddb988ab2875,2016,114,Critically examine the Radical Humanist perspective on Indian National Movement.,no_primary_tag,flagged,verified,,,,
question,ef8f9f6f-8929-4e5f-a89d-554dd1b4b051,2016,115,Cultural and Regional differences are the enduring bases on which politics is played out in India.,no_primary_tag,flagged,verified,,,,
question,986b2e89-4419-40a2-9474-efbe4b82ebe0,2016,116,Article 368 does not enable Parliament to alter the basic structure or framework of the Constitution',no_primary_tag,flagged,verified,,,,
question,6c222e71-bcc9-45c3-9244-8485fd47e7ef,2016,117,The purpose of the 42nd Constitutional Amendment was to make the economic and social democracy explicitly visible.,no_primary_tag,flagged,verified,,,,
question,19e6f8b0-2d1b-4127-96cc-7ad2ab9d546f,2016,118,The philosophy and administration of the distribution of powers between Centre and State is required to be re-assessed.,no_primary_tag,flagged,verified,,,,
question,1f0b3028-e567-4e9f-af7c-6020a4ef8684,2016,119,Critically examine the politics of Economic growth in India.,no_primary_tag,flagged,verified,,,,
question,9280804e-56a9-41c3-b9a8-943f1f4e5a64,2016,120,Comment on the emergence of Backward classes in the Indian Politics.,no_primary_tag,flagged,verified,,,,
question,aec5f983-2a6a-4206-92c0-483a7245f7bd,2016,121,Discuss the pattern of Political Parties from one dominant party system to coalition politics in national politics.,no_primary_tag,flagged,verified,,,,
question,a8d30c6e-fbe3-4161-b552-461a6f70ee4b,2016,122,Land reforms have failed in the eradication of rural poverty. Comment.,no_primary_tag,flagged,verified,,,,
question,d71cb7e5-78c6-4c23-af6b-c97419bbb5b8,2016,123,Critically examine the role of Governor in recent times.,no_primary_tag,flagged,verified,,,,
question,9ce27fd0-141e-4d8e-9a9b-ec990709eff0,2016,124,Discuss the Right to Information and underline challenges being posed before it.,no_primary_tag,flagged,verified,,,,
question,ccee1fff-01b3-4e0c-b8d6-63e64bf56335,2016,125,The goal of Good governance will be achieved only by strengthening the grass root level democracy.,no_primary_tag,flagged,verified,,,,
question,8fa69057-254e-4aa0-818b-ae5a4d0250cd,2016,126,Examine the objective and role of the National Human Rights Commission.,no_primary_tag,flagged,verified,,,,
question,15cb177a-4d02-4528-abb9-4854e16f9b03,2016,127,Critically examine the provisions made in the Constitution for the protection of Environment.,no_primary_tag,flagged,verified,,,,
question,90d5bd4f-5d14-4af5-9468-1afc95959bdf,2017,100,"According to Sri Aurobindo, Swaraj is a necessary condition for India to accomplish its destined goal.",no_primary_tag,flagged,verified,,,,
question,880bed41-6d66-4b6e-871a-4485dfbd76ad,2017,101,Neo-liberal perspective of State.,no_primary_tag,flagged,verified,,,,
question,068dfdb5-1f69-4710-9e39-7287e2268a1c,2017,102,Post-modernism.,no_primary_tag,flagged,verified,,,,
question,5ef44f55-c139-4ba1-af27-0cf36ac05545,2017,103,Eco-feminism.,empty_or_short;no_primary_tag,flagged,,,,,
question,4df933f9-4403-4363-9ffd-6d1cea4ed5e9,2017,104,Hobbesian notion of Political Obligation.,no_primary_tag,flagged,verified,,,,
question,1bff8ce0-8a56-46c6-a080-ca43c584d2ff,2017,105,Rawls' theory of justice is both contractual and distributive. Examine.,no_primary_tag,flagged,verified,,,,
question,a0cf8a3f-251b-4b42-9978-20395e022262,2017,106,"Everywhere, inequality is a cause of revolution - Aristotle. Comment.",no_primary_tag,flagged,verified,,,,
question,ea90d640-8718-4de9-8456-9397c063a66b,2017,107,Define Socialism. Discuss the salient features of Fabian Socialism.,no_primary_tag,flagged,verified,,,,
question,765fc8b9-f277-4b67-89a4-a4e31f75e4cb,2017,108,What do you understand by Multiculturalism? Discuss Bhikhu Parekh's view on Multiculturalism.,no_primary_tag,flagged,verified,,,,
question,909e57a8-e744-49c8-bf3f-8d44a299cba3,2017,109,Deliberative democracy does not have its salience without participation and participatory democracy does not have its credence without delib,no_primary_tag,flagged,verified,,,,
question,dc977d3b-e86c-412e-8fae-ced15ca00329,2017,110,Differentiate between Freedom and Liberty. Discuss Marx's notion of freedom.,no_primary_tag,flagged,verified,,,,
question,f0f7ea56-b8b8-4b74-802c-4b2086add77d,2017,111,Political democracy could not last unless social democracy lay at its base - B.R. Ambedkar. Comment.,no_primary_tag,flagged,verified,,,,
question,d7c93b75-dad0-433c-928d-2b5e0bbfab22,2017,112,Write a brief note on The End of History debate.,no_primary_tag,flagged,verified,,,,
question,28050c2f-2c1e-44cb-8a0a-50a203d6fa6f,2017,113,What do you understand by the notion of Statecraft? Discuss the theory of statecraft as given by Kautilya.,no_primary_tag,flagged,verified,,,,
question,56de3c44-17c8-45e9-836c-1c2a43600ca1,2017,114,The success of Mahatma Gandhi lay in transforming both political and non-political movements into a unified nationalist movement.,no_primary_tag,flagged,verified,,,,
question,253c71e1-6e2e-4daf-b1b0-22bbe0dec213,2017,115,Right to privacy is an intrinsic part of the right to life.,no_primary_tag,flagged,verified,,,,
question,1e45306b-b65a-4985-939c-36690a695679,2017,116,Indian federation has moved from cooperative federation to competitive federation.,no_primary_tag,flagged,verified,,,,
question,8a31e175-b81e-4362-821a-e73085e6c9b9,2017,117,State subvention/funding may be an effective instrument in strengthening electoral democracy in India.,no_primary_tag,flagged,verified,,,,
question,d3d02cb7-7ad8-4c74-98ce-38af4f1a408e,2017,118,"In the post-liberalization era, Indian politics is moving from ascriptive politics to developmental politics.",no_primary_tag,flagged,verified,,,,
question,2e25f5af-cf04-4631-81ae-05bac0e27106,2017,119,Differentiate parliamentary supremacy from parliamentary sovereignty. Would you consider the Indian Parliament as a Sovereign Parliament? Ex,no_primary_tag,flagged,verified,,,,
question,1b363309-622c-45f6-9c00-eaaeb964abf1,2017,120,Has the 73rd Constitutional Amendment empowered women in panchayats in India? Discuss.,no_primary_tag,flagged,verified,,,,
question,ae77bd42-d66e-489b-ad72-a891aabf32c3,2017,121,Religion is still an important factor in Indian politics. Discuss.,no_primary_tag,flagged,verified,,,,
question,24ef3098-0266-46e3-b4be-e53d8d9c5152,2017,122,India has moved from 'one-party dominant system' to 'one-party led coalition'. Discuss.,no_primary_tag,flagged,verified,,,,
question,a338c722-713d-4474-a73d-d4637c873ba5,2017,123,How is the President of India elected? Outline the salient characteristics of the electoral college of the Indian President.,no_primary_tag,flagged,verified,,,,
question,adf066c4-5a0d-4074-9259-79f51ff3738c,2017,124,"Examine the role of the National Commission for Minorities in preserving, promoting and protecting the rights of minorities in India.",no_primary_tag,flagged,verified,,,,
question,a004ce95-d8e2-486e-988f-fb1fa999453d,2017,125,"Judiciary has acquired the role of both, a legislature and an executive in recent years. Examine with suitable examples.",no_primary_tag,flagged,verified,,,,
question,282ad45d-3482-419e-a42a-5773e6b9ea70,2017,126,What do you understand by Green Revolution? Do you think that a Second Green Revolution is needed to adequately address the agrarian challen,no_primary_tag,flagged,verified,,,,
question,56409348-d622-4ba6-bb9c-b8f3a54ca828,2017,127,Differentiate Moderate Nationalism from Extremist/Militant Nationalism in terms of their objectives and means.,no_primary_tag,flagged,verified,,,,
question,0786c8d9-c573-4160-903f-518718b3ad07,2018,100,"John Stuart Mill is a 'reluctant democrat"". - C. L. Wayper.",no_primary_tag,flagged,verified,,,,
question,123c9355-97ef-43b8-830a-285b0abf8ad1,2018,101,Decline of Political Theory.,no_primary_tag,flagged,verified,,,,
question,4faa0e4b-3cff-476b-a674-7f2ec309947e,2018,102,Distributive Justice.,no_primary_tag,flagged,verified,,,,
question,add93250-61fc-4fb6-b0ca-cb1ec71e002a,2018,103,Substantive Democracy.,no_primary_tag,flagged,verified,,,,
question,59230411-0e05-4bcf-8910-fbca8b79473c,2018,104,"""Nothing against the State, nothing over it, nothing beyond it."" - Mussolini.",no_primary_tag,flagged,verified,,,,
question,5102610b-dc64-4954-aec4-a48b63c1bbed,2018,105,Critically examine the neo-liberal theory of State.,no_primary_tag,flagged,verified,,,,
question,ca4ce15a-d411-4e0e-bf15-21bf4f01701b,2018,106,Analyse John Rawls justification of discrimination to achieve the goals of Justice.,no_primary_tag,flagged,verified,,,,
question,6e18e405-9169-452b-bb0a-0674a3cf39ec,2018,107,Equality means fair treatment rather than equal treatment. Comment.,no_primary_tag,flagged,verified,,,,
question,9c194b01-e643-40e5-8917-6c3fd3d8bacc,2018,108,What do you understand by three generations of Human Rights ?,no_primary_tag,flagged,verified,,,,
question,53ee6b19-bf1b-4d35-87c5-8db0db7af3de,2018,109,Critically examine Macpherson's views on Democracy.,no_primary_tag,flagged,verified,,,,
question,e89708da-713f-4ef6-ac9c-2e9cf9761076,2018,110,"Explain the relationship between power, authority and legitimacy.",no_primary_tag,flagged,verified,,,,
question,29e8e1a6-12a8-4ac7-9429-c0f702f4b4b8,2018,111,John Locke is the father of liberalism. Explain.,no_primary_tag,flagged,verified,,,,
question,4549589e-dfb4-49c1-81ce-b9d7ca6683b5,2018,112,Discuss Ambedkar's ideas on 'annihilation of caste',no_primary_tag,flagged,verified,,,,
question,38521954-b472-4703-826c-142e50bc55d7,2018,113,Critically examine Machiavelli's views on religion and politics.,no_primary_tag,flagged,verified,,,,
question,7fd26f0d-6bc6-4101-92ed-030ee2b7eefa,2018,114,Revolt of 1857 is a 'Sepoy Mutiny' or 'First War of Independence',no_primary_tag,flagged,verified,,,,
question,07602c53-4923-45b8-996c-cd5ad6e342bd,2018,115,"Indian Constitution is a ""Lawyers' Paradise'. - Ivor Jennings.",no_primary_tag,flagged,verified,,,,
question,f7306907-dd26-4ed1-8266-7fb3eb53ff6a,2018,116,New Panchayat Raj is an effective instrument for women empowerment.,no_primary_tag,flagged,verified,,,,
question,5877095c-8482-4fd4-97ec-7c6b0ee6a25d,2018,117,Implementation of GST and NEET is a major challenge to Indian federalism.,no_primary_tag,flagged,verified,,,,
question,583efb8c-a405-4ba6-90d6-3fd2c17bde1d,2018,118,Political personalities are more significant than political parties in India.,no_primary_tag,flagged,verified,,,,
question,5a04491e-1665-4a13-892f-040b8f02a73f,2018,119,Whether judicial activism has undermined or strengthened Parliamentary Democracy in India ? Discuss.,no_primary_tag,flagged,verified,,,,
question,7d67f495-3bbf-4c54-bec8-03ee7dcd006d,2018,120,Do the Lieutenant Governors have more powers than the Governors of the States ? Explain.,no_primary_tag,flagged,verified,,,,
question,441215c3-da6e-4874-a05a-f1dc531d3a1a,2018,121,Critically examine the ethnic conflicts in North-East India.,no_primary_tag,flagged,verified,,,,
question,e7990ae6-ab7d-49d0-b2fb-5982c5fe83ab,2018,122,"Examine the provisions of Panchayat Extension Services Act (PESA), 1996.",no_primary_tag,flagged,verified,,,,
question,6cf21a48-61be-4ae6-aa8e-9747e73d71b7,2018,123,Analyse the arguments in favour and against the lateral entry into higher civil services in India.,no_primary_tag,flagged,verified,,,,
question,d2bc8f57-84e5-414a-99f5-d21a3c630f37,2018,124,Discuss asymmetrical federalism in India.,no_primary_tag,flagged,verified,,,,
question,572c2864-a04c-4fc5-bf11-714c318f377e,2018,125,Examine the various causes of agrarian crisis in India.,no_primary_tag,flagged,verified,,,,
question,75af807d-1cec-409d-b9fa-b1ae5ac9b9da,2018,126,Explain the increasing role of regional political parties in the national politics.,no_primary_tag,flagged,verified,,,,
question,79196c91-78b8-4fd8-b7e7-389f5fe88ff6,2018,127,"Critically analyse the environmentalist movement in Tuticorin, Tamilnadu.",no_primary_tag,flagged,verified,,,,
question,e8671cc0-d329-4226-9a3b-cd3bfbfd1e44,2019,100,Resurgence of political theory.,no_primary_tag,flagged,verified,,,,
question,22f6118f-2b50-44fd-ab76-5ccdcd8eec43,2019,101,Pluralist theory of the State.,no_primary_tag,flagged,verified,,,,
question,98a4820e-5854-4387-b922-087bdac3d28e,2019,102,End of Ideology debate.,no_primary_tag,flagged,verified,,,,
question,afb39157-a6f1-47e8-9d6e-84507072a7ee,2019,103,Deliberative democracy.,no_primary_tag,flagged,verified,,,,
question,c3ca94f5-69e5-427a-863a-ec2a646c4748,2019,104,M. K. Gandhi's concept of Swaraj.,no_primary_tag,flagged,verified,,,,
question,0082a3d4-acd7-432e-a40a-1c8cbb746384,2019,105,Explain Aristotle's critique of Plato's Idealism.,no_primary_tag,flagged,verified,,,,
question,9ddc3567-b04c-4126-921c-27e90548ec7e,2019,106,Examine communitarian perspectives on justice.,no_primary_tag,flagged,verified,,,,
