row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview
question,8db10e5d-59b7-40fa-9a0d-b535879774da,2015,461,Critically examine the concept of communalism and its relevance for multireligious and multiethnic polity of India.,no_primary_tag,flagged,verified,,,,
question,991e2fb8-9518-455f-aede-0ae2f851358f,2015,462,Examine in detail the role of anthropology in planning for tribal development.,no_primary_tag,flagged,verified,,,,
question,3416348c-bd90-419d-bd8d-9b898bb45899,2015,463,Critically compare 'Affirmative Action' of USA and 'Protective Discrimination' for Scheduled Tribes in India.,no_primary_tag,flagged,verified,,,,
question,fb6be065-0e5b-4673-9eb5-8c0c1d6966d4,2015,464,Prehistoric Rock Art of Central India.,no_primary_tag,flagged,verified,,,,
question,1fbf117a-a7d2-44e0-af4d-b31ab61b8dfe,2015,465,Islam and Matriliny.,no_primary_tag,flagged,verified,,,,
question,061b4623-66e1-44b7-a63d-85e0887b3670,2015,466,Socioeconomic characteristics of shifting cultivator.,no_primary_tag,flagged,verified,,,,
question,f5c9dc96-7d0e-4a04-9b4a-4aeed4413432,2015,467,Elwin-Ghurye Debate on Tribes.,no_primary_tag,flagged,verified,,,,
question,ea9a3a77-5088-4b94-ba8f-f3a86d6b2c96,2015,468,Role of Governor in Fifth Schedule Areas.,no_primary_tag,flagged,verified,,,,
question,1024a0f8-c891-44d7-8a36-1aa5d8df5a06,2015,469,Examine the contribution of village studies towards the understanding of Indian social system.,no_primary_tag,flagged,verified,,,,
question,8ca02098-89d4-4d48-9499-a03fac1c258b,2015,470,Discuss the impact of globalization on village economy in India.,no_primary_tag,flagged,verified,,,,
question,3be0da6b-e7e7-4a4f-b22c-51db3c5ac630,2015,471,Discuss the significance of Harappan Civilization sites from India.,no_primary_tag,flagged,verified,,,,
question,710a5b22-b5ee-4107-b43c-b5856fe21c37,2015,472,Recently non-government organizations have been critiqued for interfering with developmental process in tribal heartland ! Critically commen,no_primary_tag,flagged,verified,,,,
question,729dc3cc-ec63-4a24-b27e-b53bbea1b265,2015,473,Discuss the nature of social change in tribal India under the impact of developmental programmes.,no_primary_tag,flagged,verified,,,,
question,b71b7094-af19-4e30-8b20-5196dd92541e,2015,474,Discuss the contribution of M. N. Srinivas to the study of Indian society. Examine the influence of British social anthropologists on his id,no_primary_tag,flagged,verified,,,,
question,cc4bdc46-2989-437b-b08c-386e635e8345,2015,475,What do you understand by dynamics of caste mobility? How did the concept of Sanskritization contribute to its functionality?,no_primary_tag,flagged,verified,,,,
question,db3a80a3-7406-4411-b14a-98f23d30a2ae,2015,476,Critically examine the concept of tribe-caste continuum and its relevance in contemporary India.,no_primary_tag,flagged,verified,,,,
question,ff1c85d0-5ea0-4db9-a1d5-6ad342ad8fc3,2015,477,"Discuss the sociocultural, economic and psychological constraints responsible for low literacy in tribal areas.",no_primary_tag,flagged,verified,,,,
question,fea53fb8-d009-4f1d-b7bc-80bdc368572a,2016,450,Significance of Mesolithic findings from Belan Valley.,no_primary_tag,flagged,verified,,,,
question,9b387a6a-5585-490e-9c15-6eba48bec4b4,2016,451,Linguistic clements in Indian population.,no_primary_tag,flagged,verified,,,,
question,45503ecc-6ad0-478f-b46b-5440f7fd9345,2016,452,Relevance of caste in contemporary Indian politics.,no_primary_tag,flagged,verified,,,,
question,d2b418c5-30da-4cb0-a4d0-d8036fd0fb9a,2016,453,Impact of Jainism on Indian society.,no_primary_tag,flagged,verified,,,,
question,c0ade358-8d81-4a3f-b99c-18e45dd7c873,2016,454,Ethno-archaeological evidences for the survival of hunting-gathering traditions in India.,no_primary_tag,flagged,verified,,,,
question,444f9aa6-1b98-4088-86fc-4eb497c1e250,2016,455,Write about the contribution made by Christoph von Fürer-Haimendors to tribal anthropology in India.,non_ascii_suspect;no_primary_tag,flagged,,,,,
question,f79799c1-023c-4ceb-bc60-1250be463e7b,2016,456,Delineate the salient characteristics of 'Narmada Man' and examine its phylogenetic significance.,no_primary_tag,flagged,verified,,,,
question,d293aa1b-ef53-4ea3-b018-72bc0af8ba7f,2016,457,Discuss how cultural diversity of Indian tribes has enriched its plural traditions.,no_primary_tag,flagged,verified,,,,
question,c54ce8a6-f2b9-4a6e-b01b-7af0fd2cab59,2016,458,Examine the structural and cultural theories of caste system in India.,no_primary_tag,flagged,verified,,,,
question,b0cf8676-ab32-4ed7-9aa1-6329ea00f358,2016,459,Give a critical assessinent of 'Negrito Problemn' in India.,no_primary_tag,flagged,verified,,,,
question,65bc0939-abff-4f45-b5c0-40cbac7b79e5,2016,460,Describe the traditional patterns of settlement of Indian villages.,no_primary_tag,flagged,verified,,,,
question,d3ef94ac-3a8d-452e-8c2d-e162e31fb718,2016,461,Give a detailed appraisal of skeletal remains from Chalcolithic culture of undivided Punjab.,no_primary_tag,flagged,verified,,,,
question,8e28736f-d1f0-45ea-a917-998a94e1a90b,2016,462,How is process of tribe-caste continuum different from Sanskritization? Comment.,no_primary_tag,flagged,verified,,,,
question,8af6b131-fbbf-43dd-a5de-8d672a3ba69c,2016,463,Compare the contribution of L. P. Vidyarthi and D. N. Majumdar to the study of Indian tribes.,no_primary_tag,flagged,verified,,,,
question,9ef9d313-d639-47f2-8820-5c9868cb5714,2016,464,The role that regionalism plays in demand for autonomy among Indian tribes.,no_primary_tag,flagged,verified,,,,
question,88535f15-ba9c-475d-862f-cc9abb81cae2,2016,465,Bio-genetic variability of Indian tribes.,no_primary_tag,flagged,verified,,,,
question,35c9b773-a71c-4355-a64a-9a5d9c808cd2,2016,466,Impact of industrialization on scheduled tribe population of Jharkhand.,no_primary_tag,flagged,verified,,,,
question,15485e36-17ac-44ed-a444-bd02694273ab,2016,467,Tribe as a colonial construct.,no_primary_tag,flagged,verified,,,,
question,a4be2061-c651-4db8-b909-3adc184de54e,2016,468,Anthropological interpretation of ethnic and political movements.,no_primary_tag,flagged,verified,,,,
question,16be89a5-a06a-40b2-b726-ae35236804cb,2016,469,Explain Indian village as a social system with suitable examples.,no_primary_tag,flagged,verified,,,,
question,462ad56a-8fd5-4410-95e6-4ddcf5185dba,2016,470,Examinc the nature of interplay of little and great traditions in the context of globalization.,no_primary_tag,flagged,verified,,,,
question,fd65f9a1-7435-412b-be19-06f473b9965c,2016,471,"Explain the difficulties experienced by scheduled tribes with regard to implementation of the 'Recognition of Forcat Rights Act, 2006'",no_primary_tag,flagged,verified,,,,
question,be1acf91-8f9e-4791-80c1-e1092075d33f,2016,472,Examine the factors responsible for the exploitation of scheduled castes in India.,no_primary_tag,flagged,verified,,,,
question,1674a01f-75db-4a0c-8d7a-57434f6a1b74,2016,473,Discuss the impact of Islam on scheduled tribes of India.,no_primary_tag,flagged,verified,,,,
question,1013fb71-9186-4b30-bd97-fed6138ba77e,2016,474,Describc how various tribal development programmes and plans have impacted the process of social transformation among tribes.,no_primary_tag,flagged,verified,,,,
question,d80ffb87-3f71-4bc8-928d-fb189a6abebe,2016,475,Write in detail various provisions provided by the Constitution of India for the scheduled tribes under Vth and Vith Schedules.,no_primary_tag,flagged,verified,,,,
question,5f9a61f4-e781-44f2-b310-014b4ff0c89d,2016,476,Critically examine the role of NGOs and missionaries in transformation of scheduled tribes in Central India.,no_primary_tag,flagged,verified,,,,
question,ea5c6458-4f23-48ae-b4f1-3711af2d8e5b,2016,477,Describe how anthropological knowledge and methods are useful in rural development.,no_primary_tag,flagged,verified,,,,
question,04ec13fe-580a-45f1-8d42-4c1ef5e5f4a7,2017,450,Neolithic cultures of South India.,no_primary_tag,flagged,verified,,,,
question,50343f2d-bc4b-484f-977c-f7e6e4925106,2017,451,Austro-asiatic linguistic groups in India.,no_primary_tag,flagged,verified,,,,
question,c0ffece1-c0ae-4b55-9aeb-10abeb2fbe82,2017,452,Varmashram and the concept of Rina.,no_primary_tag,flagged,verified,,,,
question,b0d0c294-e895-4379-a212-10d4cf23ba61,2017,453,Ethno-archaeology.,no_primary_tag,flagged,verified,,,,
question,a64befc1-4056-44d8-ad26-2dd1d3c61a19,2017,454,Nature-man-spirit complex.,no_primary_tag,flagged,verified,,,,
question,5af0ce90-becc-4dd9-9ecb-e0865df462ff,2017,455,Discuss the contribution of Nirmal Kumar Bose to the understanding of Indian society.,no_primary_tag,flagged,verified,,,,
question,a5899a45-b8dd-4fae-9fe2-a1931179141e,2017,456,Describe the salient features of chalcolithic cultures of the Deccan.,no_primary_tag,flagged,verified,,,,
question,7efc76ab-b119-41dc-9c18-6c9c9570a669,2017,457,Critically discuss the constitutional safeguards for the Scheduled Castes.,no_primary_tag,flagged,verified,,,,
question,2aa763b7-b1fc-4d26-b5e6-dbb7acb781d9,2017,458,Discuss the impact of market economy on the Jajmani system.,no_primary_tag,flagged,verified,,,,
question,ce4bd216-3a6e-4522-8044-d3dcb52c85c3,2017,459,Describe the salient features of Ramapithecus.,no_primary_tag,flagged,verified,,,,
question,fe6dc2de-a5e9-4e89-8474-dae562a54311,2017,460,"Discuss the social, political and economic status of Muslims in India.",no_primary_tag,flagged,verified,,,,
question,1e67e7b3-28a2-4cf4-9aa9-b455d7b045e8,2017,461,Explain how Buddhism influenced the economic and cultural transformations of Indian society.,no_primary_tag,flagged,verified,,,,
question,1c8f9c3e-7abd-4bf8-8442-8ca4bd61e04a,2017,462,Describe various aspects of trade and religion of Harappan civilization.,no_primary_tag,flagged,verified,,,,
question,5ee04d1c-6aaa-4aba-a789-f0d2e7b99feb,2017,463,Discuss the impact of media as an instrument of social change.,no_primary_tag,flagged,verified,,,,
question,b8da81a5-d7c5-418e-9286-31ad1f42008d,2017,464,Indebtedness among tribal communities.,no_primary_tag,flagged,verified,,,,
question,8d024170-c376-43cf-91fc-8280916feb5e,2017,465,Ethnicity and regionalism.,no_primary_tag,flagged,verified,,,,
question,45003e7c-2364-45fb-a032-8b8b9e0beaf9,2017,466,Other Backward Class.,no_primary_tag,flagged,verified,,,,
question,1ad43780-e3a4-4ceb-a557-9ceb6b9dc9f8,2017,467,Particularly Vulnerable Tribal Groups (earlier known as PTG).,no_primary_tag,flagged,verified,,,,
question,106b3427-00d1-4767-be05-04a596665f38,2017,468,Impact of Christianity on Indian tribes.,no_primary_tag,flagged,verified,,,,
question,af57ebe8-998c-4565-bba2-869b84f77b41,2017,469,Describe the impact of displacement on the health and nutritional status of tribal communities.,no_primary_tag,flagged,verified,,,,
question,8a893f52-44ed-4707-b55e-0ec66720d061,2017,470,"Discuss the emergence, salient features and limitations of Tribal sub-plan.",no_primary_tag,flagged,verified,,,,
question,578dac2c-396d-4bb2-8533-8a1a5ece8690,2017,471,Give a critical evaluation of any one anthropological village study in India.,no_primary_tag,flagged,verified,,,,
question,1248a1f4-bd06-4127-9a90-1227506df71a,2017,472,Critically evaluate the term 'tribe' (as used in India) as compared to the term 'indigenous' in some other countries.,no_primary_tag,flagged,verified,,,,
question,90d65b85-834e-4858-9099-f7c4493e06c2,2017,473,Discuss the impact of Panchayati Raj institution on the empowerment of rural women in India.,no_primary_tag,flagged,verified,,,,
question,a6c09495-9381-4bbb-8a1b-6f67cf994877,2017,474,Give a critical appraisal of any one tribal development programme during XIIth Five-Year plan. Give your suggestions for any improvement in ,no_primary_tag,flagged,verified,,,,
question,1c4ebbec-271a-41f7-b9da-b480086cbb3e,2017,475,Give your assessment of the reasons for the imbalance in the sex-ratio in India.,no_primary_tag,flagged,verified,,,,
question,c54e6e04-9264-42cd-b93c-1da2b2cd2bf2,2017,476,Discuss the relevance of art and craft traditions in the understanding of Indian archaeology.,no_primary_tag,flagged,verified,,,,
question,f6373c85-6ea0-4c68-9124-d72b7d6cf7be,2017,477,Discuss the contribution of anthropology in understanding the loss of livelihood of tribal communities due to economic and ecological factor,no_primary_tag,flagged,verified,,,,
question,542362e5-74fb-4a55-bb16-995719e9fedf,2018,450,Distinctive cultural features of tribes of Andaman Islands.,no_primary_tag,flagged,verified,,,,
question,cae29e51-99e8-43e5-9be8-af0ef821121b,2018,451,Philosophy behind Purusharthas.,no_primary_tag,flagged,verified,,,,
question,084ae7f5-1967-4149-a398-b6109acc02a9,2018,452,Endangered Languages.,no_primary_tag,flagged,verified,,,,
question,0aff7c8b-d49e-4aa3-b067-59bc5ef1a7ab,2018,453,OBCs among non-Hindu communities.,no_primary_tag,flagged,verified,,,,
question,3dde1148-f9da-4c59-88b6-d834ef82c79b,2018,454,Ethnoarchaeology as a research strategy.,no_primary_tag,flagged,verified,,,,
question,926b7226-1f88-41cf-aa8a-6424399be5c9,2018,455,Explain the contribution of tribal cultures to Indian civilization.,no_primary_tag,flagged,verified,,,,
question,7357750b-bdae-42e9-b54e-105f92772ab9,2018,456,Describe the salient features of Sivapithecus.,no_primary_tag,flagged,verified,,,,
question,925198ed-9252-4f29-b225-1f8cbe2fc53d,2018,457,Discuss the impact of market economy on rural villages.,no_primary_tag,flagged,verified,,,,
question,9f525bf5-1503-4a7c-b7cd-40b7b34ce3ed,2018,458,Examine the regional variations of mesolithic cultures of India.,no_primary_tag,flagged,verified,,,,
question,a9e9a732-c33f-4e31-8a8b-be032bed5a39,2018,459,Based on historical and contemporary evidences discuss the future of caste system in India.,no_primary_tag,flagged,verified,,,,
question,adbb34cc-5372-445d-b799-7b2bdfc0296e,2018,460,Examine the colonial administrators' view that Indian villages can be considered as ''little republics',no_primary_tag,flagged,verified,,,,
question,9ed931c6-922c-4060-88cf-8bd214e633d8,2018,461,Explain the impact of Buddhism and Jainism on Indian society.,no_primary_tag,flagged,verified,,,,
question,d41c46a4-7d78-46bc-9f9b-11432c8db27b,2018,462,What are the various factors influencing population growth in India? Discuss.,no_primary_tag,flagged,verified,,,,
question,a2f0934d-2d09-4e68-b1e9-74cf2896e882,2018,463,"Discuss the view that caste is not social stratification, but a system of hierarchy.",no_primary_tag,flagged,verified,,,,
question,02bd2a9d-ffb8-473b-97e3-45f8aad8a0f8,2018,464,Youth dormitory as an institution.,no_primary_tag,flagged,verified,,,,
question,5285cd79-f2fe-4df8-9f08-40729ae99660,2018,465,Tribe and scheduled tribe.,no_primary_tag,flagged,verified,,,,
question,cd99e6e9-a941-4ec4-8822-cec8795f6ee7,2018,466,Agrarian social structure.,no_primary_tag,flagged,verified,,,,
question,cdf3fdcf-03fc-47c8-9aa7-f8a5dea37253,2018,467,The impact of Panchayati Raj institutions in rural areas.,no_primary_tag,flagged,verified,,,,
question,8714c85e-99de-4960-b1fd-d59779a2399c,2018,468,Modernization.,empty_or_short;no_primary_tag,flagged,,,,,
question,7c87de91-6cdb-4676-a479-fbce6f024e24,2018,469,Compare and contrast the economic typology of tribes given by different anthropologists.,no_primary_tag,flagged,verified,,,,
question,d3a37705-9f29-4d4d-933b-248be46d4da9,2018,470,Discuss the contribution of S. C. Roy in the study of tribal cultures in India.,no_primary_tag,flagged,verified,,,,
question,5d14c2ac-c78f-41ab-aa0b-5644878ec38a,2018,471,Examine the advancement made in the land acquisition and rehabilitation Act of 2013 over the land acquisition Act of 1894.,no_primary_tag,flagged,verified,,,,
question,0ed8ae8a-5355-4f8a-be06-c89e9d75ba34,2018,472,Critically examine the contributions of Makhan Jha and B. N. Saraswati to the study of sacred complexes in India.,no_primary_tag,flagged,verified,,,,
question,cd7b25d2-3c6e-4ce4-8d8a-20af19318f9b,2018,473,Discuss the various factors resulting in tribal unrest in various parts of India.,no_primary_tag,flagged,verified,,,,
question,4d9f60cb-b9cf-4f65-a30e-e75e306b3fef,2018,474,Discuss the salient features of PESA Act of 1996 and attempt a comparison with the features of the VI Schedule.,no_primary_tag,flagged,verified,,,,
question,b6889ee1-4220-417c-86c9-9e224a7fd2f3,2018,475,Examine the strengths and weaknesses of anthropology in the context of its role in tribal and rural development.,no_primary_tag,flagged,verified,,,,
question,d8f60330-fba5-4fa7-a998-cafb77545789,2018,476,Explain the significance of tribe-caste continuum in the present context.,no_primary_tag,flagged,verified,,,,
question,db967f3c-444a-4785-bae4-42337036e759,2018,477,Discuss the significance and implementation of 'Recognition of Forest Right's Act 2006',no_primary_tag,flagged,verified,,,,
question,c8600915-2e90-4e85-a27b-1a95fc72b681,2019,450,Phylogenetic position and morphological features of Ramapithecus.,no_primary_tag,flagged,verified,,,,
question,baf29957-4aee-48d1-8e97-1a154079daf8,2019,451,Ethno-archaeological analysis of hunting activities of contemporary tribal cornrnunities.,no_primary_tag,flagged,verified,,,,
question,9f32e6ac-1f18-47a9-91b9-fcd6c96bdf07,2019,452,Distribution of Tibeto-Burman group of languages in India.,no_primary_tag,flagged,verified,,,,
question,808124f3-c77c-41c9-be89-9744f52d9561,2019,453,Use of doctrine of Karma and rebirth in justifying the Varna system.,no_primary_tag,flagged,verified,,,,
question,2a698dc1-2bce-4373-88c9-be746bc5901e,2019,454,The Jajmani system and contemporary market economy.,no_primary_tag,flagged,verified,,,,
question,d00b5653-2295-4fca-b3bb-4dd9fc9ec2a9,2019,455,Describe the Palaeolithic culture with special reference to Soanian tradition. Indicate the problems of describing the Indian Palaeolithic.,no_primary_tag,flagged,verified,,,,
question,bea70da1-363f-4e0d-a055-db3cad3e402d,2019,456,What has been the contribution of tribal people to the Indian Independence movement?,no_primary_tag,flagged,verified,,,,
question,1cc8304d-b585-455e-8de4-54a62987f57e,2019,457,Describe the impact of Buddhism on the tribal populations of India.,no_primary_tag,flagged,verified,,,,
question,c5f4a14b-2a21-499e-b259-94d97f853fcb,2019,458,What kind of society may be reconstructed from the archaeological evidences of Harappan culture?,no_primary_tag,flagged,verified,,,,
question,b9a0c5d9-a405-48ea-9164-81082bcc4c61,2019,459,Discuss the impact of media on the social life of Indian villages.,no_primary_tag,flagged,verified,,,,
