row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview
question,5c6d91af-4d78-4acc-93ac-beee74263343,2017,510,(xi) A Chalcolithic site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,71ac5d28-cf0e-4f4c-a81e-2da5d4caae19,,
question,d2b4aa33-64c7-4ccf-980a-5a6154df0f29,2017,511,(xii) An ancient capital city.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,c6185315-06b6-492d-be26-dd0291b7a4e6,2017,512,(xiii) A Rock-cut cave site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,f74701f5-7343-44c6-ae1a-68c73d501627,,
question,8df21aa4-3a7b-4d12-9aa3-258e3b4e7cdc,2017,513,(xiv) An early fortified city.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c471cd98-fa61-4e81-b9d9-956f232e8303,,
question,9df29435-0bad-4f47-a96c-6014759bbdb0,2017,514,(xv) A Rock-cut temple site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,7f93d518-6abb-4eb2-8d11-37b595a932c2,2017,515,(xvi) An ancient temple sites.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,1fa517ba-6403-47cb-b935-c4d852f9788e,2017,516,(xvii) An ancient capital city.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,27680b03-26e2-4990-9bdb-4af4e39fb268,2017,517,(xviii) An ancient temple site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,4751f208-e32d-4462-852c-c668777f0619,2017,518,(xix) A Paleolithic site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c45c3b7c-1d33-4fdc-bcb8-9b2b71349cac,,
question,f1c1cc0b-c2b1-42a2-bb1c-e8e88569479b,2017,519,(xx) An ancient capital city.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,6713867d-89ff-4ca2-bb3d-9565fa667bdd,2017,520,Art and culture are reflected to a far greater extent than political history in the epigraphic sources. Comment.,no_primary_tag,flagged,,,b1d3606b-0bbe-4b94-b3d6-a9d4c340dde4,,
question,fc95c3dc-db5f-4426-86b2-923d00789a7b,2017,521,The second urbanization gave rise to the organized corporate activities that reached their zenith during the Gupta period. Discuss.,no_primary_tag,flagged,,,c471cd98-fa61-4e81-b9d9-956f232e8303,,
question,df3e2732-48eb-406c-8461-f4a50f052e55,2017,522,The emergence of Non-Harappan Chalcolithic cultures in Central India and the Deccan mark a change not only in the subsistence pattern of peo,no_primary_tag,flagged,,,a0a8beda-9f7c-4373-932b-a73be11012e7,,
question,8b944f51-44d3-4833-9343-b54623a274bc,2017,523,Critically examine various views regarding the Vedic-Harappan relationship in light of the latest discoveries.,no_primary_tag,flagged,,,526697fa-f0e4-4105-bcc3-3b4c2433d81f,,
question,e125123a-312a-44c0-b8b2-d743d2ba73b0,2017,524,"""The concept of Ashoka's Dhamma as found through his inscriptions had its roots in Vedic- Upanishadic literature."" Discuss.",no_primary_tag,flagged,,,ce91bae6-a59f-4862-a6bc-291a04213192,,
question,9767bc8e-fa49-415b-b4f1-5e268c52a8f4,2017,525,The period of Indian History from 3rd century B.C.E. to 5th century C.E. was a period of innovation and interaction. How will you react?,no_primary_tag,flagged,,,0a5334f9-eac1-4476-8d67-1b1eaeccac8a,,
question,2d147e26-2d43-4d01-a956-3b576c8ce281,2017,526,Trace the origin and development of temple architecture in India with reference to regional styles and variations.,no_primary_tag,flagged,,,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,13e806e5-6eb4-4230-b7b5-2c018dc83556,2017,527,Buddhism and Jainism were social movements under the umbrella of religion. Comment.,no_primary_tag,flagged,,,a89d6174-83af-41e9-8539-bdfb0cee19b5,,
question,9e042413-2d79-448e-bfdd-17ac30f650f3,2017,528,The accurate picture of the complex socio-cultural milieu of Peninsular India is presented in the early Sangam literature. Delineate.,no_primary_tag,flagged,,,9c5b77b8-7a22-4867-8ee3-d8c127ec53fc,,
question,c310b49c-98b8-4521-be2b-58f5d3c07f03,2017,529,The 11 - 12th centuries C.E. saw eventful progression in the cultural history of India. Discuss.,no_primary_tag,flagged,,,c6f10381-3d3b-4206-a451-a12a0e05e29a,,
question,5efd6bc9-2ec4-4737-9918-9be26f202f3d,2017,530,Evaluate the accounts of foreign travelers about the Vijayanagar Empire.,no_primary_tag,flagged,,,6c0b6597-bb9f-4a04-9a05-e9fe90346eb1,,
question,7b37b118-6e4b-44f7-b57f-3a19ccba4a2c,2017,531,Critically examine the 'blood and iron' policy of Balban.,no_primary_tag,flagged,,,8b5474f7-bf28-4baa-abd5-7886f4747878,,
question,7884c2c2-5587-433e-b4d1-b6a526da827b,2017,532,Do you consider the Rajatarangini of Kalhana to be a reliable source of the political history of Kashmir? Why?,no_primary_tag,flagged,,,1e3cb03e-e768-4387-bcf0-40fde331aff2,,
question,ada76961-ddeb-4099-adf7-322724d26d39,2017,533,The religion of the Sikhs was the main force of their unity. Comment.,no_primary_tag,flagged,,,af9d8d2d-6749-4c70-8a50-12454ffbb94a,,
question,30265169-76d6-4be5-9efc-6ce1353c036f,2017,534,To what extent was the Caliphate the source and sanction to the legal authority of the Sultans of Delhi?,no_primary_tag,flagged,,,6ac52e7d-0cac-42a0-aa26-5f764dda7756,,
question,5e17ae33-cec2-47c4-a90f-4310e0658553,2017,535,"""Bhakti and Sufi movements served the same social purpose."" Discuss.",no_primary_tag,flagged,,,40f55ad3-3bd6-432d-b0a6-f819c30dd5b0,,
question,331d8cda-7609-421f-b083-2d26497df0b9,2017,536,Delineate non-agricultural production and the urban economy in the 13th and 14th centuries C.E.,no_primary_tag,flagged,,,db22c9e0-2293-4801-8e48-2e914a3e8479,,
question,3e6ef063-dd2c-4636-8bc8-2754b2922200,2017,537,"Do you agree that the schemes of Muhammad bin Tughluq were correctly conceived, badly executed, and disastrously abandoned? Discuss.",no_primary_tag,flagged,,,b128ebc9-3218-406c-b60a-22579454f8ed,,
question,798b2b8e-78a6-435a-932a-95817229b227,2017,538,Do you think that Akbar's Rajput policy was a conscious attempt to incorporate the Indian ruling elite with the Mughal Imperial System?,no_primary_tag,flagged,,,873d83c7-d782-4f96-9192-69058753c3d4,,
question,bfb7df75-cc80-4955-9d06-74820e9ee8d1,2017,539,"""The political disintegration was responsible for the socio-economic decline in India during the 18th century."" Comment.",no_primary_tag,flagged,,,c72cb79e-91f1-4fcc-bae9-1f52f83696ec,,
question,eb8d5314-371c-4c53-ad87-6ab6fc9594af,2017,540,"""Mughal paintings reflect social harmony in contemporary society."" Discuss.",no_primary_tag,flagged,,,63ec29fd-51ee-4cd2-a95c-ad0ec089c504,,
question,e8bebafe-bd3f-4241-86d2-0270d6cf77be,2017,541,Assess the condition of the peasantry during the 13th to 17th centuries C.E.,no_primary_tag,flagged,,,0681c277-7606-494b-af30-f7851cb71333,,
question,4b2e7262-5b61-494b-ab50-cbff399b4602,2017,542,How will you view the Maratha policy of expansion? Delineate.,no_primary_tag,flagged,,,56c307bd-e882-45e4-830c-10f5d86b9232,,
question,88d7aa39-d23b-462b-bdda-ee0f83308870,2018,500,(i) Megalithic burial site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,a0a8beda-9f7c-4373-932b-a73be11012e7,,
question,03b6c61a-5837-4ab7-8b82-e14bb8c20e3e,2018,501,(ii) Chalcolithic site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,71ac5d28-cf0e-4f4c-a81e-2da5d4caae19,,
question,09721a76-3751-4949-baa4-a674ae82d8d3,2018,502,(iii) Cave paintings.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c45c3b7c-1d33-4fdc-bcb8-9b2b71349cac,,
question,08946dd0-0131-4d10-99ab-cee032f09cf7,2018,503,(iv) Paleolithic site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c45c3b7c-1d33-4fdc-bcb8-9b2b71349cac,,
question,d87d3215-010a-4ec2-aafa-59c7ad0388ab,2018,504,(v) Political site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,a794363e-b856-4cb1-830b-a502e57fad12,2018,505,(vi) Political and Cultural centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,21f54ad4-188f-4715-99d3-2af0e5c385e0,2018,506,(vii) Terracotta centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,1f05e382-f4e2-4182-b12b-efca8a1d7bb6,,
question,6a428712-236f-4671-8ede-d6119000dc6e,2018,507,(viii) Harappan site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,38006ff6-6e8e-4e29-b9c5-673d341f1e89,,
question,54eeafaa-ce09-47d3-b6db-0e47d6221c72,2018,508,(ix) Vaishnava cultural site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,af144bd1-b5af-4059-950d-0ae5d7228edd,2018,509,(x) Painted Grey Ware site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,1f05e382-f4e2-4182-b12b-efca8a1d7bb6,,
question,e1f7a416-c73f-491f-a775-c9d997ad443e,2018,510,(xi) Chalcolithic site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,71ac5d28-cf0e-4f4c-a81e-2da5d4caae19,,
question,4f879506-2b12-4034-a423-55c5995e9d4d,2018,511,(xii) Early agriculture centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,71ac5d28-cf0e-4f4c-a81e-2da5d4caae19,,
question,98976185-505b-4479-9d14-cb41d736c5c1,2018,512,(xiii) Early Harappan site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,38006ff6-6e8e-4e29-b9c5-673d341f1e89,,
question,ed4ab695-0f9b-4207-a5b0-b19188de3166,2018,513,(xiv) An ancient temple.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,5a6d1b9f-8c23-42da-8804-6d0ec528cac8,2018,514,(xv) An ancient seaport.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c471cd98-fa61-4e81-b9d9-956f232e8303,,
question,b0441748-60af-4bab-9a7b-d9f368efdcf2,2018,515,(xvi) Budhhist centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,5e8e7b0a-dbeb-4a27-abaf-cae4ee5db7d3,,
question,596d5663-9b25-4a57-9aec-8edba4abebc2,2018,516,(xvii) Inscriptional site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,25a54856-41b1-428f-8a70-8e8ebc0d44d7,,
question,920a0cb2-9ba8-4af4-8dc6-eb5be85ca8d3,2018,517,(xviii) An ancient capital.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,e50af3f0-eae1-40a4-9130-b50e76e9b0ca,2018,518,(xix) A jaina centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,a89d6174-83af-41e9-8539-bdfb0cee19b5,,
question,5a4316cb-ed50-46c6-b043-b6e022a2602a,2018,519,(xx) An ancient capital.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,7ac49478-c577-4366-a97d-f95ce450fbd3,2018,520,"How did the early Indian historical tradition, as reflected in ltjhasa-purana, emerge? What are the distinctive features of this genre?",no_primary_tag,flagged,,,bd0645c4-904a-4921-85ad-96101feb4515,,
question,c69c721e-6c87-4b18-873e-771e559d1b62,2018,521,"""Archaeological evidence does not give direct access to the possible social and political dimensions of the decline of the Harappan civiliza",no_primary_tag,flagged,,,5e8e7b0a-dbeb-4a27-abaf-cae4ee5db7d3,,
question,78369b2d-994f-4322-9e0c-e62618a842a1,2018,522,Give an account of gana-sanghas (non-monarchical state systems)? Why did they decline?,no_primary_tag,flagged,,,e9aa3774-0d17-4248-810d-37532ae4f740,,
question,d57281c5-5a9f-4cc0-aeae-2d36c327530e,2018,523,Do you agree with the popular View that Mauryas established a unitary and highly centralized if not monolithic state system?,no_primary_tag,flagged,,,3638be43-8510-40e1-b907-193ce153cf55,,
question,3cb8497a-01fb-4d68-9274-cfd9bf0df92c,2018,524,"The concept Of Shratnanic religions, with particular reference to Buddhism, had their roots in Upanishadic ideas. Discuss.",no_primary_tag,flagged,,,a89d6174-83af-41e9-8539-bdfb0cee19b5,,
question,063faffa-7048-4b1c-a66c-af2005c1326f,2018,525,"""Doubtless it was not a free state; it was any rate a state"" (K A N Sastri). Reflect upon the nature of local self-government institutions i",no_primary_tag,flagged,,,f4599670-f2e0-4e23-90f0-866fa30f5072,,
question,c50a8a12-ed42-4a4c-ae8a-34907edd6fcb,2018,526,What was the impact of trans-regional and trans-continental trade in the post-Mauryan period on social and cultural life of India?,no_primary_tag,flagged,,,28b7fd86-2679-4982-a888-a37cd67900cf,,
question,085c3d03-4d40-4324-9856-c5fb70fd1947,2018,527,"""Utpanna dravide bhakthi, Karnate vriddhimagata I Sthita kinchit maharashtre gurjare jirnatam gata II - Padmapurana Account for the emergenc",no_primary_tag,flagged,,,6c3b705a-bc52-4c89-ac80-78818f4c3e6c,,
question,583f27c7-2092-4f03-a958-8a5e31d3e7d2,2018,528,Discuss the experimentations with art and architecture during the Gupta-Vakataka period.,no_primary_tag,flagged,,,947ed076-85e8-403f-b3bf-d87b626d600b,,
question,3f4d9593-c7a0-4879-b3d9-cf16fb04a91e,2018,529,"""The battles of Tarain and Chandawar laid the foundations of Turkish rule in India"". Elaborate.",no_primary_tag,flagged,,,4a3b7c6a-e232-4fa5-8946-c78604abc4ee,,
question,b42e3ea7-e063-4ac7-b21f-50f6c78001cd,2018,530,Discuss evidence on slavery provided by Ibn Batuta with special reference to female slaves.,no_primary_tag,flagged,,,2e33fae1-0486-4a5f-9167-1088b2556c88,,
question,c00b8c2a-590f-4a94-9e44-0fe59d2fe222,2018,531,Discuss the advancement made in Textile Technology under the Delhi Sultans.,no_primary_tag,flagged,,,db22c9e0-2293-4801-8e48-2e914a3e8479,,
question,be89fee5-0edb-4c09-8fc8-4f164d25859f,2018,532,"""Akbar wished to assert his Strong belief in God, but his concept of the way God is to be worshipped was independent of either orthodox, Isl",no_primary_tag,flagged,,,d1d6b271-f79f-4185-8cd9-66946f231a26,,
question,055a7c22-5542-46d4-9c67-964d8dc61e87,2018,533,Discuss the literature written in Hindi in Mughal India.,no_primary_tag,flagged,,,8e9fa782-9a0b-4b50-bb04-40f9e6d280a7,,
question,d05398c1-40be-4c59-a730-17435683b253,2018,534,Critically analyze the changing nature of caste and gender relations during the early medieval period.,no_primary_tag,flagged,,,13975218-701f-4921-a32f-b8727422cf6e,,
question,1b4d72c6-6949-477c-acc7-663d6b39bcb2,2018,535,"""An important feature of agriculture in Mughal India has been the large number of crops raised by the peasants"" Illustrate by giving example",no_primary_tag,flagged,,,2b33ef36-c262-4e13-9d64-d1dfa64eda6c,,
question,19c9e965-043b-4052-98a5-3b3f6c9ef00f,2018,536,"""The policy of creating heterogeneous nobility by Muhammad Tudhluq started the process of disintegration of Delhi Sultanate"". Explain.",no_primary_tag,flagged,,,b128ebc9-3218-406c-b60a-22579454f8ed,,
question,df64974f-a003-415c-927d-291726517f37,2018,537,DO you agree that convergence of political vacuum and impact of Islamicate culture and polity in peninsular India has much to do with the gr,no_primary_tag,flagged,,,ba05406b-8097-4305-a4b0-3f79f1b0d59b,,
question,58375252-cce5-42c9-b695-ae55b53a3616,2018,538,Describe the new architectural features added by successive Sultans in the construction Of Tombs in India.,no_primary_tag,flagged,,,edbf4dbf-0bea-4940-b4e6-4d0bb76db475,,
question,8a28da71-fba1-4ebe-8739-dc6a966fece5,2018,539,What was the role Of Sufi Folk literature in the diffusion of Islam in India if general and in Deccan in particular.,no_primary_tag,flagged,,,6b50fd32-5924-4cf7-96e9-c2e46e9635e5,,
question,f1ebaea7-658c-4347-b2da-fee39967f5e0,2018,540,"Discuss the working Of Zamindari System under the Mughal rulers. Also, describe the role played by the Zamiodars in the agrarian economy Of ",no_primary_tag,flagged,,,5adcf487-2431-48cd-936a-fdde8db6cb9b,,
question,cc1fb47e-81e9-40bf-836d-e5f488251036,2018,541,"""The art of building Carried to the highest degree of perfection under Shahjahan"". Illustrate by giving architectural details of two of his ",no_primary_tag,flagged,,,3115e2c0-3d21-4f1a-931c-f08a8643e5bc,,
question,387aa370-72a1-4f58-b294-9d3960071260,2018,542,The Afghan invasions in the Eighteenth Century not only signified the military irrelevance of the MughaI Empire but also hastened its declin,no_primary_tag,flagged,,,b2b2be52-fd32-4f5f-b131-2a8aafea7905,,
question,1ece87e3-2f05-4b6d-aff4-fc7e76ff3580,2019,500,(i) Brick temple site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,60d94f4e-3204-4f14-ad2d-348437bebc8c,2019,501,(ii) Early Harappan site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,38006ff6-6e8e-4e29-b9c5-673d341f1e89,,
question,6807fa28-d886-4b2e-bafc-bf3242fd615b,2019,502,(iii) Ancient seaport and trade centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c471cd98-fa61-4e81-b9d9-956f232e8303,,
question,62005e9c-b760-40e0-b0bb-8a3c516254d5,2019,503,(iv) Stone age site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c45c3b7c-1d33-4fdc-bcb8-9b2b71349cac,,
question,709ce6d3-4c1a-4cdf-aab5-fbe3587adb7a,2019,504,(v) Neolithic site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,71ac5d28-cf0e-4f4c-a81e-2da5d4caae19,,
question,acecae73-76a3-4e6b-a24f-99eda64f54c1,2019,505,(vi) Archaeological site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,5e8e7b0a-dbeb-4a27-abaf-cae4ee5db7d3,,
question,835a8600-c952-4199-b6be-87b8c57fd3db,2019,506,(vii) Ancient capital city.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,a70a2a05-82c9-49b5-9a06-580c84948e7d,2019,507,(viii) Ancient capital.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,6e74ee1a-9d59-4b39-9077-62306c3c0ec7,2019,508,(ix) Harappan site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,38006ff6-6e8e-4e29-b9c5-673d341f1e89,,
question,d6c4a968-e3ad-45a3-9f69-ae96dfde9974,2019,509,(x) Ancient inscription site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,25a54856-41b1-428f-8a70-8e8ebc0d44d7,,
question,0aff73aa-4416-4842-b3ed-d6998e8aa457,2019,510,(xi) A rock-cut cave site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,f74701f5-7343-44c6-ae1a-68c73d501627,,
question,537289f0-0c2f-4482-b5c0-d0a7fac38334,2019,511,(xii) Ancient capital city.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,77466204-ecfd-424b-903b-400b8ca53768,,
question,eba7e102-4216-475f-9ae7-6d15a0a07aa7,2019,512,(xiii) Famous temple site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,7a001e6c-8359-44d3-9e08-d21f8873d86e,,
question,b20c14f4-1ca6-44e5-81ee-7c8e0af96156,2019,513,(xiv) Centre of School of art.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,5b19fb55-dcec-46ed-897e-63e17b3c15b3,,
question,70390afd-dee6-47e2-b604-e56a58a26ee7,2019,514,(xv) Ancient inscriptional site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,25a54856-41b1-428f-8a70-8e8ebc0d44d7,,
question,571451a9-6855-4dd4-bd86-1a487d6aef19,2019,515,(xvi) Ancient education centre.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,5b19fb55-dcec-46ed-897e-63e17b3c15b3,,
question,2b5c0820-61fc-4f81-a8e3-f355646b1980,2019,516,(xvii) Pre-Harappan site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,38006ff6-6e8e-4e29-b9c5-673d341f1e89,,
question,b1823393-be6d-4853-8501-f36d55643597,2019,517,(xviii) Chalcolithic period site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,71ac5d28-cf0e-4f4c-a81e-2da5d4caae19,,
question,35a3b8b8-21ad-48bd-9c1e-275c14e033b5,2019,518,(xix) Early inscriptional site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,25a54856-41b1-428f-8a70-8e8ebc0d44d7,,
question,49995f75-926c-4954-8ffe-7eaaaa6f8f45,2019,519,(xx) Ancient petroglyphs site.,no_primary_tag,flagged,,map item - locational hint only; tagged by hint category,c45c3b7c-1d33-4fdc-bcb8-9b2b71349cac,,
question,2afb0834-0e6b-4220-9bd9-2f5ce4c7b2db,2019,520,Do you agree that archaeological literary sources? Comment.,no_primary_tag,flagged,,,5e8e7b0a-dbeb-4a27-abaf-cae4ee5db7d3,,
question,738231f5-6a59-4778-9294-8468c6dcda81,2019,521,The development of art and architecture during the Sunga period belies the belief that they were anti-Buddhist. Discuss.,no_primary_tag,flagged,,,f74701f5-7343-44c6-ae1a-68c73d501627,,
question,0d960ab9-e50a-4ae5-8ea0-97fce67ce421,2019,522,Did the mastery over agriculture act as a leverage for the rise of Harappan towns and cities? Discuss.,no_primary_tag,flagged,,,8bc87952-eb69-4b64-b8af-a83f3a2c07c0,,
question,645f3d7c-c4b5-4553-b73e-05dd7881f1f0,2019,523,The flourishing international trade during the Kushana period gave fremendous impetus to the development of art. Discuss.,no_primary_tag,flagged,,,61f9d24b-a835-4d42-ad8c-74509720c626,,
question,2b9ad9f8-81fe-4d82-829b-0e2b5f9409cd,2019,524,Examine how the transformation of the Varna system from the Rigvedic to the Later-Vedic period affected the position of women.,no_primary_tag,flagged,,,dbb7b39d-86bd-42bd-bee5-03703dae5255,,
question,77869851-5bf4-4b17-8433-3bc443b17e44,2019,525,There are no literary sources for the Harappan culture and no archaeological evidence for the Vedic period. Explain the phenomenon.,no_primary_tag,flagged,,,8bc87952-eb69-4b64-b8af-a83f3a2c07c0,,
question,ee36e2f5-4c53-469d-baaf-f552e34eb49a,2019,526,Explain how Ashoka used religion as a tool of political aggrandizement?,no_primary_tag,flagged,,,ce91bae6-a59f-4862-a6bc-291a04213192,,
question,65cac74c-ad9b-422c-82fd-b61c720b2409,2019,527,you agree that the system of land grants from the Gupta-Vakataka period was connected with the decentralisation of state in any way?,no_primary_tag,flagged,,,ffd26b40-9278-413f-a4cf-c54796ed90f1,,
question,d7b404af-b683-473f-b8b4-369031cc03ee,2019,528,The discovery of monsoons by Hippalus gave a new direction to Indo-Roman trade during the Satavahana period. Comment.,no_primary_tag,flagged,,,28b7fd86-2679-4982-a888-a37cd67900cf,,
question,4bfc4323-23af-480d-8795-ad8969a78998,2019,529,Discuss how Vijayanagar empire became the cultural capital of the south?,no_primary_tag,flagged,,,6c0b6597-bb9f-4a04-9a05-e9fe90346eb1,,
question,41cb1e08-a5d5-4a82-9ee8-83cf2a19e342,2019,530,Examine the status of Sanskrit in Mughal India.,no_primary_tag,flagged,,,36e0f8f4-4e5e-46f8-97d0-a716f433b07b,,
question,c2bcc7c1-ff81-41a3-bc74-eee227d1512d,2019,531,Assess the rule of Zainul Abedin in Kashmir.,no_primary_tag,flagged,,,89d0b971-3a47-42ef-b5a8-b60f604300c2,,
question,72c0b0ae-8d5c-445c-951d-64d54d88fe01,2019,532,The economic measures of Alauddin Khalji were aimed at greater political control. Discuss.,no_primary_tag,flagged,,,bc29c215-9c9c-4c17-9652-04c9a53b8c4e,,
question,a2b8dd3d-586f-4ae7-9a6c-5e4b2760adb2,2019,533,Examine the European impact on Mughal paintings.,no_primary_tag,flagged,,,63ec29fd-51ee-4cd2-a95c-ad0ec089c504,,
question,d53f14b3-a682-4ce6-a1db-87174ff66303,2019,534,Assess the statement that 'the philosophy of Shankaracharya revolutionised religious thoughts in India',no_primary_tag,flagged,,,6f149a3b-9fa7-4380-96d9-34f2b8e2fc46,,
question,f742d337-c56e-416d-9d1c-a7244cd6240f,2019,535,Delineate the state of agriculture during the Sultanate period.,no_primary_tag,flagged,,,eb621d56-a132-4f43-8bfc-8c3aa86c59de,,
question,f9e85d86-65be-45c1-a0a1-fc24edde9188,2019,536,Sufi and Bhakti thoughts ennobled Indian psyche amidst the vagaries of time. Elucidate.,no_primary_tag,flagged,,,40f55ad3-3bd6-432d-b0a6-f819c30dd5b0,,
question,a660f465-9da2-43eb-9dd3-6430c63cbebc,2019,537,The emergence of early capitalism in the Mughal period was primarily due to urbanisation and commercialisation. Comment.,no_primary_tag,flagged,,,baa2b85f-a128-4913-a296-46755df844b0,,
question,62f1215f-ba12-4f68-a8aa-dd1f341ef131,2019,538,Internal strife and conflict beset with personal ambitions was enough of an invitation for the Ghurids to invade India. Discuss.,no_primary_tag,flagged,,,85ed0d6c-7566-4623-80fc-d6ad06f70ecc,,
