row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty
question,a314c52b-5606-4c56-a87c-09e6878db5b9,2026,89,Which one of the following best describes the key objective of India’s ‘Open Network for Digital Commerce’ (ONDC) initiative ?,non_ascii_suspect,flagged,,,,
question,b4a9c6b2-c88c-456a-8c23-d6d56c7c08d9,2026,90,Which one of the following statements about Unified Payments Interface (UPI) and Central Bank Digital Currency (Digital Rupee) is not correc,,spot_check,,,,
question,7130188e-9c53-44dd-90d5-501686db5581,2026,91,Which of the following statements about Real-World Assets (RWA) Tokenization are correct ? 1. Tokenization is the process of turning real-wo,,,,,,
question,bb4d3e04-b10a-4aff-8195-70a92be1c7f4,2026,92,A bond whose proceeds are used only to finance or refinance a combination of both environmental and social projects is called :,,,,,,
question,9bb3c2fa-1d62-491c-852b-245011d3ba11,2026,93,"Which of the following statements about M1xchange’s role in Micro, Small & Medium Enterprises (MSMEs) financing — is/are correct? 1. M1xchan",non_ascii_suspect,flagged,,,,
question,491adce4-55c9-4d2c-a460-63b93b73ce63,2026,94,Which one of the following best describes the ‘Crowding Out Effect’ in the context of fiscal policy?,non_ascii_suspect,flagged,,,,
question,e066684f-f1a3-4972-a807-97d1cccebdd1,2026,95,Which of the following statements about Rare Earth Elements (REEs) and Critical Minerals is/are correct ? 1.Modern technological innovations,,,,,,
question,5e1cac00-0c19-45e3-a676-f2f916c7000c,2026,96,Which of the following statements about insurance in aviation sector is/are correct ? 1.‘Aviation Hull Insurance’ covers the physical aircra,non_ascii_suspect,flagged,,,,
question,07516643-c0fd-4c05-9ec7-371b8d0105be,2026,97,Which of the following statements about Crowdfunding is/are correct ? 1. Crowdfunding is solicitation of funds (small amount) from multiple ,,,,,,
question,6f224f28-8da3-4850-873f-a17cdf157100,2026,98,"With reference to different Committees in India, consider the following details : Sl No. | Committee | Objective | Organization under which ",,,,,,
question,05117e2e-80ff-4b70-9f13-57dee58e3649,2026,99,Consider the following statements about the Non-Banking Financial Companies (NBFCs) in India : 1.NBFCs cannot accept demand deposits. 2. All,,,,,,
question,acbba461-c024-456e-9a03-6b2de551ca41,2026,100,Consider the following statements about Multidimensional Poverty Index (MPI) : 1. MPI is calculated using Alkire-Foster methodology. 2. MPI ,,,,,,
tag,12bd7bca-f60a-4a5e-8dea-bb5a5358e208,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,2cde595e-3a1e-4612-a735-435925b925b1,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,e07b3fc0-7ddc-48a8-b323-26ed35be0bd8,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,76684d57-61ae-44cf-a90c-cf82b9558665,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,56c71d27-457c-4598-a25b-7c008069f836,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,f7456a69-a66a-4710-b8a5-23f2d5d48b24,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,e39e0096-d5bc-45fa-beda-913d37db9429,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,d0ea6544-d1c2-448c-8d19-42a280bb3f7f,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,30e99a50-0ec8-443f-bdb4-47630bb38c0b,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,9d44240a-f7da-490e-a8a0-43d88fa1c594,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,75cb8abf-f989-4a58-a24f-1994f33db1e8,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,56232e7f-6825-4ba3-a9cc-1f61deb3b1b1,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,d1acf598-571d-4674-9622-da0685050036,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,4c70bb25-a0b0-4ff2-93d7-80d1985b6f89,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,54d81529-b4c8-49eb-aaf6-cffd0ec58ba3,2026,0a59e611-b272-475c-aa0c-24d41818a13a,0a59e611-b272-475c-aa0c-24d41818a13a,unknown_topic;non_primary,flagged,,,,
tag,b0ad6855-477c-4102-9e59-2da5c990697b,2026,0cabc0e9-b5c9-42c3-8974-34134ec5bf8f,Physiography of India,,spot_check,verified,,,
tag,435c2d9d-f6db-4580-bd0c-07da0c647c2e,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,500a65c9-bffd-4b7b-ad71-95aabbeeaf30,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,329fa736-3fdc-4786-8c9b-6a0351555e7a,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,d216379a-1cd4-4281-b596-4b6c8f8406ee,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,78c4c093-9238-4f29-bb28-1d643e890abe,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,cf98a6e0-573d-491a-a80b-f0ae9c3f9ac1,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,390c29f2-5b8f-4c74-9886-cdaaad851508,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,2d723af1-c3f9-42d2-b7ef-174bb12a3d2b,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,c33e64ee-d04b-4d66-a584-b7a20b8a120a,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,0c907a91-0412-4588-9b0e-e8b32ccd60e2,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,48f4c017-985e-4792-bec0-4edab63f9603,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,f3612ce0-e56d-43a6-a83d-571e1f8cd020,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,f2acfbee-5934-4105-b7cf-caed63ce0ff5,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,de628f50-1646-498c-8ea2-e0f06fa50109,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,b66c94ae-c89e-40ab-9a23-e3dcf7dd544f,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,1ddfbed3-31dd-419a-b2cd-3a93378263fc,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,dfaee3f6-e6d8-418c-b11f-7839f88280a0,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,2ecbd57b-8dfb-4efe-840b-53628bba7ee5,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,330d2ce9-2e1d-4275-a6da-f26dff06cda9,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,6665dc68-50e0-4893-a081-6157720f577a,2026,0f90e98f-cffc-4e89-9572-5b144e56cb7c,0f90e98f-cffc-4e89-9572-5b144e56cb7c,unknown_topic;non_primary,flagged,,,,
tag,f76e381d-c0b5-4b69-a0bc-135842c00b87,2026,1722f5df-cc06-4998-9c1d-f06bdfbde0ed,Ancient Indian literature and authors,,,verified,,,
tag,77d89738-1e5b-403b-ae91-3f56f2eee54c,2026,1722f5df-cc06-4998-9c1d-f06bdfbde0ed,Ancient Indian literature and authors,,,,,,
tag,a4e513a4-1ffb-497c-9374-25204bff6d45,2026,1af4be87-f327-4d7e-831d-98b4571d5858,Regional groupings and economic blocs,,,verified,,,
tag,a89678cb-cb46-4904-b65d-fe45ee8f7afd,2026,1e6c07b8-b818-49ad-894e-9bdbdbed9080,Sustainable agriculture practices,,,verified,,,
tag,f525c8a3-a403-42ba-addf-43096284cb1f,2026,1f90fbbf-7550-43c7-8127-5292227908c1,Colonial land revenue systems,,,,,,
tag,98dfc28d-b901-432a-aba0-17dfd56c3a65,2026,21e5e3a1-56af-4abf-87a3-cc41422f1351,Parliament: composition and procedure,,,verified,,,
tag,ca182200-567a-413e-9653-04250fa22817,2026,2acb3c6d-cd9f-4426-bb07-28a61b9b0c4e,Indian flora and forest produce,,,verified,,,
tag,cf7de83b-0126-4644-baac-e38d43b936e7,2026,2d384e36-6a77-4fb9-b501-4b6ba66448c4,"Books, authors and personalities in news",,,,,,
tag,6c2f5c05-7d06-4583-bcf3-63c9c5f7dfb9,2026,3b0a64fd-7626-420a-9d4e-5a4c3ead2aff,Central bank digital currency,,,verified,,,
tag,602e0d85-2d21-4328-b52b-efb28d7a7b17,2026,3e797a71-eecb-4399-8b0b-a5275b3e4f44,3e797a71-eecb-4399-8b0b-a5275b3e4f44,unknown_topic;non_primary,flagged,,,,
tag,3f71b630-cfa1-4f1a-bc8f-d21fce7de54c,2026,3e797a71-eecb-4399-8b0b-a5275b3e4f44,3e797a71-eecb-4399-8b0b-a5275b3e4f44,unknown_topic;non_primary,flagged,,,,
