"question_id","year","question_number","source_ref"
,"2021","169","PSIR-P2-2021-6a"
,"2021","170","PSIR-P2-2021-6b"
,"2021","171","PSIR-P2-2021-6c"
,"2021","172","PSIR-P2-2021-7a"
,"2021","173","PSIR-P2-2021-7b"
,"2021","174","PSIR-P2-2021-7c"
,"2021","175","PSIR-P2-2021-8a"
,"2021","176","PSIR-P2-2021-8b"
,"2021","177","PSIR-P2-2021-8c"
,"2020","150","PSIR-P2-2020-1a"
,"2020","151","PSIR-P2-2020-1b"
,"2020","152","PSIR-P2-2020-1c"
,"2020","153","PSIR-P2-2020-1d"
,"2020","154","PSIR-P2-2020-1e"
,"2020","155","PSIR-P2-2020-2a"
,"2020","156","PSIR-P2-2020-2b"
,"2020","157","PSIR-P2-2020-2c"
,"2020","158","PSIR-P2-2020-3a"
,"2020","159","PSIR-P2-2020-3b"
,"2020","160","PSIR-P2-2020-3c"
,"2020","161","PSIR-P2-2020-4a"
,"2020","162","PSIR-P2-2020-4b"
,"2020","163","PSIR-P2-2020-4c"
,"2020","164","PSIR-P2-2020-5a"
,"2020","165","PSIR-P2-2020-5b"
,"2020","166","PSIR-P2-2020-5c"
,"2020","167","PSIR-P2-2020-5d"
,"2020","168","PSIR-P2-2020-5e"
,"2020","169","PSIR-P2-2020-6a"
,"2020","170","PSIR-P2-2020-6b"
,"2020","171","PSIR-P2-2020-6c"
,"2020","172","PSIR-P2-2020-7a"
,"2020","173","PSIR-P2-2020-7b"
,"2020","174","PSIR-P2-2020-7c"
,"2020","175","PSIR-P2-2020-8a"
,"2020","176","PSIR-P2-2020-8b"
,"2020","177","PSIR-P2-2020-8c"
,"2019","150","PSIR-P2-2019-1a"
,"2019","151","PSIR-P2-2019-1b"
,"2019","152","PSIR-P2-2019-1c"
,"2019","153","PSIR-P2-2019-1d"
,"2019","154","PSIR-P2-2019-1e"
,"2019","155","PSIR-P2-2019-2a"
,"2019","156","PSIR-P2-2019-2b"
,"2019","157","PSIR-P2-2019-2c"
,"2019","158","PSIR-P2-2019-3a"
,"2019","159","PSIR-P2-2019-3b"
,"2019","160","PSIR-P2-2019-3c"
,"2019","161","PSIR-P2-2019-4a"
,"2019","162","PSIR-P2-2019-4b"
,"2019","163","PSIR-P2-2019-4c"
,"2019","164","PSIR-P2-2019-5a"
,"2019","165","PSIR-P2-2019-5b"
,"2019","166","PSIR-P2-2019-5c"
,"2019","167","PSIR-P2-2019-5d"
,"2019","168","PSIR-P2-2019-5e"
,"2019","169","PSIR-P2-2019-6a"
,"2019","170","PSIR-P2-2019-6b"
,"2019","171","PSIR-P2-2019-6c"
,"2019","172","PSIR-P2-2019-7a"
,"2019","173","PSIR-P2-2019-7b"
,"2019","174","PSIR-P2-2019-7c"
,"2019","175","PSIR-P2-2019-8a"
,"2019","176","PSIR-P2-2019-8b"
,"2019","177","PSIR-P2-2019-8c"
,"2018","150","PSIR-P2-2018-1a"
,"2018","151","PSIR-P2-2018-1b"
,"2018","152","PSIR-P2-2018-1c"
,"2018","153","PSIR-P2-2018-1d"
,"2018","154","PSIR-P2-2018-1e"
,"2018","155","PSIR-P2-2018-2a"
,"2018","156","PSIR-P2-2018-2b"
,"2018","157","PSIR-P2-2018-2c"
,"2018","158","PSIR-P2-2018-3a"
,"2018","159","PSIR-P2-2018-3b"
,"2018","160","PSIR-P2-2018-3c"
,"2018","161","PSIR-P2-2018-4a"
,"2018","162","PSIR-P2-2018-4b"
,"2018","163","PSIR-P2-2018-4c"
,"2018","164","PSIR-P2-2018-5a"
,"2018","165","PSIR-P2-2018-5b"
,"2018","166","PSIR-P2-2018-5c"
,"2018","167","PSIR-P2-2018-5d"
,"2018","168","PSIR-P2-2018-5e"
,"2018","169","PSIR-P2-2018-6a"
,"2018","170","PSIR-P2-2018-6b"
,"2018","171","PSIR-P2-2018-6c"
,"2018","172","PSIR-P2-2018-7a"
,"2018","173","PSIR-P2-2018-7b"
,"2018","174","PSIR-P2-2018-7c"
,"2018","175","PSIR-P2-2018-8a"
,"2018","176","PSIR-P2-2018-8b"
,"2018","177","PSIR-P2-2018-8c"
,"2017","150","PSIR-P2-2017-1a"
,"2017","151","PSIR-P2-2017-1b"
,"2017","152","PSIR-P2-2017-1c"
,"2017","153","PSIR-P2-2017-1d"
,"2017","154","PSIR-P2-2017-1e"
,"2017","155","PSIR-P2-2017-2a"
,"2017","156","PSIR-P2-2017-2b"
,"2017","157","PSIR-P2-2017-2c"
,"2017","158","PSIR-P2-2017-3a"
,"2017","159","PSIR-P2-2017-3b"
,"2017","160","PSIR-P2-2017-3c"
,"2017","161","PSIR-P2-2017-4a"
,"2017","162","PSIR-P2-2017-4b"
,"2017","163","PSIR-P2-2017-4c"
,"2017","164","PSIR-P2-2017-5a"
,"2017","165","PSIR-P2-2017-5b"
,"2017","166","PSIR-P2-2017-5c"
,"2017","167","PSIR-P2-2017-5d"
,"2017","168","PSIR-P2-2017-5e"
,"2017","169","PSIR-P2-2017-6a"
,"2017","170","PSIR-P2-2017-6b"
,"2017","171","PSIR-P2-2017-6c"
,"2017","172","PSIR-P2-2017-7a"
,"2017","173","PSIR-P2-2017-7b"
,"2017","174","PSIR-P2-2017-7c"
,"2017","175","PSIR-P2-2017-8a"
,"2017","176","PSIR-P2-2017-8b"
,"2017","177","PSIR-P2-2017-8c"
,"2016","150","PSIR-P2-2016-1a"
,"2016","151","PSIR-P2-2016-1b"
,"2016","152","PSIR-P2-2016-1c"
,"2016","153","PSIR-P2-2016-1d"
,"2016","154","PSIR-P2-2016-1e"
,"2016","155","PSIR-P2-2016-2a"
,"2016","156","PSIR-P2-2016-2b"
,"2016","157","PSIR-P2-2016-2c"
,"2016","158","PSIR-P2-2016-3a"
,"2016","159","PSIR-P2-2016-3b"
,"2016","160","PSIR-P2-2016-3c"
,"2016","161","PSIR-P2-2016-4a"
,"2016","162","PSIR-P2-2016-4b"
,"2016","163","PSIR-P2-2016-4c"
,"2016","164","PSIR-P2-2016-5a"
,"2016","165","PSIR-P2-2016-5b"
,"2016","166","PSIR-P2-2016-5c"
,"2016","167","PSIR-P2-2016-5d"
,"2016","168","PSIR-P2-2016-5e"
,"2016","169","PSIR-P2-2016-6a"
,"2016","170","PSIR-P2-2016-6b"
,"2016","171","PSIR-P2-2016-6c"
,"2016","172","PSIR-P2-2016-7a"
,"2016","173","PSIR-P2-2016-7b"
,"2016","174","PSIR-P2-2016-7c"
,"2016","175","PSIR-P2-2016-8a"
,"2016","176","PSIR-P2-2016-8b"
,"2016","177","PSIR-P2-2016-8c"
,"2015","150","PSIR-P2-2015-1a"
,"2015","151","PSIR-P2-2015-1b"
,"2015","152","PSIR-P2-2015-1c"
,"2015","153","PSIR-P2-2015-1d"
,"2015","154","PSIR-P2-2015-1e"
,"2015","155","PSIR-P2-2015-2a"
,"2015","156","PSIR-P2-2015-2b"
,"2015","157","PSIR-P2-2015-2c"
,"2015","158","PSIR-P2-2015-3a"
,"2015","159","PSIR-P2-2015-3b"
,"2015","160","PSIR-P2-2015-3c"
,"2015","161","PSIR-P2-2015-4a"
,"2015","162","PSIR-P2-2015-4b"
,"2015","163","PSIR-P2-2015-4c"
,"2015","164","PSIR-P2-2015-5a"
,"2015","165","PSIR-P2-2015-5b"
,"2015","166","PSIR-P2-2015-5c"
,"2015","167","PSIR-P2-2015-5d"
,"2015","168","PSIR-P2-2015-5e"
,"2015","169","PSIR-P2-2015-6a"
,"2015","170","PSIR-P2-2015-6b"
,"2015","171","PSIR-P2-2015-6c"
,"2015","172","PSIR-P2-2015-7a"
,"2015","173","PSIR-P2-2015-7b"
,"2015","174","PSIR-P2-2015-7c"
,"2015","175","PSIR-P2-2015-8a"
,"2015","176","PSIR-P2-2015-8b"
,"2015","177","PSIR-P2-2015-8c"
,"2014","150","PSIR-P2-2014-1a"
,"2014","151","PSIR-P2-2014-1b"
,"2014","152","PSIR-P2-2014-1c"
,"2014","153","PSIR-P2-2014-1d"
,"2014","154","PSIR-P2-2014-1e"
,"2014","155","PSIR-P2-2014-2a"
,"2014","156","PSIR-P2-2014-2b"
,"2014","157","PSIR-P2-2014-2c"
,"2014","158","PSIR-P2-2014-3a"
,"2014","159","PSIR-P2-2014-3b"
,"2014","160","PSIR-P2-2014-3c"
,"2014","161","PSIR-P2-2014-4a"
,"2014","162","PSIR-P2-2014-4b"
,"2014","163","PSIR-P2-2014-4c"
,"2014","164","PSIR-P2-2014-5a"
,"2014","165","PSIR-P2-2014-5b"
,"2014","166","PSIR-P2-2014-5c"
,"2014","167","PSIR-P2-2014-5d"
,"2014","168","PSIR-P2-2014-5e"
,"2014","169","PSIR-P2-2014-6a"
,"2014","170","PSIR-P2-2014-6b"
,"2014","171","PSIR-P2-2014-6c"
,"2014","172","PSIR-P2-2014-7a"
,"2014","173","PSIR-P2-2014-7b"
,"2014","174","PSIR-P2-2014-7c"
,"2014","175","PSIR-P2-2014-8a"
,"2014","176","PSIR-P2-2014-8b"
,"2014","177","PSIR-P2-2014-8c"
,"2013","150","PSIR-P2-2013-1a"
,"2013","151","PSIR-P2-2013-1b"
,"2013","152","PSIR-P2-2013-1c"
,"2013","153","PSIR-P2-2013-1d"
,"2013","154","PSIR-P2-2013-1e"
,"2013","155","PSIR-P2-2013-2a"
,"2013","156","PSIR-P2-2013-2b"
,"2013","157","PSIR-P2-2013-2c"
,"2013","158","PSIR-P2-2013-3a"
,"2013","159","PSIR-P2-2013-3b"
,"2013","160","PSIR-P2-2013-3c"
,"2013","161","PSIR-P2-2013-4a"
,"2013","162","PSIR-P2-2013-4b"
,"2013","163","PSIR-P2-2013-4c"
,"2013","164","PSIR-P2-2013-5a"
,"2013","165","PSIR-P2-2013-5b"
,"2013","166","PSIR-P2-2013-5c"
,"2013","167","PSIR-P2-2013-5d"
,"2013","168","PSIR-P2-2013-5e"
,"2013","169","PSIR-P2-2013-6a"
,"2013","170","PSIR-P2-2013-6b"
,"2013","171","PSIR-P2-2013-6c"
,"2013","172","PSIR-P2-2013-7a"
,"2013","173","PSIR-P2-2013-7b"
,"2013","174","PSIR-P2-2013-7c"
,"2013","175","PSIR-P2-2013-8a"
,"2013","176","PSIR-P2-2013-8b"
,"2013","177","PSIR-P2-2013-8c"
