ref,topic_id,topic
PSIR-P1-2005-T002,bf660492-6936-4f2e-81ab-98d2c0777266,Arthashastra and Kautilya's Saptanga theory of state
PSIR-P1-2007-T002,bf660492-6936-4f2e-81ab-98d2c0777266,Arthashastra and Kautilya's Saptanga theory of state
PSIR-P1-2007-T004,bf660492-6936-4f2e-81ab-98d2c0777266,Arthashastra and Kautilya's Saptanga theory of state
PSIR-P1-2009-T005,bf660492-6936-4f2e-81ab-98d2c0777266,Arthashastra and Kautilya's Saptanga theory of state
PSIR-P1-2010-T006,486f63ba-5e19-466d-b47e-0bf7988c95e5,Dharamshastra tradition
PSIR-P1-1991-T004,13f6df98-5286-4e9e-a60d-d57c19760891,Sri Aurobindo
PSIR-P1-2002-T002,947477c6-8136-4159-90e4-d78e04ce0104,M.N. Roy: radical humanism
PSIR-P1-2009-T001,947477c6-8136-4159-90e4-d78e04ce0104,M.N. Roy: radical humanism
PSIR-P1-2001-T001,3242e2d7-a16c-480f-a6c4-efebb08ec97d,Gandhism
PSIR-P1-2001-T002,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2002-T006,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2006-T003,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2008-T005,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2006-T001,63673411-3f2d-445a-b3bf-ab94fa73c030,"B.R. Ambedkar: democracy, constitutional morality, state socialism"
PSIR-P1-1992-T001,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-1993-T009,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2000-T005,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2003-T006,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2004-T004,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2005-T006,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2006-T007,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2007-T006,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-2009-T010,118cbb24-31b9-4de7-b2e7-b6b62b313665,Plato
PSIR-P1-1991-T005,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-1994-T006,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-1995-T008,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-1996-T010,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-1998-T010,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-1999-T012,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-2002-T010,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-2006-T009,9fed96e3-188c-4cd9-89eb-b93035c4e231,Aristotle
PSIR-P1-1998-T001,3ecda17e-3606-4057-9197-8dc64cba8ca2,Machiavelli: virtu and fortuna
PSIR-P1-2000-T003,3ecda17e-3606-4057-9197-8dc64cba8ca2,Machiavelli: virtu and fortuna
PSIR-P1-2003-T004,3ecda17e-3606-4057-9197-8dc64cba8ca2,Machiavelli: virtu and fortuna
PSIR-P1-2007-T001,3ecda17e-3606-4057-9197-8dc64cba8ca2,Machiavelli: virtu and fortuna
PSIR-P1-1993-T004,c812370e-c36c-45cb-b1c2-48391def2e23,Hobbes
PSIR-P1-1995-T005,c812370e-c36c-45cb-b1c2-48391def2e23,Hobbes
PSIR-P1-1998-T003,c812370e-c36c-45cb-b1c2-48391def2e23,Hobbes
PSIR-P1-1998-T006,c812370e-c36c-45cb-b1c2-48391def2e23,Hobbes
PSIR-P1-1999-T008,c812370e-c36c-45cb-b1c2-48391def2e23,Hobbes
PSIR-P1-2004-T006,c812370e-c36c-45cb-b1c2-48391def2e23,Hobbes
PSIR-P1-1991-T006,0fafd1d1-07b2-4e54-bdd3-32a6e6db7472,Locke
PSIR-P1-1996-T002,0fafd1d1-07b2-4e54-bdd3-32a6e6db7472,Locke
PSIR-P1-1996-T008,0fafd1d1-07b2-4e54-bdd3-32a6e6db7472,Locke
PSIR-P1-1997-T009,0fafd1d1-07b2-4e54-bdd3-32a6e6db7472,Locke
PSIR-P1-1999-T009,0fafd1d1-07b2-4e54-bdd3-32a6e6db7472,Locke
PSIR-P1-2008-T006,0fafd1d1-07b2-4e54-bdd3-32a6e6db7472,Locke
PSIR-P1-1992-T002,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-1992-T009,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-1994-T009,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-1996-T011,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-1997-T012,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-1999-T013,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-2000-T012,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-2003-T010,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-2004-T011,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-2006-T014,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-2009-T013,6e97ace8-cdd7-4605-b6cc-50a133eeed28,Marx
PSIR-P1-1991-T007,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-1998-T002,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-1999-T004,fc2291e6-8c27-418a-b1ee-0a49b37111b8,"Marxism: historical materialism, class and revolution"
PSIR-P1-1995-T001,7996c528-e2c0-4a69-927a-72bd7bab29e4,John S. Mill
PSIR-P1-1996-T003,7996c528-e2c0-4a69-927a-72bd7bab29e4,John S. Mill
PSIR-P1-1998-T004,7996c528-e2c0-4a69-927a-72bd7bab29e4,John S. Mill
PSIR-P1-1999-T006,1b987677-c35c-4d77-a9e0-d108d486cb75,"Conceptions of justice: procedural, distributive and social"
PSIR-P1-2004-T005,7996c528-e2c0-4a69-927a-72bd7bab29e4,John S. Mill
PSIR-P1-2005-T007,7996c528-e2c0-4a69-927a-72bd7bab29e4,John S. Mill
PSIR-P1-1991-T008,bf660492-6936-4f2e-81ab-98d2c0777266,Arthashastra and Kautilya's Saptanga theory of state
PSIR-P1-1997-T002,bf660492-6936-4f2e-81ab-98d2c0777266,Arthashastra and Kautilya's Saptanga theory of state
PSIR-P1-1991-T009,c56af32b-1b44-40d6-8b5a-e6862b2c11d6,"Normative, empirical and contemporary approaches to political theory"
PSIR-P1-1994-T007,6a423b27-ca41-4a53-9900-67519fe653b8,Ethnicity and identity politics in India
PSIR-P1-1997-T005,c56af32b-1b44-40d6-8b5a-e6862b2c11d6,"Normative, empirical and contemporary approaches to political theory"
PSIR-P1-1999-T007,c56af32b-1b44-40d6-8b5a-e6862b2c11d6,"Normative, empirical and contemporary approaches to political theory"
PSIR-P1-2006-T005,c56af32b-1b44-40d6-8b5a-e6862b2c11d6,"Normative, empirical and contemporary approaches to political theory"
PSIR-P1-1993-T005,3242e2d7-a16c-480f-a6c4-efebb08ec97d,Gandhism
PSIR-P1-1996-T004,8c940b3f-e9e9-467f-a727-73d1bacdaeed,Constitutionalism to mass Satyagraha as political strategy
PSIR-P1-1997-T006,e0dd2417-5f0d-4dde-95c8-33587a2f3f35,"Religion, communalism and secularism in Indian politics"
PSIR-P1-1998-T007,8c940b3f-e9e9-467f-a727-73d1bacdaeed,Constitutionalism to mass Satyagraha as political strategy
PSIR-P1-1999-T010,8c940b3f-e9e9-467f-a727-73d1bacdaeed,Constitutionalism to mass Satyagraha as political strategy
PSIR-P1-2002-T008,77f081d4-f215-42aa-ab12-494f44daac51,Legacies of British rule in constitutional design
PSIR-P1-2002-T011,77f081d4-f215-42aa-ab12-494f44daac51,Legacies of British rule in constitutional design
PSIR-P1-2003-T011,8c940b3f-e9e9-467f-a727-73d1bacdaeed,Constitutionalism to mass Satyagraha as political strategy
PSIR-P1-2003-T012,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2003-T013,70679cd4-9ed3-4a0f-be32-e99a1a388c54,Nehruvian and Gandhian perspectives on development
PSIR-P1-2004-T012,8c940b3f-e9e9-467f-a727-73d1bacdaeed,Constitutionalism to mass Satyagraha as political strategy
PSIR-P1-2004-T013,77f081d4-f215-42aa-ab12-494f44daac51,Legacies of British rule in constitutional design
PSIR-P1-2004-T014,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2005-T013,6d417f48-0d65-4995-95b0-52c77a5a666b,Radical Humanist and Dalit perspectives on the Indian national movement
PSIR-P1-2005-T014,77f081d4-f215-42aa-ab12-494f44daac51,Legacies of British rule in constitutional design
PSIR-P1-2008-T014,dd8476dc-fa57-4d9f-aa59-61c0e74894cf,"M.K. Gandhi: Swaraj, trusteeship, satyagraha"
PSIR-P1-2010-T019,8c940b3f-e9e9-467f-a727-73d1bacdaeed,Constitutionalism to mass Satyagraha as political strategy
PSIR-P1-1997-T001,77f081d4-f215-42aa-ab12-494f44daac51,Legacies of British rule in constitutional design
PSIR-P1-1999-T003,752cfae2-16ca-48d0-b06f-2d0ec6e16ece,The Constituent Assembly and its debates
PSIR-P1-2001-T004,8f68f92b-755f-4d98-8846-1ff5cb8a771a,Different social and political perspectives on the making of the Constitution
PSIR-P1-2008-T004,8f68f92b-755f-4d98-8846-1ff5cb8a771a,Different social and political perspectives on the making of the Constitution
PSIR-P1-2010-T004,752cfae2-16ca-48d0-b06f-2d0ec6e16ece,The Constituent Assembly and its debates
PSIR-P1-1994-T003,03d060cf-3140-40ed-a01c-64851f497132,Affirmative action and the debate on reservation
PSIR-P1-1996-T005,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-1999-T005,9889ef44-672d-4eb8-8e60-587ac998e4f9,Fundamental Rights and Fundamental Duties
PSIR-P1-2003-T007,9889ef44-672d-4eb8-8e60-587ac998e4f9,Fundamental Rights and Fundamental Duties
PSIR-P1-2003-T008,2145172c-cb3e-4d46-9d84-c663104689f9,Directive Principles of State Policy and their relation to Fundamental Rights
PSIR-P1-2004-T007,9889ef44-672d-4eb8-8e60-587ac998e4f9,Fundamental Rights and Fundamental Duties
PSIR-P1-2004-T008,5324805c-fba9-40df-a4e9-8185281f892a,The Preamble and its value premises
PSIR-P1-2005-T009,9889ef44-672d-4eb8-8e60-587ac998e4f9,Fundamental Rights and Fundamental Duties
PSIR-P1-2005-T011,2145172c-cb3e-4d46-9d84-c663104689f9,Directive Principles of State Policy and their relation to Fundamental Rights
PSIR-P1-2007-T010,2145172c-cb3e-4d46-9d84-c663104689f9,Directive Principles of State Policy and their relation to Fundamental Rights
PSIR-P1-2008-T009,5324805c-fba9-40df-a4e9-8185281f892a,The Preamble and its value premises
PSIR-P1-2010-T013,e0dd2417-5f0d-4dde-95c8-33587a2f3f35,"Religion, communalism and secularism in Indian politics"
PSIR-P1-2010-T016,dd36e3a2-8210-467a-b23d-59a11b01e9b9,Civil liberties and human rights movements
PSIR-P1-1992-T003,efb1cdef-78f7-48a5-abda-861d7aec656f,State Legislature: envisaged role and actual working
PSIR-P1-1993-T010,041560a9-032b-4d2c-9a99-a1d83db15831,Integrationist tendencies and regional aspirations
PSIR-P1-1997-T007,25f3ccb0-5417-49bb-8f82-511731ad31d6,Parliamentary system and amendment procedures
PSIR-P1-1992-T004,25f3ccb0-5417-49bb-8f82-511731ad31d6,Parliamentary system and amendment procedures
PSIR-P1-2000-T001,51f3162d-af19-4202-8004-3e23b10c43cc,Union Executive: envisaged role and actual working
PSIR-P1-1995-T002,51f3162d-af19-4202-8004-3e23b10c43cc,Union Executive: envisaged role and actual working
PSIR-P1-1996-T006,51f3162d-af19-4202-8004-3e23b10c43cc,Union Executive: envisaged role and actual working
PSIR-P1-2000-T006,51f3162d-af19-4202-8004-3e23b10c43cc,Union Executive: envisaged role and actual working
PSIR-P1-2000-T008,d3a99df2-6dda-4228-b903-ac9086f35563,Legitimacy: Weber's types and legitimation crisis
PSIR-P1-2001-T007,51f3162d-af19-4202-8004-3e23b10c43cc,Union Executive: envisaged role and actual working
PSIR-P1-2006-T006,51f3162d-af19-4202-8004-3e23b10c43cc,Union Executive: envisaged role and actual working
PSIR-P1-1995-T003,e3a78439-ad16-4b6a-b120-7abf6e07f655,Union Legislature: envisaged role and actual working
PSIR-P1-1997-T003,e3a78439-ad16-4b6a-b120-7abf6e07f655,Union Legislature: envisaged role and actual working
PSIR-P1-2004-T003,e3a78439-ad16-4b6a-b120-7abf6e07f655,Union Legislature: envisaged role and actual working
PSIR-P1-1991-T010,a22f0855-729d-4021-8bf0-ab972ba55ea0,Supreme Court: envisaged role and actual working
PSIR-P1-1993-T011,a22f0855-729d-4021-8bf0-ab972ba55ea0,Supreme Court: envisaged role and actual working
PSIR-P1-1994-T010,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-1998-T008,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-1999-T011,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-2001-T009,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-2004-T009,a22f0855-729d-4021-8bf0-ab972ba55ea0,Supreme Court: envisaged role and actual working
PSIR-P1-2006-T010,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-2007-T007,51fd587e-8815-421c-a4b3-c8d7840f820b,Judicial review and the Basic Structure doctrine
PSIR-P1-2009-T011,a22f0855-729d-4021-8bf0-ab972ba55ea0,Supreme Court: envisaged role and actual working
PSIR-P1-1993-T006,044727d6-266b-44ff-a480-df6d7e1435aa,Panchayati Raj institutions
PSIR-P1-2002-T004,c4dd5624-6ebf-434c-b859-f6223c4a956f,Significance of the 73rd and 74th Amendments
PSIR-P1-2005-T001,044727d6-266b-44ff-a480-df6d7e1435aa,Panchayati Raj institutions
PSIR-P1-2006-T004,c4dd5624-6ebf-434c-b859-f6223c4a956f,Significance of the 73rd and 74th Amendments
PSIR-P1-2007-T003,044727d6-266b-44ff-a480-df6d7e1435aa,Panchayati Raj institutions
PSIR-P1-2007-T005,044727d6-266b-44ff-a480-df6d7e1435aa,Panchayati Raj institutions
PSIR-P1-1992-T005,8fd1a17d-5ed5-41d2-a25c-562b7b08722b,Election Commission of India
PSIR-P1-2002-T005,31e5b178-4c28-4cea-bb17-4b973d2cf6a8,Comptroller and Auditor General
PSIR-P1-2003-T005,9023d6d0-406e-4bf8-ac00-41c089837429,Union Public Service Commission
PSIR-P1-2005-T003,8fd1a17d-5ed5-41d2-a25c-562b7b08722b,Election Commission of India
PSIR-P1-2009-T004,1194004c-d779-400f-a9ca-1dbb790d44b4,National Commission for Scheduled Castes and National Commission for Scheduled Tribes
PSIR-P1-2010-T005,c877d075-2136-4bd5-bd2f-b994c4865330,National Human Rights Commission
PSIR-P1-1994-T004,48454307-b69b-4dd4-9a5d-cfb616060965,Changing nature of centre-state relations
PSIR-P1-1996-T007,48454307-b69b-4dd4-9a5d-cfb616060965,Changing nature of centre-state relations
PSIR-P1-1998-T005,48454307-b69b-4dd4-9a5d-cfb616060965,Changing nature of centre-state relations
PSIR-P1-2000-T009,057dbf46-2abc-4e08-97d5-855129dc52b2,Constitutional provisions on federalism
PSIR-P1-2000-T010,48454307-b69b-4dd4-9a5d-cfb616060965,Changing nature of centre-state relations
PSIR-P1-2001-T010,041560a9-032b-4d2c-9a99-a1d83db15831,Integrationist tendencies and regional aspirations
PSIR-P1-2006-T008,48454307-b69b-4dd4-9a5d-cfb616060965,Changing nature of centre-state relations
PSIR-P1-2009-T008,d6016167-39d2-4cef-aa78-8458364549b4,"Inter-state disputes, including river-water disputes"
PSIR-P1-2010-T007,d6016167-39d2-4cef-aa78-8458364549b4,"Inter-state disputes, including river-water disputes"
PSIR-P1-2010-T009,057dbf46-2abc-4e08-97d5-855129dc52b2,Constitutional provisions on federalism
PSIR-P1-1991-T011,70679cd4-9ed3-4a0f-be32-e99a1a388c54,Nehruvian and Gandhian perspectives on development
PSIR-P1-1991-T014,057dbf46-2abc-4e08-97d5-855129dc52b2,Constitutional provisions on federalism
PSIR-P1-1993-T012,953b47b9-a73e-493e-b289-ef9f3cd67471,Liberalization and economic reforms
PSIR-P1-1997-T010,70679cd4-9ed3-4a0f-be32-e99a1a388c54,Nehruvian and Gandhian perspectives on development
PSIR-P1-2001-T008,953b47b9-a73e-493e-b289-ef9f3cd67471,Liberalization and economic reforms
PSIR-P1-2002-T009,953b47b9-a73e-493e-b289-ef9f3cd67471,Liberalization and economic reforms
PSIR-P1-2002-T012,64218030-897b-4ac5-be08-14789e9495cd,Role of planning and the public sector
PSIR-P1-2006-T011,64218030-897b-4ac5-be08-14789e9495cd,Role of planning and the public sector
PSIR-P1-2007-T008,70679cd4-9ed3-4a0f-be32-e99a1a388c54,Nehruvian and Gandhian perspectives on development
PSIR-P1-2008-T008,70679cd4-9ed3-4a0f-be32-e99a1a388c54,Nehruvian and Gandhian perspectives on development
PSIR-P1-2010-T011,953b47b9-a73e-493e-b289-ef9f3cd67471,Liberalization and economic reforms
PSIR-P1-2010-T014,953b47b9-a73e-493e-b289-ef9f3cd67471,Liberalization and economic reforms
PSIR-P1-1991-T012,e0dd2417-5f0d-4dde-95c8-33587a2f3f35,"Religion, communalism and secularism in Indian politics"
