ref,topic_id,topic
SOCIO-P1-1987-T009,a12f62d9-14a6-4f3e-98ac-7c91c76f7311,Techniques of data collection
SOCIO-P1-1986-T006,a12f62d9-14a6-4f3e-98ac-7c91c76f7311,Techniques of data collection
SOCIO-P1-1985-T007,a12f62d9-14a6-4f3e-98ac-7c91c76f7311,Techniques of data collection
SOCIO-P1-2010-T004,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-2009-T004,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2007-T004,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-2006-T005,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2005-T004,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-2004-T006,c7f9e200-e0d1-44d7-9fff-2319dfd900c5,"Power elite, bureaucracy, pressure groups and political parties"
SOCIO-P1-2003-T006,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-2001-T004,8b93e08c-b92d-4bb3-9da8-656eaae4118a,Marxist theory of stratification
SOCIO-P1-2000-T004,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1998-T005,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1997-T006,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1996-T005,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1995-T004,e3ecfeb5-af9e-4288-a4e7-81d43802d0e5,Non-positivist methodologies
SOCIO-P1-1994-T004,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1993-T005,8b93e08c-b92d-4bb3-9da8-656eaae4118a,Marxist theory of stratification
SOCIO-P1-1992-T003,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1991-T004,8b93e08c-b92d-4bb3-9da8-656eaae4118a,Marxist theory of stratification
SOCIO-P1-1990-T006,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1989-T003,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1988-T004,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1987-T004,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1987-T005,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1986-T004,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1985-T003,8b93e08c-b92d-4bb3-9da8-656eaae4118a,Marxist theory of stratification
SOCIO-P1-1984-T003,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1984-T005,8b93e08c-b92d-4bb3-9da8-656eaae4118a,Marxist theory of stratification
SOCIO-P1-1981-T001,943c80ff-7983-4929-b2e7-900030118158,"Karl Marx: historical materialism, mode of production, alienation, class struggle"
SOCIO-P1-1982-T001,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2010-T005,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2009-T006,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2007-T006,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2007-T007,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2006-T007,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2004-T007,f1726758-a2cb-4cb6-a81e-2c24026032e4,Sociological theories of religion
SOCIO-P1-2002-T004,f1726758-a2cb-4cb6-a81e-2c24026032e4,Sociological theories of religion
SOCIO-P1-2001-T006,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2001-T007,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2000-T005,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1999-T004,74663d91-023f-453d-9d18-7df1150a9291,Modernity and social changes in Europe and the emergence of sociology
SOCIO-P1-1999-T005,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1999-T006,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1997-T008,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1995-T006,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1994-T008,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1994-T009,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1993-T007,f1726758-a2cb-4cb6-a81e-2c24026032e4,Sociological theories of religion
SOCIO-P1-1992-T004,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1992-T005,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1991-T006,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1991-T007,f1726758-a2cb-4cb6-a81e-2c24026032e4,Sociological theories of religion
SOCIO-P1-1989-T006,f1726758-a2cb-4cb6-a81e-2c24026032e4,Sociological theories of religion
SOCIO-P1-1988-T008,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1987-T008,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1986-T005,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-1985-T004,55e45651-6d55-4610-8314-de8401558cfc,"Emile Durkheim: division of labour, social fact, suicide, religion and society"
SOCIO-P1-2009-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2008-T004,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2007-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2006-T006,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2005-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2003-T007,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2002-T003,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2001-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1997-T007,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1996-T006,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1995-T005,79d59210-ee92-4e3e-9379-6f2b9a2f6282,Formal and informal organization of work
SOCIO-P1-1994-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1994-T006,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1994-T007,333c4193-6f1c-4153-b0cd-76d6a4c396d6,Sociological theories of power
SOCIO-P1-1993-T006,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1991-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1989-T004,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1988-T005,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1988-T006,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1987-T006,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1987-T007,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-1984-T002,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2010-T003,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-2009-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-2008-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-2007-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-2004-T004,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2003-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1999-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1997-T001,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1996-T001,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1996-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1994-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1993-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1993-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1993-T004,ba1242c0-6193-438b-a78e-82abcd7cdec9,Development and dependency
SOCIO-P1-1992-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1991-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1990-T003,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1987-T002,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1986-T001,ebb639c4-d49e-40ba-9d3b-e1bb18b02847,"Max Weber: social action, ideal types, authority, bureaucracy, protestant ethic and the spirit of capitalism"
SOCIO-P1-2009-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2008-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2007-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2006-T004,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2003-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2003-T005,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2001-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2000-T002,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2000-T003,b67cbaba-8224-4644-8846-a97c9fad88b8,"Concepts: equality, inequality, hierarchy, exclusion, poverty and deprivation"
SOCIO-P1-1999-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1998-T004,2c778145-d79d-4df5-8bc8-e9f0199c4c8c,"Talcott Parsons: social system, pattern variables"
SOCIO-P1-1995-T001,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1995-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1994-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1991-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1990-T004,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1990-T005,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1988-T003,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-1986-T002,bd203c4e-7988-4ca6-8ff3-cd9423377678,"Robert K. Merton: latent and manifest functions, conformity and deviance, reference groups"
SOCIO-P1-2010-T001,a86cee6c-c15e-423d-b1f3-91e92d93ba3e,G. H. Mead: self and identity
SOCIO-P1-2008-T001,a86cee6c-c15e-423d-b1f3-91e92d93ba3e,G. H. Mead: self and identity
SOCIO-P1-2010-T017,9fec458e-27f6-459a-9306-c2fe745c9c83,Lineage and descent
SOCIO-P1-2009-T012,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-2009-T015,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-2008-T010,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-2007-T011,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-2006-T012,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-2005-T011,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-2005-T012,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-2004-T012,ea545c6e-74cc-4a56-8cd0-b0ee13be2556,Patriarchy and sexual division of labour
SOCIO-P1-2003-T011,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2003-T012,9fec458e-27f6-459a-9306-c2fe745c9c83,Lineage and descent
SOCIO-P1-2002-T009,ea545c6e-74cc-4a56-8cd0-b0ee13be2556,Patriarchy and sexual division of labour
SOCIO-P1-2002-T010,a86cee6c-c15e-423d-b1f3-91e92d93ba3e,G. H. Mead: self and identity
SOCIO-P1-2001-T013,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-2000-T011,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-1999-T011,f646d72e-3fcb-4241-a403-40b6dba95533,"Protest, agitation, social movements, collective action, revolution"
SOCIO-P1-1998-T010,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1996-T010,f646d72e-3fcb-4241-a403-40b6dba95533,"Protest, agitation, social movements, collective action, revolution"
SOCIO-P1-1996-T011,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-1995-T010,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-1995-T011,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1995-T012,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1994-T013,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-1993-T010,e30a7156-3848-4f89-aa3a-bc69d881c190,Types and forms of family
SOCIO-P1-1993-T011,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1992-T008,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-1991-T011,f646d72e-3fcb-4241-a403-40b6dba95533,"Protest, agitation, social movements, collective action, revolution"
SOCIO-P1-1990-T011,a86cee6c-c15e-423d-b1f3-91e92d93ba3e,G. H. Mead: self and identity
SOCIO-P1-1989-T010,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-1988-T013,9fec458e-27f6-459a-9306-c2fe745c9c83,Lineage and descent
SOCIO-P1-1985-T011,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1985-T012,f646d72e-3fcb-4241-a403-40b6dba95533,"Protest, agitation, social movements, collective action, revolution"
SOCIO-P1-1984-T011,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-1984-T012,5673c209-4a13-48ab-a239-618ee9141e96,"Family, household, marriage"
SOCIO-P1-1984-T013,ea545c6e-74cc-4a56-8cd0-b0ee13be2556,Patriarchy and sexual division of labour
SOCIO-P1-2010-T022,4f070977-f20a-4aa4-99ef-3087bc897a75,"Dimensions: stratification by class, status group, gender, ethnicity and race"
SOCIO-P1-2010-T023,57416751-ea7d-43ce-b6e0-67b65aba9af0,"Social mobility: open and closed systems, types, sources and causes"
SOCIO-P1-2010-T024,b67cbaba-8224-4644-8846-a97c9fad88b8,"Concepts: equality, inequality, hierarchy, exclusion, poverty and deprivation"
SOCIO-P1-2009-T017,de09d10e-0cdb-4fae-ac26-902789ae1355,Structural functionalist theory of stratification
SOCIO-P1-2008-T013,b67cbaba-8224-4644-8846-a97c9fad88b8,"Concepts: equality, inequality, hierarchy, exclusion, poverty and deprivation"
SOCIO-P1-2008-T014,57416751-ea7d-43ce-b6e0-67b65aba9af0,"Social mobility: open and closed systems, types, sources and causes"
SOCIO-P1-2007-T013,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2006-T013,de09d10e-0cdb-4fae-ac26-902789ae1355,Structural functionalist theory of stratification
SOCIO-P1-2006-T014,57416751-ea7d-43ce-b6e0-67b65aba9af0,"Social mobility: open and closed systems, types, sources and causes"
SOCIO-P1-2005-T015,57416751-ea7d-43ce-b6e0-67b65aba9af0,"Social mobility: open and closed systems, types, sources and causes"
SOCIO-P1-2004-T015,1e2ab683-72e1-4706-915f-2339048bfd49,Sociological theories of social change
SOCIO-P1-2004-T016,4f070977-f20a-4aa4-99ef-3087bc897a75,"Dimensions: stratification by class, status group, gender, ethnicity and race"
SOCIO-P1-2004-T017,8b93e08c-b92d-4bb3-9da8-656eaae4118a,Marxist theory of stratification
SOCIO-P1-2003-T014,b67cbaba-8224-4644-8846-a97c9fad88b8,"Concepts: equality, inequality, hierarchy, exclusion, poverty and deprivation"
SOCIO-P1-2002-T012,de09d10e-0cdb-4fae-ac26-902789ae1355,Structural functionalist theory of stratification
