ref,topic_id,topic
HIST-P2-2007-T013,007824cf-0515-4b21-bd1f-ed9e2d95c5fa,"Permanent Settlement, Ryotwari and Mahalwari systems"
HIST-P2-2008-T013,22c46168-2e98-4b18-897c-68dfb8c3256b,Famine and poverty in the rural interior
HIST-P2-2008-T014,69b9ab1d-e494-42b6-981b-e833dd1b0eae,Decline of traditional crafts; drain of wealth
HIST-P2-2009-T019,007824cf-0515-4b21-bd1f-ed9e2d95c5fa,"Permanent Settlement, Ryotwari and Mahalwari systems"
HIST-P2-2010-T015,42bbd8bc-2c04-4ecf-8c4f-6aafa777fce6,"Railways, telegraph and postal communication"
HIST-P2-2010-T016,70f079a0-8fb0-4e15-8a29-178169acecdf,Free trade and the changing character of British colonial rule
HIST-P2-2010-T017,73ee6af0-634e-4c0e-a7b5-f7f31191b38e,Commercialization of agriculture and the rise of landless labourers
HIST-P2-1988-T001,103cb227-4d59-452e-b4c8-d7191cf370ea,Introduction of western education in India
HIST-P2-1989-T002,52455722-c5a7-48cb-bfb1-35b7e1085621,Christian missionary activities in India
HIST-P2-1990-T004,1bdbacba-7cf0-498a-8c6e-11db612a9303,The Orientalist-Anglicist controversy
HIST-P2-1997-T002,70f079a0-8fb0-4e15-8a29-178169acecdf,Free trade and the changing character of British colonial rule
HIST-P2-1999-T004,52455722-c5a7-48cb-bfb1-35b7e1085621,Christian missionary activities in India
HIST-P2-2002-T005,70f079a0-8fb0-4e15-8a29-178169acecdf,Free trade and the changing character of British colonial rule
HIST-P2-2004-T004,edb5e58f-5e42-460e-a6e5-5d118530720b,"Social reform: sati, widow remarriage and child marriage"
HIST-P2-2008-T006,bf804cb1-a437-4e43-8400-9fedd89dc8ba,"Rise of the press, literature and public opinion"
HIST-P2-1985-T003,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-1986-T006,e3bde945-171c-4052-9a22-3a24752934a7,Ram Mohan Roy and the Brahmo movement
HIST-P2-1993-T001,edb5e58f-5e42-460e-a6e5-5d118530720b,"Social reform: sati, widow remarriage and child marriage"
HIST-P2-1994-T001,edb5e58f-5e42-460e-a6e5-5d118530720b,"Social reform: sati, widow remarriage and child marriage"
HIST-P2-1996-T001,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-1997-T003,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-1998-T004,d42046ba-1ec3-4c57-b4c4-37e962c63c33,Dayananda Saraswati and the Arya Samaj
HIST-P2-2000-T002,edb5e58f-5e42-460e-a6e5-5d118530720b,"Social reform: sati, widow remarriage and child marriage"
HIST-P2-2005-T002,69992baf-7aa1-47bf-9612-ef91e0586f2b,Politics of association; foundation of the Indian National Congress
HIST-P2-2006-T004,052a73e7-f9be-4a4a-8ed5-14d84788b13a,Rise of Gandhi; character of Gandhian nationalism and his popular appeal
HIST-P2-2007-T005,edb5e58f-5e42-460e-a6e5-5d118530720b,"Social reform: sati, widow remarriage and child marriage"
HIST-P2-2009-T007,edb5e58f-5e42-460e-a6e5-5d118530720b,"Social reform: sati, widow remarriage and child marriage"
HIST-P2-2009-T008,d42046ba-1ec3-4c57-b4c4-37e962c63c33,Dayananda Saraswati and the Arya Samaj
HIST-P2-2010-T006,bf804cb1-a437-4e43-8400-9fedd89dc8ba,"Rise of the press, literature and public opinion"
HIST-P2-2010-T007,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-1985-T004,d2fc1244-3423-42b6-9296-294e8c6e5b52,The safety-valve thesis
HIST-P2-1986-T007,efe07dee-3522-4d35-ab55-f2f912296a45,"Rangpur Dhing, Kol Rebellion and Mopla Rebellion"
HIST-P2-1986-T013,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1987-T012,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1987-T014,8917a109-e89b-41d4-ab2f-de14dfec5911,Peasant movements and tribal uprisings of the 18th and 19th centuries
HIST-P2-1988-T012,8163c5c2-ce23-4eda-82d9-4b0ef9c722fb,"The Great Revolt of 1857: origin, character and causes of failure"
HIST-P2-1988-T014,8917a109-e89b-41d4-ab2f-de14dfec5911,Peasant movements and tribal uprisings of the 18th and 19th centuries
HIST-P2-1989-T013,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1990-T012,efe07dee-3522-4d35-ab55-f2f912296a45,"Rangpur Dhing, Kol Rebellion and Mopla Rebellion"
HIST-P2-1992-T011,8917a109-e89b-41d4-ab2f-de14dfec5911,Peasant movements and tribal uprisings of the 18th and 19th centuries
HIST-P2-1994-T012,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1997-T008,8917a109-e89b-41d4-ab2f-de14dfec5911,Peasant movements and tribal uprisings of the 18th and 19th centuries
HIST-P2-1998-T012,8163c5c2-ce23-4eda-82d9-4b0ef9c722fb,"The Great Revolt of 1857: origin, character and causes of failure"
HIST-P2-1999-T011,8163c5c2-ce23-4eda-82d9-4b0ef9c722fb,"The Great Revolt of 1857: origin, character and causes of failure"
HIST-P2-2000-T009,efe07dee-3522-4d35-ab55-f2f912296a45,"Rangpur Dhing, Kol Rebellion and Mopla Rebellion"
HIST-P2-2000-T010,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-2001-T010,8917a109-e89b-41d4-ab2f-de14dfec5911,Peasant movements and tribal uprisings of the 18th and 19th centuries
HIST-P2-2005-T006,8163c5c2-ce23-4eda-82d9-4b0ef9c722fb,"The Great Revolt of 1857: origin, character and causes of failure"
HIST-P2-2007-T009,8163c5c2-ce23-4eda-82d9-4b0ef9c722fb,"The Great Revolt of 1857: origin, character and causes of failure"
HIST-P2-2009-T013,8163c5c2-ce23-4eda-82d9-4b0ef9c722fb,"The Great Revolt of 1857: origin, character and causes of failure"
HIST-P2-1987-T001,69992baf-7aa1-47bf-9612-ef91e0586f2b,Politics of association; foundation of the Indian National Congress
HIST-P2-1989-T003,c7e8fb8b-5c39-469d-9a55-3fc13389e7a7,Partition of Bengal 1905 and the Swadeshi Movement
HIST-P2-1991-T001,c7e8fb8b-5c39-469d-9a55-3fc13389e7a7,Partition of Bengal 1905 and the Swadeshi Movement
HIST-P2-1991-T003,d2fc1244-3423-42b6-9296-294e8c6e5b52,The safety-valve thesis
HIST-P2-1992-T004,69992baf-7aa1-47bf-9612-ef91e0586f2b,Politics of association; foundation of the Indian National Congress
HIST-P2-1996-T003,c7e8fb8b-5c39-469d-9a55-3fc13389e7a7,Partition of Bengal 1905 and the Swadeshi Movement
HIST-P2-1997-T004,c7e8fb8b-5c39-469d-9a55-3fc13389e7a7,Partition of Bengal 1905 and the Swadeshi Movement
HIST-P2-2000-T003,69992baf-7aa1-47bf-9612-ef91e0586f2b,Politics of association; foundation of the Indian National Congress
HIST-P2-2001-T003,69992baf-7aa1-47bf-9612-ef91e0586f2b,Politics of association; foundation of the Indian National Congress
HIST-P2-2003-T005,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-2009-T005,9c86924b-63bc-400a-a6d1-cf16634bfb63,"Programme, objectives and social composition of the early Congress"
HIST-P2-1985-T005,e081e486-e8ab-4b45-b362-33e897f872c0,The two phases of the Civil Disobedience Movement
HIST-P2-1987-T003,052a73e7-f9be-4a4a-8ed5-14d84788b13a,Rise of Gandhi; character of Gandhian nationalism and his popular appeal
HIST-P2-1988-T005,1a89895a-b498-429d-a706-e16a2decc956,Transfer of power and Independence
HIST-P2-1988-T006,0272a58c-07c2-4805-b456-4dec483263f1,National politics between Non-cooperation and Civil Disobedience
HIST-P2-1989-T008,09f655c4-e3ce-49b3-a5ae-2e997146fed9,Caste and ethnicity after 1947
HIST-P2-1991-T006,09f655c4-e3ce-49b3-a5ae-2e997146fed9,Caste and ethnicity after 1947
HIST-P2-1992-T008,e081e486-e8ab-4b45-b362-33e897f872c0,The two phases of the Civil Disobedience Movement
HIST-P2-1993-T009,d97f1546-0ace-45af-83e3-d00098652bd2,The Non-cooperation Movement
HIST-P2-1994-T009,052a73e7-f9be-4a4a-8ed5-14d84788b13a,Rise of Gandhi; character of Gandhian nationalism and his popular appeal
HIST-P2-1995-T013,09f655c4-e3ce-49b3-a5ae-2e997146fed9,Caste and ethnicity after 1947
HIST-P2-1996-T009,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1999-T009,052a73e7-f9be-4a4a-8ed5-14d84788b13a,Rise of Gandhi; character of Gandhian nationalism and his popular appeal
HIST-P2-2001-T005,c099cf45-5793-4e23-a87f-7b2ae508cb71,Cripps Mission and the Quit India Movement
HIST-P2-2002-T007,052a73e7-f9be-4a4a-8ed5-14d84788b13a,Rise of Gandhi; character of Gandhian nationalism and his popular appeal
HIST-P2-2003-T008,c099cf45-5793-4e23-a87f-7b2ae508cb71,Cripps Mission and the Quit India Movement
HIST-P2-2003-T009,9c5f253a-4444-447f-ba42-8e2b072300f2,Moderates and Extremists
HIST-P2-2005-T004,e081e486-e8ab-4b45-b362-33e897f872c0,The two phases of the Civil Disobedience Movement
HIST-P2-2007-T008,e081e486-e8ab-4b45-b362-33e897f872c0,The two phases of the Civil Disobedience Movement
HIST-P2-2007-T010,507e0a4c-86e5-412f-ba4f-4aa65c24351e,Rowlatt Satyagraha and the Khilafat Movement
HIST-P2-2008-T010,3f1e4c7b-67a8-44d0-b2e3-37784bf90f0f,Major ideas of the Enlightenment: Kant and Rousseau
HIST-P2-2009-T014,c099cf45-5793-4e23-a87f-7b2ae508cb71,Cripps Mission and the Quit India Movement
HIST-P2-2010-T012,09834bdc-69bc-43ab-b3bd-8e30fb8f8fd0,"Women, youth and students in Indian politics 1885-1947"
HIST-P2-1985-T006,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1988-T003,f36cf857-ad85-442f-aba2-4f2ed5ea756b,"Constitutional developments in colonial India, 1858-1935"
HIST-P2-1991-T002,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1992-T003,63d68b61-d2d5-485b-bf27-61b3c19a4c60,Integration of princely states; princes in electoral politics
HIST-P2-1992-T005,99e9e1bd-43fa-4a6f-8a9a-237a94ebf683,Communalism and the politics of partition
HIST-P2-1995-T004,3b24b799-34f7-4286-8592-ddbbd61ce21f,Early administrative structure; from diarchy to direct control
HIST-P2-1995-T005,f36cf857-ad85-442f-aba2-4f2ed5ea756b,"Constitutional developments in colonial India, 1858-1935"
HIST-P2-1998-T005,f36cf857-ad85-442f-aba2-4f2ed5ea756b,"Constitutional developments in colonial India, 1858-1935"
HIST-P2-1998-T007,f36cf857-ad85-442f-aba2-4f2ed5ea756b,"Constitutional developments in colonial India, 1858-1935"
HIST-P2-2009-T003,99e9e1bd-43fa-4a6f-8a9a-237a94ebf683,Communalism and the politics of partition
HIST-P2-1986-T002,f52ef4aa-2c55-449d-9ef9-c8b3f33752e2,"The Left within the Congress: Nehru, Subhas Chandra Bose, the Congress Socialist Party"
HIST-P2-1990-T002,2f7b81e1-6baf-42e3-9b52-b3426f18998e,Nationalism and the peasant movements
HIST-P2-1997-T001,f52ef4aa-2c55-449d-9ef9-c8b3f33752e2,"The Left within the Congress: Nehru, Subhas Chandra Bose, the Congress Socialist Party"
HIST-P2-2002-T003,f52ef4aa-2c55-449d-9ef9-c8b3f33752e2,"The Left within the Congress: Nehru, Subhas Chandra Bose, the Congress Socialist Party"
HIST-P2-2002-T004,f52ef4aa-2c55-449d-9ef9-c8b3f33752e2,"The Left within the Congress: Nehru, Subhas Chandra Bose, the Congress Socialist Party"
HIST-P2-2003-T004,6f00371b-c24c-48fe-894d-24322959a6a7,"Revolutionaries in Bengal, Punjab, Maharashtra, UP and Madras"
HIST-P2-2006-T002,f52ef4aa-2c55-449d-9ef9-c8b3f33752e2,"The Left within the Congress: Nehru, Subhas Chandra Bose, the Congress Socialist Party"
HIST-P2-2008-T007,6f00371b-c24c-48fe-894d-24322959a6a7,"Revolutionaries in Bengal, Punjab, Maharashtra, UP and Madras"
HIST-P2-1989-T001,3c693ab3-c96b-4472-a1a2-4e953ee86709,The Muslim League and the Hindu Mahasabha
HIST-P2-1990-T003,1a89895a-b498-429d-a706-e16a2decc956,Transfer of power and Independence
HIST-P2-1993-T002,1a89895a-b498-429d-a706-e16a2decc956,Transfer of power and Independence
HIST-P2-1994-T002,3c693ab3-c96b-4472-a1a2-4e953ee86709,The Muslim League and the Hindu Mahasabha
HIST-P2-1996-T002,99e9e1bd-43fa-4a6f-8a9a-237a94ebf683,Communalism and the politics of partition
HIST-P2-1998-T003,99e9e1bd-43fa-4a6f-8a9a-237a94ebf683,Communalism and the politics of partition
HIST-P2-1999-T005,3c693ab3-c96b-4472-a1a2-4e953ee86709,The Muslim League and the Hindu Mahasabha
HIST-P2-2004-T005,9a32302f-142a-443d-98ce-9b1986ddfaa1,"Simon Commission, the Nehru Report and the Round Table Conferences"
HIST-P2-2006-T003,99e9e1bd-43fa-4a6f-8a9a-237a94ebf683,Communalism and the politics of partition
HIST-P2-2007-T004,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-2009-T006,99e9e1bd-43fa-4a6f-8a9a-237a94ebf683,Communalism and the politics of partition
HIST-P2-2010-T005,47cc8543-d8ea-48ad-ada7-715d300f3275,The election of 1937 and the formation of ministries
HIST-P2-1990-T001,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-2001-T001,52c3517a-9f64-465c-8815-2c7b02694890,Nehru's foreign policy; India and her neighbours 1947-1964
HIST-P2-2004-T001,52c3517a-9f64-465c-8815-2c7b02694890,Nehru's foreign policy; India and her neighbours 1947-1964
HIST-P2-2007-T002,042e4822-6d27-4c22-8266-daf1f4f4ab2f,State-building in Germany and Italy
HIST-P2-2008-T001,f36cf857-ad85-442f-aba2-4f2ed5ea756b,"Constitutional developments in colonial India, 1858-1935"
HIST-P2-2010-T001,e162c7a2-9069-4b96-931a-bd20cdb84961,Backward castes and tribes in post-colonial electoral politics; Dalit movements
HIST-P2-1995-T001,1a89895a-b498-429d-a706-e16a2decc956,Transfer of power and Independence
HIST-P2-1986-T003,fc4309c0-81e7-4df0-9d0d-c9d29948238e,Contribution of the Indian renaissance to modern India
HIST-P2-1988-T004,70f079a0-8fb0-4e15-8a29-178169acecdf,Free trade and the changing character of British colonial rule
HIST-P2-1989-T004,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1990-T005,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1991-T005,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1991-T007,e0e3f721-7d7f-4d16-b1c2-7ceb45369ec6,The Chinese Revolution of 1949
HIST-P2-1993-T006,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1994-T006,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1995-T011,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1996-T007,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-1997-T007,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-2000-T005,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-2001-T006,26966f2e-763a-4858-850d-70eb9f1f4dd6,Rise of socialist ideas up to Marx
HIST-P2-2002-T008,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-2004-T006,3f1e4c7b-67a8-44d0-b2e3-37784bf90f0f,Major ideas of the Enlightenment: Kant and Rousseau
HIST-P2-2006-T007,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-2007-T007,58ef4daf-f104-41f9-ae67-6df4f68debc5,Spread of Enlightenment in the colonies
HIST-P2-2008-T008,3f1e4c7b-67a8-44d0-b2e3-37784bf90f0f,Major ideas of the Enlightenment: Kant and Rousseau
HIST-P2-2008-T009,26966f2e-763a-4858-850d-70eb9f1f4dd6,Rise of socialist ideas up to Marx
HIST-P2-2010-T011,3f1e4c7b-67a8-44d0-b2e3-37784bf90f0f,Major ideas of the Enlightenment: Kant and Rousseau
HIST-P2-1985-T007,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-1986-T008,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-1986-T014,890bd10c-f69a-4871-929a-e80120c9ea16,"American Civil War, Lincoln and the abolition of slavery"
HIST-P2-1987-T013,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1988-T011,40ee79f0-4938-4995-83bd-243af20db01a,American Revolution and the Constitution
HIST-P2-1988-T013,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1989-T012,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1989-T014,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-1990-T013,40ee79f0-4938-4995-83bd-243af20db01a,American Revolution and the Constitution
HIST-P2-1990-T014,d63f08fa-cd98-4587-8652-de7363502f46,"British democratic politics 1815-1850: reformers, free traders, Chartists"
HIST-P2-1991-T011,3f1e4c7b-67a8-44d0-b2e3-37784bf90f0f,Major ideas of the Enlightenment: Kant and Rousseau
HIST-P2-1991-T012,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1991-T013,890bd10c-f69a-4871-929a-e80120c9ea16,"American Civil War, Lincoln and the abolition of slavery"
HIST-P2-1992-T012,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1992-T013,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-1992-T014,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1993-T013,b6ba0be1-fa97-4473-8035-bc321950ec3d,The European states system
HIST-P2-1995-T016,40ee79f0-4938-4995-83bd-243af20db01a,American Revolution and the Constitution
HIST-P2-1996-T014,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-1997-T013,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-1997-T014,d63f08fa-cd98-4587-8652-de7363502f46,"British democratic politics 1815-1850: reformers, free traders, Chartists"
HIST-P2-1998-T014,40ee79f0-4938-4995-83bd-243af20db01a,American Revolution and the Constitution
HIST-P2-1999-T014,40ee79f0-4938-4995-83bd-243af20db01a,American Revolution and the Constitution
HIST-P2-2000-T014,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-2001-T014,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-2002-T014,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
HIST-P2-2003-T014,640f55e5-1baf-4b97-9668-c88849022fba,"French Revolution and its aftermath, 1789-1815"
