ref,topic_id,topic
GEOG-P1-2009-T017,ad9fce43-9333-406a-a94b-d1a550cb2e25,"Channel morphology, erosion surfaces and slope development"
GEOG-P1-2010-T019,e5570ff8-ac76-4538-81fb-0ffd99b4d135,Geomorphic cycles and landscape development; denudation chronology
GEOG-P1-2010-T020,17992314-27aa-43b0-ae23-40db28e497c6,Physical conditions of the earth's interior; geosynclines
GEOG-P1-2010-T021,f000106c-9bea-416c-bed8-c1fdcd011586,Factors controlling landform development; endogenetic and exogenetic forces
GEOG-P1-1986-T002,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-1987-T004,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-1988-T005,228786df-6eb9-4bd9-b4fd-8f3569cbb2bc,Air masses and frontogenesis
GEOG-P1-1989-T002,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-1990-T002,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-1991-T003,1caa10ad-5e6a-4025-9223-0bca8125c408,Hydrological cycle
GEOG-P1-1991-T005,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-1992-T006,228786df-6eb9-4bd9-b4fd-8f3569cbb2bc,Air masses and frontogenesis
GEOG-P1-1994-T003,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-1995-T002,747ec267-13f8-47c5-a243-da389d52028a,Types and distribution of precipitation; weather and climate
GEOG-P1-1995-T005,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-1996-T004,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-1997-T003,228786df-6eb9-4bd9-b4fd-8f3569cbb2bc,Air masses and frontogenesis
GEOG-P1-1998-T005,28ed7fd5-3419-435d-8f92-b83c1684d91a,Atmospheric circulation; atmospheric stability and instability
GEOG-P1-1999-T003,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-1999-T006,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-2000-T006,747ec267-13f8-47c5-a243-da389d52028a,Types and distribution of precipitation; weather and climate
GEOG-P1-2001-T008,228786df-6eb9-4bd9-b4fd-8f3569cbb2bc,Air masses and frontogenesis
GEOG-P1-2002-T004,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-2003-T007,28ed7fd5-3419-435d-8f92-b83c1684d91a,Atmospheric circulation; atmospheric stability and instability
GEOG-P1-2004-T005,e2e9e75f-316c-4343-8958-574380db179a,Global climatic change; role and response of man
GEOG-P1-2004-T006,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-2005-T006,75821841-a722-48e4-8ee1-65b6ace4998c,"Koppen's, Thornthwaite's and Trewartha's classifications of world climates"
GEOG-P1-2006-T009,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-2008-T004,5acc249d-90d5-492c-9e19-08c6ce4e2bbe,Planetary and local winds; monsoons and jet streams
GEOG-P1-2008-T005,5acc249d-90d5-492c-9e19-08c6ce4e2bbe,Planetary and local winds; monsoons and jet streams
GEOG-P1-2009-T009,e2e9e75f-316c-4343-8958-574380db179a,Global climatic change; role and response of man
GEOG-P1-2009-T010,8b5d3a16-3912-41df-b38e-a51413a479e5,Food and nutrition problems; food security
GEOG-P1-2009-T011,65cebe06-cf15-47f0-84cd-d29ab978120a,Applied climatology and urban climate
GEOG-P1-2009-T013,28ed7fd5-3419-435d-8f92-b83c1684d91a,Atmospheric circulation; atmospheric stability and instability
GEOG-P1-2010-T012,747ec267-13f8-47c5-a243-da389d52028a,Types and distribution of precipitation; weather and climate
GEOG-P1-2010-T015,43ec1288-2cc4-4571-a331-b939e759d904,Temperate and tropical cyclones
GEOG-P1-2010-T017,747ec267-13f8-47c5-a243-da389d52028a,Types and distribution of precipitation; weather and climate
GEOG-P1-1986-T003,10d34498-00c3-44b3-befe-cc5505ce06ea,Ocean deposits
GEOG-P1-1986-T008,b9900b37-1900-4ee5-8b6d-fb20fc958ebc,"Marine resources: biotic, mineral and energy"
GEOG-P1-1987-T007,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-1988-T009,9ed31b59-8fd7-44a7-9d40-6ad03a2c4031,Coral reefs and coral bleaching
GEOG-P1-1989-T007,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-1990-T005,9ed31b59-8fd7-44a7-9d40-6ad03a2c4031,Coral reefs and coral bleaching
GEOG-P1-1991-T006,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-1993-T002,e92eed19-08b6-409b-96ef-e59b8e5eab11,Temperature and salinity of the oceans; heat and salt budgets
GEOG-P1-1995-T001,b9900b37-1900-4ee5-8b6d-fb20fc958ebc,"Marine resources: biotic, mineral and energy"
GEOG-P1-1996-T002,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-1997-T001,b9900b37-1900-4ee5-8b6d-fb20fc958ebc,"Marine resources: biotic, mineral and energy"
GEOG-P1-1997-T002,9ed31b59-8fd7-44a7-9d40-6ad03a2c4031,Coral reefs and coral bleaching
GEOG-P1-1998-T002,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-1999-T001,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-2000-T003,e92eed19-08b6-409b-96ef-e59b8e5eab11,Temperature and salinity of the oceans; heat and salt budgets
GEOG-P1-2001-T004,9ed31b59-8fd7-44a7-9d40-6ad03a2c4031,Coral reefs and coral bleaching
GEOG-P1-2003-T003,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-2004-T002,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-2004-T003,10d34498-00c3-44b3-befe-cc5505ce06ea,Ocean deposits
GEOG-P1-2006-T004,05fd14f7-8eb4-4e50-9dc7-2705d8767af9,"Waves, currents and tides"
GEOG-P1-2007-T002,10d34498-00c3-44b3-befe-cc5505ce06ea,Ocean deposits
GEOG-P1-2007-T003,0886ebe6-5831-4eb8-81b3-ada01fe9b4de,Sea-level changes; law of the sea and marine pollution
GEOG-P1-2008-T001,9ed31b59-8fd7-44a7-9d40-6ad03a2c4031,Coral reefs and coral bleaching
GEOG-P1-2009-T005,b9900b37-1900-4ee5-8b6d-fb20fc958ebc,"Marine resources: biotic, mineral and energy"
GEOG-P1-2009-T007,e92eed19-08b6-409b-96ef-e59b8e5eab11,Temperature and salinity of the oceans; heat and salt budgets
GEOG-P1-2010-T005,10d34498-00c3-44b3-befe-cc5505ce06ea,Ocean deposits
GEOG-P1-2010-T007,f1336305-31f8-427d-be02-53042edc629c,"Bottom topography of the Atlantic, Indian and Pacific Oceans"
GEOG-P1-1992-T001,101d60f5-085f-413d-aa50-ad05d9ad99b5,"Genesis, classification and distribution of soils; soil profile"
GEOG-P1-1993-T001,7739a08f-34bf-4e43-b398-bddc84b761b5,Principles of ecology; human ecological adaptations
GEOG-P1-1996-T001,7b239a8f-667d-4f4e-9416-0b314da0ce09,Problems of deforestation and conservation measures
GEOG-P1-1998-T001,101d60f5-085f-413d-aa50-ad05d9ad99b5,"Genesis, classification and distribution of soils; soil profile"
GEOG-P1-2000-T002,101d60f5-085f-413d-aa50-ad05d9ad99b5,"Genesis, classification and distribution of soils; soil profile"
GEOG-P1-2001-T002,bbc89116-3512-469e-bba9-3c4825588ee8,Social forestry and agro-forestry
GEOG-P1-2003-T001,101d60f5-085f-413d-aa50-ad05d9ad99b5,"Genesis, classification and distribution of soils; soil profile"
GEOG-P1-2005-T001,4b17577e-af81-4e5d-bb1e-e8250affa33f,"Soil erosion, degradation and conservation"
GEOG-P1-2006-T001,101d60f5-085f-413d-aa50-ad05d9ad99b5,"Genesis, classification and distribution of soils; soil profile"
GEOG-P1-2009-T001,101d60f5-085f-413d-aa50-ad05d9ad99b5,"Genesis, classification and distribution of soils; soil profile"
GEOG-P1-2010-T001,e3e9cd68-6779-43c8-b711-be2677716b6b,Factors influencing world distribution of plants and animals
GEOG-P1-1986-T004,e3e9cd68-6779-43c8-b711-be2677716b6b,Factors influencing world distribution of plants and animals
GEOG-P1-1988-T001,c22df506-0400-4899-be34-2cedaa18452a,Influence of man on ecology and environment
GEOG-P1-1989-T001,e3e9cd68-6779-43c8-b711-be2677716b6b,Factors influencing world distribution of plants and animals
GEOG-P1-1989-T003,d9c3fdbd-1e27-476c-85e1-6d8a9e244258,Global and regional ecological changes and imbalances
GEOG-P1-1992-T002,7739a08f-34bf-4e43-b398-bddc84b761b5,Principles of ecology; human ecological adaptations
GEOG-P1-1992-T003,cde2ea06-c84b-4fb1-a97a-04f2062d2440,Ecosystems: management and conservation
GEOG-P1-1994-T001,95ee8909-66da-4a8d-9a46-a2b072a75e8f,Biodiversity and sustainable development
GEOG-P1-1994-T002,c9d756b7-78c1-4898-b1fe-ec6d17cd2a5b,Planning for sustainable development
GEOG-P1-1994-T004,e3e9cd68-6779-43c8-b711-be2677716b6b,Factors influencing world distribution of plants and animals
GEOG-P1-1995-T003,523429d5-f5ea-46f4-ae73-54d29a484867,Environmental hazards and remedial measures
GEOG-P1-1995-T006,5deb5b16-c08c-4081-8a04-1171f9341d11,Agricultural inputs and productivity
GEOG-P1-1996-T005,4b17577e-af81-4e5d-bb1e-e8250affa33f,"Soil erosion, degradation and conservation"
GEOG-P1-1998-T003,c22df506-0400-4899-be34-2cedaa18452a,Influence of man on ecology and environment
GEOG-P1-1999-T002,cde2ea06-c84b-4fb1-a97a-04f2062d2440,Ecosystems: management and conservation
GEOG-P1-2000-T004,e582e139-3966-475d-8a28-08eecbdb68a5,"Environmental degradation, management and conservation"
GEOG-P1-2001-T005,7739a08f-34bf-4e43-b398-bddc84b761b5,Principles of ecology; human ecological adaptations
GEOG-P1-2002-T002,7739a08f-34bf-4e43-b398-bddc84b761b5,Principles of ecology; human ecological adaptations
GEOG-P1-2003-T004,e582e139-3966-475d-8a28-08eecbdb68a5,"Environmental degradation, management and conservation"
GEOG-P1-2005-T003,e582e139-3966-475d-8a28-08eecbdb68a5,"Environmental degradation, management and conservation"
GEOG-P1-2006-T005,d9c3fdbd-1e27-476c-85e1-6d8a9e244258,Global and regional ecological changes and imbalances
GEOG-P1-2006-T006,95ee8909-66da-4a8d-9a46-a2b072a75e8f,Biodiversity and sustainable development
GEOG-P1-2007-T004,bbc89116-3512-469e-bba9-3c4825588ee8,Social forestry and agro-forestry
GEOG-P1-2008-T002,523429d5-f5ea-46f4-ae73-54d29a484867,Environmental hazards and remedial measures
GEOG-P1-2010-T004,7739a08f-34bf-4e43-b398-bddc84b761b5,Principles of ecology; human ecological adaptations
GEOG-P1-1986-T005,653cc3ec-798e-4472-bf5d-66c8f9fb40bf,Quantitative revolution and locational analysis
GEOG-P1-1988-T002,65b7af5f-2ee2-4f3e-8cb6-b0a1613e0fba,Environmentalism
GEOG-P1-1988-T006,2d1bd027-3e2e-463d-8a32-1cd17a6d7041,Cultural regions of the world
GEOG-P1-1989-T004,2d1bd027-3e2e-463d-8a32-1cd17a6d7041,Cultural regions of the world
GEOG-P1-1989-T008,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-1990-T006,5deb5b16-c08c-4081-8a04-1171f9341d11,Agricultural inputs and productivity
GEOG-P1-1990-T009,653cc3ec-798e-4472-bf5d-66c8f9fb40bf,Quantitative revolution and locational analysis
GEOG-P1-1991-T009,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-1992-T009,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-1994-T005,65b7af5f-2ee2-4f3e-8cb6-b0a1613e0fba,Environmentalism
GEOG-P1-1995-T007,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-1996-T006,f071d630-0602-41d5-9d27-f2a8381c6757,"Radical, behavioural, human and welfare approaches"
GEOG-P1-1997-T004,2796dd1f-8708-4f24-a8f8-8ab73d2fc8a8,Dichotomy and dualism in geography
GEOG-P1-1998-T006,653cc3ec-798e-4472-bf5d-66c8f9fb40bf,Quantitative revolution and locational analysis
GEOG-P1-1999-T004,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-2001-T006,f071d630-0602-41d5-9d27-f2a8381c6757,"Radical, behavioural, human and welfare approaches"
GEOG-P1-2001-T007,65b7af5f-2ee2-4f3e-8cb6-b0a1613e0fba,Environmentalism
GEOG-P1-2003-T005,f071d630-0602-41d5-9d27-f2a8381c6757,"Radical, behavioural, human and welfare approaches"
GEOG-P1-2004-T004,f071d630-0602-41d5-9d27-f2a8381c6757,"Radical, behavioural, human and welfare approaches"
GEOG-P1-2005-T004,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-2006-T007,2d1bd027-3e2e-463d-8a32-1cd17a6d7041,Cultural regions of the world
GEOG-P1-2007-T005,2796dd1f-8708-4f24-a8f8-8ab73d2fc8a8,Dichotomy and dualism in geography
GEOG-P1-2008-T003,f071d630-0602-41d5-9d27-f2a8381c6757,"Radical, behavioural, human and welfare approaches"
GEOG-P1-2009-T006,653cc3ec-798e-4472-bf5d-66c8f9fb40bf,Quantitative revolution and locational analysis
GEOG-P1-2009-T008,2d1bd027-3e2e-463d-8a32-1cd17a6d7041,Cultural regions of the world
GEOG-P1-2010-T006,65b7af5f-2ee2-4f3e-8cb6-b0a1613e0fba,Environmentalism
GEOG-P1-2010-T008,2d1bd027-3e2e-463d-8a32-1cd17a6d7041,Cultural regions of the world
GEOG-P1-2010-T009,97ef07ff-14dd-40f9-8ac5-e3a43af8ecc8,Human development index
GEOG-P1-2010-T010,6318e1ea-96ab-413b-8b2b-0b7685a05261,Areal differentiation and regional synthesis
GEOG-P1-1987-T001,faf2b50c-a8d0-4ecf-aee9-5f01b86bc448,Patterns of world trade
GEOG-P1-1988-T003,1385bbb8-f386-4581-95ae-0b84b4deca3e,World resources and their distribution; energy crisis
GEOG-P1-1990-T001,8b5d3a16-3912-41df-b38e-a51413a479e5,Food and nutrition problems; food security
GEOG-P1-1991-T001,1385bbb8-f386-4581-95ae-0b84b4deca3e,World resources and their distribution; energy crisis
GEOG-P1-1991-T002,11adedd2-4371-4b05-a9d8-08e6eeb4f588,The limits to growth
GEOG-P1-1991-T004,0e8ea883-c1d7-4fca-b042-f2698506cbe9,World industries: locational patterns and problems
GEOG-P1-1992-T004,5deb5b16-c08c-4081-8a04-1171f9341d11,Agricultural inputs and productivity
GEOG-P1-1993-T003,5deb5b16-c08c-4081-8a04-1171f9341d11,Agricultural inputs and productivity
GEOG-P1-1993-T004,c866edb2-110f-449e-af39-1af16f688426,World agriculture: typology of agricultural regions
GEOG-P1-1995-T004,c866edb2-110f-449e-af39-1af16f688426,World agriculture: typology of agricultural regions
GEOG-P1-1996-T003,faf2b50c-a8d0-4ecf-aee9-5f01b86bc448,Patterns of world trade
GEOG-P1-1996-T007,c866edb2-110f-449e-af39-1af16f688426,World agriculture: typology of agricultural regions
GEOG-P1-1998-T004,c866edb2-110f-449e-af39-1af16f688426,World agriculture: typology of agricultural regions
GEOG-P1-1998-T007,1385bbb8-f386-4581-95ae-0b84b4deca3e,World resources and their distribution; energy crisis
GEOG-P1-1999-T005,97ef07ff-14dd-40f9-8ac5-e3a43af8ecc8,Human development index
GEOG-P1-2000-T005,11adedd2-4371-4b05-a9d8-08e6eeb4f588,The limits to growth
GEOG-P1-2002-T003,d713016f-de71-4e43-b757-1e6ee54bc637,World economic development: measurement and problems
GEOG-P1-2003-T006,11adedd2-4371-4b05-a9d8-08e6eeb4f588,The limits to growth
GEOG-P1-2006-T003,c866edb2-110f-449e-af39-1af16f688426,World agriculture: typology of agricultural regions
GEOG-P1-2009-T003,11adedd2-4371-4b05-a9d8-08e6eeb4f588,The limits to growth
GEOG-P1-2009-T004,1385bbb8-f386-4581-95ae-0b84b4deca3e,World resources and their distribution; energy crisis
GEOG-P1-2010-T002,d5c2aef0-c1cc-45dc-8982-2c639f5843de,"Famine: causes, effects and remedies"
GEOG-P1-2010-T003,faf2b50c-a8d0-4ecf-aee9-5f01b86bc448,Patterns of world trade
GEOG-P1-1986-T006,2a0ae617-b126-4b33-88a2-91ef5b698860,"Malthusian, Marxian and Demographic Transition models"
GEOG-P1-1986-T009,4eb02b65-5b3a-4f1b-9376-f51e7ebfb786,Functional classification of towns; sphere of urban influence
GEOG-P1-1987-T008,d5121923-1ee0-4901-98db-2dfa6accfb46,Growth and distribution of world population; demographic attributes
GEOG-P1-1989-T005,4eb02b65-5b3a-4f1b-9376-f51e7ebfb786,Functional classification of towns; sphere of urban influence
GEOG-P1-1990-T003,8d40b536-63c9-42cf-8b5a-79fbb9fec386,Causes and consequences of migration
GEOG-P1-1990-T007,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
GEOG-P1-1991-T007,d5121923-1ee0-4901-98db-2dfa6accfb46,Growth and distribution of world population; demographic attributes
GEOG-P1-1992-T007,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
GEOG-P1-1993-T005,8d40b536-63c9-42cf-8b5a-79fbb9fec386,Causes and consequences of migration
GEOG-P1-1993-T007,4eb02b65-5b3a-4f1b-9376-f51e7ebfb786,Functional classification of towns; sphere of urban influence
GEOG-P1-1994-T007,18964473-f458-42c2-8e50-421938c51c72,Problems and remedies of urbanization; sustainable development of cities
GEOG-P1-1995-T008,02b0a0fc-691b-4f53-8516-5b329d62b53d,Population theories; world population problems and policies
GEOG-P1-1996-T008,8b5d3a16-3912-41df-b38e-a51413a479e5,Food and nutrition problems; food security
GEOG-P1-1997-T005,96e690fe-6314-4078-9761-7690e8a5d3ab,Rural-urban fringe and satellite towns
GEOG-P1-1997-T006,1385bbb8-f386-4581-95ae-0b84b4deca3e,World resources and their distribution; energy crisis
GEOG-P1-1999-T007,2f54e777-5b35-4aac-a89e-5b9d77b46c7c,Primate city and rank-size rule
GEOG-P1-1999-T008,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
GEOG-P1-2000-T007,2f54e777-5b35-4aac-a89e-5b9d77b46c7c,Primate city and rank-size rule
GEOG-P1-2000-T009,8d40b536-63c9-42cf-8b5a-79fbb9fec386,Causes and consequences of migration
GEOG-P1-2001-T010,5c54230b-e31e-4fbc-ac74-e63443e04b6b,"Concepts of over-, under- and optimum population"
GEOG-P1-2003-T008,4eb02b65-5b3a-4f1b-9376-f51e7ebfb786,Functional classification of towns; sphere of urban influence
GEOG-P1-2005-T005,2f54e777-5b35-4aac-a89e-5b9d77b46c7c,Primate city and rank-size rule
GEOG-P1-2006-T008,2f54e777-5b35-4aac-a89e-5b9d77b46c7c,Primate city and rank-size rule
GEOG-P1-2007-T006,96e690fe-6314-4078-9761-7690e8a5d3ab,Rural-urban fringe and satellite towns
GEOG-P1-2007-T007,57f31d8f-b793-45aa-99b8-d215ff09c05c,Central Place theories of Christaller and Losch
GEOG-P1-2007-T008,d5121923-1ee0-4901-98db-2dfa6accfb46,Growth and distribution of world population; demographic attributes
GEOG-P1-2008-T006,2f54e777-5b35-4aac-a89e-5b9d77b46c7c,Primate city and rank-size rule
GEOG-P1-2008-T007,02b0a0fc-691b-4f53-8516-5b329d62b53d,Population theories; world population problems and policies
GEOG-P1-2009-T012,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
GEOG-P1-2010-T011,5c54230b-e31e-4fbc-ac74-e63443e04b6b,"Concepts of over-, under- and optimum population"
GEOG-P1-2010-T013,a067b224-d5c9-433f-bc0f-d83b6c84937b,Social well-being and quality of life; population as social capital
GEOG-P1-1986-T007,1dc9b992-b525-4c07-b9a0-4674317bb527,Laws of international boundaries and frontiers
GEOG-P1-1987-T005,94ea99c9-02af-4723-b8d2-4426e645263e,"Languages, religions and secularisation"
GEOG-P1-1988-T007,f8cdad15-7e0b-483f-95d0-8f3b2b4c25ff,Heartland and Rimland theories
GEOG-P1-2000-T001,dcfa6309-2a4f-4e89-bad1-fb680e5b1b37,Concept of a region; types of regions and methods of regionalisation
GEOG-P1-2001-T001,5b347bca-fde8-4f36-8130-3a9eaf7fc0b6,Regional imbalances and regional development strategies
GEOG-P1-2001-T003,a146cce6-cd27-495b-84d0-aa516ecbff66,Growth centres and growth poles
GEOG-P1-2002-T001,95ee8909-66da-4a8d-9a46-a2b072a75e8f,Biodiversity and sustainable development
GEOG-P1-2003-T002,5b347bca-fde8-4f36-8130-3a9eaf7fc0b6,Regional imbalances and regional development strategies
GEOG-P1-2004-T001,5b347bca-fde8-4f36-8130-3a9eaf7fc0b6,Regional imbalances and regional development strategies
GEOG-P1-2005-T002,dcfa6309-2a4f-4e89-bad1-fb680e5b1b37,Concept of a region; types of regions and methods of regionalisation
GEOG-P1-2006-T002,dcfa6309-2a4f-4e89-bad1-fb680e5b1b37,Concept of a region; types of regions and methods of regionalisation
GEOG-P1-2007-T001,c9d756b7-78c1-4898-b1fe-ec6d17cd2a5b,Planning for sustainable development
GEOG-P1-2009-T002,d93eca27-05b5-4c4e-8c9c-c1bd1a594f4c,Environmental issues in regional planning
GEOG-P1-1987-T002,55188aa9-9f0a-43cd-8631-8af0dbf1f80e,Systems analysis in human geography
GEOG-P1-1987-T006,6dff20e6-55f2-49b4-8676-fb7333163924,Von Thunen's model of agricultural location
GEOG-P1-1987-T009,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
GEOG-P1-1988-T010,57f31d8f-b793-45aa-99b8-d215ff09c05c,Central Place theories of Christaller and Losch
GEOG-P1-1989-T009,f8cdad15-7e0b-483f-95d0-8f3b2b4c25ff,Heartland and Rimland theories
GEOG-P1-1989-T010,5b122f23-b521-45a7-9df1-f4a61e7cdf3e,Weber's model of industrial location
GEOG-P1-1992-T005,57f31d8f-b793-45aa-99b8-d215ff09c05c,Central Place theories of Christaller and Losch
GEOG-P1-1992-T008,5b122f23-b521-45a7-9df1-f4a61e7cdf3e,Weber's model of industrial location
GEOG-P1-1993-T006,55188aa9-9f0a-43cd-8631-8af0dbf1f80e,Systems analysis in human geography
GEOG-P1-1994-T006,653cc3ec-798e-4472-bf5d-66c8f9fb40bf,Quantitative revolution and locational analysis
GEOG-P1-1994-T008,1dc9b992-b525-4c07-b9a0-4674317bb527,Laws of international boundaries and frontiers
