ref,topic_id,topic
GEOG-P2-1992-T004,3126bdf8-0e3f-482f-b995-e2c61261d2b5,Energy and mineral resources
GEOG-P2-1993-T007,ce89a58e-e963-4239-a99e-e5b4defe6531,Biotic and marine resources
GEOG-P2-1994-T006,65fb2e5b-e19c-470b-977f-6b7ba0ceb489,Forest and wildlife resources and their conservation
GEOG-P2-1995-T005,3126bdf8-0e3f-482f-b995-e2c61261d2b5,Energy and mineral resources
GEOG-P2-1996-T006,3126bdf8-0e3f-482f-b995-e2c61261d2b5,Energy and mineral resources
GEOG-P2-1998-T004,c66bb33b-513e-40bc-92bf-d728c4c9afb8,Regional planning and development of island territories
GEOG-P2-1998-T005,3126bdf8-0e3f-482f-b995-e2c61261d2b5,Energy and mineral resources
GEOG-P2-1998-T007,3126bdf8-0e3f-482f-b995-e2c61261d2b5,Energy and mineral resources
GEOG-P2-1999-T005,65fb2e5b-e19c-470b-977f-6b7ba0ceb489,Forest and wildlife resources and their conservation
GEOG-P2-2000-T005,65fb2e5b-e19c-470b-977f-6b7ba0ceb489,Forest and wildlife resources and their conservation
GEOG-P2-2003-T005,97e4983a-b8ca-4a86-b629-c6c1d2f385af,"Aquaculture, sericulture, apiculture and poultry"
GEOG-P2-2004-T005,ce89a58e-e963-4239-a99e-e5b4defe6531,Biotic and marine resources
GEOG-P2-2005-T004,bf265aa1-96cb-4eb1-90b6-e5f775097b8c,Energy crisis in India
GEOG-P2-2008-T003,810713a3-20fe-4186-bcee-4eb2204f1d4e,Surface and ground water resources
GEOG-P2-2008-T005,bf265aa1-96cb-4eb1-90b6-e5f775097b8c,Energy crisis in India
GEOG-P2-2010-T002,810713a3-20fe-4186-bcee-4eb2204f1d4e,Surface and ground water resources
GEOG-P2-2010-T003,a8f8707a-eb5f-454e-b3ff-3d0380f9474e,Population explosion and food security
GEOG-P2-2010-T005,5a83c04b-0138-4067-8ed3-9e30ab9718ea,Issues related to environmental pollution
GEOG-P2-1986-T003,70abc9aa-9e0e-442a-856c-fcb1e75f24f1,"Cropping pattern, agricultural productivity and intensity"
GEOG-P2-1986-T009,5faac06a-1f02-4463-b5b2-091c5eb09a49,"Agricultural infrastructure: irrigation, seeds, fertilizers, power"
GEOG-P2-1987-T006,631ef443-7faf-497c-9a72-ed4b99ea0b27,"Institutional factors: land holdings, land tenure and land reforms"
GEOG-P2-1988-T006,70abc9aa-9e0e-442a-856c-fcb1e75f24f1,"Cropping pattern, agricultural productivity and intensity"
GEOG-P2-1989-T007,2054d2e6-81c6-46d2-84f8-455e569b95ab,Changes in patterns of land use
GEOG-P2-1990-T005,3787ee31-24fe-4734-b25e-f053dbcc9cd7,Crop combination and land capability
GEOG-P2-1990-T008,70abc9aa-9e0e-442a-856c-fcb1e75f24f1,"Cropping pattern, agricultural productivity and intensity"
GEOG-P2-1991-T006,2216a946-3cf7-4bbb-8460-71214d2a732d,Livestock resources and the White Revolution
GEOG-P2-1991-T008,2216a946-3cf7-4bbb-8460-71214d2a732d,Livestock resources and the White Revolution
GEOG-P2-1992-T006,eb352d2c-6eb1-447a-961f-a8de734192d6,Agro and social forestry
GEOG-P2-1992-T009,347880f9-ad95-4fe7-b999-a0d065ce1027,Significance of dry farming
GEOG-P2-1992-T011,6a1440b9-813b-473b-8f5c-adce7744f07e,Green Revolution and its socio-economic and ecological implications
GEOG-P2-1993-T010,631ef443-7faf-497c-9a72-ed4b99ea0b27,"Institutional factors: land holdings, land tenure and land reforms"
GEOG-P2-1994-T009,70abc9aa-9e0e-442a-856c-fcb1e75f24f1,"Cropping pattern, agricultural productivity and intensity"
GEOG-P2-1995-T007,b4e816e1-89ed-4a12-81b7-89ad5ba93955,Developments in communication and information technology
GEOG-P2-1996-T007,5faac06a-1f02-4463-b5b2-091c5eb09a49,"Agricultural infrastructure: irrigation, seeds, fertilizers, power"
GEOG-P2-1997-T006,eb352d2c-6eb1-447a-961f-a8de734192d6,Agro and social forestry
GEOG-P2-1997-T008,6a1440b9-813b-473b-8f5c-adce7744f07e,Green Revolution and its socio-economic and ecological implications
GEOG-P2-1997-T009,64707e5a-422f-452a-b313-2e4644638d6f,Agricultural regionalisation; agro-climatic zones and agro-ecological regions
GEOG-P2-1998-T010,631ef443-7faf-497c-9a72-ed4b99ea0b27,"Institutional factors: land holdings, land tenure and land reforms"
GEOG-P2-1998-T011,70abc9aa-9e0e-442a-856c-fcb1e75f24f1,"Cropping pattern, agricultural productivity and intensity"
GEOG-P2-1999-T008,2216a946-3cf7-4bbb-8460-71214d2a732d,Livestock resources and the White Revolution
GEOG-P2-2001-T004,5faac06a-1f02-4463-b5b2-091c5eb09a49,"Agricultural infrastructure: irrigation, seeds, fertilizers, power"
GEOG-P2-2001-T005,64707e5a-422f-452a-b313-2e4644638d6f,Agricultural regionalisation; agro-climatic zones and agro-ecological regions
GEOG-P2-2002-T006,6a1440b9-813b-473b-8f5c-adce7744f07e,Green Revolution and its socio-economic and ecological implications
GEOG-P2-2005-T006,2216a946-3cf7-4bbb-8460-71214d2a732d,Livestock resources and the White Revolution
GEOG-P2-2006-T004,347880f9-ad95-4fe7-b999-a0d065ce1027,Significance of dry farming
GEOG-P2-2007-T005,631ef443-7faf-497c-9a72-ed4b99ea0b27,"Institutional factors: land holdings, land tenure and land reforms"
GEOG-P2-2008-T007,64707e5a-422f-452a-b313-2e4644638d6f,Agricultural regionalisation; agro-climatic zones and agro-ecological regions
GEOG-P2-1986-T004,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-1987-T003,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-1989-T003,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-1991-T002,c7d8e037-190a-4535-b782-783ff41b372c,Complementary roles of transport modes in regional development
GEOG-P2-1992-T001,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-1993-T002,bbc8a9fb-6ce7-4676-b7ac-49d440bd85e5,Trade balance and trade policy
GEOG-P2-1993-T004,9ed92be7-be68-40ce-8bbf-e37dbfce159c,Integrated rural development programmes
GEOG-P2-1994-T003,bbc8a9fb-6ce7-4676-b7ac-49d440bd85e5,Trade balance and trade policy
GEOG-P2-1995-T001,9ed92be7-be68-40ce-8bbf-e37dbfce159c,Integrated rural development programmes
GEOG-P2-1996-T002,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-1997-T002,bbc8a9fb-6ce7-4676-b7ac-49d440bd85e5,Trade balance and trade policy
GEOG-P2-1998-T001,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-1999-T001,9ed92be7-be68-40ce-8bbf-e37dbfce159c,Integrated rural development programmes
GEOG-P2-1999-T002,c7d8e037-190a-4535-b782-783ff41b372c,Complementary roles of transport modes in regional development
GEOG-P2-2000-T002,bbc8a9fb-6ce7-4676-b7ac-49d440bd85e5,Trade balance and trade policy
GEOG-P2-2002-T003,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-2003-T003,2b21c7fd-24bb-4ff0-9247-b0f12a4aad82,Growing importance of ports in national and foreign trade
GEOG-P2-2004-T003,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-2005-T003,347ad8bf-951f-4e94-866f-e5d6e0a0656b,"Road, railway, waterway, airway and pipeline networks"
GEOG-P2-2009-T001,c7d8e037-190a-4535-b782-783ff41b372c,Complementary roles of transport modes in regional development
GEOG-P2-1989-T001,d1b7dcb9-897d-4d2f-ad8c-2523df326393,"Major tribes, tribal areas and their problems"
GEOG-P2-1989-T002,8597f4d3-6e34-415c-86cf-4aba2d2e0931,"Growth, distribution and density of population"
GEOG-P2-1990-T001,d175f65c-eab6-4bf3-b79d-33abbbdb252c,"Demographic attributes: sex ratio, age structure, literacy, work-force"
GEOG-P2-1991-T003,d1b7dcb9-897d-4d2f-ad8c-2523df326393,"Major tribes, tribal areas and their problems"
GEOG-P2-1992-T002,9d555606-c246-407f-be13-a7c0954cb39a,Evolution of industries in India
GEOG-P2-1993-T003,3557a314-f522-4b6b-8840-0b40419893f5,Population problems and policies; health indicators
GEOG-P2-1993-T005,d175f65c-eab6-4bf3-b79d-33abbbdb252c,"Demographic attributes: sex ratio, age structure, literacy, work-force"
GEOG-P2-1994-T004,8597f4d3-6e34-415c-86cf-4aba2d2e0931,"Growth, distribution and density of population"
GEOG-P2-1995-T002,d1b7dcb9-897d-4d2f-ad8c-2523df326393,"Major tribes, tribal areas and their problems"
GEOG-P2-1995-T004,3557a314-f522-4b6b-8840-0b40419893f5,Population problems and policies; health indicators
GEOG-P2-1996-T004,48fc6530-ed7a-4bd6-9cf2-3aa5e5511b54,"Racial, linguistic and ethnic diversities; religious minorities"
GEOG-P2-1996-T005,cd97f519-b275-4c87-b7ea-ec05dc50c820,Conurbations and metropolitan regions; urban sprawl
GEOG-P2-1997-T004,48fc6530-ed7a-4bd6-9cf2-3aa5e5511b54,"Racial, linguistic and ethnic diversities; religious minorities"
GEOG-P2-1997-T005,8597f4d3-6e34-415c-86cf-4aba2d2e0931,"Growth, distribution and density of population"
GEOG-P2-1998-T006,d1b7dcb9-897d-4d2f-ad8c-2523df326393,"Major tribes, tribal areas and their problems"
GEOG-P2-1999-T004,48fc6530-ed7a-4bd6-9cf2-3aa5e5511b54,"Racial, linguistic and ethnic diversities; religious minorities"
GEOG-P2-2000-T004,8597f4d3-6e34-415c-86cf-4aba2d2e0931,"Growth, distribution and density of population"
GEOG-P2-2001-T003,d175f65c-eab6-4bf3-b79d-33abbbdb252c,"Demographic attributes: sex ratio, age structure, literacy, work-force"
GEOG-P2-2002-T004,8597f4d3-6e34-415c-86cf-4aba2d2e0931,"Growth, distribution and density of population"
GEOG-P2-2002-T005,48fc6530-ed7a-4bd6-9cf2-3aa5e5511b54,"Racial, linguistic and ethnic diversities; religious minorities"
GEOG-P2-2004-T006,3557a314-f522-4b6b-8840-0b40419893f5,Population problems and policies; health indicators
GEOG-P2-2004-T007,3a86a631-ce90-4e5d-aa4a-68326fc4f32d,"Types, patterns and morphology of rural settlements"
GEOG-P2-2005-T005,d1b7dcb9-897d-4d2f-ad8c-2523df326393,"Major tribes, tribal areas and their problems"
GEOG-P2-2006-T003,d175f65c-eab6-4bf3-b79d-33abbbdb252c,"Demographic attributes: sex ratio, age structure, literacy, work-force"
GEOG-P2-2007-T003,d1b7dcb9-897d-4d2f-ad8c-2523df326393,"Major tribes, tribal areas and their problems"
GEOG-P2-2007-T004,918256b5-76e1-4f64-bbba-9fc90a59dc61,"Migration: inter-regional, intra-regional and international"
GEOG-P2-2008-T006,d175f65c-eab6-4bf3-b79d-33abbbdb252c,"Demographic attributes: sex ratio, age structure, literacy, work-force"
GEOG-P2-2010-T008,48fc6530-ed7a-4bd6-9cf2-3aa5e5511b54,"Racial, linguistic and ethnic diversities; religious minorities"
GEOG-P2-2010-T010,8f87515f-6dc1-4fa6-abf4-beaed5078f9e,Dependency ratio and longevity
GEOG-P2-1986-T005,d78f420d-f31f-4aa8-97dc-76ebbcf4997b,Functional classification of Indian cities
GEOG-P2-1987-T004,f4819707-e0b5-4b98-80c1-ea220da3ac32,Morphology of Indian cities
GEOG-P2-1988-T004,39696f1c-c8f3-4d63-97f2-d936e2ace236,Urban development in India
GEOG-P2-1989-T005,39696f1c-c8f3-4d63-97f2-d936e2ace236,Urban development in India
GEOG-P2-1990-T004,d78f420d-f31f-4aa8-97dc-76ebbcf4997b,Functional classification of Indian cities
GEOG-P2-1990-T006,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-1991-T005,39696f1c-c8f3-4d63-97f2-d936e2ace236,Urban development in India
GEOG-P2-1991-T007,d78f420d-f31f-4aa8-97dc-76ebbcf4997b,Functional classification of Indian cities
GEOG-P2-1992-T005,cd97f519-b275-4c87-b7ea-ec05dc50c820,Conurbations and metropolitan regions; urban sprawl
GEOG-P2-1992-T007,f4819707-e0b5-4b98-80c1-ea220da3ac32,Morphology of Indian cities
GEOG-P2-1993-T008,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-1994-T007,f4819707-e0b5-4b98-80c1-ea220da3ac32,Morphology of Indian cities
GEOG-P2-1994-T008,39696f1c-c8f3-4d63-97f2-d936e2ace236,Urban development in India
GEOG-P2-1995-T006,cd97f519-b275-4c87-b7ea-ec05dc50c820,Conurbations and metropolitan regions; urban sprawl
GEOG-P2-1995-T008,d45f2b3a-d30b-401c-95ce-514ecf25f444,Industrial regionalisation and new industrial policies
GEOG-P2-1996-T008,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-1997-T007,39696f1c-c8f3-4d63-97f2-d936e2ace236,Urban development in India
GEOG-P2-1998-T008,3a86a631-ce90-4e5d-aa4a-68326fc4f32d,"Types, patterns and morphology of rural settlements"
GEOG-P2-1998-T009,cd97f519-b275-4c87-b7ea-ec05dc50c820,Conurbations and metropolitan regions; urban sprawl
GEOG-P2-1999-T006,d78f420d-f31f-4aa8-97dc-76ebbcf4997b,Functional classification of Indian cities
GEOG-P2-1999-T007,510b7513-9992-4419-b743-b5b2be801aa8,Natural vegetation
GEOG-P2-2000-T006,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-2000-T007,f4819707-e0b5-4b98-80c1-ea220da3ac32,Morphology of Indian cities
GEOG-P2-2001-T006,3126bdf8-0e3f-482f-b995-e2c61261d2b5,Energy and mineral resources
GEOG-P2-2003-T006,39696f1c-c8f3-4d63-97f2-d936e2ace236,Urban development in India
GEOG-P2-2004-T008,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-2005-T007,3a86a631-ce90-4e5d-aa4a-68326fc4f32d,"Types, patterns and morphology of rural settlements"
GEOG-P2-2006-T005,29fc1ef8-00f2-47d5-a3bf-3f999b147151,Town planning
GEOG-P2-2006-T006,f4819707-e0b5-4b98-80c1-ea220da3ac32,Morphology of Indian cities
GEOG-P2-2007-T006,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-2008-T008,c7fd4ec3-c595-4e41-8e38-dbac462e8012,Problems of urbanization and remedies
GEOG-P2-2009-T004,3a86a631-ce90-4e5d-aa4a-68326fc4f32d,"Types, patterns and morphology of rural settlements"
GEOG-P2-2009-T005,cd97f519-b275-4c87-b7ea-ec05dc50c820,Conurbations and metropolitan regions; urban sprawl
GEOG-P2-2009-T006,90e8bc38-6b44-4970-b70c-18b65d35cac5,Slums and associated problems
GEOG-P2-2010-T012,d78f420d-f31f-4aa8-97dc-76ebbcf4997b,Functional classification of Indian cities
GEOG-P2-1986-T006,6ef8b62c-76b0-49e9-b0ea-c787cbffa56e,Experience of regional planning in India; Five Year Plans
GEOG-P2-1986-T010,76486ba2-c912-4573-844b-024cc932e7f2,Regional consciousness and inter-state issues
GEOG-P2-1987-T007,d45f2b3a-d30b-401c-95ce-514ecf25f444,Industrial regionalisation and new industrial policies
GEOG-P2-1987-T008,3557a314-f522-4b6b-8840-0b40419893f5,Population problems and policies; health indicators
GEOG-P2-1987-T009,64707e5a-422f-452a-b313-2e4644638d6f,Agricultural regionalisation; agro-climatic zones and agro-ecological regions
GEOG-P2-1987-T010,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-1988-T009,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-1988-T010,b8f880e1-44ba-45b0-a034-b9ff0add1cef,Command area development and watershed management
GEOG-P2-1989-T011,9ed92be7-be68-40ce-8bbf-e37dbfce159c,Integrated rural development programmes
GEOG-P2-1989-T012,76486ba2-c912-4573-844b-024cc932e7f2,Regional consciousness and inter-state issues
GEOG-P2-1989-T013,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-1990-T011,9ed92be7-be68-40ce-8bbf-e37dbfce159c,Integrated rural development programmes
GEOG-P2-1991-T010,234100fc-0923-4fa6-819a-cd46e6b41057,"Environmental degradation; deforestation, desertification and soil erosion"
GEOG-P2-1991-T011,6a1440b9-813b-473b-8f5c-adce7744f07e,Green Revolution and its socio-economic and ecological implications
GEOG-P2-1992-T012,7d8c0b9c-6f5a-4e2b-b2d7-dd4043e2b2a5,Hill and tribal area development
GEOG-P2-1992-T013,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-1993-T012,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-1994-T012,6ef8b62c-76b0-49e9-b0ea-c787cbffa56e,Experience of regional planning in India; Five Year Plans
GEOG-P2-1995-T012,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-1996-T010,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-1996-T012,7d8c0b9c-6f5a-4e2b-b2d7-dd4043e2b2a5,Hill and tribal area development
GEOG-P2-1997-T010,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-1997-T012,d3821dd1-31be-4875-964a-758c5aa032bc,Drainage system and watersheds
GEOG-P2-1999-T009,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-1999-T011,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-2000-T008,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-2001-T007,b8f880e1-44ba-45b0-a034-b9ff0add1cef,Command area development and watershed management
GEOG-P2-2002-T007,7d8c0b9c-6f5a-4e2b-b2d7-dd4043e2b2a5,Hill and tribal area development
GEOG-P2-2002-T008,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-2003-T007,b8f880e1-44ba-45b0-a034-b9ff0add1cef,Command area development and watershed management
GEOG-P2-2003-T008,347880f9-ad95-4fe7-b999-a0d065ce1027,Significance of dry farming
GEOG-P2-2003-T010,6ef8b62c-76b0-49e9-b0ea-c787cbffa56e,Experience of regional planning in India; Five Year Plans
GEOG-P2-2004-T010,6ef8b62c-76b0-49e9-b0ea-c787cbffa56e,Experience of regional planning in India; Five Year Plans
GEOG-P2-2005-T008,91682122-97d1-4508-9a09-f78b09bf0936,Panchayati Raj and decentralised planning
GEOG-P2-2005-T009,6ef8b62c-76b0-49e9-b0ea-c787cbffa56e,Experience of regional planning in India; Five Year Plans
GEOG-P2-2005-T010,a03af4ce-2b5b-4e7c-ae26-fc300ce01492,Multi-level planning
GEOG-P2-2006-T008,afaecea5-4959-4b7d-a158-0b85c6e97d3a,Regional disparities in economic development
GEOG-P2-2007-T008,9ed92be7-be68-40ce-8bbf-e37dbfce159c,Integrated rural development programmes
GEOG-P2-2007-T009,91682122-97d1-4508-9a09-f78b09bf0936,Panchayati Raj and decentralised planning
GEOG-P2-2008-T010,b8f880e1-44ba-45b0-a034-b9ff0add1cef,Command area development and watershed management
GEOG-P2-2010-T015,76486ba2-c912-4573-844b-024cc932e7f2,Regional consciousness and inter-state issues
GEOG-P2-1987-T001,3f821522-a15a-410b-b710-0ff4d2d50fea,Geopolitics of South Asia and the Indian Ocean realm
GEOG-P2-1988-T001,7f638e56-45d0-4215-b8c5-853b91d17f68,International boundary of India and related issues
GEOG-P2-1990-T002,77aaa67b-bc43-4bd6-8086-ebfa4f69b7e1,State reorganisation and the emergence of new states
GEOG-P2-1990-T003,7f638e56-45d0-4215-b8c5-853b91d17f68,International boundary of India and related issues
GEOG-P2-1991-T004,7f638e56-45d0-4215-b8c5-853b91d17f68,International boundary of India and related issues
GEOG-P2-1992-T003,7f638e56-45d0-4215-b8c5-853b91d17f68,International boundary of India and related issues
GEOG-P2-1993-T006,faeb5ebe-3aef-41b8-839f-608801016709,Geographical basis of Indian federalism
GEOG-P2-1994-T005,a8ab9f1f-9840-44f8-9600-92bed423e7a1,Cross-border terrorism
GEOG-P2-1995-T003,3f821522-a15a-410b-b710-0ff4d2d50fea,Geopolitics of South Asia and the Indian Ocean realm
GEOG-P2-1996-T003,faeb5ebe-3aef-41b8-839f-608801016709,Geographical basis of Indian federalism
GEOG-P2-1997-T003,cab87d68-46af-4888-8d18-1fa153269d6e,Export processing zones
GEOG-P2-1998-T002,3f821522-a15a-410b-b710-0ff4d2d50fea,Geopolitics of South Asia and the Indian Ocean realm
GEOG-P2-1998-T003,76486ba2-c912-4573-844b-024cc932e7f2,Regional consciousness and inter-state issues
GEOG-P2-1999-T003,76486ba2-c912-4573-844b-024cc932e7f2,Regional consciousness and inter-state issues
GEOG-P2-2000-T003,3f821522-a15a-410b-b710-0ff4d2d50fea,Geopolitics of South Asia and the Indian Ocean realm
GEOG-P2-2001-T002,7f638e56-45d0-4215-b8c5-853b91d17f68,International boundary of India and related issues
GEOG-P2-2003-T004,3f821522-a15a-410b-b710-0ff4d2d50fea,Geopolitics of South Asia and the Indian Ocean realm
GEOG-P2-2004-T004,7f638e56-45d0-4215-b8c5-853b91d17f68,International boundary of India and related issues
GEOG-P2-2006-T001,faeb5ebe-3aef-41b8-839f-608801016709,Geographical basis of Indian federalism
GEOG-P2-2008-T001,3f821522-a15a-410b-b710-0ff4d2d50fea,Geopolitics of South Asia and the Indian Ocean realm
GEOG-P2-2008-T002,77aaa67b-bc43-4bd6-8086-ebfa4f69b7e1,State reorganisation and the emergence of new states
GEOG-P2-2010-T001,a8ab9f1f-9840-44f8-9600-92bed423e7a1,Cross-border terrorism
GEOG-P2-1986-T007,5a83c04b-0138-4067-8ed3-9e30ab9718ea,Issues related to environmental pollution
GEOG-P2-1988-T002,65fb2e5b-e19c-470b-977f-6b7ba0ceb489,Forest and wildlife resources and their conservation
GEOG-P2-1991-T001,ef1a3e3f-0786-426f-bbba-7e6f36095cce,"Environmental hazards: landslides, earthquakes, tsunamis"
GEOG-P2-1993-T001,5f01b38f-2931-4b92-aeea-370ac63ac491,Floods and droughts
GEOG-P2-1994-T001,234100fc-0923-4fa6-819a-cd46e6b41057,"Environmental degradation; deforestation, desertification and soil erosion"
